"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3,862987410E1;-9,358455539E-1;1,033889428E-1;-1,493412852E0
3,872987410E1;-1,892307758E0;1,679879427E-2;-8,330674767E-1
3,882987410E1;-1,713018894E0;-1,424995899E0;-6,221662760E-1
3,892987410E1;4,444044530E-1;7,663304210E-1;1,053742543E-1
3,902987410E1;1,904219627E0;8,891143799E-1;1,007011414E0
3,912987410E1;1,980883241E0;-1,311833113E-1;1,933388472E0
3,922987410E1;1,057560444E0;-5,485569835E-1;1,050840974E0
3,932987410E1;-1,038470957E-2;2,452623993E-1;-6,892086864E-1
3,942987410E1;-1,072984815E0;-9,891435504E-1;-1,030071497E0
3,952987410E1;-1,820073009E0;-3,287982047E-1;-1,499521494E0
3,962987410E1;-2,310750484E0;-7,967209816E-1;-6,466008425E-1
3,972987410E1;-7,716755271E-1;6,287330389E-1;-4,564690590E-1
3,982987410E1;1,607186437E0;1,377959251E0;1,282664299E0
3,992987410E1;2,333352566E0;6,517932415E-1;2,061975718E0
4,002987410E1;1,668425679E0;-1,415680200E-1;1,154077172E0
4,012987410E1;1,024726480E-1;-5,652030706E-1;-3,103195429E-1
4,022987410E1;-4,667010605E-1;3,929390609E-1;-9,405797720E-1
4,032987410E1;-1,058323979E0;-5,474879742E-1;-2,161241293E0
4,042987410E1;-2,654667616E0;-1,809688359E-1;-6,313292384E-1
4,052987410E1;-1,326951981E0;-5,943718553E-1;-7,170031071E-1
4,062987410E1;6,287330389E-1;4,601342380E-1;4,573853612E-1
4,072987410E1;2,081981421E0;5,907067060E-1;1,663844228E0
4,082987410E1;1,969582319E0;-2,938261926E-1;2,033264875E0
4,092987410E1;1,084591269E0;3,404046595E-1;4,868595898E-1
4,102987410E1;-2,977968007E-2;1,292590857E0;-7,258606553E-1
4,112987410E1;-1,430646420E0;-1,551597714E-1;-1,541213036E0
4,122987410E1;-2,486679792E0;-1,002582550E0;-1,603826642E0
4,132987410E1;-2,183995962E0;-9,318749309E-1;-4,952589869E-1
4,142987410E1;-5,283984542E-2;7,105889916E-1;-2,666426897E-1
4,152987410E1;1,749059916E0;8,619308472E-1;1,117730737E0
4,162987410E1;2,248900414E0;5,584835410E-1;2,001499891E0
4,172987410E1;1,540449381E0;2,251038402E-1;1,185842156E0
4,182987410E1;2,724458873E-1;-1,229366288E-1;-3,514002264E-1
4,192987410E1;-8,726209998E-1;-1,493565589E-1;-1,203862667E0
4,202987410E1;-1,881923079E0;-3,608686328E-1;-1,639409542E0
4,212987410E1;-2,466521025E0;-8,704829812E-1;-6,345362663E-1
4,222987410E1;-8,371908069E-1;3,207042580E-3;-4,882340431E-1
4,232987410E1;1,242958069E0;1,008233070E0;8,935431242E-1
4,242987410E1;2,446209908E0;4,781547785E-1;1,808619261E0
4,252987410E1;1,919643998E0;2,780964077E-1;1,576948643E0
4,262987410E1;2,881756723E-1;-7,034113407E-1;2,539672256E-1
4,272987410E1;-4,302018583E-1;6,046038866E-1;-1,097877502E0
4,282987410E1;-1,175304770E0;-1,999056488E-1;-1,790751457E0
4,292987410E1;-2,105347157E0;-1,044579625E0;-7,531968355E-1
4,302987410E1;-1,979814291E0;-6,499606371E-1;-5,366451144E-1
4,312987410E1;2,956587672E-1;3,779728711E-1;4,520402849E-2
4,322987410E1;1,945758581E0;1,055117011E0;1,567632914E0
4,332987410E1;2,154827118E0;3,451388776E-1;1,771661878E0
4,342987410E1;1,307404399E0;-3,572034538E-1;7,347181439E-1
4,352987410E1;-2,993239649E-2;2,148718536E-1;-5,268712640E-1
4,362987410E1;-1,172555804E0;-5,726861581E-2;-1,212567568E0
4,372987410E1;-2,040748119E0;-6,313292384E-1;-1,205542564E0
4,382987410E1;-2,291508198E0;-9,004153609E-1;-5,285511613E-1
4,392987410E1;-5,076290369E-1;4,277583957E-1;-3,536909819E-1
4,402987410E1;1,562440634E0;1,348179579E0;9,683741331E-1
4,412987410E1;2,435367107E0;5,613851547E-1;1,833206654E0
4,422987410E1;1,492954612E0;3,572034538E-1;1,202182770E0
4,432987410E1;9,532552361E-1;-7,684684992E-1;4,002694488E-1
4,442987410E1;-1,692096710E0;-3,938553631E-1;-9,944885969E-1
4,452987410E1;-1,545183659E0;-6,123924255E-1;-9,043859839E-1
4,462987410E1;-1,950798154E0;-8,498662710E-1;-1,092990637E0
4,472987410E1;-1,772883654E0;-2,506074607E-1;-6,890559793E-1
4,482987410E1;4,060726762E-1;2,926044464E-1;-1,786780916E-2
4,492987410E1;2,037540913E0;6,444628239E-1;1,740965962E0
4,502987410E1;2,109317780E0;-1,588249579E-2;1,836260915E0
4,512987410E1;1,371850610E0;-1,134682223E-1;7,331910133E-1
4,522987410E1;-3,707951903E-1;7,788532227E-2;-6,818783283E-1
4,532987410E1;-8,465065360E-1;-5,711590052E-1;-9,947940707E-1
4,542987410E1;-1,849699974E0;-6,885978580E-1;-1,593594670E0
4,552987410E1;-1,993100524E0;-5,351179838E-1;-6,693555713E-1
4,562987410E1;-5,575672388E-1;1,838704348E-1;-5,413793325E-1
4,572987410E1;1,190423608E0;1,176831841E0;8,892670870E-1
4,582987410E1;2,112677336E0;2,777909636E-1;1,819462180E0
4,592987410E1;1,936137438E0;-1,360702366E-1;1,980119705E0
4,602987410E1;3,730859458E-1;-5,575672388E-1;2,229658216E-1
4,612987410E1;-7,170031071E-1;8,888089657E-2;-8,781188130E-1
4,622987410E1;-1,280220866E0;-4,602869749E-1;-1,326799273E0
4,632987410E1;-2,638479710E0;-2,203696370E-1;-9,289733171E-1
4,642987410E1;-1,413389444E0;-7,412849665E-1;-5,517640114E-1
4,652987410E1;6,872233748E-1;7,707592249E-1;1,511891484E-1
4,662987410E1;1,948507428E0;1,248303175E0;1,458135366E0
4,672987410E1;1,878868818E0;5,795583725E-1;2,054187059E0
4,682987410E1;7,689266205E-1;-1,025031924E0;1,343903542E0
4,692987410E1;-3,399465084E-1;1,072068512E-1;-7,906123400E-1
4,702987410E1;-9,526443481E-1;-7,024950385E-1;-1,029460669E0
4,712987410E1;-1,858252048E0;-1,295186996E0;-1,328173757E0
4,722987410E1;-2,455678225E0;-1,864666194E-1;-5,742133260E-1
4,732987410E1;-3,659082949E-1;-1,189660057E-1;-5,198463202E-1
4,742987410E1;1,925905347E0;8,426886201E-1;9,860892296E-1
4,752987410E1;2,400853157E0;4,214970022E-2;1,545183659E0
4,762987410E1;1,737758875E0;-7,870998979E-1;1,405448198E0
4,772987410E1;-3,498730659E-1;-1,424385071E0;-4,564690590E-1
4,782987410E1;-2,238821089E-1;-8,414668590E-2;-4,282165468E-1
4,792987410E1;-1,671021819E0;3,833179474E-1;-1,895056725E0
4,802987410E1;-2,266615391E0;-6,754642725E-1;-7,663304210E-1
4,812987410E1;-9,434813857E-1;-2,406809032E-1;-5,560401082E-1
4,822987410E1;6,604980230E-1;1,032973170E0;5,357288122E-1
4,832987410E1;2,139402866E0;4,236350358E-1;1,997376680E0
4,842987410E1;1,993558764E0;2,616030276E-1;1,867873192E0
4,852987410E1;1,007316828E0;-3,549126983E-1;3,454442918E-1
4,862987410E1;-1,104749799E0;3,898847401E-1;-8,944594264E-1
4,872987410E1;-1,008538485E0;-7,832819819E-1;-1,015716195E0
4,882987410E1;-2,254398108E0;-8,055785298E-1;-1,134682178E0
4,892987410E1;-2,167349815E0;-3,998112977E-1;-6,594290137E-1
4,902987410E1;1,605048478E-1;3,260493279E-1;-1,258382350E-1
4,912987410E1;1,981952310E0;1,341612816E0;1,549306989E0
4,922987410E1;2,061212063E0;3,229950070E-1;1,960113883E0
4,932987410E1;1,307251573E0;-4,324925840E-1;1,227228284E0
4,942987410E1;-5,172501206E-1;-1,117730737E0;-4,952589869E-1
4,952987410E1;-6,899722815E-1;-3,628539443E-1;-1,065196276E0
4,962987410E1;-1,763567924E0;-3,984368443E-1;-1,617112994E0
4,972987410E1;-2,418873549E0;-3,466660380E-1;-5,612324476E-1
4,982987410E1;-2,952006161E-1;-1,374446750E-1;-8,520042896E-1
4,992987410E1;1,310764074E0;1,331838965E0;1,222646832E0
5,002987410E1;1,932777643E0;4,280638099E-1;2,074498415E0
5,012987410E1;1,534646153E0;1,536326110E-1;1,729664922E0
5,022987410E1;2,838996351E-1;-1,682933718E-1;-4,685336351E-1
5,032987410E1;-3,761402667E-1;1,968513280E-1;-3,866777122E-1
5,042987410E1;-1,526399493E0;-4,935791194E-1;-3,051577330E0
5,052987410E1;-3,399923325E0;-1,089630842E0;-1,550986886E0
5,062987410E1;-1,563509583E0;-2,293951750E0;-2,386955917E-1
5,072987410E1;1,133154988E0;1,606881022E0;4,169155359E-1
5,082987410E1;1,999514699E0;9,294314981E-1;1,733024716E0
5,092987410E1;2,000278234E0;1,440114826E-1;1,767691255E0
5,102987410E1;1,262963891E0;-3,132211566E-1;8,265006542E-1
5,112987410E1;-1,934915632E-1;8,567385077E-1;-4,970915914E-1
5,122987410E1;-1,069777727E0;-9,621127695E-2;-1,329242826E0
5,132987410E1;-2,626415014E0;-1,441336513E0;-1,934915662E0
5,142987410E1;-2,574338913E0;-5,876523852E-1;-1,198059440E0
5,152987410E1;7,619016767E-1;1,751656085E-1;1,476766765E-1
5,162987410E1;2,034181356E0;1,134071350E0;8,110763431E-1
5,172987410E1;2,520735502E0;1,849394590E-1;1,979814291E0
5,182987410E1;9,584475756E-1;1,209513173E-1;1,399644971E0
5,192987410E1;1,844813079E-1;-1,369407177E0;1,518000066E-1
5,202987410E1;-4,512766898E-1;1,913535446E-1;-6,762278080E-1
5,212987410E1;-1,343445420E0;-3,581197560E-1;-1,634828091E0
5,222987410E1;-2,594192028E0;-1,058324054E-1;-1,382846236E0
5,232987410E1;-1,251815557E0;-7,040221691E-1;-6,102544069E-1
5,242987410E1;6,456845403E-1;3,892738819E-1;4,389066696E-1
5,252987410E1;2,030210733E0;6,714936495E-1;1,755779386E0
5,262987410E1;2,077705383E0;-3,665191587E-3;1,847409248E0
5,272987410E1;1,178511739E0;1,282817032E-2;4,712825418E-1
5,282987410E1;-1,021672115E-1;9,876163602E-1;-8,475755453E-1
5,292987410E1;-7,528914213E-1;-2,496911734E-1;-1,496314406E0
5,302987410E1;-1,723098159E0;-9,106473923E-1;-1,298394084E0
5,312987410E1;-2,385428667E0;-7,492262125E-1;-6,971499324E-1
5,322987410E1;-2,116648108E-1;5,189300179E-1;-5,253441334E-1
5,332987410E1;1,450957656E0;1,496008992E0;1,072984815E0
5,342987410E1;2,123672962E0;2,854267955E-1;2,005928755E0
5,352987410E1;1,720043778E0;1,539380401E-1;1,595427275E0
5,362987410E1;1,977676302E-1;7,006624341E-1;2,061670274E-2
5,372987410E1;-5,934556127E-1;5,271766782E-1;-9,224064946E-1
5,382987410E1;-1,285871387E0;-4,363104999E-1;-1,770592928E0
5,392987410E1;-2,461023331E0;-1,773494482E0;-6,438519955E-1
5,402987410E1;-1,670563698E0;-1,988366395E-1;-6,896668673E-1
5,412987410E1;4,915938079E-1;3,714060783E-1;1,901318133E-1
5,422987410E1;2,055866957E0;9,505063295E-1;1,788766146E0
5,432987410E1;2,027920008E0;-6,505715102E-2;1,863597155E0
5,442987410E1;1,291369081E0;1,496619824E-2;9,082038999E-1
5,452987410E1;-3,289509416E-1;-8,842274547E-2;-6,383541822E-1
5,462987410E1;-9,512699246E-1;-5,080871582E-1;-1,162171125E0
5,472987410E1;-1,594969153E0;-6,328563690E-1;-1,570992708E0
5,482987410E1;-2,444682598E0;-6,940956116E-1;-4,625777006E-1
5,492987410E1;-8,064948320E-1;4,841107130E-2;-6,226243973E-1
5,502987410E1;1,573436141E0;1,149801135E0;7,864890099E-1
5,512987410E1;2,187355757E0;5,546656251E-1;1,911702752E0
5,522987410E1;1,842216849E0;4,529565871E-1;1,676366925E0
5,532987410E1;3,365867436E-1;-4,289801121E-1;4,086688459E-1
5,542987410E1;-6,528622508E-1;5,589416996E-2;-9,407324791E-1
5,552987410E1;-1,139110923E0;-7,854200006E-1;-1,390329242E0
5,562987410E1;-2,291966438E0;-1,379333735E0;-9,801332951E-1
5,572987410E1;-1,793347597E0;-4,954117239E-1;-6,829473376E-1
5,582987410E1;4,686863720E-1;4,949535728E-1;2,354885489E-1
5,592987410E1;1,946522117E0;1,082147837E0;1,682322860E0
5,602987410E1;1,914604425E0;5,577199459E-1;2,100307465E0
5,612987410E1;1,361160517E0;-1,698205322E-1;7,770205736E-1
5,622987410E1;-5,134322643E-1;5,044219494E-1;-6,389650702E-1
5,632987410E1;-1,016174316E0;-5,335907936E-1;-8,752171993E-1
5,642987410E1;-1,719738364E0;-9,269880056E-1;-1,686140776E0
5,652987410E1;-2,594344616E0;-8,576548100E-1;-7,909177542E-1
5,662987410E1;-1,015563458E-1;6,291911751E-2;-5,009095073E-1
5,672987410E1;1,425301313E0;9,860892296E-1;1,349401355E0
5,682987410E1;2,150856495E0;4,641048610E-1;2,069306135E0
5,692987410E1;1,737911582E0;-1,114829071E-2;1,513418674E0
5,702987410E1;3,451388776E-1;1,795943826E-1;-2,162462920E-1
5,712987410E1;-7,791585922E-1;-1,609629989E-1;-9,132435322E-1
5,722987410E1;-1,241889000E0;-6,646214128E-1;-1,450346828E0
5,732987410E1;-2,303878307E0;-7,250970602E-1;-1,234253287E0
5,742987410E1;-1,409113407E0;-9,421069026E-1;-8,275696635E-1
5,752987410E1;6,067419052E-1;5,945246220E-1;3,089450896E-1
5,762987410E1;1,830610394E0;9,511171579E-1;1,814727902E0
5,772987410E1;1,913688064E0;6,835582256E-1;1,985770226E0
5,782987410E1;9,827294350E-1;-1,611157060E-1;8,298604488E-1
5,792987410E1;-2,499966025E-1;-5,131268129E-2;-4,816672504E-1
5,802987410E1;-1,266934514E0;-9,078984857E-1;-1,213941932E0
5,812987410E1;-1,863139033E0;-1,544878244E0;-1,342987299E0
5,822987410E1;-2,351831198E0;-5,032002330E-1;-7,533495426E-1
5,832987410E1;-4,683809280E-1;1,745547503E-1;-3,494149148E-1
5,842987410E1;1,537089705E0;5,791002512E-1;1,427592039E0
5,852987410E1;2,313804865E0;7,362453341E-1;2,051285505E0
5,862987410E1;1,825723529E0;-2,388483137E-1;1,172403097E0
5,872987410E1;2,524400651E-1;-1,557706445E-1;-8,063421398E-2
5,882987410E1;-9,796751142E-1;9,834930301E-1;-1,047328472E0
5,892987410E1;-1,320385218E0;-1,411556840E0;-7,286095023E-1
5,902987410E1;-2,237446785E0;-1,175304770E0;-1,343598127E0
5,912987410E1;-1,274264932E0;1,533271819E-1;-7,678576112E-1
5,922987410E1;5,653557777E-1;6,372851729E-1;2,994766831E-1
5,932987410E1;2,052201748E0;9,382890463E-1;1,785100937E0
5,942987410E1;2,108706713E0;3,268128932E-1;1,963320851E0
5,952987410E1;1,320537925E0;1,782199293E-1;2,435825169E-1
5,962987410E1;-3,535382748E-1;1,159116775E-1;-6,368269920E-1
5,972987410E1;-9,931141734E-1;8,093964309E-3;-1,155298948E0
5,982987410E1;-1,693471193E0;-9,040805697E-2;-2,018451452E0
5,992987410E1;-2,339613914E0;-8,614727259E-1;-6,159048676E-1
6,002987410E1;-2,730567753E-1;7,498370856E-2;-3,008511364E-1
6,012987410E1;1,371087074E0;9,332493544E-1;1,260825872E0
6,022987410E1;2,163837433E0;9,608910084E-1;2,062281132E0
6,032987410E1;1,770440221E0;4,612032473E-1;1,525788665E0
6,042987410E1;1,908953935E-1;-5,951354504E-1;-5,131268129E-2
6,052987410E1;-9,401215911E-1;-3,648392558E-1;-1,126740932E0
6,062987410E1;-1,020603061E0;-3,327688277E-1;-1,822363734E0
6,072987410E1;-2,201863766E0;-1,361771345E0;-8,124507666E-1
6,082987410E1;-1,544114590E0;-3,895792961E-1;-9,017898440E-1
6,092987410E1;1,011134744E0;8,698720932E-1;3,147483170E-1
6,102987410E1;2,311208725E0;1,347721457E0;1,761582613E0
6,112987410E1;2,039373636E0;-7,870998979E-1;1,687362552E0
6,122987410E1;1,186300278E0;1,448056102E0;5,065600276E-1
6,132987410E1;-3,466660380E-1;4,734205548E-3;-5,442809463E-1
6,142987410E1;-1,320232511E0;-9,460775256E-1;-1,466076523E-1
6,152987410E1;-1,024573684E0;-5,603161454E-1;-6,788240075E-1
6,162987410E1;-7,863363028E-1;-6,392704844E-1;-7,586946487E-1
6,172987410E1;-4,920519590E-1;-4,228714705E-1;-6,398813725E-1
6,182987410E1;-2,325869352E-1;4,688390717E-2;-2,671008408E-1
6,192987410E1;-3,144428730E-1;-5,609270334E-1;1,609629989E-1
6,202987410E1;-4,535674304E-2;2,866485119E-1;2,218967974E-1
6,212987410E1;6,673702598E-2;-1,441642046E-1;-1,658499092E-1
6,222987410E1;1,175915599E-1;-6,414084882E-2;1,484402567E-1
6,232987410E1;-1,450804994E-2;-4,039346576E-1;-3,006984293E-1
6,242987410E1;-3,750712574E-1;-3,289509416E-1;-1,237002090E-1
6,252987410E1;-7,742717117E-2;-6,919575930E-1;-6,188064814E-1
6,262987410E1;1,941024363E-1;-4,017966092E-1;-9,498954564E-2
6,272987410E1;2,084577680E-1;-4,234823287E-1;-8,168795705E-1
6,282987410E1;-4,734205827E-2;-7,284567952E-1;-5,068654418E-1
6,292987410E1;4,045455158E-1;1,002735257E0;-6,756169796E-1
6,302987410E1;4,428772926E-1;-3,371976018E-1;1,142318025E-1
6,312987410E1;5,099197626E-1;5,725334287E-1;5,583308339E-1
6,322987410E1;5,836817622E-1;2,319760770E-1;-1,106887817E0
6,332987410E1;6,398813426E-2;-2,229658216E-1;4,755585790E-1
6,342987410E1;-2,635883391E-1;3,155119121E-1;3,772092760E-1
6,352987410E1;-8,124507964E-2;-1,238834739E0;5,085453391E-1
6,362987410E1;4,019493461E-1;4,795292020E-2;4,902193695E-2
6,372987410E1;-3,178026378E-1;7,160868049E-1;-1,915062517E-1
6,382987410E1;1,785253733E-1;-1,018617824E-1;1,443169117E-1
6,392987410E1;9,468411654E-2;1,828014255E-1;3,543018550E-2
6,402987410E1;-5,039638281E-2;5,558873713E-2;3,460551500E-1
6,412987410E1;-4,870123267E-1;4,758640230E-1;-2,107485011E-2
6,422987410E1;-6,782131195E-1;-5,222897977E-2;-2,237294018E-1
6,432987410E1;2,977968007E-2;5,345070735E-2;4,845688641E-1
6,442987410E1;1,945605874E-1;-5,812382698E-1;2,913827300E-1
6,452987410E1;-4,115704596E-1;-1,021519423E0;-1,435533352E-2
6,462987410E1;-1,810604572E0;-3,535382748E-1;-6,901249886E-1
6,472987410E1;9,045386910E-1;1,323745012E0;6,183483601E-1
6,482987410E1;1,347263336E0;-2,852740586E-1;1,545183659E0
6,492987410E1;1,876730800E0;-2,286163121E-1;1,479210138E0
6,502987410E1;1,258687854E0;-1,922698319E-1;5,900958180E-1
6,512987410E1;2,762638032E-1;-8,455902338E-1;1,076650023E-1
6,522987410E1;-3,949243724E-1;2,733621933E-2;-9,816604257E-1
6,532987410E1;-1,814269722E-1;-1,552819490E0;-9,407324791E-1
6,542987410E1;-8,901833892E-1;-4,804455042E-1;-7,883216143E-1
6,552987410E1;-1,548237920E0;-3,917173445E-1;-6,285803318E-1
6,562987410E1;-1,682628274E0;-8,535314798E-1;-7,389942408E-1
6,572987410E1;-6,878342628E-1;-3,061962128E-1;-7,591527700E-1
6,582987410E1;7,773260474E-1;4,905247986E-1;-2,142609805E-1
6,592987410E1;1,754405022E0;4,601342380E-1;6,235406995E-1
6,602987410E1;1,820836544E0;2,692388594E-1;1,561829686E0
6,612987410E1;1,140790820E0;-2,225076705E-1;1,294423461E0
6,622987410E1;4,027129114E-1;-1,901012659E0;1,266018152E-1
6,632987410E1;-9,315695167E-1;-5,844452977E-1;-1,647656322E0
6,642987410E1;-1,754710376E-1;-5,134322643E-1;-1,532355428E0
6,652987410E1;-8,903360963E-1;-1,572214365E0;-1,105055213E0
6,662987410E1;-2,050674677E0;-1,144303322E0;-1,470505357E0
6,672987410E1;-7,994698882E-1;-2,064724565E-1;-1,024115562E0
6,682987410E1;1,386053205E0;7,684684992E-1;5,960517526E-1
6,692987410E1;2,211026669E0;7,644978762E-1;1,311833143E0
6,702987410E1;1,963473558E0;6,427829266E-1;1,434311628E0
6,712987410E1;6,065891981E-1;-7,811439037E-1;-4,825835302E-2
6,722987410E1;-8,139779419E-2;-5,186246037E-1;-9,807441235E-1
6,732987410E1;-1,226770163E0;-8,292495608E-1;-2,084730387E0
6,742987410E1;-1,575116038E0;-1,859779239E0;-1,479515672E0
6,752987410E1;-1,448972344E0;-1,462564111E0;-1,003346205E0
6,762987410E1;-1,226311997E-1;3,203988075E-1;-1,039387226E0
6,772987410E1;1,529453874E0;4,163046777E-1;3,483459055E-1
6,782987410E1;2,190715551E0;7,568620443E-1;1,207222462E0
6,792987410E1;1,798539996E0;1,221730467E-2;1,489747643E0
6,802987410E1;1,016937971E0;-8,735373020E-1;4,302018583E-1
6,812987410E1;-7,046330571E-1;-2,536617815E-1;-1,912466407E0
6,822987410E1;-7,463245988E-1;-1,138041973E0;-1,527621269E0
6,832987410E1;-1,601841331E0;-9,837985039E-1;-1,382235289E0
6,842987410E1;-1,919643998E0;-3,909537494E-1;-1,117272496E0
6,852987410E1;-1,130100712E-1;7,246388793E-1;-6,782131195E-1
6,862987410E1;1,791514993E0;1,119410515E0;1,473712444E0
6,872987410E1;2,003485203E0;-1,974621862E-1;1,672243595E0
6,882987410E1;1,732108355E0;-3,454442918E-1;1,354593635E0
6,892987410E1;2,924517393E-1;-2,794708610E-1;-3,101668358E-1
6,902987410E1;-7,530441284E-1;-8,148942590E-1;-3,811798990E-1
6,912987410E1;-2,279138327E0;-1,227228284E0;-1,729970336E0
6,922987410E1;-2,530051231E0;-1,194699645E0;-1,547627091E0
6,932987410E1;-4,298964143E-1;-1,349554062E0;-1,248455882E0
6,942987410E1;1,340238333E0;2,392301083E0;8,342891932E-1
6,952987410E1;1,795943856E0;6,085745096E-1;2,031737804E0
6,962987410E1;2,062128305E0;5,899431109E-1;2,109012365E0
6,972987410E1;1,285107732E0;4,973970354E-1;2,649627924E-1
6,982987410E1;-2,855795063E-2;2,572964430E0;-1,291827321E0
6,992987410E1;-7,866417170E-1;-1,218523502E0;-1,210276723E0
7,002987410E1;-1,959350228E0;-6,905831695E-1;-9,088147879E-1
7,012987410E1;-2,188577414E0;-9,494373202E-1;-7,866417170E-1
7,022987410E1;-3,280346394E-1;3,543018550E-2;-4,859432876E-1
7,032987410E1;1,559691668E0;9,915869832E-1;1,577712178E0
7,042987410E1;1,692096710E0;-1,618792862E-1;1,569618225E0
7,052987410E1;1,520443559E0;-8,400924206E-1;1,682475567E0
7,062987410E1;-7,102835774E-1;-8,133670688E-1;-1,960877478E-1
7,072987410E1;-6,441574097E-1;-1,368338168E-1;-4,178318381E-1
7,082987410E1;-1,143692493E0;-8,909469843E-1;-1,707368374E0
7,092987410E1;-1,616196752E0;-6,663012505E-1;-8,002334833E-1
7,102987410E1;-1,298394084E0;-1,570381880E0;-5,752823353E-1
7,112987410E1;5,693264008E-1;4,108068645E-1;1,687515229E-1
7,122987410E1;1,372156024E0;3,943135142E-1;8,396342993E-1
7,132987410E1;1,795791149E0;-1,058171272E0;1,663233399E0
7,142987410E1;9,628763199E-1;-3,468187451E-1;1,113912821E0
7,152987410E1;-4,001167417E-1;-5,856670737E-1;-9,187413454E-1
7,162987410E1;-1,623374343E0;-1,596954465E0;-1,561829686E0
7,172987410E1;-1,720196486E0;-1,753488660E0;-1,147968531E0
7,182987410E1;-1,326188445E0;-7,244861722E-1;-1,141401768E0
7,192987410E1;7,675521970E-1;-3,162754774E-1;5,422956347E-1
7,202987410E1;2,170709610E0;1,178664446E0;2,040442705E0
7,212987410E1;1,865582466E0;9,048441648E-1;1,932777643E0
7,222987410E1;-3,165809214E-1;-1,116814375E0;-2,089159191E-1
7,232987410E1;-1,256855249E0;-8,112290502E-1;-1,167516232E0
7,242987410E1;-1,183398724E0;8,649851680E-1;-1,448361516E0
7,252987410E1;-2,222175121E0;-5,028948188E-1;-8,445212245E-1
7,262987410E1;-5,856670737E-1;1,192714423E-1;-2,131919712E-1
7,272987410E1;1,542587519E0;1,606270194E0;9,443976879E-1
7,282987410E1;1,609782696E0;3,344487250E-1;2,394897223E0
7,292987410E1;1,419345379E0;-1,336267740E-1;1,251052022E0
7,302987410E1;-7,330382615E-2;1,391398311E0;-8,449793458E-1
7,312987410E1;-1,060156584E0;-7,264714837E-1;-1,407891631E0
7,322987410E1;-1,658193707E0;-9,460775256E-1;-1,412320495E0
7,332987410E1;-1,656055689E0;-4,903720617E-1;-9,034696817E-1
7,342987410E1;1,788308024E-1;4,451680481E-1;2,545780838E-1
7,352987410E1;1,618334770E0;1,529301167E0;2,002110958E0
7,362987410E1;1,762346268E0;8,788823485E-1;1,967597008E0
7,372987410E1;1,246165112E-1;5,528330207E-1;3,452915847E-1
7,382987410E1;-9,382890463E-1;-1,211193085E0;-7,800748944E-1
7,392987410E1;-1,079398870E0;-1,007164121E0;-1,746921897E0
7,402987410E1;-2,314873934E0;-7,834346890E-1;-8,842274547E-1
7,412987410E1;-9,431759119E-1;-1,258535147E0;-4,410447180E-1
7,422987410E1;1,764789701E0;1,146594048E0;1,826334357E0
7,432987410E1;2,067626238E0;1,725694351E-2;1,980425119E0
7,442987410E1;1,571603537E0;-8,043568134E-1;1,691944003E0
7,452987410E1;-1,383609772E-1;-7,773260474E-1;-1,148426682E-1
7,462987410E1;-6,719517708E-1;3,985895589E-2;-1,060156584E0
7,472987410E1;-8,860600591E-1;-1,818851233E-1;-1,709811807E0
7,482987410E1;-1,723861694E0;-2,374738604E-1;-1,155146122E0
7,492987410E1;-1,009302139E0;-7,745771408E-1;-7,803803682E-1
7,502987410E1;6,084218025E-1;4,147774875E-1;3,391829133E-1
7,512987410E1;1,561982393E0;6,443101168E-1;1,699427128E0
7,522987410E1;1,620320082E0;1,826487035E-1;2,308154345E0
7,532987410E1;6,414085031E-1;-1,074359298E0;1,237612963E0
7,542987410E1;-2,808452845E-1;4,045455158E-1;-8,321511745E-1
7,552987410E1;-7,073819637E-1;-7,887797356E-1;-1,162934661E0
7,562987410E1;-1,411251426E0;-9,482156038E-1;-1,809077382E0
7,572987410E1;-1,907274008E0;-1,054047942E0;-9,886853695E-1
7,582987410E1;-7,599163651E-1;-3,294090927E-1;-6,134614348E-1
7,592987410E1;8,828529716E-1;6,632469296E-1;7,617489696E-1
7,602987410E1;1,714393258E0;5,508477092E-1;2,033417702E0
7,612987410E1;1,419803500E0;3,862195611E-1;2,226909161E0
7,622987410E1;7,987062931E-1;-6,866125464E-1;7,867944241E-1
7,632987410E1;-2,370157093E-1;1,438282251E0;-1,076650023E0
7,642987410E1;-5,820018649E-1;-9,576839805E-1;-1,526094079E0
7,652987410E1;-1,472337961E0;-7,535023093E-1;-1,473254204E0
7,662987410E1;-1,970345855E0;-7,661777139E-1;-5,722280145E-1
7,672987410E1;-4,213443100E-1;-1,740965992E-2;-4,352414906E-1
7,682987410E1;1,271515965E0;1,680490255E0;1,379181027E0
7,692987410E1;1,455844641E0;2,016618967E0;1,646434546E0
7,702987410E1;1,299310327E0;4,952589869E-1;1,567022085E0
7,712987410E1;4,929682612E-1;-1,071152210E0;2,400700450E-1
7,722987410E1;-7,878634334E-1;1,615738571E-1;-1,235933065E0
7,732987410E1;-7,887797356E-1;-7,567093372E-1;-1,797623754E0
7,742987410E1;-1,344208956E0;-1,728748679E0;-8,604037166E-1
7,752987410E1;-1,744478464E0;-1,272126883E-1;-9,659306407E-1
7,762987410E1;-1,160643995E-1;2,145664245E-1;-4,763221741E-1
7,772987410E1;1,530370116E0;1,632842779E0;1,800372601E0
7,782987410E1;1,591303945E0;1,516472995E-1;1,984090328E0
7,792987410E1;1,461189628E0;6,123924255E-2;1,494787216E0
