"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,491293871E1;-6,555342115E-4;4,221124575E-3;-1,251224894E-2
3,501343071E1;-4,476734903E-3;-1,570071094E-2;-1,073811390E-2
3,511392371E1;-6,168785971E-3;-1,055004820E-2;-1,029396616E-2
3,521441671E1;4,789686762E-3;5,561067723E-3;-8,769510314E-3
3,531490871E1;-7,652723696E-3;-1,682663523E-2;-7,288991474E-3
3,541540146E1;3,600924043E-3;7,807857823E-3;-5,937628914E-3
3,551589446E1;-4,044792615E-3;-4,844258539E-3;-3,546452150E-3
3,561638646E1;-1,773256809E-4;5,286989734E-3;-6,261198781E-3
3,571687946E1;-7,704799995E-3;-8,238101378E-3;-5,788526963E-3
3,581737246E1;1,092897542E-2;2,061359398E-2;-8,230120875E-4
3,591786546E1;-2,864844166E-3;-1,477017906E-2;-1,250775997E-3
3,601835746E1;-1,465328969E-3;-6,762003060E-3;-1,405369956E-3
3,611885046E1;6,000140682E-3;2,823972143E-3;-4,468403291E-3
3,621934346E1;-5,952252541E-4;-7,695615292E-3;-1,907512080E-3
3,631983546E1;-1,266123261E-3;-1,261648489E-3;4,113279283E-4
3,642032883E1;1,045572571E-3;3,768145805E-3;-7,524625398E-4
3,652082183E1;2,279850421E-3;1,840755576E-3;6,155534647E-4
3,662131383E1;-2,531536855E-3;-9,072588757E-3;1,408087555E-3
3,672180683E1;3,152181860E-3;6,919953972E-3;2,517712768E-3
3,682229983E1;-4,767137580E-4;-8,100133855E-4;4,560728092E-3
3,692279183E1;-1,818062738E-4;-4,479517229E-3;-1,805135515E-3
3,702328483E1;3,702051472E-3;8,368572220E-3;-5,898368545E-4
3,712377783E1;3,314952366E-3;3,982568625E-3;1,004480291E-3
3,722426983E1;-1,167878043E-3;-1,310489606E-4;2,139621880E-3
3,732476283E1;5,253924988E-3;1,021703426E-2;-3,871382214E-4
3,742525596E1;-9,816784412E-3;-1,990120485E-2;1,096106134E-3
3,752574796E1;-8,489075117E-5;-9,644901380E-3;-5,302811041E-5
3,762624096E1;7,289838977E-3;1,263356954E-2;4,418953322E-4
