"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,040650950E1;1,121095791E-1;7,712599039E-1;3,906071484E-1
2,050700750E1;2,143673003E-1;5,225563645E-1;-3,709526360E-2
2,060750550E1;1,599641442E0;-8,929804564E-1;-8,179062605E-1
2,070800350E1;-2,071763426E-1;-2,420900583E0;-4,398093522E-1
2,080850150E1;7,853420377E-1;-7,137448788E-1;-3,132793903E-1
2,090899950E1;-5,596455932E-1;-8,447976708E-1;1,122081161E0
2,100949754E1;-9,042295814E-2;3,092651367E-1;-2,155491114E-1
2,110999454E1;-1,115491509E0;-1,917390227E-1;-9,798014164E-1
2,121049254E1;-8,021377325E-1;1,256402016E0;1,283788443E0
2,131099054E1;-7,255511284E-1;2,463334322E0;2,234368175E-1
2,141148854E1;-9,410972595E-1;1,299757957E0;1,037838403E-2
2,151198654E1;7,110935450E-2;8,863216043E-1;6,271640658E-1
2,161248454E1;3,072602451E-1;9,009725451E-1;3,659281507E-2
2,171298254E1;1,868264198E0;-9,600191116E-1;-8,068754673E-1
2,181347954E1;2,608998716E-1;-1,727720141E0;-6,274917722E-1
2,191397754E1;6,136325598E-1;-8,195288777E-1;-5,895733833E-1
2,201447575E1;-6,229146719E-1;-8,223494887E-1;8,539575338E-1
2,211497375E1;-7,572401315E-2;6,080189347E-1;-4,221268594E-1
2,221547175E1;-3,301610053E-1;4,726770520E-1;-1,598306775E0
2,231596875E1;-1,031298876E0;1,236653566E0;1,002277374E0
2,241646675E1;-6,164419651E-1;1,774897695E0;6,561352015E-1
2,251696475E1;-7,932639718E-1;1,026955485E0;-6,073819008E-3
2,261746275E1;1,889498681E-1;1,205641508E0;1,754863411E-1
2,271796075E1;-3,592624664E-1;8,984733224E-1;1,559446752E-1
2,281845875E1;1,575099826E0;-7,796014547E-1;-1,199036598E0
2,291895575E1;1,155979037E0;-1,228802085E0;-1,155045703E-1
2,301945388E1;5,076445937E-1;-6,089378595E-1;-9,048774242E-1
2,311995188E1;-8,102528453E-1;-1,071356535E0;1,292556405E0
2,322044988E1;1,617542207E-1;9,431729317E-1;-8,888125420E-1
2,332094687E1;-3,729111552E-1;1,666510105E-1;-9,524003267E-1
2,342144488E1;-8,443372250E-1;7,491882443E-1;7,845147848E-1
2,352194287E1;-9,977750182E-1;1,477933884E0;7,300853133E-1
2,362244088E1;-8,621031046E-1;1,260940433E0;-2,001786046E-2
2,372293887E1;1,101289466E-1;9,995182753E-1;6,957901716E-1
2,382343588E1;-4,792627692E-1;1,237127542E0;2,386969179E-1
2,392393388E1;1,020000935E0;-1,116863489E0;-7,701433897E-1
2,402443217E1;3,001646519E0;-7,263150215E-1;3,191514909E-1
2,412493017E1;5,309423804E-1;1,684855521E-1;-1,534138560E0
2,422542817E1;-3,013654947E-1;-1,052613020E0;7,346836329E-1
2,432592517E1;3,702082336E-1;2,438202649E-1;-9,002927542E-1
