"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
8,504533028E1;-2,399740028E1;3,786880112E1;6,307399750E0
8,514533028E1;-2,374119949E1;3,717340088E1;1,176079941E1
8,524533028E1;-2,326539993E1;3,607539749E1;1,601860046E1
8,534533028E1;-2,233819962E1;3,546540070E1;1,653100014E1
8,544533028E1;-2,020319939E1;3,866180038E1;1,041879940E1
8,554533028E1;-1,416419983E1;4,299279785E1;3,611199856E0
8,564533028E1;-1,056519985E1;4,373699951E1;-2,195999920E-1
8,574533028E1;-5,258199692E0;4,343199921E1;-8,173999786E0
8,584533028E1;-3,611199856E0;4,367599869E1;-1,016259956E1
8,594533028E1;-7,039400101E0;4,384679794E1;-5,941400051E0
8,604533028E1;-1,310279942E1;4,267559814E1;7,807999849E-1
8,614533028E1;-2,366799927E1;3,650239944E1;9,625800133E0
8,624533028E1;-2,377779961E1;3,397700119E1;1,596980000E1
8,634533028E1;-2,142319870E1;3,379399872E1;1,994700050E1
8,644533028E1;-2,044719887E1;3,176879883E1;2,405839920E1
8,654533028E1;-1,910519981E1;3,392819977E1;2,161839867E1
8,664533028E1;-1,545739937E1;3,946699905E1;1,348099995E1
8,674533028E1;-1,094339943E1;4,259019852E1;8,271599770E0
8,684533028E1;-9,223199844E0;4,376139832E1;2,208199978E0
8,694533028E1;-2,940199852E0;4,437139893E1;-4,001599789E0
8,704533028E1;-3,537999868E0;4,444459915E1;-4,257800102E0
8,714533028E1;-8,857199669E0;4,366379929E1;2,098399878E0
8,724533028E1;-1,559159946E1;4,129700089E1;6,746599674E0
8,734533028E1;-2,338739967E1;3,389159775E1;1,661639977E1
8,744533028E1;-2,133779907E1;3,318399811E1;2,163059998E1
8,754533028E1;-1,928820038E1;3,253739929E1;2,437559891E1
8,764533028E1;-1,770219994E1;3,037800026E1;2,795019913E1
8,774533028E1;-1,657979965E1;3,633160019E1;2,119140053E1
8,784533028E1;-1,104099941E1;4,088219833E1;1,577460003E1
8,794533028E1;-8,320400238E0;4,337099838E1;9,174399376E0
8,804533028E1;-6,819799900E0;4,460319901E1;3,110999823E0
8,814533028E1;-2,110599995E0;4,520100021E1;-1,000399947E0
8,824533028E1;-5,319200039E0;4,484719849E1;4,355400085E0
8,834533028E1;-1,250500011E1;4,200460052E1;1,172420025E1
8,844533028E1;-1,966639900E1;3,858860016E1;1,383479977E1
8,854533028E1;-1,759239960E1;3,251300049E1;2,686439896E1
8,864533028E1;-1,434719944E1;3,264719772E1;2,941419983E1
8,874533028E1;-1,320039940E1;3,048779869E1;3,195179939E1
8,884533028E1;-1,355420017E1;3,200059891E1;3,043899918E1
8,894533028E1;-9,991799355E0;4,244379807E1;1,559159946E1
8,904533028E1;-6,209799767E0;4,531079865E1;8,674200058E0
8,914533028E1;-4,416399956E0;4,618919754E1;2,500999928E0
8,924533028E1;-8,905999660E-1;4,653079987E1;7,075999975E-1
8,934533028E1;-8,064199448E0;4,521319962E1;6,490399837E0
8,944533028E1;-1,677499962E1;4,144339752E1;1,198040009E1
8,954533028E1;-2,458300018E1;3,496519852E1;1,642119980E1
8,964533028E1;-2,353380013E1;2,826739883E1;2,741339874E1
8,974533028E1;-1,407880020E1;2,347279930E1;3,735639954E1
8,984533028E1;-1,148019981E1;2,198439980E1;3,891799927E1
8,994533028E1;-1,413980007E1;2,563220024E1;3,578260040E1
9,004533028E1;-1,697019958E1;3,429420090E1;2,557119942E1
9,014533028E1;-9,271999359E0;4,482279968E1;8,808400154E0
9,024533028E1;-6,941799641E0;4,581100082E1;2,476599932E0
9,034533028E1;-3,684399843E0;4,637220001E1;-1,219999939E-1
9,044533028E1;-2,244799852E0;4,644540024E1;-1,768999934E0
9,054533028E1;-1,352979946E1;4,315139771E1;1,040660000E1
9,064533028E1;-2,053260040E1;3,950360107E1;1,352979946E1
9,074533028E1;-2,255780029E1;3,425759888E1;2,135000038E1
9,084533028E1;-1,867819977E1;3,236660004E1;2,814539909E1
9,094533028E1;-1,354199982E1;2,978019905E1;3,356219864E1
9,104533028E1;-1,442039967E1;3,208599854E1;3,073180008E1
9,114533028E1;-1,672620010E1;3,612419891E1;2,466839981E1
9,124533028E1;-1,243179989E1;4,291959763E1;1,446920013E1
9,134533028E1;-6,124399662E0;4,664059830E1;1,390799999E0
9,144533028E1;-2,049599886E0;4,707979965E1;-7,319999933E-1
9,154533028E1;-1,281000018E0;4,727499771E1;-3,086599827E0
9,164533028E1;-5,624199867E0;4,703099823E1;2,171599865E0
9,174533028E1;-2,192339897E1;4,019899750E1;1,272459984E1
9,184533028E1;-2,457079887E1;3,477000046E1;2,078879929E1
9,194533028E1;-2,177700043E1;3,293999863E1;2,721819878E1
9,204533028E1;-1,798279953E1;3,350119781E1;2,963379860E1
9,214533028E1;-1,727519989E1;3,087819862E1;3,230559921E1
9,224533028E1;-1,937360001E1;3,574599838E1;2,532719994E1
9,234533028E1;-1,594539928E1;4,263899994E1;1,476200008E1
9,244533028E1;-9,967399597E0;4,609159851E1;9,686800003E0
9,254533028E1;-4,123600006E0;4,798259735E1;-2,317999899E-1
9,264533028E1;-1,256600022E0;4,820219803E1;-1,512799978E0
9,274533028E1;-4,489599705E0;4,798259735E1;4,025999904E-1
9,284533028E1;-1,312720013E1;4,581100082E1;7,978799820E0
9,294533028E1;-2,526619911E1;3,668539810E1;1,795839882E1
9,304533028E1;-2,310680008E1;3,318399811E1;2,593719864E1
9,314533028E1;-1,934919930E1;3,359880066E1;2,857239914E1
9,324533028E1;-1,806819916E1;3,182979965E1;3,143939972E1
9,334533028E1;-1,826339912E1;3,528239822E1;2,659599876E1
9,344533028E1;-1,439599991E1;4,263899994E1;1,681159973E1
9,354533028E1;-9,430600166E0;4,632339859E1;1,137039948E1
9,364533028E1;-8,283800125E0;4,749459839E1;4,501800060E0
9,374533028E1;-2,159399986E0;4,860479736E1;-4,269999862E-1
9,384533028E1;-5,331399918E0;4,814119720E1;3,037799835E0
9,394533028E1;-1,183399963E1;4,598180008E1;1,039439964E1
9,404533028E1;-1,965419960E1;4,162639999E1;1,418859959E1
9,414533028E1;-2,076440048E1;3,406240082E1;2,708399963E1
9,424533028E1;-1,671399879E1;3,380619812E1;2,903599930E1
9,434533028E1;-1,545739937E1;3,092700005E1;3,215919876E1
9,444533028E1;-1,454239941E1;3,163459969E1;3,223239899E1
9,454533028E1;-1,317599964E1;4,171179962E1;1,926379967E1
9,464533028E1;-8,039799690E0;4,592079926E1;1,194379997E1
9,474533028E1;-6,770999908E0;4,729940033E1;6,356199741E0
9,484533028E1;-3,684399843E0;4,815340042E1;2,830399990E0
9,494533028E1;-4,269999981E0;4,750679779E1;4,562799931E0
9,504533028E1;-1,312720013E1;4,444459915E1;1,078479958E1
9,514533028E1;-2,063019943E1;4,110179901E1;1,333459949E1
9,524533028E1;-2,396080017E1;3,598999786E1;1,941020012E1
9,534533028E1;-1,790959930E1;3,400139999E1;2,798679924E1
9,544533028E1;-1,682379913E1;3,080500031E1;3,154920006E1
9,554533028E1;-1,636019897E1;3,128079987E1;3,169559860E1
9,564533028E1;-1,662859917E1;3,535559845E1;2,607139969E1
9,574533028E1;-7,356599808E0;4,473740005E1;1,174860001E1
9,584533028E1;-5,977999687E0;4,617699814E1;4,855599880E0
9,594533028E1;-5,123999715E-1;4,610379791E1;2,610800028E0
9,604533028E1;1,366400003E0;4,589640045E1;9,149999619E-1
9,614533028E1;-1,001620007E1;4,372480011E1;1,051639938E1
9,624533028E1;-1,747039986E1;4,071139908E1;1,392019939E1
9,634533028E1;-2,131340027E1;3,533119965E1;1,950779915E1
9,644533028E1;-1,910519981E1;3,225679779E1;2,680340004E1
9,654533028E1;-1,517679977E1;3,123199844E1;3,073180008E1
9,664533028E1;-1,394460011E1;3,100020027E1;3,080500031E1
9,674533028E1;-1,510359955E1;3,392819977E1;2,676679993E1
9,684533028E1;-1,167539978E1;3,996719742E1;1,880019951E1
9,694533028E1;-4,562799931E0;4,479840088E1;6,136600018E0
9,704533028E1;-1,293200016E0;4,553039932E1;3,391599894E0
9,714533028E1;1,781199932E0;4,512779999E1;2,183799982E0
9,724533028E1;-7,807999849E-1;4,515219879E1;4,160200119E0
9,734533028E1;-1,720199966E1;4,025999832E1;1,432279968E1
9,744533028E1;-2,153299904E1;3,592900085E1;1,897099876E1
9,754533028E1;-1,981279945E1;3,341579819E1;2,577859879E1
9,764533028E1;-1,548180008E1;3,444059753E1;2,842599869E1
9,774533028E1;-1,499380016E1;3,092700005E1;3,220800018E1
9,784533028E1;-1,682379913E1;3,472119904E1;2,732799911E1
9,794533028E1;-1,379819965E1;4,121159744E1;1,861719894E1
9,804533028E1;-8,796199799E0;4,468859863E1;1,340779972E1
9,814533028E1;-4,209000111E0;4,699440002E1;4,196799755E0
9,824533028E1;-9,271999598E-1;4,754339981E1;2,622999907E0
9,834533028E1;-2,927999973E0;4,727499771E1;3,659999847E0
9,844533028E1;-1,108979988E1;4,468859863E1;1,015040016E1
9,854533028E1;-2,337520027E1;3,707579803E1;1,737279892E1
9,864533028E1;-2,147200012E1;3,403799820E1;2,413159943E1
9,874533028E1;-1,777540016E1;3,481879807E1;2,720599937E1
9,884533028E1;-1,714099884E1;3,230559921E1;2,976799965E1
9,894533028E1;-1,634799957E1;3,446500015E1;2,856019974E1
9,904533028E1;-1,559159946E1;3,999160004E1;1,991040039E1
9,914533028E1;-9,747799873E0;4,465200043E1;1,335900021E1
9,924533028E1;-7,234600067E0;4,573780060E1;8,100799561E0
9,934533028E1;-4,879999757E-1;4,710419846E1;1,500599980E0
9,944533028E1;-7,441999912E-1;4,694559860E1;1,354200006E0
9,954533028E1;-6,917399883E0;4,596960068E1;7,149199963E0
9,964533028E1;-1,548180008E1;4,289519882E1;1,237080002E1
9,974533028E1;-2,188679886E1;3,368420029E1;2,424139977E1
9,984533028E1;-1,808040047E1;3,352560043E1;2,735239983E1
9,994533028E1;-1,614060020E1;3,363539886E1;2,970699883E1
1,000453303E2;-1,446920013E1;3,240319824E1;3,097579956E1
1,001453303E2;-1,493279934E1;3,997940063E1;2,026420021E1
1,002453303E2;-8,564399719E0;4,457880020E1;1,287099934E1
1,003453303E2;-5,428999901E0;4,600619888E1;8,308199883E0
1,004453303E2;-3,611199856E0;4,699440002E1;3,403800011E0
1,005453303E2;-3,172000051E-1;4,749459839E1;1,036999941E0
1,006453303E2;-6,160999775E0;4,659180069E1;7,405399799E0
1,007453303E2;-1,459119987E1;4,315139771E1;1,261479950E1
1,008453303E2;-2,124020004E1;3,901559830E1;1,668959999E1
1,009453303E2;-1,955660057E1;3,474559784E1;2,607139969E1
1,010453303E2;-1,687260056E1;3,544099808E1;2,741339874E1
1,011453303E2;-1,567700005E1;3,348899841E1;3,025599861E1
1,012453303E2;-1,677499962E1;3,497739792E1;2,805999947E1
1,013453303E2;-1,163879967E1;4,485939789E1;1,368839931E1
1,014453303E2;-6,307399750E0;4,660400009E1;8,771800041E0
1,015453303E2;-5,197199821E0;4,744580078E1;3,379400015E0
1,016453303E2;-1,427399993E0;4,809239960E1;7,807999849E-1
1,017453303E2;-3,415999889E0;4,820219803E1;2,427799940E0
1,018453303E2;-1,178520012E1;4,567679977E1;8,576600075E0
1,019453303E2;-1,864159966E1;4,277320099E1;1,288319969E1
1,020453303E2;-2,280179977E1;3,792979813E1;1,922719955E1
1,021453303E2;-1,869039917E1;3,636819839E1;2,692539978E1
1,022453303E2;-1,739719963E1;3,461140060E1;3,014620018E1
1,023453303E2;-1,817799950E1;3,541659927E1;2,874320030E1
1,024453303E2;-1,901980019E1;3,975979996E1;2,194779968E1
1,025453303E2;-9,735599518E0;4,825099945E1;8,052000046E0
1,026453303E2;-7,527400017E0;4,905619812E1;2,732800007E0
1,027453303E2;-3,537999868E0;4,965399933E1;-1,244400024E0
1,028453303E2;-8,051999807E-1;5,022739792E1;-2,952399969E0
1,029453303E2;-1,105319977E1;4,870240021E1;5,611999989E0
1,030453303E2;-1,876359940E1;4,585979843E1;9,284199715E0
1,031453303E2;-2,510759926E1;4,163859940E1;1,553059959E1
1,032453303E2;-2,511979866E1;3,860079956E1;2,264319992E1
1,033453303E2;-2,217959976E1;3,716119766E1;2,753540039E1
1,034453303E2;-2,069120026E1;3,691719818E1;3,012179947E1
1,035453303E2;-2,180139923E1;3,962559891E1;2,544919968E1
1,036453303E2;-2,060579872E1;4,449340057E1;1,726300049E1
1,037453303E2;-9,979599953E0;5,087400055E1;5,282599926E0
1,038453303E2;-7,954400063E0;5,130099869E1;-5,856000185E-1
1,039453303E2;-4,379799843E0;5,174020004E1;-3,415999889E0
1,040453303E2;-3,025599957E0;5,197200012E1;-5,404599667E0
1,041453303E2;-1,603079987E1;4,921479797E1;7,612799644E0
1,042453303E2;-2,386319923E1;4,529859924E1;1,144359970E1
1,043453303E2;-2,662039948E1;3,922299957E1;2,150860023E1
1,044453303E2;-2,447319984E1;3,769799805E1;2,729139900E1
1,045453303E2;-2,126459885E1;3,546540070E1;3,242760086E1
1,046453303E2;-2,254559898E1;3,699039841E1;2,941419983E1
1,047453303E2;-2,289939880E1;4,174839783E1;2,144759941E1
1,048453303E2;-1,748259926E1;4,738479996E1;1,250500011E1
1,049453303E2;-9,869799614E0;5,119120026E1;9,637999535E-1
1,050453303E2;-5,563199997E0;5,156940079E1;-2,134999990E0
1,051453303E2;-3,940599918E0;5,192319870E1;-3,794199944E0
1,052453303E2;-7,563999653E0;5,147179794E1;1,061399937E0
1,053453303E2;-2,275300026E1;4,438359833E1;1,161439991E1
1,054453303E2;-2,642519951E1;3,875939941E1;1,908079910E1
1,055453303E2;-2,470499992E1;3,612419891E1;2,576639938E1
1,056453303E2;-2,161839867E1;3,705139923E1;2,810879898E1
1,057453303E2;-1,944680023E1;3,557519913E1;3,001199913E1
1,058453303E2;-2,102059937E1;3,835680008E1;2,459519958E1
1,059453303E2;-1,726300049E1;4,461539841E1;1,411539936E1
1,060453303E2;-1,097999954E1;4,884880066E1;7,478600025E0
1,061453303E2;-5,124000072E0;4,960519791E1;-1,537199974E0
1,062453303E2;-2,013000011E0;4,955640030E1;-3,330600023E0
1,063453303E2;-4,111400127E0;4,914159775E1;-1,768999934E0
1,064453303E2;-1,230980015E1;4,676259995E1;6,136600018E0
1,065453303E2;-2,583959961E1;3,879599762E1;1,672620010E1
1,066453303E2;-2,431459999E1;3,545319748E1;2,374119949E1
1,067453303E2;-2,124020004E1;3,606319809E1;2,636419868E1
1,068453303E2;-2,056920052E1;3,406240082E1;3,021939850E1
1,069453303E2;-2,130119896E1;3,695380020E1;2,547360039E1
1,070453303E2;-1,876359940E1;4,366379929E1;1,498159981E1
1,071453303E2;-1,219999981E1;4,792160034E1;7,283400059E0
1,072453303E2;-9,625800133E0;4,904399872E1;2,232599974E0
1,073453303E2;-3,306200027E0;4,953199768E1;-4,196799755E0
1,074453303E2;-5,099599838E0;4,953199768E1;-3,635599852E0
1,075453303E2;-1,288319969E1;4,788499832E1;4,013800144E0
1,076453303E2;-2,113039970E1;4,428599930E1;8,173999786E0
1,077453303E2;-2,644960022E1;3,492860031E1;2,360700035E1
1,078453303E2;-2,375339890E1;3,568499756E1;2,605920029E1
1,079453303E2;-2,315559959E1;3,470899963E1;2,826739883E1
1,080453303E2;-2,202099991E1;3,323279953E1;3,041459846E1
1,081453303E2;-2,272859955E1;4,052840042E1;1,814139938E1
1,082453303E2;-1,617720032E1;4,604280090E1;9,040200233E0
1,083453303E2;-1,293200016E1;4,787279892E1;3,537999868E0
1,084453303E2;-1,096780014E1;4,822660065E1;-2,232599974E0
1,085453303E2;-7,844599724E0;4,877560043E1;-6,051199913E0
1,086453303E2;-1,435939980E1;4,700659943E1;3,537999988E-1
1,087453303E2;-2,261879921E1;4,309040070E1;5,831599712E0
1,088453303E2;-2,875539970E1;3,681959915E1;1,298079967E1
1,089453303E2;-2,604699898E1;3,240319824E1;2,496119881E1
1,090453303E2;-2,430239868E1;3,135400009E1;2,819419861E1
1,091453303E2;-2,220400047E1;2,945079994E1;3,137839890E1
1,092453303E2;-2,316779900E1;3,040239906E1;2,885299873E1
1,093453303E2;-1,832439995E1;4,207780075E1;1,274899960E1
1,094453303E2;-1,465219975E1;4,459099960E1;8,222800255E0
1,095453303E2;-1,300519943E1;4,561579895E1;2,330199957E0
1,096453303E2;-9,259799957E0;4,666500092E1;2,683999836E-1
1,097453303E2;-1,287099934E1;4,462759781E1;5,209399700E0
1,098453303E2;-2,086199951E1;4,002819824E1;1,015040016E1
1,099453303E2;-2,558339882E1;3,508720016E1;1,461559963E1
1,100453303E2;-2,537599945E1;2,934099960E1;2,286279869E1
1,101453303E2;-1,966639900E1;2,738899994E1;3,070739937E1
1,102453303E2;-1,790959930E1;2,481480026E1;3,342799759E1
1,103453303E2;-1,784860039E1;2,654719925E1;3,171999931E1
1,104453303E2;-1,949559975E1;3,103679848E1;2,547360039E1
1,105453303E2;-1,248059940E1;4,093099976E1;1,178520012E1
1,106453303E2;-1,077260017E1;4,229739761E1;6,966199875E0
1,107453303E2;-7,783599854E0;4,338319778E1;3,842999935E0
1,108453303E2;-5,197199821E0;4,338319778E1;3,074399948E0
1,109453303E2;-1,579899979E1;3,735639954E1;1,313939953E1
1,110453303E2;-2,148419952E1;3,231779861E1;1,655539894E1
1,111453303E2;-2,150860023E1;2,731579971E1;2,313119888E1
1,112453303E2;-1,715320015E1;2,615679932E1;2,747439957E1
1,113453303E2;-1,224879932E1;2,369239998E1;3,113439941E1
1,114453303E2;-1,176079941E1;2,470499992E1;2,984119987E1
1,115453303E2;-1,304179955E1;2,907259941E1;2,479039955E1
1,116453303E2;-1,008939934E1;3,498960114E1;1,769000053E1
1,117453303E2;-5,209399700E0;3,872279739E1;8,320400238E0
1,118453303E2;-2,842599869E0;3,916199875E1;5,904799938E0
1,119453303E2;-5,611999631E-1;3,946699905E1;5,099599838E0
1,120453303E2;-3,245199919E0;3,808839798E1;8,149600029E0
1,121453303E2;-1,537199974E1;3,207379913E1;1,470099926E1
1,122453303E2;-1,623819923E1;2,814539909E1;2,031299973E1
1,123453303E2;-1,271239948E1;2,709619904E1;2,437559891E1
1,124453303E2;-1,012599945E1;2,759639931E1;2,547360039E1
1,125453303E2;-9,186599731E0;2,680340004E1;2,647399902E1
1,126453303E2;-1,038220024E1;2,948740005E1;2,180139923E1
1,127453303E2;-7,856800079E0;3,428199768E1;1,512799931E1
1,128453303E2;-3,598999977E0;3,664879990E1;1,029679966E1
1,129453303E2;1,951999962E-1;3,769799805E1;3,171999931E0
1,130453303E2;2,354599953E0;3,722219849E1;1,878799915E0
1,131453303E2;-3,903999925E-1;3,706359863E1;4,294399738E0
1,132453303E2;-7,942199707E0;3,445280075E1;1,135820007E1
1,133453303E2;-1,614060020E1;2,893840027E1;1,747039986E1
1,134453303E2;-1,349319935E1;2,792580032E1;2,080099869E1
1,135453303E2;-1,126060009E1;2,887739944E1;2,183799934E1
1,136453303E2;-1,115079975E1;2,714499855E1;2,393639946E1
1,137453303E2;-1,243179989E1;3,097579956E1;1,838539886E1
1,138453303E2;-7,844599724E0;3,562400055E1;1,133379936E1
1,139453303E2;-4,099199772E0;3,766139984E1;6,392799854E0
1,140453303E2;-2,610800028E0;3,833239746E1;1,964200020E0
1,141453303E2;1,976400018E0;3,889360046E1;-6,953999996E-1
1,142453303E2;-1,707999945E0;3,925959778E1;2,464400053E0
1,143453303E2;-8,308199883E0;3,739299774E1;9,125599861E0
1,144453303E2;-1,453020000E1;3,492860031E1;1,130939960E1
1,145453303E2;-1,579899979E1;3,058539963E1;2,122799873E1
1,146453303E2;-1,287099934E1;3,058539963E1;2,330200005E1
1,147453303E2;-1,251719952E1;2,859679985E1;2,670579910E1
1,148453303E2;-1,234639931E1;2,948740005E1;2,586400032E1
1,149453303E2;-9,589200020E0;3,789319992E1;1,291979980E1
1,150453303E2;-4,587199688E0;4,077239990E1;6,941799641E0
1,151453303E2;-2,549799919E0;4,143119812E1;1,512799978E0
1,152453303E2;2,928000093E-1;4,188259888E1;-2,317999899E-1
1,153453303E2;-3,818599939E0;4,156539917E1;2,464400053E0
1,154453303E2;-1,213899994E1;3,899119949E1;8,588799477E0
1,155453303E2;-1,822679901E1;3,613639832E1;1,157779980E1
1,156453303E2;-1,949559975E1;3,258620071E1;1,887339973E1
1,157453303E2;-1,488399982E1;3,118319893E1;2,468059921E1
1,158453303E2;-1,433500004E1;2,934099960E1;2,698639870E1
1,159453303E2;-1,495720005E1;2,990219879E1;2,576639938E1
1,160453303E2;-1,500599957E1;3,498960114E1;1,856839943E1
1,161453303E2;-5,368000031E0;4,222419739E1;5,514400005E0
1,162453303E2;-3,952800035E0;4,263899994E1;1,219999976E-2
1,163453303E2;-2,439999878E-1;4,263899994E1;-8,051999807E-1
1,164453303E2;2,195999920E-1;4,260239792E1;-2,000799894E0
1,165453303E2;-1,212679958E1;3,962559891E1;8,393599510E0
1,166453303E2;-1,779979897E1;3,685620117E1;1,121179962E1
1,167453303E2;-1,998359871E1;3,319619751E1;1,661639977E1
1,168453303E2;-1,801939964E1;3,146379852E1;2,167939949E1
1,169453303E2;-1,459119987E1;2,975580025E1;2,631539917E1
1,170453303E2;-1,553059959E1;3,119540024E1;2,391199875E1
1,171453303E2;-1,699460030E1;3,389159775E1;1,859280014E1
1,172453303E2;-1,248059940E1;3,904000092E1;1,104099941E1
1,173453303E2;-4,635999680E0;4,177280045E1;-1,586000025E-1
1,174453303E2;-1,951999903E0;4,226079941E1;-1,756799936E0
1,175453303E2;-9,393999577E-1;4,221199799E1;-3,330600023E0
1,176453303E2;-7,539599895E0;4,143119812E1;1,878799915E0
1,177453303E2;-2,133779907E1;3,528239822E1;8,906000137E0
1,178453303E2;-2,261879921E1;3,213479996E1;1,551839924E1
1,179453303E2;-2,055699921E1;3,134179878E1;1,936139870E1
1,180453303E2;-2,034959984E1;2,970699883E1;2,236260033E1
1,181453303E2;-1,965419960E1;2,820639992E1;2,399740028E1
1,182453303E2;-2,038619995E1;3,309859848E1;1,605520058E1
1,183453303E2;-1,510359955E1;3,855199814E1;7,844599724E0
1,184453303E2;-1,143139935E1;4,066259766E1;3,001199961E0
1,185453303E2;-6,526999950E0;4,187039948E1;-3,391599894E0
1,186453303E2;-5,977999687E0;4,161420059E1;-4,526199818E0
1,187453303E2;-1,072379971E1;4,093099976E1;-2,805999815E-1
1,188453303E2;-1,794619942E1;3,801519775E1;4,892199993E0
1,189453303E2;-2,646179962E1;2,914579964E1;1,467659950E1
1,190453303E2;-2,488799858E1;2,787699890E1;1,989819908E1
1,191453303E2;-2,297259903E1;2,834059906E1;2,236260033E1
1,192453303E2;-2,225279999E1;2,633979988E1;2,549799919E1
1,193453303E2;-2,316779900E1;3,121979904E1;1,677499962E1
1,194453303E2;-1,749480057E1;3,749060059E1;8,796199799E0
1,195453303E2;-1,322480011E1;4,024779892E1;4,843400002E0
1,196453303E2;-1,145580006E1;4,078459930E1;-1,708000004E-1
1,197453303E2;-7,673799992E0;4,123600006E1;-3,879599810E0
1,198453303E2;-1,171199989E1;4,033319855E1;9,759999514E-1
1,199453303E2;-1,783639908E1;3,727099991E1;6,758800030E0
1,200453303E2;-2,321660042E1;3,350119781E1;8,796199799E0
1,201453303E2;-2,171599960E1;2,852359962E1;2,155739975E1
1,202453303E2;-1,923939896E1;2,807219887E1;2,455859947E1
1,203453303E2;-1,717759895E1;2,543700027E1;2,763299942E1
1,204453303E2;-1,688479996E1;2,736459923E1;2,585179901E1
1,205453303E2;-1,462779999E1;3,614859772E1;1,418859959E1
1,206453303E2;-1,019919968E1;3,947919846E1;1,049199963E1
1,207453303E2;-8,271599770E0;4,076020050E1;3,781999826E0
1,208453303E2;-4,428599834E0;4,137019730E1;2,342400074E0
1,209453303E2;-6,368400097E0;4,058939743E1;5,526599884E0
1,210453303E2;-1,287099934E1;3,744179916E1;1,172420025E1
1,211453303E2;-1,862940025E1;3,422100067E1;1,372499943E1
1,212453303E2;-2,102059937E1;2,997539902E1;1,870260048E1
1,213453303E2;-1,551839924E1;2,865779877E1;2,643739891E1
1,214453303E2;-1,418859959E1;2,572979927E1;2,919459915E1
1,215453303E2;-1,361520004E1;2,642519951E1;2,874320030E1
1,216453303E2;-1,483519936E1;2,956060028E1;2,437559891E1
1,217453303E2;-7,234600067E0;3,858860016E1;1,274899960E1
1,218453303E2;-4,953199863E0;4,010139847E1;7,563999653E0
1,219453303E2;-2,586400032E0;4,079679871E1;5,624199867E0
1,220453303E2;-1,024799943E0;4,086999893E1;5,136199951E0
1,221453303E2;-1,252939987E1;3,544099808E1;1,465219975E1
1,222453303E2;-1,831220055E1;3,213479996E1;1,718980026E1
1,223453303E2;-1,821459961E1;2,841379929E1;2,246019936E1
1,224453303E2;-1,473759937E1;2,797459984E1;2,570539856E1
1,225453303E2;-1,018700027E1;2,641300011E1;2,975580025E1
1,226453303E2;-1,027239990E1;2,821859932E1;2,741339874E1
1,227453303E2;-1,050419998E1;3,218359756E1;2,238699913E1
1,228453303E2;-6,722199917E0;3,692939758E1;1,645779991E1
1,229453303E2;-1,524999976E0;4,006480026E1;8,198399544E0
1,230453303E2;1,598199964E0;4,056499863E1;6,978399754E0
1,231453303E2;1,476199985E0;4,072359848E1;6,453799725E0
1,232453303E2;-4,026000023E0;3,913759995E1;1,189499950E1
1,233453303E2;-1,659199905E1;3,239099884E1;1,817799950E1
1,234453303E2;-1,605520058E1;2,880419922E1;2,375339890E1
1,235453303E2;-1,324919987E1;2,869439888E1;2,575419998E1
1,236453303E2;-1,097999954E1;2,857239914E1;2,736459923E1
1,237453303E2;-1,077260017E1;2,827960014E1;2,747439957E1
1,238453303E2;-1,087020016E1;3,329380035E1;2,084980011E1
1,239453303E2;-6,270800114E0;3,731979752E1;1,518900013E1
1,240453303E2;-3,525799990E0;3,886919785E1;1,057740021E1
1,241453303E2;8,173999786E-1;4,063819885E1;4,026000023E0
1,242453303E2;5,367999673E-1;4,058939743E1;3,806399822E0
1,243453303E2;-4,880000114E0;3,900339890E1;9,772199631E0
1,244453303E2;-1,196819973E1;3,594120026E1;1,385919952E1
1,245453303E2;-1,581120014E1;2,766959953E1;2,483919907E1
1,246453303E2;-1,241959953E1;2,791359901E1;2,636419868E1
1,247453303E2;-1,015040016E1;2,780379868E1;2,785260010E1
1,248453303E2;-9,027999878E0;2,732799911E1;2,877979851E1
1,249453303E2;-1,077260017E1;3,408679962E1;1,927599907E1
1,250453303E2;-6,648999691E0;3,803960037E1;1,343219948E1
1,251453303E2;-3,318399906E0;3,963779831E1;8,845000267E0
1,252453303E2;-9,759999514E-1;4,045520020E1;4,892199993E0
1,253453303E2;1,524999976E0;4,080899811E1;3,342799902E0
1,254453303E2;-3,977200031E0;3,945479965E1;9,540399551E0
1,255453303E2;-1,188280010E1;3,622179794E1;1,438379955E1
1,256453303E2;-1,653100014E1;3,179319954E1;1,882460022E1
1,257453303E2;-1,221220016E1;2,775499916E1;2,734020042E1
1,258453303E2;-9,052399635E0;2,803559875E1;2,803559875E1
1,259453303E2;-8,247200012E0;2,760859871E1;2,893840027E1
1,260453303E2;-9,564800262E0;2,876759911E1;2,638859940E1
1,261453303E2;-5,587599754E0;3,735639954E1;1,372499943E1
1,262453303E2;-1,903199911E0;3,897900009E1;9,113399506E0
1,263453303E2;-5,978000164E-1;3,974760056E1;6,051199913E0
1,264453303E2;2,940199852E0;3,977199936E1;4,574999809E0
1,265453303E2;-4,916599751E0;3,750279999E1;1,148019981E1
1,266453303E2;-1,244399929E1;3,453820038E1;1,496939945E1
1,267453303E2;-1,614060020E1;2,991440010E1;1,921500015E1
1,268453303E2;-1,373719978E1;2,685219955E1;2,511979866E1
1,269453303E2;-8,600999832E0;2,816979980E1;2,601039886E1
