"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
4,818982144E2;5,202831355E1;5,088279685E0;9,826262452E0;8,899273872E-1;2,356078911E1;5,558249950E0;4,163856030E0
4,828982194E2;5,202832330E1;5,088241559E0;8,404625625E0;7,441706657E-1;2,356078911E1;4,859362125E0;4,180221558E0
4,838982354E2;5,202833854E1;5,088221643E0;7,310717395E0;3,593804836E-1;2,356078911E1;4,859514713E0;4,098862171E0
4,848982534E2;5,202834416E1;5,088208204E0;6,586245851E0;0,000000000E0;2,356078911E1;5,561508656E0;4,006388664E0
4,858983114E2;5,202834416E1;5,088208204E0;6,494947501E0;0,000000000E0;2,356078911E1;5,127058029E0;3,813575983E0
4,868982894E2;5,202834416E1;5,088208204E0;5,558737097E0;0,000000000E0;2,356078911E1;5,563682556E0;3,266956091E0
4,878983164E2;5,202834416E1;5,088208204E0;5,064653990E0;0,000000000E0;2,356078911E1;5,470796585E0;3,040190935E0
4,888982924E2;5,202834416E1;5,088208204E0;4,451101687E0;0,000000000E0;2,356078911E1;6,024291992E0;3,000000000E0
4,898983324E2;5,202834416E1;5,088208204E0;3,941053352E0;0,000000000E0;2,356078911E1;5,227477074E0;3,000000000E0
4,908983894E2;5,202834416E1;5,088208204E0;4,232812842E0;0,000000000E0;2,356078911E1;6,028072357E0;3,000000000E0
4,919909971E2;5,202854770E1;5,088891200E0;1,162782747E1;NaN;NaN;7,759999847E1;5,401947498E0
4,928415017E2;5,202858990E1;5,088810400E0;9,927872175E0;NaN;NaN;3,303099823E1;5,116233826E0
4,990850951E2;5,202847029E1;5,088182118E0;3,689142777E0;0,000000000E0;NaN;2,784927177E1;4,721076584E1
5,000887921E2;5,202846737E1;5,088182304E0;3,340406796E0;0,000000000E0;NaN;2,450799370E1;3,655335999E1
5,010859982E2;5,202843092E1;5,088184401E0;3,283902076E0;0,000000000E0;NaN;2,472904396E1;3,552455902E1
5,020978246E2;5,202847235E1;5,088156342E0;3,276176588E0;0,000000000E0;NaN;2,615397263E1;4,064349365E1
5,031085315E2;5,202847623E1;5,088148655E0;3,227421290E0;0,000000000E0;NaN;3,323598480E1;6,101525116E1
5,040895506E2;5,202838859E1;5,088163703E0;2,815489012E0;0,000000000E0;NaN;1,733378029E1;7,242097855E0
5,051505542E2;5,202838344E1;5,088164150E0;2,757047186E0;0,000000000E0;NaN;1,319903946E1;5,171245098E0
5,064766241E2;5,202834722E1;5,088181513E0;3,244239049E0;0,000000000E0;NaN;6,049451351E0;3,730712414E0
5,074743632E2;5,202835390E1;5,088184074E0;3,239131314E0;0,000000000E0;NaN;4,591926575E0;3,456029892E0
5,084105137E2;5,202835440E1;5,088193250E0;3,221122420E0;0,000000000E0;NaN;4,081055164E0;3,342201948E0
5,094105447E2;5,202834827E1;5,088201769E0;3,065981124E0;0,000000000E0;NaN;3,583419085E0;3,245049000E0
5,104105267E2;5,202834921E1;5,088200194E0;3,356292342E0;0,000000000E0;NaN;3,284819603E0;3,143959045E0
5,114105757E2;5,202834869E1;5,088201173E0;3,255292134E0;0,000000000E0;NaN;3,126553059E0;3,000000000E0
5,124105747E2;5,202835161E1;5,088195437E0;3,264207159E0;0,000000000E0;NaN;3,116044521E0;3,000000000E0
5,134106057E2;5,202835161E1;5,088191099E0;3,330994216E0;0,000000000E0;NaN;3,106356382E0;3,000000000E0
5,144106247E2;5,202835049E1;5,088191893E0;3,191220185E0;0,000000000E0;NaN;3,150365353E0;3,000000000E0
5,154106337E2;5,202835072E1;5,088188912E0;3,259835820E0;0,000000000E0;NaN;3,125750065E0;3,000000000E0
5,164106597E2;5,202834987E1;5,088187620E0;3,320417246E0;0,000000000E0;NaN;3,131906748E0;3,000000000E0
5,174107257E2;5,202834897E1;5,088186784E0;3,337062225E0;0,000000000E0;NaN;3,094550371E0;3,000000000E0
5,184106897E2;5,202834585E1;5,088184089E0;3,501195950E0;0,000000000E0;NaN;3,140378475E0;3,000000000E0
5,194107037E2;5,202835075E1;5,088186819E0;3,418792684E0;0,000000000E0;NaN;3,059469700E0;3,000000000E0
5,204107107E2;5,202835109E1;5,088188116E0;3,571233527E0;0,000000000E0;NaN;3,045022011E0;3,000000000E0
5,214107377E2;5,202835366E1;5,088180570E0;3,593521475E0;8,838167787E-1;3,033227844E2;3,060996056E0;3,000000000E0
5,224107477E2;5,202836288E1;5,088163570E0;4,083730209E0;1,420244694E0;3,049819031E2;2,561846495E0;3,000000000E0
5,234108627E2;5,202837520E1;5,088140735E0;3,932882320E0;1,997397184E0;3,083461609E2;2,308331490E0;3,000000000E0
5,244107667E2;5,202838486E1;5,088118964E0;3,908484190E0;1,691285253E0;3,033683472E2;2,100109100E0;3,000000000E0
5,254107957E2;5,202839456E1;5,088099244E0;3,891296086E0;1,684754252E0;3,078955994E2;1,918338537E0;3,000000000E0
5,264108317E2;5,202840463E1;5,088079247E0;4,028402467E0;1,744825840E0;3,018597107E2;1,753202438E0;3,000000000E0
5,274108607E2;5,202841467E1;5,088057049E0;4,142213255E0;2,043362379E0;3,008393555E2;2,061014891E0;3,000000000E0
5,284109677E2;5,202842920E1;5,088028369E0;4,281266215E0;2,620675087E0;3,065754395E2;1,855234623E0;3,000000000E0
5,294109657E2;5,202844471E1;5,087996522E0;4,435730203E0;2,827260494E0;3,048559265E2;1,677986026E0;3,000000000E0
5,304108657E2;5,202846025E1;5,087961676E0;4,509044997E0;2,883180141E0;3,046265869E2;1,563084364E0;3,000000000E0
5,314108997E2;5,202847311E1;5,087923674E0;4,568140532E0;2,951967239E0;2,974661865E2;1,454596043E0;3,000000000E0
5,324109137E2;5,202848514E1;5,087889074E0;4,655394849E0;2,848846436E0;3,003375854E2;1,890941858E0;3,000000000E0
5,334109247E2;5,202849728E1;5,087848527E0;4,949048892E0;3,069122076E0;2,979882812E2;1,701699495E0;3,000000000E0
5,344109427E2;5,202851159E1;5,087808145E0;4,874214861E0;2,992388964E0;2,936381836E2;2,021796227E0;3,000000000E0
5,354109567E2;5,202852276E1;5,087770532E0;4,856871467E0;2,059134245E0;3,005298767E2;2,203556538E0;3,000000000E0
5,364109767E2;5,202852987E1;5,087756453E0;5,030127055E0;1,661370993E0;3,018430176E2;2,178094149E0;3,000000000E0
5,374110037E2;5,202853841E1;5,087736416E0;5,319058519E0;1,804608822E0;2,946804504E2;2,147353172E0;3,000000000E0
5,384110397E2;5,202854619E1;5,087711095E0;5,057708283E0;2,016622066E0;2,955850830E2;1,870608687E0;3,000000000E0
5,394110337E2;5,202855513E1;5,087685185E0;5,198821652E0;2,303362608E0;2,960277405E2;2,024446011E0;3,000000000E0
5,404110687E2;5,202856880E1;5,087650227E0;5,179295712E0;2,670877218E0;2,995559998E2;1,785118341E0;3,000000000E0
5,414110757E2;5,202857867E1;5,087614938E0;5,491025715E0;2,674310446E0;2,924630432E2;1,582638144E0;3,000000000E0
5,424110727E2;5,202858904E1;5,087578310E0;5,536777951E0;2,610522032E0;2,920704041E2;1,932062030E0;3,000000000E0
5,434111577E2;5,202859784E1;5,087544865E0;5,674937642E0;2,552218676E0;2,839603271E2;2,118938923E0;3,000000000E0
5,444112027E2;5,202859892E1;5,087495358E0;5,569345047E0;2,361474276E0;2,742399902E2;2,264795780E0;3,000000000E0
5,454111327E2;5,202859924E1;5,087452654E0;5,558284382E0;2,550826788E0;2,705039368E2;2,314540386E0;3,000000000E0
5,464111457E2;5,202859847E1;5,087408251E0;5,422745914E0;2,804576635E0;2,734055481E2;2,339681149E0;3,000000000E0
5,474111617E2;5,202859917E1;5,087359522E0;5,394410675E0;2,964850426E0;2,765447083E2;2,332564116E0;3,000000000E0
5,484111857E2;5,202860874E1;5,087307615E0;5,328717776E0;2,821892023E0;2,850517883E2;2,310386419E0;3,000000000E0
5,494112057E2;5,202861666E1;5,087272387E0;5,139765876E0;2,514816046E0;2,932108765E2;2,430668592E0;3,000000000E0
5,504112167E2;5,202862454E1;5,087248158E0;5,391298189E0;1,812167406E0;3,032238770E2;2,507439375E0;3,000000000E0
5,514113127E2;5,202862867E1;5,087244700E0;5,443826720E0;6,596980095E-1;3,269125977E2;2,495723009E0;3,000000000E0
5,524112407E2;5,202863150E1;5,087250541E0;5,327078150E0;5,758531690E-1;2,158528709E1;2,162135601E0;3,000000000E0
5,534112817E2;5,202863152E1;5,087253140E0;5,603076458E0;0,000000000E0;2,158528709E1;1,951534271E0;3,000000000E0
5,544113337E2;5,202863174E1;5,087257767E0;5,668127458E0;0,000000000E0;2,158528709E1;1,794005871E0;3,000000000E0
5,554113157E2;5,202863242E1;5,087259785E0;5,848071858E0;0,000000000E0;2,158528709E1;1,682165861E0;3,000000000E0
5,564113317E2;5,202863153E1;5,087259644E0;6,033017528E0;0,000000000E0;2,158528709E1;1,596594214E0;3,000000000E0
5,574113447E2;5,202863254E1;5,087261648E0;6,126348716E0;0,000000000E0;2,158528709E1;1,514337659E0;3,000000000E0
5,584113697E2;5,202863814E1;5,087266995E0;5,896784492E0;6,721558571E-1;3,167484856E1;1,441128373E0;3,000000000E0
5,594113717E2;5,202864580E1;5,087275774E0;6,076521003E0;1,032712579E0;2,595860291E1;1,936351418E0;3,000000000E0
5,604114037E2;5,202866448E1;5,087291290E0;5,987834998E0;1,769871712E0;3,545574188E1;2,168595552E0;3,000000000E0
5,614113937E2;5,202869487E1;5,087326360E0;6,127967379E0;3,620260239E0;3,089919853E1;2,230738640E0;3,000000000E0
5,624114227E2;5,202873654E1;5,087364686E0;5,877521202E0;4,232318878E0;2,660782242E1;1,902932167E0;3,000000000E0
5,634114357E2;5,202877392E1;5,087402087E0;5,685007083E0;3,929541826E0;3,904827499E1;2,071717739E0;3,000000000E0
5,644114547E2;5,202880232E1;5,087461943E0;5,495706100E0;4,053692818E0;5,699735641E1;2,244938374E0;3,000000000E0
5,654114697E2;5,202881897E1;5,087533704E0;4,985563131E0;4,170172215E0;6,644779205E1;2,323737144E0;3,000000000E0
5,664114817E2;5,202883373E1;5,087608016E0;4,430592978E0;5,178418159E0;6,506352234E1;2,543025494E0;3,000000000E0
5,674115117E2;5,202885385E1;5,087702580E0;4,813652362E0;6,085561752E0;5,703218460E1;2,505819082E0;3,000000000E0
5,684115227E2;5,202888670E1;5,087779115E0;4,957692742E0;6,379196644E0;4,948237610E1;2,679459810E0;3,000000000E0
5,694116427E2;5,202892647E1;5,087851419E0;4,611541810E0;6,555134296E0;4,329375076E1;2,799266338E0;3,000000000E0
5,704115817E2;5,202897000E1;5,087916181E0;4,540199595E0;6,595127583E0;3,290196228E1;2,944060802E0;3,000000000E0
5,714115727E2;5,202902202E1;5,087968035E0;4,250329756E0;6,513982296E0;2,788919830E1;2,949651241E0;3,000000000E0
5,724115847E2;5,202907430E1;5,088012198E0;3,947145215E0;6,360272884E0;2,827814293E1;4,433624268E0;3,000000000E0
5,734116017E2;5,202912141E1;5,088051907E0;3,587009329E0;6,447659969E0;2,884884453E1;4,433381081E0;3,000000000E0
5,744116287E2;5,202917163E1;5,088094485E0;3,817571829E0;6,255453110E0;2,973112106E1;4,674757957E0;3,000000000E0
5,754116437E2;5,202921896E1;5,088138857E0;3,554703569E0;6,262316227E0;3,003619003E1;4,432894707E0;3,000000000E0
5,764116497E2;5,202926938E1;5,088187500E0;3,420539432E0;6,114989281E0;2,755567741E1;4,541090965E0;3,000000000E0
5,774116727E2;5,202931637E1;5,088229110E0;3,106630841E0;6,101560116E0;2,673107147E1;4,449970722E0;3,000000000E0
5,784116867E2;5,202936774E1;5,088268537E0;3,038433020E0;6,295813084E0;2,624606895E1;4,449724674E0;3,000000000E0
5,794117137E2;5,202941599E1;5,088312821E0;3,060994269E0;6,122441769E0;2,526298141E1;4,449478626E0;3,000000000E0
5,804117267E2;5,202946521E1;5,088357176E0;2,909539585E0;5,987178326E0;2,482903290E1;4,603610039E0;3,000000000E0
5,814117347E2;5,202951457E1;5,088399175E0;2,675261497E0;6,046785355E0;2,418680382E1;4,603516102E0;3,000000000E0
5,824117747E2;5,202956648E1;5,088443172E0;2,672292042E0;6,189450741E0;2,371664238E1;4,603425026E0;3,000000000E0
5,834117927E2;5,202962156E1;5,088488811E0;2,535496487E0;6,347826481E0;2,514897919E1;4,603334427E0;3,000000000E0
5,844117847E2;5,202967700E1;5,088534680E0;2,536006695E0;6,528681278E0;2,506068039E1;4,376513958E0;3,000000000E0
5,854118087E2;5,202973173E1;5,088581110E0;2,800995175E0;6,461661339E0;2,553197670E1;4,603149891E0;3,000000000E0
5,864118197E2;5,202978622E1;5,088626743E0;3,094148510E0;6,848685741E0;2,559267998E1;4,603057384E0;3,000000000E0
5,874118747E2;5,202984087E1;5,088667328E0;2,973963311E0;6,844175339E0;2,660765266E1;4,602964401E0;3,000000000E0
5,884118527E2;5,202989314E1;5,088709162E0;2,919696662E0;6,510231018E0;2,751467323E1;4,448858738E0;3,000000000E0
5,894118767E2;5,202994392E1;5,088747924E0;2,783963552E0;6,535147667E0;2,709782982E1;4,602780342E0;3,000000000E0
5,904118937E2;5,203000175E1;5,088795394E0;2,857439722E0;6,652833939E0;2,611650658E1;4,427259445E0;3,000000000E0
5,914119127E2;5,203005027E1;5,088844074E0;3,094793366E0;6,737363815E0;2,549939346E1;4,363728523E0;3,000000000E0
5,924119367E2;5,203010612E1;5,088882945E0;2,887732300E0;6,565561295E0;2,495211792E1;4,623097897E0;3,000000000E0
5,934119487E2;5,203015696E1;5,088919912E0;3,069132487E0;6,452821255E0;2,595512581E1;4,426803112E0;3,000000000E0
5,944119577E2;5,203021238E1;5,088964622E0;3,085939047E0;6,499612808E0;2,441658783E1;4,426649094E0;3,000000000E0
5,954119627E2;5,203027041E1;5,089010842E0;3,099983044E0;6,653191090E0;2,416916656E1;4,399055481E0;3,000000000E0
5,964120637E2;5,203032268E1;5,089050072E0;3,466991724E0;6,645250320E0;2,362429237E1;4,592776775E0;3,000000000E0
5,974120307E2;5,203037200E1;5,089092298E0;3,215426995E0;6,432240009E0;2,220546532E1;4,592729092E0;3,000000000E0
5,984120337E2;5,203042100E1;5,089130755E0;3,134924800E0;5,985989094E0;2,332831955E1;4,369062424E0;3,000000000E0
5,994120557E2;5,203046700E1;5,089167206E0;3,529058229E0;5,933586121E0;2,361293602E1;4,425886154E0;3,000000000E0
6,004120707E2;5,203051400E1;5,089204290E0;3,695716637E0;6,149906635E0;2,346107483E1;4,592587948E0;3,000000000E0
6,014120737E2;5,203057007E1;5,089251939E0;3,023293113E0;6,443375111E0;2,380200005E1;4,592540741E0;3,000000000E0
6,024121377E2;5,203062524E1;5,089290803E0;3,182491593E0;6,392779350E0;2,237930107E1;4,639477730E0;3,000000000E0
6,034121117E2;5,203067795E1;5,089331215E0;3,157084471E0;6,209534645E0;2,333291435E1;4,619296074E0;3,000000000E0
6,044121397E2;5,203072446E1;5,089372604E0;2,818465277E0;6,087115765E0;2,375022125E1;4,731748581E0;3,000000000E0
6,054121467E2;5,203077317E1;5,089407036E0;2,943826248E0;5,961882114E0;2,540219498E1;4,279290676E0;3,000000000E0
6,064121647E2;5,203082587E1;5,089447038E0;2,837337199E0;5,859594822E0;2,472671318E1;4,293289661E0;3,000000000E0
6,074121757E2;5,203087015E1;5,089482703E0;3,518122728E0;5,884021759E0;2,692143059E1;4,293318748E0;3,000000000E0
6,084122647E2;5,203091679E1;5,089519745E0;3,564754975E0;5,981173992E0;2,506823540E1;4,293346882E0;3,000000000E0
6,094122217E2;5,203096447E1;5,089555821E0;3,802004759E0;5,965301991E0;2,833192444E1;4,293375969E0;3,000000000E0
6,104122407E2;5,203101255E1;5,089597960E0;3,811121508E0;5,378392696E0;3,146007919E1;4,293404102E0;3,000000000E0
6,114122517E2;5,203106092E1;5,089639793E0;4,318299405E0;5,678274632E0;2,698608398E1;4,293432713E0;3,000000000E0
6,124122587E2;5,203110860E1;5,089679053E0;4,392471616E0;6,225800514E0;2,362854004E1;4,451181412E0;3,000000000E0
6,134123227E2;5,203115564E1;5,089717895E0;4,596258112E0;5,849047661E0;2,410770035E1;4,639641762E0;3,000000000E0
6,144122987E2;5,203120377E1;5,089755797E0;4,770708278E0;6,010713577E0;2,319698143E1;4,639435291E0;3,000000000E0
6,154123147E2;5,203125367E1;5,089796737E0;5,035490000E0;6,320446014E0;2,577966309E1;4,177391052E0;3,000000000E0
6,164123137E2;5,203130511E1;5,089838464E0;5,022043148E0;6,354434013E0;2,449258614E1;4,639023781E0;3,000000000E0
6,174123507E2;5,203135769E1;5,089878483E0;5,026245007E0;6,314298630E0;2,240172958E1;4,293601990E0;3,000000000E0
6,184123797E2;5,203140945E1;5,089907951E0;4,901623546E0;6,208308220E0;2,196082878E1;4,485706329E0;3,000000000E0
6,194123877E2;5,203146696E1;5,089943209E0;4,480628754E0;6,506299019E0;2,040370560E1;4,299790382E0;3,000000000E0
6,204123787E2;5,203152067E1;5,089976099E0;4,544015657E0;6,340219021E0;2,084492683E1;4,299813271E0;3,000000000E0
6,214124007E2;5,203157556E1;5,090015859E0;4,289988618E0;6,505439758E0;1,921021080E1;4,763072968E0;3,000000000E0
6,224124127E2;5,203163222E1;5,090046556E0;4,125090400E0;6,626875401E0;1,871957588E1;4,423638344E0;3,000000000E0
6,234124607E2;5,203168727E1;5,090076130E0;3,918481438E0;6,534839630E0;1,953440094E1;4,657041550E0;3,000000000E0
6,244124527E2;5,203174471E1;5,090112500E0;4,034251031E0;6,576407909E0;1,913982010E1;4,584177494E0;3,000000000E0
6,254124757E2;5,203180038E1;5,090140384E0;4,455448506E0;6,796137333E0;1,879606819E1;3,968996525E0;3,000000000E0
6,264125937E2;5,203185157E1;5,090173284E0;5,038254344E0;6,308191299E0;1,950451279E1;4,299950600E0;3,000000000E0
6,274125217E2;5,203190477E1;5,090209608E0;5,201781382E0;6,533109188E0;2,002342796E1;4,299972534E0;3,000000000E0
6,284125317E2;5,203195996E1;5,090249015E0;5,144788149E0;6,499748230E0;2,033351517E1;4,299995422E0;3,000000000E0
6,294125517E2;5,203201172E1;5,090280396E0;5,701726415E0;6,624236584E0;1,790000725E1;4,286689281E0;3,000000000E0
6,304125657E2;5,203207338E1;5,090319747E0;5,575588882E0;6,671965599E0;1,980788422E1;4,383919239E0;3,000000000E0
6,314125847E2;5,203212934E1;5,090357657E0;5,876950664E0;6,589594364E0;2,139586067E1;4,117883205E0;3,000000000E0
6,324125777E2;5,203218342E1;5,090399572E0;5,897569200E0;6,516756535E0;2,241729927E1;4,301056862E0;3,000000000E0
6,334126207E2;5,203223684E1;5,090434874E0;6,277812279E0;6,398806572E0;2,203699303E1;4,280128956E0;3,000000000E0
6,344127607E2;5,203228950E1;5,090473908E0;6,367460127E0;6,302838802E0;2,028777695E1;4,280158043E0;3,000000000E0
6,354126407E2;5,203234173E1;5,090512341E0;6,582396052E0;6,278312683E0;2,105047607E1;4,294093132E0;3,000000000E0
6,364126527E2;5,203239177E1;5,090546435E0;6,421635201E0;6,257931709E0;2,123833466E1;4,294119358E0;3,000000000E0
6,374126937E2;5,203244409E1;5,090583117E0;6,332081668E0;6,288950443E0;2,077719116E1;4,312586784E0;3,000000000E0
6,384126877E2;5,203249829E1;5,090617106E0;6,202466576E0;6,357995510E0;2,035757637E1;4,294172287E0;3,000000000E0
6,394127067E2;5,203255388E1;5,090647650E0;6,133987222E0;6,230885029E0;1,976214409E1;4,384487152E0;3,000000000E0
6,404127407E2;5,203261110E1;5,090675313E0;6,527276911E0;6,320679665E0;1,700968552E1;4,262968063E0;3,000000000E0
6,414127497E2;5,203266911E1;5,090696233E0;6,738579710E0;6,452877522E0;1,704622269E1;4,290325642E0;3,000000000E0
6,424127557E2;5,203272930E1;5,090723088E0;6,498371744E0;6,389067650E0;1,697516823E1;4,262976170E0;3,000000000E0
6,434127717E2;5,203278731E1;5,090752453E0;6,165269552E0;6,598721981E0;1,566692257E1;4,228244305E0;3,000000000E0
6,444127917E2;5,203284231E1;5,090783584E0;5,870643562E0;6,580296993E0;1,824132919E1;4,262984276E0;3,000000000E0
6,454128287E2;5,203289812E1;5,090824017E0;5,332128699E0;6,522674561E0;2,531446266E1;4,262988567E0;3,000000000E0
6,464128257E2;5,203295037E1;5,090874472E0;5,300132653E0;6,899557114E0;3,201764679E1;4,244892120E0;3,000000000E0
6,474128487E2;5,203300191E1;5,090939312E0;5,597855996E0;6,934885979E0;3,795851898E1;4,262996674E0;3,000000000E0
6,484128827E2;5,203304879E1;5,091013400E0;5,838733031E0;7,101131916E0;4,030331802E1;4,385047913E0;3,000000000E0
6,494128707E2;5,203309965E1;5,091088171E0;5,765124352E0;7,127915382E0;3,853289795E1;4,847566605E0;3,000000000E0
6,504129187E2;5,203314816E1;5,091158278E0;6,035030714E0;7,228357315E0;3,737001419E1;4,847736835E0;3,000000000E0
6,514129227E2;5,203319976E1;5,091221623E0;6,254980849E0;7,220827103E0;3,636594391E1;4,847907543E0;3,000000000E0
6,524129277E2;5,203324870E1;5,091281817E0;6,147419154E0;7,126252174E0;3,769455719E1;4,385295391E0;3,000000000E0
6,534129437E2;5,203329864E1;5,091345826E0;6,246775550E0;7,223030090E0;3,763814163E1;7,383265018E0;3,000000000E0
6,544129927E2;5,203335147E1;5,091408841E0;6,091955311E0;7,138206959E0;3,742630386E1;4,385418415E0;3,000000000E0
6,554129717E2;5,203340409E1;5,091469458E0;6,128397862E0;7,175748825E0;3,545966339E1;4,385479927E0;3,000000000E0
6,564130007E2;5,203345769E1;5,091530457E0;6,179959176E0;7,208922386E0;3,681671906E1;7,582376003E0;3,000000000E0
6,574129997E2;5,203350741E1;5,091590265E0;5,860176878E0;7,029109955E0;3,678913498E1;4,848932743E0;3,000000000E0
6,584130427E2;5,203355499E1;5,091644363E0;6,087191416E0;6,969314098E0;3,614437485E1;4,385663986E0;3,000000000E0
6,594130637E2;5,203360331E1;5,091706765E0;6,350131160E0;7,104325294E0;3,479576492E1;4,385725498E0;3,000000000E0
6,604130617E2;5,203365401E1;5,091768930E0;6,540397995E0;6,985990524E0;3,385937500E1;4,325514317E0;3,000000000E0
6,614130817E2;5,203370581E1;5,091824047E0;6,365108365E0;6,773532391E0;3,110373116E1;4,325524330E0;3,000000000E0
6,624130977E2;5,203375526E1;5,091874299E0;6,517773258E0;6,718657494E0;3,164221764E1;4,118093967E0;3,000000000E0
6,634131147E2;5,203380734E1;5,091923806E0;6,842817160E0;6,590717793E0;3,222481537E1;4,484308720E0;3,000000000E0
6,644131357E2;5,203385801E1;5,091975288E0;6,884356545E0;6,629419327E0;3,285203171E1;4,484457016E0;3,000000000E0
6,654131527E2;5,203390727E1;5,092023990E0;6,711556177E0;6,468139172E0;3,428465271E1;4,484605312E0;3,000000000E0
6,664131877E2;5,203395755E1;5,092081706E0;6,142687800E0;6,760671616E0;3,306502533E1;4,484755039E0;3,000000000E0
6,674131877E2;5,203401146E1;5,092135355E0;6,025584203E0;6,784265995E0;3,093470573E1;6,833471298E0;3,049013615E0
6,684131817E2;5,203406017E1;5,092182877E0;5,923789147E0;6,532067299E0;3,039056396E1;6,082798004E0;3,082436562E0
6,694132127E2;5,203411062E1;5,092233633E0;6,014664570E0;6,464694023E0;3,143922806E1;6,833672523E0;3,113376617E0
6,704133387E2;5,203416302E1;5,092284317E0;5,827269484E0;6,578220844E0;3,045060158E1;7,303534508E0;3,107475042E0
6,714132467E2;5,203421673E1;5,092333297E0;5,576703348E0;6,472536087E0;2,856740952E1;7,260095596E0;3,122909546E0
6,724132757E2;5,203426822E1;5,092381589E0;5,703928262E0;6,484371185E0;2,876106262E1;4,544921875E0;3,084156275E0
6,734133147E2;5,203432013E1;5,092430053E0;5,644784454E0;6,497724056E0;2,945157814E1;4,652711391E0;3,165924311E0
6,744133047E2;5,203437433E1;5,092478162E0;5,661306325E0;6,565884590E0;2,955214119E1;4,545248508E0;3,195566654E0
6,754133177E2;5,203442607E1;5,092527649E0;5,375996245E0;6,797733784E0;2,817146873E1;4,322925091E0;3,204070330E0
6,764134307E2;5,203448168E1;5,092575689E0;4,970376062E0;6,389286041E0;2,940693283E1;4,046846390E0;3,018248558E0
6,774133607E2;5,203453155E1;5,092622908E0;4,894046804E0;6,364550591E0;3,000350189E1;4,205441475E0;3,000000000E0
6,784134007E2;5,203457947E1;5,092668220E0;4,827826057E0;6,352357388E0;2,918747902E1;4,205533504E0;3,000000000E0
6,794133787E2;5,203462838E1;5,092709455E0;4,918626096E0;6,270491600E0;2,878167534E1;4,205625534E0;3,000000000E0
6,804134057E2;5,203467943E1;5,092751974E0;5,358962671E0;6,316529274E0;2,798272133E1;4,187107563E0;3,000000000E0
6,814134177E2;5,203473143E1;5,092797209E0;5,630185031E0;6,329084396E0;2,585708618E1;4,205809116E0;3,025515556E0
6,824134347E2;5,203478344E1;5,092838996E0;5,552582218E0;6,406111717E0;2,609006882E1;4,205900669E0;3,062352419E0
6,834134897E2;5,203483654E1;5,092876612E0;5,493987428E0;6,511312008E0;2,513281822E1;4,205992222E0;3,100882053E0
6,844134667E2;5,203489093E1;5,092914672E0;5,820497762E0;6,516643047E0;2,255160332E1;4,154115200E0;3,122551203E0
6,854134867E2;5,203494663E1;5,092951911E0;6,039552148E0;6,479568958E0;2,110528183E1;4,916292667E0;3,133408070E0
6,864135047E2;5,203499975E1;5,092988222E0;6,059746068E0;6,353076935E0;2,165339279E1;4,237044334E0;3,037021160E0
6,874135297E2;5,203505307E1;5,093029362E0;6,502741187E0;6,370368004E0;2,231068230E1;4,039124966E0;3,089767218E0
6,884135367E2;5,203510584E1;5,093069730E0;6,370429363E0;6,580460548E0;2,329289246E1;4,327005386E0;3,118564844E0
6,894135587E2;5,203516176E1;5,093117063E0;6,289475566E0;6,714160919E0;2,432223320E1;4,163609028E0;3,098543167E0
6,904135637E2;5,203521695E1;5,093157174E0;6,407982524E0;6,722711086E0;2,512340546E1;4,163596153E0;3,151958227E0
6,914135927E2;5,203526855E1;5,093198599E0;6,616315382E0;6,648511410E0;2,929675102E1;3,956656694E0;3,232768059E0
6,924135887E2;5,203531483E1;5,093244060E0;6,989593684E0;6,769840240E0;2,707530785E1;4,206814766E0;3,251889467E0
6,934136027E2;5,203536698E1;5,093290620E0;6,828208018E0;6,609509468E0;2,856682014E1;4,206905842E0;3,308652639E0
6,944136587E2;5,203542612E1;5,093341486E0;6,586731609E0;6,514373779E0;2,665127754E1;4,917780876E0;3,336838961E0
6,954136497E2;5,203547790E1;5,093388814E0;6,227664307E0;6,654657364E0;2,541335869E1;4,636983395E0;3,343148708E0
6,964136607E2;5,203553595E1;5,093441545E0;6,276322342E0;6,600994587E0;2,607300377E1;4,345883846E0;3,376662493E0
6,974136827E2;5,203558981E1;5,093489220E0;6,498969642E0;6,666056633E0;2,586650658E1;4,345969200E0;3,395459890E0
6,984137357E2;5,203564701E1;5,093534943E0;6,394827492E0;6,739619732E0;2,533321381E1;3,947380781E0;3,397161007E0
6,994137197E2;5,203570093E1;5,093575782E0;6,183539086E0;6,783828259E0;2,556224632E1;3,914489508E0;3,424473524E0
7,004137267E2;5,203575988E1;5,093615653E0;5,644635841E0;6,586746216E0;2,554520035E1;4,325880051E0;3,406395912E0
7,014137537E2;5,203581591E1;5,093656313E0;5,700228872E0;6,547876835E0;2,646723747E1;4,489940166E0;3,378184080E0
7,024137687E2;5,203587241E1;5,093700092E0;5,590727521E0;6,501901150E0;2,615050507E1;4,490088463E0;3,334276199E0
7,034137797E2;5,203592884E1;5,093740173E0;5,413043986E0;6,633102894E0;2,580234528E1;4,325905800E0;3,312379837E0
7,044138157E2;5,203598781E1;5,093784303E0;5,603368883E0;6,692609310E0;2,508196068E1;4,325913906E0;3,269859314E0
7,054138587E2;5,203604335E1;5,093826365E0;5,223715649E0;6,711652756E0;2,550386238E1;4,490530968E0;3,213629007E0
