"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2,893201308E1;-2,075583801E0;-7,129075012E0;1,011596375E0
2,903251208E1;6,207591248E-1;-9,087302856E0;6,174659729E-1
2,913301108E1;5,980064392E-1;-1,081261505E1;3,154839478E0
2,923351008E1;-6,820416870E0;-9,709409180E0;-3,540287933E0
2,933400908E1;-3,538341980E0;-7,951464844E0;-2,477048950E0
2,943450808E1;-1,419049072E0;-8,332272949E0;-8,062234497E-1
2,953500708E1;1,152603149E-1;-8,873247986E0;-1,438059540E0
2,963550608E1;-1,788331146E0;-9,710606689E0;-7,744894409E-1
2,973600508E1;-9,144483948E-1;-1,059451859E1;-8,457412720E-2
2,983650317E1;-2,227218475E0;-1,016461258E1;-4,393064575E0
2,993700217E1;-3,319946136E0;-1,193647797E1;-2,931354218E0
3,003750117E1;-1,200952606E0;-8,358318787E0;-1,143322449E0
3,013800017E1;-7,150630188E-1;-7,043453064E0;1,118923187E0
3,023849917E1;-2,359094238E-1;-9,245972900E0;9,445358276E-1
3,033899817E1;9,981243896E-1;-1,065154999E1;2,830613708E0
3,043949717E1;-4,483476562E0;-1,056398209E1;-1,598525848E0
3,053999517E1;-3,285817108E0;-8,852890320E0;-1,847009125E0
3,064049417E1;-2,177970886E0;-8,503666534E0;-6,858737183E-1
3,074099317E1;-1,077908478E0;-8,264913025E0;-1,627565460E0
3,084149271E1;-1,813927917E0;-9,275311890E0;-4,218228149E-1
3,094199171E1;-1,206191711E0;-9,941127319E0;1,103205872E-1
3,104249071E1;-2,364782410E0;-1,107112747E1;-4,496200104E0
3,114298971E1;-4,367168427E0;-1,010743149E1;-3,230132904E0
3,124348771E1;3,728746033E-1;-8,831784210E0;-1,713337097E0
3,134398671E1;-1,462309113E0;-7,912246399E0;6,774911499E-1
3,144448571E1;-5,617817688E-1;-8,829389191E0;3,597019958E-1
3,154498471E1;1,595083008E0;-1,152318741E1;1,268761597E0
3,164548371E1;-1,965113525E0;-1,574006836E1;-1,540147247E0
3,174598279E1;-2,282303925E0;-1,154354507E1;-4,031266937E0
3,184648179E1;-3,909120941E0;-8,768615570E0;-3,638932800E-1
3,194698079E1;-1,388213196E0;-7,305558014E0;-1,000818787E0
3,204747879E1;-1,207688599E0;-9,547146606E0;-8,205935669E-1
3,214797779E1;-1,633553009E0;-9,280101929E0;7,740403748E-1
3,224847679E1;-1,682501221E-1;-1,100631226E1;-4,680766296E-1
3,234897579E1;-3,452869720E0;-7,676935730E0;-4,462819519E0
3,244947479E1;9,623487854E-1;-1,023796005E1;-3,530707855E0
3,254997379E1;-1,499731293E0;-7,569608917E0;8,791218567E-1
3,265047279E1;-1,279838562E0;-9,084758148E0;-6,496490479E-1
3,275097142E1;2,446961517E0;-1,067999084E1;2,493814087E0
3,285146942E1;2,399659882E0;-1,204979233E1;5,369334412E-1
3,295196842E1;-2,059866486E0;-1,156090897E1;-2,747237091E0
3,305246742E1;-2,995720367E0;-8,600515137E0;-8,964857483E-1
3,315296642E1;-1,033001862E0;-7,938591614E0;-1,110989685E0
3,325346542E1;-9,627978516E-1;-9,039552155E0;-1,269060974E0
3,335396442E1;-2,273771667E0;-1,089150101E1;-4,629872131E-1
3,345446342E1;-7,279362488E-1;-1,038600220E1;4,299060059E-1
3,355496142E1;-3,115471344E0;-6,701264648E0;-5,186414795E0
3,365546042E1;-1,494941254E0;-1,210936844E1;-1,611399078E0
