"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
2,446080354E1;-2,346623230E1;3,721842194E1;-2,504693604E1
2,456129754E1;-2,959568787E1;3,637017822E1;-2,773431396E1
2,466179054E1;-3,249317932E1;3,820515442E1;-2,602986145E1
2,476228454E1;-3,100148010E1;3,633779144E1;-2,609138489E1
2,486277754E1;-2,649237061E1;3,346572876E1;-2,679483032E1
2,496327054E1;-2,573603821E1;3,217504120E1;-2,706518555E1
2,506376454E1;-2,622825623E1;3,200327301E1;-3,082540894E1
2,516425717E1;-2,104627991E1;3,017855835E1;-3,340368652E1
2,526475017E1;-1,769381714E1;3,180281830E1;-2,779284668E1
2,536524417E1;-2,070991516E1;3,347708893E1;-2,722596741E1
2,546573717E1;-2,492195129E1;3,655348206E1;-2,705857849E1
2,556623017E1;-2,518238831E1;3,750456238E1;-2,624682617E1
2,566672417E1;-2,641700745E1;3,909231567E1;-2,694300842E1
2,576721717E1;-3,185380554E1;3,768539429E1;-2,963452148E1
2,586771117E1;-3,457324219E1;3,896527863E1;-2,704914856E1
2,596820417E1;-3,013571167E1;3,594274902E1;-2,806875610E1
2,606869700E1;-2,569511414E1;3,352599335E1;-2,747525024E1
2,616919100E1;-2,624557495E1;3,229813385E1;-2,932025146E1
2,626968400E1;-2,544906616E1;3,133899689E1;-3,243852234E1
2,637017700E1;-1,923573303E1;3,136537933E1;-2,891767883E1
2,647067100E1;-1,895469666E1;3,152401733E1;-2,691279602E1
2,657116400E1;-2,361857605E1;3,350711823E1;-2,693350220E1
2,667165800E1;-2,426509094E1;3,530198669E1;-2,740658569E1
2,677215100E1;-2,443931580E1;3,655608368E1;-2,595790100E1
2,687264400E1;-2,956097412E1;3,664979553E1;-2,896952820E1
2,697313800E1;-3,322341919E1;3,798422241E1;-2,828120422E1
2,707363138E1;-3,214669800E1;3,703440857E1;-2,755807495E1
2,717412438E1;-2,664459229E1;3,414059448E1;-2,760224915E1
2,727461837E1;-2,515991211E1;3,307810211E1;-2,770005798E1
2,737511137E1;-2,595600891E1;3,300196838E1;-3,013751221E1
2,747560438E1;-2,120429993E1;3,167105103E1;-3,221855164E1
2,757609838E1;-1,700877380E1;3,248273468E1;-2,771734619E1
2,767659137E1;-2,034729004E1;3,458367157E1;-2,785763550E1
2,777708537E1;-2,446788025E1;3,792549896E1;-2,736230469E1
2,787757838E1;-2,535037231E1;3,888455963E1;-2,657122803E1
2,797807138E1;-2,727189636E1;3,996719360E1;-2,736570740E1
2,807856512E1;-3,306950378E1;3,953821564E1;-2,953413391E1
2,817905813E1;-3,490510559E1;4,069814301E1;-2,754617310E1
