"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1,814322721E1;-8,721624501E-3;-1,640582806E-3;-9,357684292E-3
1,824302721E1;-2,611601725E-2;-3,073977306E-2;-1,705553615E-3
1,834282654E1;4,005308077E-2;3,670899197E-2;6,850697100E-3
1,844262654E1;1,801553648E-3;8,513689972E-3;-3,910821397E-4
1,854242654E1;2,102186345E-2;3,293369338E-2;-6,823199801E-4
1,864222554E1;2,805153467E-2;9,079870582E-2;1,709549874E-2
1,874202554E1;-7,072014734E-3;6,340886932E-3;2,868248336E-2
1,884182554E1;-1,969414204E-2;-5,505182222E-2;-4,385711625E-3
1,894162554E1;-2,090615034E-2;1,873304695E-2;9,583597071E-3
1,904142554E1;-8,737330325E-3;1,325528696E-2;8,563600481E-3
1,914122554E1;-8,550480939E-3;-8,621524088E-3;8,371674456E-3
1,924102554E1;-1,718522236E-2;-4,072971269E-2;-7,075573318E-3
1,934082517E1;-6,733122282E-4;-1,242792979E-2;2,317997161E-3
1,944062417E1;-2,380008623E-2;4,002424702E-2;1,480771136E-2
1,954042417E1;-3,030456416E-2;1,340323687E-2;2,708396874E-2
1,964022417E1;1,764588058E-2;2,784200199E-2;1,959170215E-2
1,974002417E1;-6,611478515E-3;4,691273719E-2;2,153747715E-2
1,983982417E1;-8,810119703E-3;-6,045511924E-3;8,331536315E-3
1,993962417E1;2,057114057E-2;3,898158204E-3;-1,684754621E-3
2,003942417E1;-2,959448099E-2;5,338988733E-3;1,554246061E-2
2,013922417E1;3,135468811E-2;6,764885969E-3;1,109512616E-2
2,023902417E1;1,914091408E-3;-5,583921820E-2;4,936587997E-3
2,033882383E1;9,220576286E-2;-2,782630501E-3;-2,805352584E-2
2,043862383E1;-2,176554874E-2;-6,784804165E-2;1,601170376E-2
2,053842383E1;6,156769022E-2;-1,358214300E-2;-7,396415342E-3
2,063822383E1;-8,172772825E-2;-4,135928303E-2;6,594432518E-3
2,073802383E1;1,908871159E-2;8,042035252E-2;1,483990904E-2
2,083782383E1;-2,717906050E-2;6,937158853E-2;-7,580087520E-3
2,093762383E1;-1,240031570E-1;-9,212855995E-2;-2,292288467E-2
2,103742383E1;5,537733436E-2;2,190992422E-2;-1,104276441E-2
2,113722283E1;-9,815222584E-4;-7,177214324E-2;-1,086870767E-2
2,123702283E1;6,309314072E-2;5,571528897E-2;1,760656014E-2
2,133682217E1;7,627980411E-2;3,861555830E-2;2,842711052E-3
2,143662217E1;4,750479013E-2;2,084687538E-2;1,807243191E-2
2,153642217E1;-7,440063637E-3;-5,770973489E-2;-1,406338252E-2
2,163622217E1;-4,444867745E-2;-1,436904725E-2;-2,655163873E-3
2,173602217E1;-1,416230947E-2;-3,162596142E-3;-1,320566982E-2
2,183582217E1;3,751184791E-2;4,813675769E-3;-1,083156909E-3
2,193562117E1;4,902793095E-2;2,822396345E-3;-2,217216603E-2
2,203542117E1;-3,960993141E-2;-4,247860983E-2;-2,296623029E-2
2,213522117E1;3,230693191E-2;8,473092318E-2;6,246436387E-3
2,223502117E1;3,066788055E-2;-1,185067222E-1;-2,677240968E-2
2,233482158E1;-2,649159357E-2;1,156322658E-3;2,728566341E-2
2,243462158E1;2,272994630E-2;3,824545443E-2;2,021691762E-2
2,253442158E1;2,377912402E-3;5,453322828E-2;-5,114854313E-3
2,263422158E1;-6,217480451E-2;2,549337782E-2;-1,152016036E-2
2,273402058E1;-1,029127166E-1;1,183464378E-2;5,613904446E-3
2,283382058E1;-1,894105226E-3;1,164411753E-2;9,505868889E-3
2,293362058E1;-2,147630323E-3;-1,555420458E-2;7,625482045E-3
2,303342058E1;3,595055640E-2;-2,337505855E-2;-2,206934243E-2
2,313322058E1;2,837438323E-2;-4,146007076E-2;-1,626140252E-2
2,323302058E1;2,524885349E-3;-3,901532292E-2;7,391656749E-3
2,333282104E1;1,675669476E-2;1,393135078E-2;7,795832586E-3
2,343262004E1;-2,682486363E-2;2,712332830E-2;5,561012076E-4
2,353242004E1;-7,336322218E-2;-4,507921264E-2;1,870622160E-3
2,363222004E1;-1,015065424E-2;-8,021526039E-2;4,203882534E-3
2,373202004E1;9,524431080E-2;3,703095019E-2;1,795343123E-2
2,383182004E1;6,398717314E-2;1,078046113E-1;1,028195024E-2
2,393162004E1;-7,255842537E-2;-1,471152063E-3;2,412635647E-2
2,403141904E1;-5,716337264E-2;-6,950730830E-2;-4,308968782E-4
2,413121904E1;1,030397415E-1;1,333068162E-1;4,812417552E-2
2,423101904E1;-4,490947351E-2;3,697851300E-2;3,468021518E-3
2,433081879E1;-2,445884049E-2;-5,426681787E-2;-1,789911836E-2
2,443061879E1;-2,036197577E-3;9,753188491E-2;1,129264012E-2
2,453041879E1;-1,228969246E-1;-2,954610251E-2;7,848102832E-4
2,463021779E1;1,054236144E-1;9,011013806E-2;-3,779629618E-2
2,473001779E1;-7,633718103E-2;-1,220705360E-1;-1,013281289E-2
2,482981779E1;8,092592657E-2;7,722771168E-2;-3,469141200E-3
2,492961779E1;-2,378185745E-3;7,947581820E-3;1,137467008E-2
2,502941779E1;4,286222160E-2;5,375824869E-2;5,869353656E-3
2,512921779E1;8,226486295E-2;8,510153741E-2;3,101756796E-2
2,522901679E1;-3,891903907E-2;-5,006244034E-2;-6,897558924E-3
2,532881617E1;1,723992079E-2;-7,119569927E-3;8,942183107E-3
2,542861617E1;8,308044076E-2;-1,240982022E-2;7,964431308E-3
2,552841617E1;-3,257150948E-2;-7,056826353E-2;5,325314403E-2
2,562821617E1;-7,834161818E-2;-3,580379859E-2;4,406337067E-2
2,572801617E1;-5,629961938E-2;-5,342941731E-4;3,621109948E-2
2,582781517E1;-3,681480512E-2;-2,903966233E-2;5,651209969E-3
2,592761517E1;-1,094174013E-1;5,533941556E-3;3,080324456E-2
2,602741517E1;-1,285804808E-1;-3,637845814E-2;4,545482248E-2
2,612721517E1;-3,337665275E-2;-2,385268686E-3;1,281894650E-2
2,622701517E1;-3,987270966E-2;-3,122190014E-2;6,640981883E-5
2,632681571E1;1,506447792E-3;1,260036416E-2;4,768377170E-3
2,642661471E1;3,659976646E-2;-4,371446744E-2;-3,657420352E-2
2,652641471E1;1,346663386E-2;-2,763925306E-2;-1,563618518E-2
2,662621471E1;2,166217379E-2;5,022140592E-2;-1,746156951E-3
2,672601471E1;-2,234850265E-2;5,199062079E-2;-3,986290842E-2
2,682581471E1;-1,467810757E-2;8,687859774E-2;5,826255307E-3
2,692561371E1;3,143258393E-2;3,565210104E-2;5,788413808E-3
2,702541371E1;-8,385653794E-2;-4,834458977E-2;1,014958136E-2
2,712521371E1;-6,023688614E-2;-1,007737890E-1;1,298796758E-2
2,722501371E1;-2,274451777E-2;-1,177948266E-1;-7,100999355E-3
2,732481404E1;5,126760807E-3;-2,912270091E-2;-6,542464253E-4
2,742461304E1;7,796551287E-2;-1,072519110E-3;-1,803722791E-2
2,752441304E1;2,938937023E-2;-3,158029169E-2;-4,410909861E-2
2,762421304E1;-1,504479442E-2;1,624020189E-2;4,052780569E-3
2,772401304E1;1,314458624E-2;7,313923538E-2;8,996934630E-4
2,782381304E1;2,841796912E-2;6,828374416E-2;-3,759735078E-2
2,792361204E1;1,028247830E-2;9,513933212E-2;-1,918533468E-3
2,802341204E1;7,362055592E-3;5,217136443E-2;1,235714532E-3
2,812321204E1;5,216978863E-2;8,323152363E-2;-1,286855340E-2
2,822301204E1;1,096178778E-3;6,797882915E-2;-1,909408718E-3
2,832281042E1;-1,805926114E-2;4,931217805E-2;-5,682629999E-3
2,842261042E1;2,215318009E-2;4,735951498E-2;2,221907303E-2
2,852241042E1;5,001802742E-2;4,023004323E-2;4,751408473E-3
2,862221042E1;9,842763096E-2;9,808614850E-3;-2,912084013E-2
2,872201042E1;4,922805354E-2;-1,416614838E-2;-3,781117965E-3
2,882180942E1;-4,750258476E-2;-8,846116066E-2;-1,101551205E-2
2,892160942E1;-2,088803425E-2;-5,405885726E-2;8,090168238E-3
2,902140942E1;-9,561081231E-2;-3,426137194E-2;9,267828427E-3
2,912120942E1;-1,154337004E-1;-1,359557826E-2;3,618046269E-2
2,922100842E1;7,800234016E-3;7,092008740E-2;2,530705743E-2
2,932080842E1;-2,439442463E-2;1,004989725E-2;3,615563363E-2
2,942060842E1;-2,761056647E-2;5,558581278E-2;1,060878020E-2
2,952040842E1;-3,709517047E-2;-1,828383282E-2;-8,269962855E-4
2,962020742E1;-1,106374264E-1;2,084902488E-2;-7,010408211E-3
2,972000742E1;1,223086379E-2;2,029121295E-2;1,243577525E-2
2,981980742E1;-1,997635886E-2;-9,777659178E-2;-1,640506461E-2
2,991960742E1;2,302757651E-2;2,081904374E-2;-4,651399329E-3
3,001940642E1;-3,420786187E-2;-2,357533574E-2;1,448449213E-2
3,011920642E1;-1,026578620E-2;4,567563161E-2;5,868831184E-3
3,021900642E1;-5,133073777E-2;-6,323160231E-2;-6,401140708E-3
3,031880629E1;6,938362867E-2;2,961886115E-3;-4,845503718E-2
3,041860529E1;-2,782118507E-2;-1,499052532E-2;-1,234607585E-2
3,051840529E1;-2,321254276E-2;5,774356425E-2;5,886220839E-3
3,061820529E1;7,622675505E-3;1,100687496E-2;-3,358952701E-3
3,071800529E1;5,509835668E-3;5,839827470E-3;7,472375408E-3
3,081780429E1;5,726928636E-2;5,822249502E-2;-1,952460222E-2
3,091760429E1;-5,495152250E-2;-1,112075429E-2;-2,608702052E-3
3,101740429E1;9,190092236E-2;1,261025295E-2;-2,584986202E-2
3,111720429E1;-3,559445590E-2;1,077466458E-2;6,045985967E-3
3,121700329E1;5,619713292E-2;-2,741907723E-2;-1,044242922E-2
3,131680308E1;-4,473373294E-3;6,141234189E-2;-2,537974622E-3
3,141660308E1;-6,503064185E-2;5,452001467E-2;1,018400583E-2
3,151640308E1;1,446791925E-2;-3,265562654E-2;-1,020588726E-2
3,161620208E1;3,086090647E-2;-2,596337721E-2;-1,298508514E-2
3,171600208E1;-1,624053717E-2;-9,882458299E-2;-1,998876780E-2
3,181580208E1;3,540389240E-2;-3,680518270E-2;-5,835983437E-3
3,191560108E1;3,800484911E-2;5,997410789E-2;-1,026110724E-2
3,201540108E1;-1,789935492E-2;-4,371161759E-2;7,653701585E-3
3,211520108E1;1,435712352E-2;-4,731260613E-2;-7,004301995E-3
3,221500108E1;-6,992089003E-2;8,440026082E-3;-2,015284263E-2
3,231480079E1;4,828025028E-2;8,539414406E-2;3,314710222E-3
3,241460079E1;-1,904055290E-2;3,324792162E-2;1,066524349E-2
3,251440079E1;6,854853593E-3;1,820011623E-2;-2,364756539E-3
3,261420079E1;3,190880269E-2;-1,454518456E-2;-2,003672905E-2
3,271399979E1;-5,901893228E-2;2,413719520E-2;-1,443074550E-2
3,281379979E1;-6,500879675E-2;-2,479863726E-2;-2,033871599E-2
3,291359979E1;-3,717293963E-3;-5,949909799E-3;-4,781085532E-3
3,301339879E1;3,131127357E-2;5,251367390E-2;9,376078844E-3
3,311319879E1;-1,211937051E-2;1,477262750E-2;-1,348917140E-4
3,321299879E1;-1,127028000E-2;4,716245085E-2;-2,272620564E-3
3,331279758E1;2,576866746E-2;-3,464129567E-2;-1,739560999E-2
3,341259758E1;-1,323766448E-2;-2,682057954E-2;-2,400937956E-3
3,351239758E1;8,698299527E-3;-2,869428322E-2;-2,500984818E-2
3,361219758E1;2,298197150E-2;-1,499532815E-2;8,216272108E-3
3,371199658E1;1,500576176E-2;2,882515639E-2;4,859536421E-5
3,381179658E1;3,015645221E-2;2,603207901E-2;-3,153818427E-3
3,391159658E1;4,853450693E-3;5,919672549E-2;5,092632025E-3
3,401139558E1;-3,674515337E-2;5,084176734E-2;1,191545278E-2
3,411119558E1;-2,717950940E-2;-2,135572210E-2;-8,880984038E-3
3,421099558E1;-2,132484876E-2;5,296972115E-3;-1,162187103E-2
3,431079454E1;5,354694091E-3;-5,451950245E-3;1,282458194E-2
3,441059454E1;-9,023472667E-3;-1,768872887E-2;-6,513359956E-3
3,451039454E1;2,039033547E-2;1,412871853E-2;-1,297821477E-2
3,461019454E1;2,110091038E-3;-1,516814902E-2;-2,050992846E-2
3,470999354E1;9,971931577E-4;3,922354802E-2;-8,381098509E-3
3,480979354E1;8,521256968E-4;7,245031185E-3;-4,476914182E-3
3,490959354E1;-2,288679220E-2;1,839120314E-2;5,692936480E-3
3,500939254E1;8,932493627E-3;3,922298923E-2;-4,066830501E-3
3,510919254E1;1,929990482E-3;-7,167532574E-3;-1,871331781E-2
3,520899254E1;-1,124622207E-2;1,749143936E-2;-1,695958665E-3
3,530879121E1;5,909206811E-3;4,077170417E-2;-4,836674314E-3
3,540859121E1;7,673700340E-3;-1,789602637E-2;-1,756633818E-2
3,550839121E1;6,171065848E-3;-2,734791115E-2;-8,259144612E-3
3,560819021E1;3,070035391E-2;1,407947484E-2;-1,297869813E-2
3,570799021E1;2,537719905E-3;-1,525622234E-2;-1,096914429E-2
3,580779021E1;-1,375131868E-2;-3,110661730E-2;-4,306738265E-3
3,590758921E1;-1,469187904E-3;-5,725104362E-3;4,532078747E-4
3,600738921E1;1,325217821E-2;1,111768000E-2;2,200115006E-3
3,610718921E1;1,470920723E-2;4,871207103E-2;-5,192188080E-3
3,620698821E1;9,051246569E-3;4,046221077E-2;4,599997774E-3
3,630678867E1;1,544992253E-2;-3,810456255E-3;5,337768234E-3
3,640658867E1;1,443269104E-2;2,027264796E-2;-4,929090850E-3
3,650638767E1;-1,973121241E-2;2,202695049E-2;3,916607704E-3
3,660618767E1;3,562365193E-3;-3,120834474E-3;-1,041645743E-2
3,670598767E1;7,281757891E-3;-1,521776151E-2;-4,717392847E-3
3,680578667E1;-3,567050397E-2;-1,208721567E-2;-6,203436758E-3
3,690558667E1;-7,397137117E-3;1,947051287E-2;1,310081687E-3
3,700538667E1;1,467826311E-3;-5,490686744E-3;-8,509638719E-3
3,710518667E1;-1,987448893E-3;-8,551792242E-3;-7,910853019E-4
3,720498567E1;-2,430598717E-3;-2,645673230E-4;-8,927840739E-3
3,730478592E1;2,152435482E-2;-8,418703452E-3;-1,220187638E-2
3,740458592E1;1,648372971E-3;-1,989134215E-2;-8,973923512E-3
3,750438492E1;1,827425510E-2;-2,213430032E-2;-1,717782952E-2
3,760418492E1;-1,918465644E-2;-1,223070081E-2;3,006596584E-3
3,770398492E1;1,824245974E-2;3,682754561E-2;5,302259699E-3
3,780378392E1;-6,313296035E-3;-3,800901584E-3;1,197240199E-3
