"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1,347633608E1;-4,590953064E-1;1,629810791E0;9,621092834E0
1,357613608E1;-4,457730103E-1;1,743873596E0;9,591753845E0
1,367593608E1;-3,897894287E-1;1,880539398E0;9,518256683E0
1,377573608E1;-3,576063538E-1;1,930086365E0;9,588311005E0
1,387553608E1;-3,701802063E-1;1,913171539E0;9,701026611E0
1,397533608E1;-3,727249146E-1;2,040556641E0;9,797276459E0
1,407513508E1;-4,144880676E-1;1,873953094E0;9,637408905E0
1,417493508E1;-4,346960449E-1;1,917063446E0;9,708660736E0
1,427473404E1;-4,385879517E-1;1,808688812E0;9,654323730E0
1,437453404E1;-4,935237122E-1;1,748963013E0;9,569150848E0
1,447433404E1;-4,965174866E-1;1,792971497E0;9,757010193E0
1,457413404E1;-5,522016907E-1;1,691183167E0;9,511071625E0
1,467393304E1;-5,703140259E-1;1,677112427E0;9,647587738E0
1,477373304E1;-5,144801331E-1;1,689985657E0;9,655371552E0
1,487353304E1;-6,334826660E-1;1,582808533E0;9,529932404E0
1,497333304E1;-4,397854614E-1;1,615590363E0;9,484876099E0
1,507313304E1;-4,098477173E-1;1,741777954E0;9,619146881E0
1,517293304E1;-3,540138245E-1;1,848056946E0;9,602531433E0
1,527273317E1;-3,793112183E-1;1,961670685E0;9,676926727E0
1,537253217E1;-3,588038635E-1;1,969753876E0;9,749525757E0
1,547233217E1;-4,342469788E-1;1,918859711E0;9,730066223E0
1,557213217E1;-3,297642517E-1;1,938468933E0;9,757758636E0
1,567193217E1;-1,387614441E-1;1,897603912E0;9,781110077E0
1,577173217E1;-4,149371338E-1;1,739682312E0;9,704469452E0
1,587153217E1;-4,432283020E-1;1,746567993E0;9,552236023E0
1,597133217E1;-5,143304443E-1;1,787582703E0;9,542356567E0
1,607113217E1;-5,315446472E-1;1,657652893E0;9,660460968E0
1,617093117E1;-5,758525085E-1;1,649420013E0;9,628427582E0
1,627073192E1;-5,906716919E-1;1,715881805E0;9,736951904E0
1,637053192E1;-5,074447632E-1;1,851200409E0;9,599837036E0
1,647033192E1;-4,608915710E-1;2,065105591E0;9,454339600E0
1,657013192E1;-3,420387268E-1;2,344574432E0;9,516460419E0
1,666993192E1;-4,361929321E-1;2,439177704E0;9,749974823E0
1,676973192E1;-4,120930481E-1;2,216889954E0;9,397906952E0
1,686953192E1;-3,858975220E-1;2,342628479E0;9,559271393E0
1,696933092E1;-9,373507690E-1;3,591631165E0;9,260043640E0
1,706913092E1;-7,797285461E-1;4,325405273E0;9,289981384E0
1,716893092E1;-4,939727783E-3;4,276906128E0;8,438701630E0
1,726873121E1;-3,276686096E-1;3,986060944E0;8,549920349E0
1,736853121E1;-1,241967316E0;3,768413544E0;8,350235596E0
1,746833121E1;-1,571132813E0;4,017046509E0;1,003722748E1
1,756813121E1;-2,335144043E-2;3,431763611E0;7,776329041E0
1,766793121E1;-1,102607117E0;3,968846741E0;1,091365494E1
1,776773021E1;-9,421408081E-1;4,272714844E0;9,178313599E0
1,786753021E1;-3,492237854E-1;4,374802551E0;8,123157806E0
1,796733021E1;-2,206411743E-1;3,615431671E0;7,075935516E0
1,806713021E1;-5,257067871E-1;3,385060730E0;8,534801788E0
1,816693021E1;-3,776646423E-1;3,193159790E0;9,678573303E0
1,826672954E1;-9,777667236E-1;3,236270142E0;9,808503113E0
1,836652954E1;-6,523434448E-1;3,443888397E0;7,696844330E0
1,846632954E1;-4,712200928E-1;3,617527313E0;9,608668671E0
1,856612854E1;-2,618055725E-1;3,588787079E0;9,530531158E0
1,866592854E1;-8,146060181E-1;3,460503845E0;9,905800781E0
1,876572854E1;-7,867639160E-1;3,251388702E0;9,482780457E0
1,886552854E1;-8,059240723E-1;3,647914124E0;9,856553192E0
1,896532854E1;-6,161187744E-1;3,466341705E0;9,210646362E0
1,906512854E1;-8,846603394E-1;3,548969879E0;9,495653687E0
1,916492854E1;-7,463479614E-1;3,219804382E0;9,704918518E0
1,926472817E1;-4,300556946E-1;2,733166351E0;1,030337402E1
1,936452817E1;-3,926335144E-1;2,533631287E0;9,717342682E0
1,946432717E1;-5,281018066E-1;1,481319580E0;1,015338593E1
1,956412717E1;-8,538244629E-1;1,156495056E0;9,308692474E0
1,966392717E1;-8,460406494E-1;1,675914917E0;9,405241699E0
1,976372717E1;-7,212002563E-1;9,960287476E-1;1,088536377E1
1,986352717E1;-6,150709534E-1;1,983076172E0;9,032367096E0
1,996332717E1;-4,938230896E-1;9,195378113E-1;1,036324951E1
2,006312717E1;-9,410929871E-1;1,450633392E0;9,588311005E0
2,016292717E1;-8,860075378E-1;3,396137695E0;8,509953461E0
2,026272783E1;-1,200054474E0;3,563040619E0;1,007479935E1
2,036252683E1;3,511697388E-1;3,148552551E0;9,327403564E0
2,046232683E1;-1,583856354E0;4,874014435E0;7,708819427E0
2,056212683E1;4,460723877E-2;2,941233673E0;8,137976990E0
2,066192683E1;-9,659413147E-1;2,311642914E0;8,743767242E0
2,076172683E1;-9,144483948E-1;3,399730225E0;8,031548309E0
2,086152683E1;-6,421646118E-2;2,831212463E0;1,190803711E1
2,096132683E1;-6,066883850E-1;2,506238251E0;1,009066635E1
2,106112683E1;-7,222480774E-1;3,306923218E0;1,009126511E1
2,116092583E1;-6,825805664E-1;3,166664886E0;7,752827911E0
2,126072517E1;-1,499132538E0;3,049757996E0;9,527986450E0
2,136052517E1;-1,142274628E0;2,998714142E0;8,497828674E0
2,146032517E1;-1,527124329E0;3,136427765E0;7,711214447E0
2,156012517E1;-7,460485840E-1;2,482737122E0;8,668174438E0
2,165992517E1;-4,808001709E-1;2,491718445E0;1,002659958E1
2,175972517E1;-1,862127686E-1;3,057541809E0;9,864636383E0
2,185952517E1;-1,105451202E0;4,081113281E0;8,840017090E0
2,195932417E1;-9,282197571E-1;4,389621735E0;1,050560349E1
2,205912417E1;-2,070195007E-1;3,246898041E0;8,361312561E0
2,215892417E1;-1,168919220E0;4,684807892E0;1,045470932E1
2,225872458E1;-5,354365540E-1;4,300107880E0;8,957971802E0
2,235852458E1;-1,105151825E0;3,112926636E0;8,453969879E0
2,245832458E1;-1,041833496E0;2,644700317E0;8,741671600E0
2,255812458E1;-1,126108246E0;2,622097321E0;8,508007507E0
2,265792358E1;-4,767585754E-1;1,817071381E0;9,857750702E0
2,275772358E1;-7,252418518E-1;1,616638184E0;8,836723938E0
2,285752358E1;-4,891827393E-1;1,107397156E0;1,003558090E1
2,295732358E1;-4,808001709E-1;1,143322449E0;1,045216461E1
2,305712358E1;-7,942483521E-1;1,797462158E0;1,037746994E1
2,315692358E1;-7,688012695E-1;2,485132141E0;8,794212341E0
2,325672404E1;-5,210664368E-1;1,129551086E0;9,003477173E0
2,335652304E1;2,692900085E-1;1,085692291E0;1,036833893E1
2,345632304E1;-4,637356567E-1;1,658850403E0;1,003857468E1
2,355612304E1;-9,744735718E-1;3,062631226E0;1,053883438E1
2,365592304E1;-8,238867188E-1;2,244732056E0;7,782615967E0
2,375572304E1;-5,677693176E-1;3,221151581E0;1,103145996E1
2,385552304E1;-6,680607605E-1;2,002685394E0;1,020622604E1
2,395532304E1;-8,381071472E-1;2,465672607E0;1,115405502E1
2,405512204E1;-4,911286926E-1;2,865491180E0;7,702682190E0
