"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
2,622701517E1;1,040703964E1;1,201356506E1;4,946450233E0
2,632681571E1;1,109492111E1;1,198020935E1;4,846405983E0
2,642661471E1;1,189687729E1;1,141610718E1;3,962968826E0
2,652641471E1;1,175046539E1;1,030538940E1;5,171069145E0
2,662621471E1;1,209727859E1;1,100276184E1;5,618480682E0
2,672601471E1;1,249977112E1;1,104066467E1;5,054316521E0
2,682581471E1;1,170498276E1;1,094549561E1;5,165677071E0
2,692561371E1;1,219024277E1;1,173188782E1;5,221923828E0
2,702541371E1;1,250493240E1;1,140931702E1;4,812461853E0
2,712521371E1;1,221210098E1;1,151776123E1;5,340561867E0
2,722501371E1;1,297535324E1;1,199105835E1;5,141030312E0
2,732481404E1;1,274906540E1;1,134672546E1;5,162780762E0
2,742461304E1;1,272339630E1;1,181719971E1;5,362272263E0
2,752441304E1;1,303638458E1;1,231837463E1;4,891911507E0
2,762421304E1;1,248424911E1;1,176284790E1;4,753437996E0
2,772401304E1;1,312362671E1;1,254431152E1;5,386871338E0
2,782381304E1;1,337837982E1;1,239309692E1;5,040766716E0
2,792361204E1;1,308181381E1;1,207612610E1;4,746649742E0
2,802341204E1;1,337415314E1;1,275334167E1;4,971663475E0
2,812321204E1;1,308597946E1;1,234548950E1;5,018768311E0
2,822301204E1;1,341794586E1;1,203280640E1;5,415762901E0
2,832281042E1;1,339598465E1;1,292298889E1;4,891475677E0
2,842261042E1;1,327574158E1;1,237873840E1;5,096870422E0
2,852241042E1;1,351784897E1;1,261383057E1;5,645519257E0
2,862221042E1;1,323517227E1;1,239706421E1;5,097202301E0
2,872201042E1;1,299061203E1;1,245263672E1;5,297897339E0
2,882180942E1;1,289265442E1;1,278582764E1;5,078083038E0
2,892160942E1;1,301021576E1;1,199879456E1;5,488776207E0
2,902140942E1;1,276100540E1;1,253979492E1;5,516562462E0
2,912120942E1;1,302874374E1;1,203929138E1;5,292783737E0
2,922100842E1;1,254228973E1;1,200610352E1;5,189897537E0
2,932080842E1;1,323412323E1;1,270999146E1;4,878837585E0
2,942060842E1;1,299398041E1;1,233816528E1;4,974173546E0
2,952040842E1;1,336031723E1;1,263221741E1;5,175083160E0
2,962020742E1;1,411355972E1;1,216610718E1;4,430603981E0
2,972000742E1;1,378075409E1;1,251287842E1;4,947522163E0
2,981980742E1;1,380312729E1;1,279183960E1;5,077498436E0
2,991960742E1;1,325114441E1;1,231333923E1;4,951147079E0
3,001940642E1;1,388695145E1;1,294293213E1;5,288618088E0
3,011920642E1;1,374148560E1;1,307682800E1;4,571194649E0
3,021900642E1;1,390777588E1;1,278977966E1;4,442914963E0
3,031880629E1;1,482522202E1;1,301060486E1;4,954040527E0
3,041860529E1;1,377403259E1;1,304077148E1;5,510804176E0
3,051840529E1;1,402673721E1;1,337313843E1;4,833005905E0
3,061820529E1;1,332704163E1;1,346815491E1;5,210124969E0
3,071800529E1;1,318931198E1;1,385888672E1;4,410260201E0
3,081780429E1;1,249995041E1;1,319030762E1;4,100426674E0
3,091760429E1;1,257669449E1;1,308732605E1;4,741849899E0
3,101740429E1;1,307585907E1;1,238406372E1;4,689751625E0
3,111720429E1;1,322177505E1;1,238694763E1;5,361088753E0
3,121700329E1;1,373781586E1;1,240963745E1;5,264589310E0
3,131680308E1;1,335038757E1;1,225122070E1;5,223343849E0
3,141660308E1;1,418267441E1;1,233030701E1;5,526476860E0
3,151640308E1;1,340905380E1;1,219256592E1;5,850512505E0
3,161620208E1;1,355440521E1;1,272067261E1;4,714000702E0
3,171600208E1;1,274464417E1;1,285867310E1;5,695666313E0
3,181580208E1;1,393832397E1;1,236225891E1;5,900753975E0
3,191560108E1;1,369071579E1;1,221496582E1;5,834862709E0
3,201540108E1;1,401452637E1;1,263215637E1;5,302899361E0
3,211520108E1;1,352412415E1;1,189195251E1;5,862754822E0
3,221500108E1;1,399081802E1;1,209272766E1;6,265553474E0
3,231480079E1;1,359402466E1;1,172862244E1;6,407985687E0
3,241460079E1;1,347375107E1;1,210755920E1;5,299749374E0
3,251440079E1;1,340130234E1;1,236222839E1;5,949728012E0
3,261420079E1;1,378422165E1;1,164527893E1;6,318898201E0
3,271399979E1;1,403049469E1;1,226364136E1;6,414199829E0
3,281379979E1;1,366839981E1;1,189721680E1;6,265978813E0
3,291359979E1;1,410169983E1;1,225482178E1;5,690830231E0
3,301339879E1;1,428487015E1;1,206663513E1;6,668467522E0
3,311319879E1;1,457038116E1;1,152545166E1;6,508354187E0
3,321299879E1;1,451057434E1;1,266149902E1;6,153047562E0
