"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
4,760319710E2;-1,439355927E2;-9,519660187E1;-3,268379822E2
4,761319711E2;-1,459364014E2;-9,558699799E1;-3,272406006E2
4,762319596E2;-1,469734039E2;-9,546499634E1;-3,280335999E2
4,763319826E2;-1,487545929E2;-9,372039795E1;-3,270942078E2
4,764319744E2;-1,484129944E2;-9,320800018E1;-3,275821838E2
4,765319787E2;-1,473638000E2;-9,314699554E1;-3,262645874E2
4,766319725E2;-1,444601898E2;-9,346419525E1;-3,242272034E2
4,767319683E2;-1,426179962E2;-9,402539825E1;-3,239221802E2
4,768319988E2;-1,427033997E2;-9,386679840E1;-3,241296082E2
4,769319869E2;-1,424105988E2;-9,411080170E1;-3,238245850E2
4,770319745E2;-1,418860016E2;-9,401319885E1;-3,239465942E2
4,771319734E2;-1,424716034E2;-9,505020142E1;-3,229584045E2
4,772319683E2;-1,431181946E2;-9,530639648E1;-3,223971863E2
4,773319709E2;-1,440332031E2;-9,674599457E1;-3,233244019E2
4,774320006E2;-1,444235992E2;-9,629460144E1;-3,224826050E2
4,775319628E2;-1,458753967E2;-9,609939575E1;-3,239710083E2
4,776319597E2;-1,459608002E2;-9,581880188E1;-3,231779785E2
4,777319682E2;-1,467659912E2;-9,512339783E1;-3,228729858E2
4,778319709E2;-1,475711975E2;-9,481839752E1;-3,236293945E2
4,779319848E2;-1,494866028E2;-9,520880127E1;-3,237879944E2
4,780319731E2;-1,491815948E2;-9,539179993E1;-3,243247986E2
4,781319672E2;-1,477908020E2;-9,670939636E1;-3,253984070E2
4,782319598E2;-1,464487915E2;-9,524539948E1;-3,268989868E2
4,783319701E2;-1,483031921E2;-9,326899719E1;-3,296561890E2
4,784319732E2;-1,499501953E2;-9,287860107E1;-3,301197815E2
4,785319793E2;-1,544275970E2;-9,098759460E1;-3,336699829E2
4,786319683E2;-1,509871979E2;-8,948699951E1;-3,324378052E2
4,787319603E2;-1,483885956E2;-9,124379730E1;-3,288021851E2
4,788319859E2;-1,492425995E2;-9,330559540E1;-3,303638000E2
4,789319738E2;-1,499501953E2;-9,125599670E1;-3,309494019E2
4,790319630E2;-1,504138031E2;-9,363499451E1;-3,285947876E2
4,791319680E2;-1,508041992E2;-9,657519531E1;-3,307420044E2
4,792319587E2;-1,510238037E2;-9,348860168E1;-3,350852051E2
4,793319598E2;-1,513287964E2;-9,164640045E1;-3,346337891E2
4,794319853E2;-1,521461945E2;-9,126819611E1;-3,328281860E2
4,795319727E2;-1,513775940E2;-9,568460083E1;-3,296683960E2
4,796319615E2;-1,486692047E2;-1,027605972E2;-3,320351868E2
4,797319590E2;-1,480957947E2;-1,040171967E2;-3,392453918E2
4,798319588E2;-1,501941986E2;-9,923479462E1;-3,439790039E2
4,799319858E2;-1,516582031E2;-9,430599976E1;-3,471265869E2
4,800319911E2;-1,519998016E2;-8,787659454E1;-3,476390076E2
4,801319625E2;-1,510847931E2;-8,458259583E1;-3,432469788E2
4,802319588E2;-1,517191925E2;-8,287459564E1;-3,379765930E2
4,803319682E2;-1,505845947E2;-8,443619537E1;-3,330477905E2
4,804319902E2;-1,511213989E2;-8,805960083E1;-3,282165833E2
4,805319850E2;-1,494866028E2;-9,024340057E1;-3,269599915E2
4,806319556E2;-1,497549896E2;-9,124379730E1;-3,248981934E2
4,807319619E2;-1,505601959E2;-9,054840088E1;-3,244711914E2
4,808319678E2;-1,496940002E2;-9,182939911E1;-3,244346008E2
4,809319704E2;-1,493401947E2;-9,296399689E1;-3,247151794E2
4,810319736E2;-1,497671967E2;-9,473300171E1;-3,250079956E2
4,811319615E2;-1,513898010E2;-9,564799500E1;-3,255447998E2
4,812319588E2;-1,520607910E2;-9,644100189E1;-3,255935974E2
4,813319589E2;-1,532807922E2;-9,587979889E1;-3,261547852E2
4,814319702E2;-1,525610046E2;-9,623359680E1;-3,267403870E2
4,815319732E2;-1,539517975E2;-9,498919678E1;-3,281067810E2
4,816319617E2;-1,544763947E2;-9,674599457E1;-3,281555786E2
4,817319588E2;-1,553914032E2;-9,647760010E1;-3,299978027E2
4,818319584E2;-1,568188019E2;-9,594079590E1;-3,317789917E2
4,819319813E2;-1,575263977E2;-9,559919739E1;-3,315471802E2
4,820319739E2;-1,590513916E2;-9,487939453E1;-3,324255981E2
4,821319866E2;-1,591490021E2;-9,479399872E1;-3,324011841E2
4,822319584E2;-1,600273895E2;-9,369599915E1;-3,329745789E2
4,823319626E2;-1,584048004E2;-9,282979584E1;-3,344996033E2
4,824319641E2;-1,593685913E2;-9,145119476E1;-3,343898010E2
4,825319728E2;-1,596004028E2;-9,015799713E1;-3,348045959E2
4,826319745E2;-1,566479950E2;-9,145119476E1;-3,333649902E2
4,827319773E2;-1,556353912E2;-9,359839630E1;-3,326940002E2
4,828319671E2;-1,579533997E2;-9,226860046E1;-3,334137878E2
4,829319694E2;-1,578679962E2;-9,091439819E1;-3,317546082E2
4,830319703E2;-1,583804016E2;-9,067039490E1;-3,320473938E2
4,831319702E2;-1,578435974E2;-9,200019836E1;-3,303150024E2
4,832319529E2;-1,573799896E2;-9,292739868E1;-3,295830078E2
4,833319671E2;-1,571481934E2;-9,268339539E1;-3,302539978E2
4,834319696E2;-1,585999908E2;-9,080459595E1;-3,308639832E2
4,835319555E2;-1,581607971E2;-8,881600189E1;-3,316081848E2
4,836319853E2;-1,573190002E2;-8,694940186E1;-3,306932068E2
4,837319617E2;-1,545984039E2;-8,498519897E1;-3,281189880E2
4,838319514E2;-1,509017944E2;-8,599779510E1;-3,267648010E2
4,839319698E2;-1,483397980E2;-8,853540039E1;-3,256179810E2
4,840319722E2;-1,466439972E2;-9,001159668E1;-3,266184082E2
4,841319855E2;-1,457167969E2;-9,187819672E1;-3,255081787E2
4,842319720E2;-1,449481964E2;-9,461100006E1;-3,241296082E2
4,843319585E2;-1,435451965E2;-9,403759766E1;-3,264476013E2
4,844319808E2;-1,433499908E2;-9,254920197E1;-3,263377991E2
4,845319725E2;-1,443992004E2;-9,261019897E1;-3,276553955E2
4,846319724E2;-1,434597931E2;-9,267119598E1;-3,272039795E2
4,847319676E2;-1,431669922E2;-9,301279449E1;-3,274235840E2
4,848319686E2;-1,437037964E2;-9,312259674E1;-3,278017883E2
4,849319520E2;-1,427765961E2;-9,340319824E1;-3,259473877E2
4,850319737E2;-1,429474030E2;-9,269559479E1;-3,255325928E2
4,851319605E2;-1,434353943E2;-9,373259735E1;-3,250445862E2
4,852319573E2;-1,431791992E2;-9,298839569E1;-3,237879944E2
4,853319534E2;-1,436549988E2;-9,392779541E1;-3,256911926E2
4,854319588E2;-1,431548004E2;-9,446459961E1;-3,264353943E2
4,855319577E2;-1,445578003E2;-9,347639465E1;-3,274967957E2
4,856319515E2;-1,439111938E2;-9,322019958E1;-3,278139954E2
4,857319570E2;-1,454850006E2;-9,334220123E1;-3,281677856E2
4,858319664E2;-1,453507996E2;-9,270780182E1;-3,274114075E2
4,859319522E2;-1,454239960E2;-9,218319702E1;-3,272893982E2
4,860319688E2;-1,456679993E2;-9,281759644E1;-3,277895813E2
4,861319864E2;-1,447895966E2;-9,385459900E1;-3,280701904E2
4,862319604E2;-1,454727936E2;-9,479399872E1;-3,269356079E2
4,863319500E2;-1,459729919E2;-9,441579437E1;-3,258742065E2
4,864319536E2;-1,460095978E2;-9,489160156E1;-3,241661987E2
4,865319730E2;-1,468025970E2;-9,583100128E1;-3,231658020E2
4,866320067E2;-1,466439972E2;-9,485499573E1;-3,224459839E2
4,867319729E2;-1,455825958E2;-9,465979767E1;-3,225435791E2
4,868319572E2;-1,467781982E2;-9,381800079E1;-3,257033997E2
4,869319804E2;-1,464122009E2;-9,302500153E1;-3,255203857E2
4,870319725E2;-1,471441956E2;-9,297619629E1;-3,263377991E2
4,871319625E2;-1,479738007E2;-9,282979584E1;-3,268989868E2
4,872319698E2;-1,481933899E2;-9,308599854E1;-3,265817871E2
4,873319588E2;-1,485227966E2;-9,330559540E1;-3,275943909E2
4,874319856E2;-1,483031921E2;-9,320800018E1;-3,275821838E2
4,875319732E2;-1,483519897E2;-9,390339661E1;-3,276309814E2
4,876319723E2;-1,485959930E2;-9,287860107E1;-3,279848022E2
4,877319753E2;-1,476078033E2;-9,369599915E1;-3,267403870E2
4,878319665E2;-1,482299957E2;-9,373259735E1;-3,278262024E2
4,879319683E2;-1,496573944E2;-9,315919495E1;-3,277774048E2
4,880319795E2;-1,501087952E2;-9,357399750E1;-3,268989868E2
4,881319706E2;-1,510482025E2;-9,357399750E1;-3,263865967E2
4,882319612E2;-1,489741974E2;-9,400099945E1;-3,275090027E2
4,883319573E2;-1,499989929E2;-9,362279510E1;-3,284849854E2
4,884319689E2;-1,500233917E2;-9,398880005E1;-3,291803894E2
4,885319644E2;-1,493645935E2;-9,364720154E1;-3,297171936E2
4,886319538E2;-1,499624023E2;-9,304940033E1;-3,300466003E2
4,887319570E2;-1,494622040E2;-9,345199585E1;-3,290583801E2
4,888319569E2;-1,487180023E2;-9,323239899E1;-3,308395996E2
4,889319801E2;-1,484008026E2;-9,309819794E1;-3,294853821E2
4,890319709E2;-1,501087952E2;-9,362279510E1;-3,287290039E2
4,891319709E2;-1,501087952E2;-9,364720154E1;-3,292169800E2
4,892319707E2;-1,499868011E2;-9,336660004E1;-3,286679993E2
4,893319572E2;-1,519998016E2;-9,381800079E1;-3,279969788E2
4,894319810E2;-1,523291931E2;-9,413520050E1;-3,269721985E2
4,895319708E2;-1,523047943E2;-9,376919556E1;-3,293146057E2
4,896319532E2;-1,519143982E2;-9,246379852E1;-3,296195984E2
4,897319703E2;-1,509505920E2;-9,374479675E1;-3,292169800E2
4,898319578E2;-1,526707916E2;-9,457440186E1;-3,294975891E2
4,899319946E2;-1,524877930E2;-9,500139618E1;-3,293511963E2
4,900319682E2;-1,522559967E2;-9,479399872E1;-3,313764038E2
4,901319692E2;-1,540372009E2;-9,308599854E1;-3,315227966E2
4,902319647E2;-1,538786011E2;-9,234179688E1;-3,325597839E2
4,903319655E2;-1,539029999E2;-9,251259613E1;-3,296927795E2
4,904319681E2;-1,541347961E2;-9,292739868E1;-3,288143921E2
4,905319770E2;-1,537444000E2;-9,330559540E1;-3,272283936E2
4,906319706E2;-1,543177948E2;-9,417179871E1;-3,266915894E2
4,907319601E2;-1,546472015E2;-9,431819916E1;-3,256301880E2
4,908319657E2;-1,547325897E2;-9,562359619E1;-3,226777954E2
4,909319683E2;-1,540249939E2;-9,451339722E1;-3,265329895E2
4,910319756E2;-1,527684021E2;-9,434259796E1;-3,277407837E2
4,911319678E2;-1,529391937E2;-9,373259735E1;-3,273504028E2
4,912319560E2;-1,500233917E2;-9,219539642E1;-3,276553955E2
4,913319521E2;-1,469978027E2;-9,240280151E1;-3,279115906E2
4,914319603E2;-1,460462036E2;-9,389119720E1;-3,258619995E2
4,915319721E2;-1,452165985E2;-9,390339661E1;-3,268623962E2
4,916319702E2;-1,454850006E2;-9,485499573E1;-3,261059875E2
4,917319681E2;-1,445578003E2;-9,517219543E1;-3,259718018E2
4,918319575E2;-1,445455933E2;-9,498919678E1;-3,255570068E2
4,919319746E2;-1,454971924E2;-9,520880127E1;-3,263133850E2
4,920319596E2;-1,458997955E2;-9,485499573E1;-3,260937805E2
4,921319676E2;-1,466927948E2;-9,408639526E1;-3,260205994E2
4,922319693E2;-1,463023987E2;-9,454999542E1;-3,243247986E2
4,923319663E2;-1,479250031E2;-9,534299469E1;-3,233854065E2
4,924319821E2;-1,477420044E2;-9,425719452E1;-3,250567932E2
4,925319714E2;-1,477420044E2;-9,431819916E1;-3,270087891E2
4,926319715E2;-1,476443939E2;-9,440359497E1;-3,273992004E2
4,927319732E2;-1,484739990E2;-9,423279572E1;-3,269721985E2
4,928319659E2;-1,489864044E2;-9,415959930E1;-3,269477844E2
4,929319678E2;-1,489741974E2;-9,391559601E1;-3,274967957E2
4,930319874E2;-1,494377899E2;-9,446459961E1;-3,253129883E2
4,931319530E2;-1,497305908E2;-9,424499512E1;-3,262157898E2
4,932319598E2;-1,496208038E2;-9,414739990E1;-3,259595947E2
4,933319573E2;-1,496573944E2;-9,464759827E1;-3,254715881E2
4,934319673E2;-1,504747925E2;-9,448899841E1;-3,254105835E2
4,935319711E2;-1,509627991E2;-9,379360199E1;-3,252398071E2
4,936319847E2;-1,512312012E2;-9,484279633E1;-3,251177979E2
4,937319596E2;-1,520607910E2;-9,475740051E1;-3,245932007E2
4,938319571E2;-1,522803955E2;-9,480619812E1;-3,228973999E2
4,939319821E2;-1,525000000E2;-9,492819977E1;-3,241296082E2
4,940319723E2;-1,523291931E2;-9,398880005E1;-3,247640076E2
4,941319722E2;-1,524023895E2;-9,357399750E1;-3,256301880E2
4,942319682E2;-1,518045959E2;-9,391559601E1;-3,256058044E2
4,943319561E2;-1,480957947E2;-9,313479614E1;-3,253862000E2
4,944319650E2;-1,457045898E2;-9,345199585E1;-3,260083923E2
4,945319660E2;-1,452653961E2;-9,307379913E1;-3,253251953E2
4,946319594E2;-1,437037964E2;-9,313479614E1;-3,251300049E2
4,947319771E2;-1,422641907E2;-9,341539764E1;-3,241539917E2
4,948319676E2;-1,417395935E2;-9,337879944E1;-3,231901855E2
4,949319615E2;-1,407025909E2;-9,352519989E1;-3,230072021E2
4,950319672E2;-1,406537933E2;-9,274440002E1;-3,230682068E2
4,951319712E2;-1,395923920E2;-9,251259613E1;-3,246054077E2
4,952319590E2;-1,377135925E2;-8,910879517E1;-3,258985901E2
4,953319660E2;-1,307351990E2;-9,113399506E1;-3,253495789E2
4,954319551E2;-1,282341919E2;-9,479399872E1;-3,270087891E2
4,955319561E2;-1,284904022E2;-9,383020020E1;-3,264109802E2
4,956319823E2;-1,279291992E2;-9,326899719E1;-3,256911926E2
4,957319589E2;-1,277217941E2;-9,313479614E1;-3,243247986E2
4,958319673E2;-1,285635986E2;-9,324459839E1;-3,244589844E2
4,959319596E2;-1,293809967E2;-9,308599854E1;-3,242760010E2
4,960319668E2;-1,296981964E2;-9,307379913E1;-3,237757874E2
4,961319706E2;-1,291369934E2;-9,401319885E1;-3,234097900E2
4,962319786E2;-1,289539948E2;-9,448899841E1;-3,220799866E2
4,963319669E2;-1,284537964E2;-9,489160156E1;-3,212138062E2
4,964319670E2;-1,301618042E2;-9,536740112E1;-3,214089966E2
4,965319669E2;-1,300885925E2;-9,576999664E1;-3,206647949E2
4,966319851E2;-1,294053955E2;-9,501359558E1;-3,218359985E2
4,967319688E2;-1,273801956E2;-8,743740082E1;-3,205549927E2
4,968319672E2;-1,209507980E2;-7,431019592E1;-3,170901794E2
4,969319578E2;-1,039318008E2;-8,153260040E1;-3,162239990E2
4,970319664E2;-9,897859955E1;-9,124379730E1;-3,178222046E2
4,971319588E2;-1,001741943E2;-9,364720154E1;-3,188469849E2
4,972319551E2;-1,013453979E2;-9,401319885E1;-3,186640015E2
4,973319666E2;-1,007353973E2;-9,442800140E1;-3,181759949E2
4,974319579E2;-1,020407944E2;-9,512339783E1;-3,175781860E2
4,975319817E2;-1,021383972E2;-9,496479797E1;-3,177855835E2
4,976319637E2;-1,019431992E2;-9,531859589E1;-3,181149902E2
4,977319554E2;-1,037365952E2;-9,552600098E1;-3,181149902E2
4,978319790E2;-1,034315948E2;-9,567240143E1;-3,174317932E2
4,979319575E2;-1,109346008E2;-9,524539948E1;-3,186029968E2
4,980319806E2;-1,170833969E2;-9,530639648E1;-3,220921936E2
4,981319744E2;-1,134477997E2;-9,541619873E1;-3,196643982E2
4,982319587E2;-1,072745972E2;-9,524539948E1;-3,179685974E2
4,983319704E2;-1,051029968E2;-9,390339661E1;-3,182980042E2
4,984319681E2;-1,167783966E2;-9,531859589E1;-3,228241882E2
4,985319546E2;-1,153753967E2;-9,625799561E1;-3,202987976E2
4,986319668E2;-1,133745956E2;-9,594079590E1;-3,197864075E2
4,987319687E2;-1,158389969E2;-9,524539948E1;-3,208966064E2
4,988319664E2;-1,183399963E2;-9,522100067E1;-3,216773987E2
4,989319673E2;-1,205726013E2;-9,576999664E1;-3,207745972E2
4,990319849E2;-1,161073990E2;-9,629460144E1;-3,208966064E2
4,991319815E2;-1,167539978E2;-9,494039917E1;-3,217627869E2
4,992319587E2;-1,165587997E2;-9,345199585E1;-3,217749939E2
4,993319665E2;-1,146556015E2;-9,475740051E1;-3,202012024E2
4,994319532E2;-1,247083969E2;-9,343979645E1;-3,247151794E2
4,995319785E2;-1,262089996E2;-9,259799957E1;-3,275090027E2
4,996319687E2;-1,277827988E2;-9,270780182E1;-3,274967957E2
4,997319734E2;-1,271118011E2;-9,180500031E1;-3,240319824E2
4,998319825E2;-1,263554001E2;-8,960900116E1;-3,237635803E2
4,999319593E2;-1,212070007E2;-9,254920197E1;-3,235073853E2
5,000319745E2;-1,122887955E2;-9,369599915E1;-3,210917969E2
5,001319571E2;-1,087873993E2;-9,439139557E1;-3,176026001E2
5,002319543E2;-1,084580002E2;-9,574559784E1;-3,164801941E2
5,003319755E2;-1,075064011E2;-9,564799500E1;-3,167241821E2
5,004319676E2;-1,071281967E2;-9,629460144E1;-3,154309998E2
5,005319559E2;-1,070428009E2;-9,647760010E1;-3,156018066E2
5,006319811E2;-1,075429993E2;-9,624579620E1;-3,162605896E2
5,007319569E2;-1,072623978E2;-9,490380096E1;-3,155773926E2
5,008319656E2;-1,074942017E2;-9,539179993E1;-3,142353821E2
5,009319627E2;-1,080797958E2;-9,635559845E1;-3,139669800E2
5,010319804E2;-1,089825974E2;-9,734379578E1;-3,144306030E2
5,011319839E2;-1,087019958E2;-9,629460144E1;-3,143085938E2
5,012319569E2;-1,090923996E2;-9,576999664E1;-3,140523987E2
5,013319657E2;-1,085922012E2;-9,790499878E1;-3,130032043E2
5,014319665E2;-1,088727951E2;-9,735599518E1;-3,147966003E2
5,015319666E2;-1,102269974E2;-9,730719757E1;-3,152357788E2
5,016319689E2;-1,116055984E2;-9,606279755E1;-3,163581848E2
5,017319571E2;-1,107149963E2;-9,679479980E1;-3,151015930E2
5,018319632E2;-1,109101944E2;-9,647760010E1;-3,159921875E2
5,019319617E2;-1,119715958E2;-9,677040100E1;-3,165167847E2
5,020319659E2;-1,114957962E2;-9,581880188E1;-3,167851868E2
5,021319692E2;-1,114835968E2;-9,562359619E1;-3,162483826E2
5,022319529E2;-1,120204010E2;-9,592859650E1;-3,171633911E2
5,023319768E2;-1,109833984E2;-9,612379456E1;-3,159067993E2
5,024319584E2;-1,119837952E2;-9,537960052E1;-3,165411987E2
5,025319870E2;-1,123254013E2;-9,419619751E1;-3,175903931E2
5,026319693E2;-1,106174011E2;-9,514779663E1;-3,153089905E2
5,027319573E2;-1,130329971E2;-9,528199768E1;-3,155285950E2
5,028319926E2;-1,166319962E2;-9,430599976E1;-3,153211975E2
5,029319668E2;-1,126669998E2;-9,963739777E1;-3,154920044E2
5,030319656E2;-1,124107971E2;-9,735599518E1;-3,182125854E2
5,031319819E2;-1,131549988E2;-9,576999664E1;-3,201157837E2
5,032319667E2;-1,136673965E2;-9,574559784E1;-3,219213867E2
5,033319778E2;-1,124229965E2;-9,738040161E1;-3,162850037E2
5,034319670E2;-1,107760010E2;-9,597740173E1;-3,139303894E2
5,035319663E2;-1,099585953E2;-9,624579620E1;-3,120881958E2
5,036319737E2;-1,112518005E2;-9,681919861E1;-3,129177856E2
5,037319660E2;-1,111419983E2;-9,674599457E1;-3,133814087E2
5,038319541E2;-1,118862000E2;-9,696559906E1;-3,142597961E2
5,039319559E2;-1,119471970E2;-9,647760010E1;-3,152357788E2
5,040319653E2;-1,125084000E2;-9,689239502E1;-3,143573914E2
5,041319797E2;-1,145823975E2;-9,518439484E1;-3,170413818E2
5,042319529E2;-1,127890015E2;-9,637999725E1;-3,145892029E2
5,043319451E2;-1,151557999E2;-9,572119904E1;-3,142475891E2
5,044319552E2;-1,145457993E2;-9,767319489E1;-3,127958069E2
5,045319910E2;-1,137528000E2;-9,677040100E1;-3,152601929E2
5,046319692E2;-1,137161942E2;-9,625799561E1;-3,157481995E2
5,047319635E2;-1,120691986E2;-9,664839935E1;-3,152723999E2
5,048319641E2;-1,133135986E2;-9,662400055E1;-3,163215942E2
5,049319555E2;-1,131915970E2;-9,634339905E1;-3,158945923E2
5,050319538E2;-1,124473953E2;-9,605059814E1;-3,154797974E2
5,051319643E2;-1,124595947E2;-9,614820099E1;-3,158702087E2
5,052319536E2;-1,133745956E2;-9,594079590E1;-3,167608032E2
5,053319580E2;-1,128865967E2;-9,637999725E1;-3,172487793E2
5,054319643E2;-1,131793976E2;-9,622139740E1;-3,178099976E2
5,055319653E2;-1,136795959E2;-9,583100128E1;-3,187859802E2
5,056319809E2;-1,133501968E2;-9,557479858E1;-3,191031799E2
5,057319939E2;-1,132403946E2;-9,537960052E1;-3,184443970E2
5,058319581E2;-1,136917953E2;-9,596519470E1;-3,176148071E2
5,059319545E2;-1,141797943E2;-9,690459442E1;-3,137107849E2
5,060319643E2;-1,139357986E2;-9,647760010E1;-3,167608032E2
5,061319636E2;-1,138870010E2;-9,576999664E1;-3,194935913E2
5,062319683E2;-1,138747940E2;-9,563579559E1;-3,210429993E2
5,063319572E2;-1,133989944E2;-9,801480103E1;-3,190787964E2
5,064319457E2;-1,112761993E2;-9,902739716E1;-3,136864014E2
5,065319658E2;-1,116665955E2;-9,679479980E1;-3,143451843E2
5,066319701E2;-1,096169968E2;-9,740480042E1;-3,129787903E2
5,067319683E2;-1,101171951E2;-9,712419891E1;-3,120516052E2
5,068319654E2;-1,091655960E2;-9,695339966E1;-3,127591858E2
5,069319538E2;-1,103246002E2;-9,708760071E1;-3,137229919E2
5,070319769E2;-1,104832001E2;-9,622139740E1;-3,135155945E2
5,071319567E2;-1,107027969E2;-9,641659546E1;-3,140401917E2
5,072319557E2;-1,107393951E2;-9,701439667E1;-3,138205872E2
5,073319661E2;-1,113615952E2;-9,701439667E1;-3,131983948E2
5,074319535E2;-1,132037964E2;-9,623359680E1;-3,121125793E2
5,075319684E2;-1,126426010E2;-9,745359802E1;-3,125517883E2
5,076319687E2;-1,121912003E2;-9,700219727E1;-3,153577881E2
5,077320062E2;-1,116543961E2;-9,664839935E1;-3,154065857E2
5,078319531E2;-1,126791992E2;-9,645320129E1;-3,167851868E2
5,079319621E2;-1,110077972E2;-9,639219666E1;-3,160897827E2
5,080319923E2;-1,113005981E2;-9,613600159E1;-3,161385803E2
5,081319672E2;-1,109955978E2;-9,609939575E1;-3,150527954E2
5,082319566E2;-1,111907959E2;-9,603839874E1;-3,158823853E2
5,083319532E2;-1,110077972E2;-9,646540070E1;-3,154920044E2
5,084319620E2;-1,114469986E2;-9,681919861E1;-3,155773926E2
5,085319700E2;-1,107271957E2;-9,701439667E1;-3,166022034E2
5,086319667E2;-1,119105988E2;-9,591639709E1;-3,197009888E2
5,087319671E2;-1,116909943E2;-9,575779724E1;-3,177367859E2
5,088319672E2;-1,112761993E2;-9,573339844E1;-3,171268005E2
5,089319548E2;-1,135209961E2;-9,476959991E1;-3,155163879E2
5,090319765E2;-1,128499985E2;-9,755120087E1;-3,157116089E2
5,091319676E2;-1,123619995E2;-9,647760010E1;-3,180051880E2
5,092320020E2;-1,125571976E2;-9,633119965E1;-3,188103943E2
5,093319659E2;-1,130085983E2;-9,678260040E1;-3,189079895E2
5,094319539E2;-1,116543961E2;-1,002351990E2;-3,157725830E2
5,095319654E2;-1,099707947E2;-9,819779968E1;-3,129056091E2
5,096319691E2;-1,099463959E2;-9,766099548E1;-3,124176025E2
5,097319561E2;-1,081164017E2;-9,684359741E1;-3,126372070E2
5,098319614E2;-1,093730011E2;-9,692900085E1;-3,117709961E2
5,099319531E2;-1,093973999E2;-9,728279877E1;-3,118563843E2
5,100319766E2;-1,090802002E2;-9,728279877E1;-3,122345886E2
5,101319678E2;-1,095925980E2;-9,713639832E1;-3,127835999E2
5,102319501E2;-1,097999954E2;-9,697779846E1;-3,129909973E2
5,103319531E2;-1,084945984E2;-9,624579620E1;-3,127225952E2
5,104319629E2;-1,121179962E2;-9,566019440E1;-3,140646057E2
5,105319638E2;-1,118618011E2;-9,661180115E1;-3,143085938E2
5,106319572E2;-1,112151947E2;-9,641659546E1;-3,139060059E2
5,107319926E2;-1,109833984E2;-9,590419769E1;-3,142720032E2
5,108319559E2;-1,112883987E2;-9,592859650E1;-3,148819885E2
5,109319563E2;-1,111054001E2;-9,634339905E1;-3,145037842E2
5,110319644E2;-1,115201950E2;-9,627019501E1;-3,147111816E2
5,111319556E2;-1,106905975E2;-9,636779785E1;-3,156018066E2
5,112319674E2;-1,107882004E2;-9,625799561E1;-3,146013794E2
5,113319550E2;-1,098488007E2;-9,624579620E1;-3,149917908E2
5,114319527E2;-1,109101944E2;-9,644100189E1;-3,148941956E2
5,115319530E2;-1,119471970E2;-9,637999725E1;-3,152113953E2
5,116319615E2;-1,123131943E2;-9,555039978E1;-3,163338013E2
5,117319547E2;-1,111785965E2;-9,575779724E1;-3,149552002E2
5,118319560E2;-1,118129959E2;-9,586759949E1;-3,155773926E2
5,119319499E2;-1,135575943E2;-9,707540131E1;-3,167851868E2
5,120319500E2;-1,117641983E2;-9,685579681E1;-3,166632080E2
5,121319674E2;-1,122521973E2;-9,635559845E1;-3,167729797E2
5,122319683E2;-1,127279968E2;-9,551380157E1;-3,177734070E2
5,123319572E2;-1,121057968E2;-9,567240143E1;-3,174562073E2
5,124319521E2;-1,121912003E2;-9,545279694E1;-3,188591919E2
5,125319642E2;-1,118983994E2;-9,569680023E1;-3,184443970E2
5,126319800E2;-1,119959946E2;-9,555039978E1;-3,192496033E2
5,127319746E2;-1,114469986E2;-9,518439484E1;-3,189324036E2
5,128319562E2;-1,117763977E2;-9,551380157E1;-3,182735901E2
5,129319628E2;-1,114591980E2;-9,534299469E1;-3,184809875E2
5,130319640E2;-1,120935974E2;-9,552600098E1;-3,185176086E2
5,131320007E2;-1,126669998E2;-9,637999725E1;-3,176148071E2
5,132319557E2;-1,129598007E2;-9,598960114E1;-3,188469849E2
5,133319556E2;-1,140943985E2;-9,574559784E1;-3,185176086E2
5,134319695E2;-1,145457993E2;-9,635559845E1;-3,181637878E2
5,135319633E2;-1,145092010E2;-9,569680023E1;-3,195789795E2
5,136319679E2;-1,140821991E2;-9,561139679E1;-3,200547791E2
5,137319671E2;-1,149361954E2;-9,594079590E1;-3,214455872E2
5,138319650E2;-1,143017960E2;-9,922259521E1;-3,211650085E2
5,139319528E2;-1,117885971E2;-9,883219910E1;-3,127835999E2
5,140319760E2;-1,101171951E2;-9,706320190E1;-3,127591858E2
5,141319633E2;-1,105441971E2;-9,733159637E1;-3,126860046E2
5,142319840E2;-1,109468002E2;-9,698999786E1;-3,126005859E2
5,143319647E2;-1,096902008E2;-9,701439667E1;-3,116734009E2
5,144319473E2;-1,108369980E2;-9,690459442E1;-3,128201904E2
5,145319640E2;-1,105197983E2;-9,690459442E1;-3,129544067E2
5,146319633E2;-1,107027969E2;-9,639219666E1;-3,133081970E2
5,147319627E2;-1,107149963E2;-9,675820160E1;-3,138815918E2
5,148319645E2;-1,112151947E2;-9,633119965E1;-3,138815918E2
5,149319524E2;-1,111907959E2;-9,602619934E1;-3,151503906E2
5,150319628E2;-1,112273941E2;-9,640439606E1;-3,135400085E2
5,151319672E2;-1,123498001E2;-9,623359680E1;-3,156506042E2
5,152319793E2;-1,117276001E2;-9,620919800E1;-3,152967834E2
5,153319544E2;-1,118495941E2;-9,656299591E1;-3,155041809E2
5,154319524E2;-1,128012009E2;-9,673379517E1;-3,147966003E2
5,155319606E2;-1,122765961E2;-9,673379517E1;-3,150405884E2
5,156319704E2;-1,116421967E2;-9,653859711E1;-3,146502075E2
5,157319782E2;-1,113371964E2;-9,669719696E1;-3,143330078E2
