"Time (s)";"Pressure (hPa)"
6,032040231E2;1,015364929E3
6,033040231E2;1,015398499E3
6,034040231E2;1,015435120E3
6,035040231E2;1,015432190E3
6,036040231E2;1,015392517E3
6,037040231E2;1,015389465E3
6,038040231E2;1,015429138E3
6,039040231E2;1,015438293E3
6,040040231E2;1,015435242E3
6,041040231E2;1,015416931E3
6,042040231E2;1,015441345E3
6,043040231E2;1,015432190E3
6,044040231E2;1,015377258E3
6,045040231E2;1,015371033E3
6,046040231E2;1,015358826E3
6,047040231E2;1,015337463E3
6,048040231E2;1,015367981E3
6,049040231E2;1,015425781E3
6,050040231E2;1,015401367E3
6,051040231E2;1,015370850E3
6,052040231E2;1,015395264E3
6,053040231E2;1,015352539E3
6,054040231E2;1,015429016E3
6,055040231E2;1,015395447E3
6,056040231E2;1,015349670E3
6,057040231E2;1,015386292E3
6,058040231E2;1,015459534E3
6,059040231E2;1,015407654E3
6,060040231E2;1,015316101E3
6,061040231E2;1,015386292E3
6,062040231E2;1,015386292E3
6,063040231E2;1,015377136E3
6,064040231E2;1,015346436E3
6,065040231E2;1,015331177E3
6,066040231E2;1,015434937E3
6,067040231E2;1,015364746E3
6,068040231E2;1,015358826E3
6,069040231E2;1,015361877E3
6,070040231E2;1,015380188E3
6,071040231E2;1,015358826E3
6,072040231E2;1,015306946E3
6,073040231E2;1,015340515E3
6,074040231E2;1,015349670E3
6,075040231E2;1,015334412E3
6,076040231E2;1,015325256E3
6,077040231E2;1,015386292E3
6,078040231E2;1,015349670E3
6,079040231E2;1,015407654E3
6,080040231E2;1,015401550E3
6,081040231E2;1,015337463E3
6,082040231E2;1,015364929E3
6,083040231E2;1,015410706E3
6,084040231E2;1,015386292E3
6,085040231E2;1,015364929E3
6,086040231E2;1,015395447E3
6,087040231E2;1,015419861E3
6,088040231E2;1,015416809E3
6,089040231E2;1,015367981E3
6,090040231E2;1,015392395E3
6,091040231E2;1,015419861E3
6,092040231E2;1,015386292E3
6,093040231E2;1,015374084E3
6,094040231E2;1,015371033E3
6,095040231E2;1,015371033E3
6,096040231E2;1,015346619E3
6,097040231E2;1,015401367E3
6,098040231E2;1,015370850E3
6,099040231E2;1,015352539E3
6,100040231E2;1,015358643E3
6,101040231E2;1,015389160E3
6,102040231E2;1,015337463E3
6,103040231E2;1,015337463E3
6,104040231E2;1,015389343E3
6,105040231E2;1,015383240E3
6,106040231E2;1,015395447E3
6,107040231E2;1,015444275E3
6,108040231E2;1,015343567E3
6,109040231E2;1,015395447E3
6,110040231E2;1,015334412E3
6,111040231E2;1,015358826E3
6,112040231E2;1,015325256E3
6,113040231E2;1,015328308E3
6,114040231E2;1,015355774E3
6,115040231E2;1,015319153E3
6,116040231E2;1,015380005E3
6,117040231E2;1,015370850E3
6,118040231E2;1,015343384E3
6,119040231E2;1,015370850E3
6,120040231E2;1,015343384E3
6,121040231E2;1,015325378E3
6,122040231E2;1,015334534E3
6,123040231E2;1,015316223E3
6,124040231E2;1,015300964E3
6,125040231E2;1,015334534E3
6,126040231E2;1,015358948E3
6,127040231E2;1,015337585E3
6,128040231E2;1,015398621E3
6,129040231E2;1,015410828E3
6,130040231E2;1,015392517E3
6,131040231E2;1,015362000E3
6,132040231E2;1,015383362E3
6,133040231E2;1,015389465E3
6,134040231E2;1,015429138E3
6,135040231E2;1,015364929E3
6,136040231E2;1,015447327E3
6,137040231E2;1,015410706E3
6,138040231E2;1,015361877E3
6,139040231E2;1,015374084E3
6,140040231E2;1,015395569E3
6,141040231E2;1,015407776E3
6,142040231E2;1,015380310E3
6,143040231E2;1,015374207E3
6,144040231E2;1,015423035E3
6,145040231E2;1,015401367E3
6,146040231E2;1,015364746E3
6,147040231E2;1,015389160E3
6,148040231E2;1,015401367E3
6,149040231E2;1,015404419E3
6,150040231E2;1,015465759E3
6,151040231E2;1,015450500E3
6,152040231E2;1,015453552E3
6,153040231E2;1,015407776E3
6,154040231E2;1,015432190E3
6,155040231E2;1,015404724E3
6,156040231E2;1,015395569E3
6,157040231E2;1,015413879E3
6,158040231E2;1,015413879E3
6,159040231E2;1,015343872E3
6,160040231E2;1,015368286E3
6,161040231E2;1,015389648E3
6,162040231E2;1,015444580E3
6,163040231E2;1,015456787E3
6,164040231E2;1,015392517E3
6,165040231E2;1,015419983E3
6,166040231E2;1,015429138E3
6,167040231E2;1,015450500E3
6,168040231E2;1,015386414E3
6,169040231E2;1,015425964E3
6,170040231E2;1,015416809E3
6,171040231E2;1,015383240E3
6,172040231E2;1,015429016E3
6,173040231E2;1,015359131E3
6,174040231E2;1,015380493E3
6,175040231E2;1,015371338E3
6,176040231E2;1,015380493E3
6,177040231E2;1,015365234E3
6,178040231E2;1,015325562E3
6,179040231E2;1,015383545E3
6,180040231E2;1,015404907E3
6,181040231E2;1,015322510E3
6,182040231E2;1,015279785E3
6,183040231E2;1,015355896E3
6,184040231E2;1,015294861E3
6,185040231E2;1,015270447E3
6,186040231E2;1,015313171E3
6,187040231E2;1,015267395E3
6,188040231E2;1,015295044E3
6,189040231E2;1,015319458E3
6,190040231E2;1,015331665E3
6,191040231E2;1,015374390E3
6,192040231E2;1,015298096E3
6,193040231E2;1,015322510E3
6,194040231E2;1,015371338E3
6,195040231E2;1,015356079E3
6,196040231E2;1,015365234E3
6,197040231E2;1,015298096E3
6,198040231E2;1,015371338E3
6,199040231E2;1,015368286E3
6,200040231E2;1,015392700E3
6,201040231E2;1,015459839E3
6,202040231E2;1,015356201E3
6,203040231E2;1,015350098E3
6,204040231E2;1,015353149E3
6,205040231E2;1,015395874E3
6,206040231E2;1,015408081E3
6,207040231E2;1,015447632E3
6,208040231E2;1,015404907E3
6,209040231E2;1,015456787E3
6,210040231E2;1,015465942E3
6,211040231E2;1,015432373E3
6,212040231E2;1,015404907E3
6,213040231E2;1,015456787E3
6,214040231E2;1,015459839E3
6,215040231E2;1,015487305E3
6,216040231E2;1,015447144E3
6,217040231E2;1,015413574E3
6,218040231E2;1,015419678E3
6,219040231E2;1,015398315E3
6,220040231E2;1,015444092E3
6,221040231E2;1,015441345E3
6,222040231E2;1,015450500E3
6,223040231E2;1,015377258E3
6,224040231E2;1,015465759E3
6,225040231E2;1,015444397E3
6,226040231E2;1,015417114E3
6,227040231E2;1,015371338E3
6,228040231E2;1,015316406E3
6,229040231E2;1,015365234E3
6,230040231E2;1,015417114E3
6,231040231E2;1,015419861E3
6,232040231E2;1,015374084E3
6,233040231E2;1,015416809E3
6,234040231E2;1,015425964E3
6,235040231E2;1,015383362E3
6,236040231E2;1,015362000E3
6,237040231E2;1,015404724E3
6,238040231E2;1,015426086E3
6,239040231E2;1,015410828E3
6,240040231E2;1,015423035E3
6,241040231E2;1,015355896E3
6,242040231E2;1,015288757E3
6,243040231E2;1,015401672E3
6,244040231E2;1,015407776E3
6,245040231E2;1,015453735E3
6,246040231E2;1,015414062E3
6,247040231E2;1,015435425E3
6,248040231E2;1,015374390E3
6,249040231E2;1,015307251E3
6,250040231E2;1,015377258E3
6,251040231E2;1,015404724E3
6,252040231E2;1,015340637E3
6,253040231E2;1,015401672E3
6,254040231E2;1,015343689E3
6,255040231E2;1,015316223E3
6,256040231E2;1,015395569E3
6,257040231E2;1,015343689E3
6,258040231E2;1,015285706E3
6,259040231E2;1,015383240E3
6,260040231E2;1,015380188E3
6,261040231E2;1,015435120E3
6,262040231E2;1,015453430E3
6,263040231E2;1,015407654E3
6,264040231E2;1,015413879E3
6,265040231E2;1,015337585E3
6,266040231E2;1,015386414E3
6,267040231E2;1,015407776E3
6,268040231E2;1,015419983E3
6,269040231E2;1,015441345E3
6,270040231E2;1,015401672E3
6,271040231E2;1,015340637E3
6,272040231E2;1,015386414E3
6,273040231E2;1,015410828E3
6,274040231E2;1,015377258E3
6,275040231E2;1,015337585E3
6,276040231E2;1,015481018E3
6,277040231E2;1,015410828E3
6,278040231E2;1,015429016E3
6,279040231E2;1,015380188E3
6,280040231E2;1,015392395E3
6,281040231E2;1,015349670E3
6,282040231E2;1,015395447E3
6,283040231E2;1,015407654E3
6,284040231E2;1,015340515E3
6,285040231E2;1,015374084E3
6,286040231E2;1,015371033E3
6,287040231E2;1,015371033E3
6,288040231E2;1,015383240E3
6,289040231E2;1,015371033E3
6,290040231E2;1,015346619E3
6,291040231E2;1,015392395E3
6,292040231E2;1,015331360E3
6,293040231E2;1,015340515E3
6,294040231E2;1,015361877E3
6,295040231E2;1,015441223E3
6,296040231E2;1,015432068E3
6,297040231E2;1,015441223E3
6,298040231E2;1,015432068E3
6,299040231E2;1,015383240E3
6,300040231E2;1,015389343E3
6,301040231E2;1,015407654E3
6,302040231E2;1,015374390E3
6,303040231E2;1,015426270E3
6,304040231E2;1,015420166E3
6,305040231E2;1,015450684E3
6,306040231E2;1,015386597E3
6,307040231E2;1,015383362E3
6,308040231E2;1,015368103E3
6,309040231E2;1,015368103E3
6,310040231E2;1,015423035E3
6,311040231E2;1,015389465E3
6,312040231E2;1,015444397E3
6,313040231E2;1,015404724E3
6,314040231E2;1,015429138E3
6,315040231E2;1,015401672E3
6,316040231E2;1,015340637E3
6,317040231E2;1,015392517E3
6,318040231E2;1,015398621E3
6,319040231E2;1,015389465E3
6,320040231E2;1,015398621E3
6,321040231E2;1,015377258E3
6,322040231E2;1,015441345E3
6,323040231E2;1,015419983E3
6,324040231E2;1,015471863E3
6,325040231E2;1,015401672E3
6,326040231E2;1,015419983E3
6,327040231E2;1,015416931E3
6,328040231E2;1,015401672E3
6,329040231E2;1,015340637E3
6,330040231E2;1,015365051E3
6,331040231E2;1,015395447E3
6,332040231E2;1,015438171E3
6,333040231E2;1,015383240E3
6,334040231E2;1,015380188E3
6,335040231E2;1,015309998E3
6,336040231E2;1,015267273E3
6,337040231E2;1,015297791E3
6,338040231E2;1,015389343E3
6,339040231E2;1,015300842E3
6,340040231E2;1,015343872E3
6,341040231E2;1,015359131E3
6,342040231E2;1,015328613E3
6,343040231E2;1,015310303E3
6,344040231E2;1,015313354E3
6,345040231E2;1,015346924E3
6,346040231E2;1,015337769E3
6,347040231E2;1,015307251E3
6,348040231E2;1,015316406E3
6,349040231E2;1,015322510E3
6,350040231E2;1,015359131E3
6,351040231E2;1,015295044E3
6,352040231E2;1,015307251E3
6,353040231E2;1,015331665E3
6,354040231E2;1,015313354E3
6,355040231E2;1,015343689E3
6,356040231E2;1,015395569E3
6,357040231E2;1,015334534E3
6,358040231E2;1,015352844E3
6,359040231E2;1,015349792E3
6,360040231E2;1,015337585E3
6,361040231E2;1,015352844E3
6,362040231E2;1,015362000E3
6,363040231E2;1,015349792E3
6,364040231E2;1,015374207E3
6,365040231E2;1,015279602E3
6,366040231E2;1,015227722E3
6,367040231E2;1,015294861E3
6,368040231E2;1,015355896E3
6,369040231E2;1,015288757E3
6,370040231E2;1,015316223E3
6,371040231E2;1,015307068E3
6,372040231E2;1,015261292E3
6,373040231E2;1,015203308E3
6,374040231E2;1,015295044E3
6,375040231E2;1,015288940E3
6,376040231E2;1,015230957E3
6,377040231E2;1,015298096E3
6,378040231E2;1,015304199E3
6,379040231E2;1,015276855E3
6,380040231E2;1,015234131E3
6,381040231E2;1,015295166E3
6,382040231E2;1,015331787E3
6,383040231E2;1,015325562E3
6,384040231E2;1,015356079E3
6,385040231E2;1,015313354E3
6,386040231E2;1,015319458E3
6,387040231E2;1,015295044E3
6,388040231E2;1,015319275E3
6,389040231E2;1,015389465E3
6,390040231E2;1,015380310E3
6,391040231E2;1,015368103E3
6,392040231E2;1,015352844E3
6,393040231E2;1,015392822E3
6,394040231E2;1,015331787E3
6,395040231E2;1,015328735E3
6,396040231E2;1,015368408E3
6,397040231E2;1,015343994E3
6,398040231E2;1,015438477E3
6,399040231E2;1,015423218E3
6,400040231E2;1,015407959E3
6,401040231E2;1,015353027E3
6,402040231E2;1,015401855E3
6,403040231E2;1,015386597E3
6,404040231E2;1,015353027E3
6,405040231E2;1,015346924E3
6,406040231E2;1,015438477E3
6,407040231E2;1,015377686E3
6,408040231E2;1,015453979E3
6,409040231E2;1,015380737E3
6,410040231E2;1,015392944E3
6,411040231E2;1,015426514E3
6,412040231E2;1,015450928E3
6,413040231E2;1,015417358E3
6,414040231E2;1,015414307E3
6,415040231E2;1,015444824E3
6,416040231E2;1,015441772E3
6,417040231E2;1,015420288E3
6,418040231E2;1,015411133E3
6,419040231E2;1,015392822E3
6,420040231E2;1,015417236E3
6,421040231E2;1,015359253E3
6,422040231E2;1,015417236E3
6,423040231E2;1,015447754E3
6,424040231E2;1,015435547E3
6,425040231E2;1,015420288E3
6,426040231E2;1,015404907E3
6,427040231E2;1,015362183E3
6,428040231E2;1,015322510E3
6,429040231E2;1,015365234E3
6,430040231E2;1,015407959E3
6,431040231E2;1,015499634E3
6,432040231E2;1,015456909E3
6,433040231E2;1,015463013E3
6,434040231E2;1,015420288E3
6,435040231E2;1,015389771E3
6,436040231E2;1,015435425E3
6,437040231E2;1,015420166E3
6,438040231E2;1,015487305E3
6,439040231E2;1,015420166E3
6,440040231E2;1,015520874E3
6,441040231E2;1,015524048E3
6,442040231E2;1,015487427E3
6,443040231E2;1,015463013E3
6,444040231E2;1,015374512E3
6,445040231E2;1,015362305E3
6,446040231E2;1,015450806E3
6,447040231E2;1,015475220E3
6,448040231E2;1,015429443E3
6,449040231E2;1,015395874E3
6,450040231E2;1,015438599E3
6,451040231E2;1,015411133E3
6,452040231E2;1,015426392E3
6,453040231E2;1,015508789E3
6,454040231E2;1,015456909E3
6,455040231E2;1,015475220E3
6,456040231E2;1,015505737E3
6,457040231E2;1,015508789E3
6,458040231E2;1,015520996E3
6,459040231E2;1,015505737E3
6,460040231E2;1,015527100E3
6,461040231E2;1,015438599E3
6,462040231E2;1,015456909E3
6,463040231E2;1,015472168E3
6,464040231E2;1,015435547E3
6,465040231E2;1,015493530E3
6,466040231E2;1,015487427E3
6,467040231E2;1,015496582E3
6,468040231E2;1,015493530E3
6,469040231E2;1,015441650E3
6,470040231E2;1,015392822E3
6,471040231E2;1,015429443E3
6,472040231E2;1,015426392E3
6,473040231E2;1,015499634E3
6,474040231E2;1,015383667E3
6,475040231E2;1,015490479E3
6,476040231E2;1,015426392E3
6,477040231E2;1,015441650E3
6,478040231E2;1,015496582E3
6,479040231E2;1,015481628E3
6,480040231E2;1,015445007E3
6,481040231E2;1,015448059E3
6,482040231E2;1,015420593E3
6,483040231E2;1,015396179E3
6,484040231E2;1,015432617E3
6,485040231E2;1,015441772E3
6,486040231E2;1,015429565E3
6,487040231E2;1,015405151E3
6,488040231E2;1,015386841E3
6,489040231E2;1,015411255E3
6,490040231E2;1,015457031E3
6,491040231E2;1,015438721E3
6,492040231E2;1,015444824E3
6,493040231E2;1,015380737E3
6,494040231E2;1,015429565E3
6,495040231E2;1,015444824E3
6,496040231E2;1,015402100E3
6,497040231E2;1,015417358E3
6,498040231E2;1,015438721E3
6,499040231E2;1,015399048E3
6,500040231E2;1,015411255E3
6,501040231E2;1,015450928E3
6,502040231E2;1,015389893E3
6,503040231E2;1,015463318E3
6,504040231E2;1,015387024E3
6,505040231E2;1,015362610E3
6,506040231E2;1,015365662E3
6,507040231E2;1,015411133E3
6,508040231E2;1,015401978E3
6,509040231E2;1,015405029E3
6,510040231E2;1,015405029E3
6,511040231E2;1,015362305E3
6,512040231E2;1,015374634E3
6,513040231E2;1,015362427E3
6,514040231E2;1,015356323E3
6,515040231E2;1,015438721E3
6,516040231E2;1,015447876E3
6,517040231E2;1,015408203E3
6,518040231E2;1,015408203E3
6,519040231E2;1,015484497E3
6,520040231E2;1,015432617E3
6,521040231E2;1,015405151E3
6,522040231E2;1,015463135E3
6,523040231E2;1,015453979E3
6,524040231E2;1,015420410E3
6,525040231E2;1,015399048E3
6,526040231E2;1,015426514E3
6,527040231E2;1,015377563E3
6,528040231E2;1,015423340E3
6,529040231E2;1,015408081E3
6,530040231E2;1,015447754E3
6,531040231E2;1,015423462E3
6,532040231E2;1,015368530E3
6,533040231E2;1,015395996E3
6,534040231E2;1,015447876E3
6,535040231E2;1,015441772E3
6,536040231E2;1,015444824E3
6,537040231E2;1,015414307E3
6,538040231E2;1,015478394E3
6,539040231E2;1,015505859E3
6,540040231E2;1,015466187E3
6,541040231E2;1,015478394E3
6,542040231E2;1,015460083E3
6,543040231E2;1,015438721E3
6,544040231E2;1,015399048E3
6,545040231E2;1,015444824E3
6,546040231E2;1,015453979E3
6,547040231E2;1,015399048E3
6,548040231E2;1,015490601E3
6,549040231E2;1,015487549E3
6,550040231E2;1,015454163E3
6,551040231E2;1,015481628E3
6,552040231E2;1,015420593E3
6,553040231E2;1,015432800E3
6,554040231E2;1,015359558E3
6,555040231E2;1,015426392E3
6,556040231E2;1,015456909E3
6,557040231E2;1,015432495E3
6,558040231E2;1,015414185E3
6,559040231E2;1,015456909E3
6,560040231E2;1,015444824E3
6,561040231E2;1,015399048E3
6,562040231E2;1,015411255E3
6,563040231E2;1,015490601E3
6,564040231E2;1,015484497E3
6,565040231E2;1,015508911E3
6,566040231E2;1,015432617E3
6,567040231E2;1,015487549E3
6,568040231E2;1,015460083E3
6,569040231E2;1,015490601E3
6,570040231E2;1,015484497E3
6,571040231E2;1,015496704E3
6,572040231E2;1,015481445E3
6,573040231E2;1,015429565E3
6,574040231E2;1,015460266E3
6,575040231E2;1,015472473E3
6,576040231E2;1,015512146E3
6,577040231E2;1,015490784E3
6,578040231E2;1,015481628E3
6,579040231E2;1,015478394E3
6,580040231E2;1,015441772E3
6,581040231E2;1,015423462E3
6,582040231E2;1,015453979E3
6,583040231E2;1,015484497E3
6,584040231E2;1,015423645E3
6,585040231E2;1,015460266E3
6,586040231E2;1,015454163E3
6,587040231E2;1,015484680E3
6,588040231E2;1,015484680E3
6,589040231E2;1,015426392E3
6,590040231E2;1,015420288E3
6,591040231E2;1,015463013E3
6,592040231E2;1,015539307E3
6,593040231E2;1,015466187E3
6,594040231E2;1,015450928E3
6,595040231E2;1,015475342E3
6,596040231E2;1,015453979E3
6,597040231E2;1,015515015E3
6,598040231E2;1,015508911E3
6,599040231E2;1,015490601E3
6,600040231E2;1,015475342E3
6,601040231E2;1,015438721E3
6,602040231E2;1,015496704E3
6,603040231E2;1,015511841E3
6,604040231E2;1,015514893E3
6,605040231E2;1,015533203E3
6,606040231E2;1,015508789E3
6,607040231E2;1,015475220E3
6,608040231E2;1,015481323E3
6,609040231E2;1,015469116E3
6,610040231E2;1,015557617E3
6,611040231E2;1,015527100E3
6,612040231E2;1,015496582E3
6,613040231E2;1,015533203E3
6,614040231E2;1,015484375E3
6,615040231E2;1,015456909E3
6,616040231E2;1,015472168E3
6,617040231E2;1,015466187E3
6,618040231E2;1,015447876E3
6,619040231E2;1,015533325E3
6,620040231E2;1,015475342E3
6,621040231E2;1,015457031E3
6,622040231E2;1,015478149E3
6,623040231E2;1,015465942E3
6,624040231E2;1,015481201E3
6,625040231E2;1,015453735E3
6,626040231E2;1,015459839E3
6,627040231E2;1,015475220E3
6,628040231E2;1,015502686E3
6,629040231E2;1,015490479E3
6,630040231E2;1,015493530E3
6,631040231E2;1,015511841E3
6,632040231E2;1,015505859E3
6,633040231E2;1,015432617E3
6,634040231E2;1,015505859E3
6,635040231E2;1,015481445E3
6,636040231E2;1,015499512E3
6,637040231E2;1,015499512E3
6,638040231E2;1,015475098E3
6,639040231E2;1,015423218E3
6,640040231E2;1,015514771E3
6,641040231E2;1,015484253E3
6,642040231E2;1,015539185E3
6,643040231E2;1,015499512E3
6,644040231E2;1,015453735E3
6,645040231E2;1,015456787E3
6,646040231E2;1,015518066E3
6,647040231E2;1,015496704E3
6,648040231E2;1,015490601E3
6,649040231E2;1,015505859E3
6,650040231E2;1,015505859E3
6,651040231E2;1,015508911E3
6,652040231E2;1,015469238E3
6,653040231E2;1,015499756E3
6,654040231E2;1,015511963E3
6,655040231E2;1,015502808E3
6,656040231E2;1,015405151E3
6,657040231E2;1,015496704E3
6,658040231E2;1,015496704E3
6,659040231E2;1,015392944E3
6,660040231E2;1,015527100E3
6,661040231E2;1,015496582E3
6,662040231E2;1,015545410E3
6,663040231E2;1,015539307E3
6,664040231E2;1,015520996E3
6,665040231E2;1,015508789E3
6,666040231E2;1,015490479E3
6,667040231E2;1,015481323E3
6,668040231E2;1,015466064E3
6,669040231E2;1,015481323E3
6,670040231E2;1,015496704E3
6,671040231E2;1,015469238E3
6,672040231E2;1,015423462E3
6,673040231E2;1,015487549E3
6,674040231E2;1,015475342E3
6,675040231E2;1,015499634E3
6,676040231E2;1,015505737E3
6,677040231E2;1,015496582E3
6,678040231E2;1,015530151E3
6,679040231E2;1,015524048E3
6,680040231E2;1,015505737E3
6,681040231E2;1,015481323E3
6,682040231E2;1,015478271E3
6,683040231E2;1,015511841E3
6,684040231E2;1,015539429E3
6,685040231E2;1,015542480E3
6,686040231E2;1,015536377E3
6,687040231E2;1,015548584E3
6,688040231E2;1,015557739E3
6,689040231E2;1,015551636E3
6,690040231E2;1,015533325E3
6,691040231E2;1,015536377E3
6,692040231E2;1,015539429E3
6,693040231E2;1,015466187E3
6,694040231E2;1,015502563E3
6,695040231E2;1,015594116E3
6,696040231E2;1,015581909E3
6,697040231E2;1,015526978E3
6,698040231E2;1,015511963E3
6,699040231E2;1,015505859E3
6,700040231E2;1,015518066E3
6,701040231E2;1,015505859E3
6,702040231E2;1,015539429E3
6,703040231E2;1,015560547E3
6,704040231E2;1,015520874E3
6,705040231E2;1,015554443E3
6,706040231E2;1,015502563E3
6,707040231E2;1,015514771E3
6,708040231E2;1,015527222E3
6,709040231E2;1,015466187E3
6,710040231E2;1,015490601E3
6,711040231E2;1,015411255E3
6,712040231E2;1,015472290E3
6,713040231E2;1,015490479E3
6,714040231E2;1,015398926E3
6,715040231E2;1,015411133E3
6,716040231E2;1,015481323E3
6,717040231E2;1,015469238E3
6,718040231E2;1,015493652E3
6,719040231E2;1,015457031E3
6,720040231E2;1,015386841E3
6,721040231E2;1,015411255E3
6,722040231E2;1,015450806E3
6,723040231E2;1,015447754E3
6,724040231E2;1,015453857E3
6,725040231E2;1,015472168E3
6,726040231E2;1,015426392E3
6,727040231E2;1,015438599E3
6,728040231E2;1,015429443E3
6,729040231E2;1,015411133E3
6,730040231E2;1,015405029E3
6,731040231E2;1,015463013E3
6,732040231E2;1,015432373E3
6,733040231E2;1,015395752E3
6,734040231E2;1,015395752E3
6,735040231E2;1,015346924E3
6,736040231E2;1,015401855E3
6,737040231E2;1,015450684E3
6,738040231E2;1,015389648E3
6,739040231E2;1,015404907E3
6,740040231E2;1,015429321E3
6,741040231E2;1,015444824E3
6,742040231E2;1,015435669E3
6,743040231E2;1,015447876E3
6,744040231E2;1,015417358E3
6,745040231E2;1,015478394E3
6,746040231E2;1,015493408E3
6,747040231E2;1,015459839E3
6,748040231E2;1,015465942E3
6,749040231E2;1,015395752E3
6,750040231E2;1,015435425E3
6,751040231E2;1,015487305E3
6,752040231E2;1,015542236E3
6,753040231E2;1,015536133E3
6,754040231E2;1,015441528E3
6,755040231E2;1,015493408E3
6,756040231E2;1,015465942E3
6,757040231E2;1,015481201E3
6,758040231E2;1,015432373E3
6,759040231E2;1,015505615E3
6,760040231E2;1,015478271E3
6,761040231E2;1,015478271E3
6,762040231E2;1,015530151E3
6,763040231E2;1,015429443E3
6,764040231E2;1,015456909E3
6,765040231E2;1,015484375E3
6,766040231E2;1,015520996E3
6,767040231E2;1,015484375E3
6,768040231E2;1,015408081E3
6,769040231E2;1,015414185E3
6,770040231E2;1,015444702E3
6,771040231E2;1,015438599E3
6,772040231E2;1,015423340E3
6,773040231E2;1,015414185E3
6,774040231E2;1,015456909E3
6,775040231E2;1,015426514E3
6,776040231E2;1,015438721E3
6,777040231E2;1,015460083E3
6,778040231E2;1,015435669E3
6,779040231E2;1,015450928E3
6,780040231E2;1,015414307E3
6,781040231E2;1,015411255E3
6,782040231E2;1,015383789E3
6,783040231E2;1,015438721E3
6,784040231E2;1,015383789E3
6,785040231E2;1,015429565E3
6,786040231E2;1,015414307E3
6,787040231E2;1,015408203E3
6,788040231E2;1,015380737E3
6,789040231E2;1,015334839E3
6,790040231E2;1,015319580E3
6,791040231E2;1,015334839E3
6,792040231E2;1,015334839E3
6,793040231E2;1,015273804E3
6,794040231E2;1,015316528E3
6,795040231E2;1,015319580E3
6,796040231E2;1,015386719E3
6,797040231E2;1,015310425E3
6,798040231E2;1,015325684E3
6,799040231E2;1,015356201E3
6,800040231E2;1,015441650E3
6,801040231E2;1,015466064E3
6,802040231E2;1,015438599E3
6,803040231E2;1,015398926E3
6,804040231E2;1,015377563E3
6,805040231E2;1,015417236E3
6,806040231E2;1,015401978E3
6,807040231E2;1,015365356E3
6,808040231E2;1,015386841E3
6,809040231E2;1,015463135E3
6,810040231E2;1,015466187E3
6,811040231E2;1,015353271E3
6,812040231E2;1,015392944E3
6,813040231E2;1,015325806E3
6,814040231E2;1,015402100E3
6,815040231E2;1,015405151E3
6,816040231E2;1,015359375E3
6,817040231E2;1,015399048E3
6,818040231E2;1,015328857E3
6,819040231E2;1,015325806E3
6,820040231E2;1,015258667E3
6,821040231E2;1,015374634E3
6,822040231E2;1,015435852E3
6,823040231E2;1,015396179E3
6,824040231E2;1,015335144E3
6,825040231E2;1,015350403E3
6,826040231E2;1,015335144E3
6,827040231E2;1,015231201E3
6,828040231E2;1,015270874E3
6,829040231E2;1,015322754E3
6,830040231E2;1,015283081E3
6,831040231E2;1,015298340E3
6,832040231E2;1,015304626E3
6,833040231E2;1,015213074E3
6,834040231E2;1,015240540E3
6,835040231E2;1,015258850E3
6,836040231E2;1,015246643E3
6,837040231E2;1,015295288E3
6,838040231E2;1,015243408E3
6,839040231E2;1,015267822E3
6,840040231E2;1,015249512E3
6,841040231E2;1,015276978E3
6,842040231E2;1,015286011E3
6,843040231E2;1,015237183E3
6,844040231E2;1,015279907E3
6,845040231E2;1,015273804E3
6,846040231E2;1,015252441E3
6,847040231E2;1,015209717E3
6,848040231E2;1,015267700E3
6,849040231E2;1,015282959E3
6,850040231E2;1,015261597E3
6,851040231E2;1,015279907E3
6,852040231E2;1,015282959E3
6,853040231E2;1,015243286E3
6,854040231E2;1,015203613E3
6,855040231E2;1,015231079E3
6,856040231E2;1,015249512E3
6,857040231E2;1,015283081E3
6,858040231E2;1,015258667E3
6,859040231E2;1,015280029E3
6,860040231E2;1,015283081E3
6,861040231E2;1,015276855E3
6,862040231E2;1,015279907E3
6,863040231E2;1,015258545E3
6,864040231E2;1,015273804E3
6,865040231E2;1,015246338E3
6,866040231E2;1,015249390E3
6,867040231E2;1,015304321E3
6,868040231E2;1,015310425E3
6,869040231E2;1,015270752E3
6,870040231E2;1,015295166E3
6,871040231E2;1,015279907E3
6,872040231E2;1,015289062E3
6,873040231E2;1,015292114E3
6,874040231E2;1,015334839E3
6,875040231E2;1,015316650E3
6,876040231E2;1,015383789E3
6,877040231E2;1,015341064E3
6,878040231E2;1,015359375E3
6,879040231E2;1,015347168E3
6,880040231E2;1,015337891E3
6,881040231E2;1,015374512E3
6,882040231E2;1,015334839E3
6,883040231E2;1,015325684E3
6,884040231E2;1,015334717E3
6,885040231E2;1,015383545E3
6,886040231E2;1,015295044E3
6,887040231E2;1,015334717E3
6,888040231E2;1,015359131E3
6,889040231E2;1,015362427E3
6,890040231E2;1,015344116E3
6,891040231E2;1,015350220E3
6,892040231E2;1,015405151E3
6,893040231E2;1,015435669E3
6,894040231E2;1,015423340E3
6,895040231E2;1,015347046E3
6,896040231E2;1,015405029E3
6,897040231E2;1,015392822E3
6,898040231E2;1,015377563E3
6,899040231E2;1,015380737E3
6,900040231E2;1,015408203E3
6,901040231E2;1,015402100E3
6,902040231E2;1,015389893E3
6,903040231E2;1,015423462E3
6,904040231E2;1,015420166E3
