Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Illuminance (lx),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),Temperature (°C),timestamp,transportation_mode,start_date
158.8939519,"7,360322475E0","-5,690730572E0","-3,005983353E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:56.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
158.9939519,"6,337988853E0","-9,176474571E0","-8,392825127E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:56.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.0939519,"8,671588898E0","-1,022453117E1","-2,782852650E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.1939519,"8,352746010E0","-1,103091240E1","-2,300698996E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.2939519,"5,556134224E0","-8,768498421E0","-1,889731646E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.3939519,"9,253045082E0","-8,849854469E0","-2,392822742E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.4939519,"4,928616524E0","-5,008776188E0","-6,257231236E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.5939519,"2,851646423E0","-2,740978241E0","-5,724828243E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.6939519,"6,427121639E0","-6,214758396E0","-2,413759947E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.7939519,"8,674580574E0","-1,027178955E1","-2,294716835E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.8939519,"7,644470215E0","-1,070489025E1","-3,223730326E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
159.9939519,"4,907081127E0","-7,832306862E0","-2,154138565E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:57.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.0939519,"8,516056061E0","-9,244071960E0","-1,932204247E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.1939519,"6,359524250E0","-7,180262566E0","-1,801795483E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.2939519,"3,727419376E0","-4,674378872E0","-1,104885817E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.3939519,"4,434498787E0","-3,347558975E0","-1,997408748E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.4939519,"7,225726128E0","-7,799405575E0","-2,505883455E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.5939519,"7,939983845E0","-1,006361389E1","-1,715653777E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.6939519,"7,610970497E0","-9,510273933E0","-2,581855536E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.7939519,"4,711467743E0","-9,156734467E0","-2,328216314E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.8939519,"8,006384850E0","-9,131011009E0","-1,407577872E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
160.9939519,"6,899106026E0","-7,167101860E0","-2,200798512E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:58.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.0939519,"3,093919754E0","-3,823132277E0","-1,650449395E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.1939519,"5,764309883E0","-4,175475597E0","-2,170888424E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.2939519,"6,833303452E0","-8,778069496E0","-1,697109461E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.3939519,"8,920442581E0","-1,006002426E1","-2,475973129E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.4939519,"7,002595425E0","-9,254839897E0","-2,244467735E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.5939519,"5,723033428E0","-9,471988678E0","-2,408974171E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.6939519,"8,599205971E0","-8,645268440E0","-1,922034740E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.7939519,"5,898906231E0","-6,405586243E0","-1,110867858E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.8939519,"1,530808330E0","-2,847458839E0","-1,319043517E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
161.9939519,"6,010770321E0","-4,805984497E0","-2,257628202E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:58:59.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.0939519,"8,794221878E0","-1,143589783E1","-1,803590059E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.1939519,"7,980661869E0","-9,841081619E0","-3,271586657E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.2939519,"5,014758110E0","-8,647063255E0","-2,106880426E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.3939519,"7,941180229E0","-9,930811882E0","-2,196012974E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.4939519,"6,638288021E0","-7,349554539E0","-9,936196208E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.5939519,"3,882354736E0","-5,053641319E0","-1,366301775E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.6939519,"3,705883980E0","-3,251846075E0","-2,456830740E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.7939519,"6,520441532E0","-6,891329288E0","-2,151147604E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.8939519,"8,951549530E0","-1,065882874E1","-2,671586514E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
162.9939519,"7,604390144E0","-9,355937004E0","-3,093321562E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:00.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.0939519,"5,137988567E0","-9,364311218E0","-1,668993831E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.1939519,"7,973483086E0","-8,370093346E0","-9,367900491E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.2939519,"7,351349354E0","-7,686344624E0","-1,995614052E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.3939519,"3,834498405E0","-4,958526611E0","-1,246062398E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.4939519,"5,167898655E0","-3,586841106E0","-2,641077995E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.5939519,"6,145366669E0","-7,896314621E0","-1,696511269E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.6939519,"9,242277145E0","-1,022213840E1","-2,675175667E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.7939519,"6,059225082E0","-8,864809990E0","-2,578266382E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.8939519,"5,962316036E0","-9,564710617E0","-1,895115495E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
163.9939519,"8,980263710E0","-9,243474007E0","-1,427916884E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:01.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.0939519,"6,989434719E0","-6,598208427E0","-2,129612207E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.1939519,"3,640679598E0","-4,610969067E0","-1,237687469E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.2939519,"5,277370453E0","-3,763311863E0","-2,651247501E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.3939519,"6,614359856E0","-7,786843300E0","-1,892124534E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.4939519,"8,094919205E0","-9,915258408E0","-2,483151674E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.5939519,"7,410571575E0","-9,282955170E0","-1,907079697E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.6939519,"5,522036552E0","-9,317052841E0","-2,364108801E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.7939519,"6,579065800E0","-7,652246952E0","-1,728814363E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.8939519,"6,751947403E0","-6,981060028E0","-1,988435626E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
164.9939519,"2,753540754E0","-3,136392355E0","-1,122832060E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:02.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.0939519,"4,204787731E0","-3,230310678E0","-2,626122952E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.1939519,"6,827321053E0","-9,392427444E0","-1,965105653E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.2939519,"7,947162151E0","-9,836296082E0","-2,216351986E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.3939519,"7,487142086E0","-1,003011417E1","-1,558325768E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.4939519,"5,165505886E0","-8,821739197E0","-1,497308731E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.5939519,"9,202795982E0","-8,872586250E0","-2,127817631E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.6939519,"6,585047722E0","-7,756932735E0","-2,020140409E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.7939519,"2,605185747E0","-3,282354355E0","-1,617548108E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.8939519,"2,870190859E0","-2,356930256E0","-1,519442320E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
165.9939519,"7,097710133E0","-9,268598557E0","-2,106880426E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:03.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.0939519,"7,621140003E0","-1,000319481E1","-1,954337835E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.1939519,"7,727022648E0","-9,808777809E0","-2,604587555E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.2939519,"6,772286415E0","-9,470791817E0","-2,249253273E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.3939519,"8,675776482E0","-8,801998138E0","-1,491326690E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.4939519,"7,307082176E0","-7,331010342E0","-1,475773335E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.5939519,"2,447259426E0","-3,821337700E0","-1,524227977E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.6939519,"2,559721947E0","-2,164308071E0","-8,410771489E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.7939519,"5,848656654E0","-7,873582840E0","-1,566700578E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.8939519,"6,122036934E0","-8,065009117E0","-1,788634896E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
166.9939519,"7,747361660E0","-9,927223206E0","-2,944966555E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:04.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.0939519,"5,024329185E0","-8,435297966E0","-2,148156643E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.1939519,"8,570492744E0","-1,007079220E1","-1,299900889E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.2939519,"5,717051506E0","-7,147361279E0","-1,135394335E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.3939519,"4,220340729E0","-4,275974274E0","-8,207381964E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.4939519,"4,747360229E0","-2,428116798E0","-1,296909928E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.5939519,"7,012166977E0","-7,092326164E0","-2,122433662E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.6939519,"8,327621460E0","-9,757930756E0","-1,962712765E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.7939519,"7,255038261E0","-1,052064323E1","-3,160320520E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.8939519,"6,121438503E0","-8,560921669E0","-1,971685886E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
167.9939519,"6,291328907E0","-9,343374252E0","-1,808375716E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:05.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.0939519,"6,549753666E0","-6,978068829E0","-1,908276081E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.1939519,"6,884150982E0","-6,262016773E0","-1,880160451E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.2939519,"2,242074728E0","-1,674377680E0","-1,729412556E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.3939519,"5,592026711E0","-4,411766529E0","-2,523829699E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.4939519,"7,136593342E0","-9,664012909E0","-1,803590059E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.5939519,"7,969295979E0","-9,959526062E0","-2,602194548E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.6939519,"6,411568165E0","-8,986245155E0","-2,020140409E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.7939519,"4,966901779E0","-8,775078773E0","-2,075175524E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.8939519,"7,436294556E0","-8,238488197E0","-2,198405743E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
168.9939519,"7,000801086E0","-6,737590313E0","-1,603789330E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:06.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.0939519,"2,947359324E0","-3,699303865E0","-1,338784218E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.1939519,"4,086342812E0","-2,900100946E0","-2,396411896E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.2939519,"7,188637257E0","-7,966903210E0","-1,808973908E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.3939519,"6,680162430E0","-1,018505001E1","-1,659422517E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.4939519,"6,622735023E0","-9,010173798E0","-2,124826431E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.5939519,"5,051846981E0","-9,570692062E0","-1,903490424E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.6939519,"7,913662910E0","-8,995817184E0","-2,030309916E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.7939519,"6,516852379E0","-6,595815659E0","-2,505883455E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.8939519,"6,558128834E0","-4,865206718E0","-1,138385415E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
169.9939519,"4,144967079E0","-1,753340840E0","-9,720842242E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:07.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.0939519,"5,474778175E0","-4,256831646E0","-7,842476368E-1",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.1939519,"5,644070625E0","-9,355338097E0","-2,140379906E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.2939519,"7,456035137E0","-1,070608711E1","-3,428914785E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.3939519,"6,874579430E0","-8,973084450E0","-2,500499725E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.4939519,"5,129613400E0","-9,525228500E0","-2,370688915E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.5939519,"7,463811874E0","-8,394619942E0","-1,963310957E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.6939519,"6,833901405E0","-6,478567123E0","-2,335993052E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.7939519,"3,364906788E0","-3,578466177E0","-1,978266120E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.8939519,"4,066003799E0","-3,296113253E0","-2,297708035E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
170.9939519,"7,275377274E0","-7,213762283E0","-2,312663078E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:08.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.0939519,"6,924230576E0","-7,673183918E0","-2,185245275E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.1939519,"6,427719593E0","-9,204590797E0","-3,124428272E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.2939519,"7,768298626E0","-9,952945709E0","-1,938784599E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.3939519,"6,178267956E0","-9,048459053E0","-1,872981906E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.4939519,"8,816953659E0","-8,388039589E0","-1,725225091E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.5939519,"7,775477409E0","-7,036693096E0","-1,799402595E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.566951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.6939519,"7,262814999E0","-5,490331650E0","-1,660618901E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.666951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.7939519,"5,036891460E0","-3,001197815E0","-2,378465652E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.766951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.8939519,"7,098906517E0","-8,101499557E0","-2,428714991E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.866951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
171.9939519,"6,375676155E0","-8,889336586E0","-1,933400750E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:09.966951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
172.0939519,"6,108876228E0","-9,074779510E0","-3,275774240E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:10.066951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
172.1939519,"7,804789066E0","-9,990034103E0","-1,813759565E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:10.166951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
172.2939519,"7,834101200E0","-8,608179092E0","-1,816750646E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:10.266951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
172.3939519,"8,049455643E0","-7,657630444E0","-2,302493572E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:10.366951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
172.4939519,"6,683153629E0","-6,867401123E0","-2,164308071E0",,,,,,,,,,,,,,,,,,,,,2024-06-05 09:59:10.466951900+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
