"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,043169783E1;-1,455052614E0;-1,017304182E0;1,642824113E-1
2,053219983E1;1,291647404E-1;1,936445683E-1;2,012737036E0
2,063270183E1;-4,435338378E-1;1,741699427E-1;5,747522116E-1
2,073320383E1;-9,502297640E-1;3,824163675E-1;-1,175553948E-1
2,083370583E1;-2,717183530E-1;6,373502016E-1;8,386278152E-2
2,093420783E1;7,357839942E-1;1,002174735E0;1,033627629E0
2,103470983E1;2,222222567E0;-1,848251581E0;7,491447031E-2
2,113521163E1;7,715910673E-2;9,293580800E-2;-1,342470169E0
2,123571363E1;3,558581173E-1;-6,156539917E-1;-9,281387925E-1
2,133621563E1;5,593574792E-2;-4,531839490E-1;1,271471977E-1
2,143671762E1;9,110797197E-2;-1,761937886E-1;-5,018279552E-1
2,153721963E1;-8,526006341E-2;3,529982865E-1;-6,862766147E-1
2,163772163E1;-6,602960825E-1;-1,067053437E0;2,413090877E-2
2,173822263E1;1,273309737E-1;-4,001839757E-1;1,113684177E0
2,183872463E1;-5,512780547E-1;2,944268882E-1;8,278713226E-1
2,193922663E1;-1,222600579E0;3,470186889E-1;8,292146027E-3
2,203972863E1;-3,090049028E-1;1,333208680E0;1,652416885E-1
2,214023108E1;4,287128448E-1;5,317198038E-1;4,695181847E-1
2,224073308E1;2,591577530E0;-2,182879210E0;1,555880159E-1
2,234123508E1;1,475833803E-1;-1,013226986E0;-1,127173066E0
2,244173708E1;7,674702257E-2;-9,709293842E-1;-1,032540679E0
2,254223908E1;1,800540835E-1;-6,589421630E-1;1,883029491E-1
2,264274108E1;-8,712824434E-3;9,697379172E-2;-2,843243182E-1
2,274324308E1;-8,518491685E-2;7,485799193E-1;-1,336350441E0
2,284374508E1;-1,068257451E0;-1,169064522E0;-2,824450433E-1
2,294424708E1;4,322355688E-1;-9,094599634E-2;2,012908459E0
2,304474908E1;-6,056759953E-1;5,593013763E-1;4,877151847E-1
2,314525083E1;-1,049983740E0;1,478628367E-1;-5,349865556E-2
2,324575283E1;-6,134797633E-2;5,366666913E-1;1,251232922E-1
2,334625483E1;5,603511930E-1;1,174654961E0;7,236471176E-1
2,344675683E1;2,317816019E0;-1,928044796E0;1,345723569E-1
2,354725883E1;2,458463460E-1;-4,804674685E-1;-1,290446281E0
2,364776083E1;2,355878353E-1;-6,906225085E-1;-7,263715863E-1
2,374826283E1;-1,880906671E-1;-8,005105257E-1;3,803434074E-1
2,384876483E1;1,470262408E-1;-3,938983977E-1;-3,614013493E-1
2,394926683E1;-1,402768612E0;5,223620534E-1;-7,961614728E-1
2,404976883E1;-1,493401527E0;-1,652334094E0;1,984656602E-1
2,415027113E1;6,661356892E-3;-5,307961702E-1;1,474019408E0
2,425077313E1;-7,578533292E-1;1,879875958E-1;3,926102817E-1
2,435127513E1;-1,202360749E0;2,891947329E-1;-1,769316196E-1
2,445177713E1;-1,200278774E-1;2,697673738E-1;1,744587123E-1
2,455227913E1;8,327699900E-1;1,203119040E0;8,144582510E-1
2,465278112E1;1,828404188E0;-2,376323223E0;-8,485008962E-3
2,475328313E1;6,881852448E-2;-7,667592168E-2;-1,432029009E0
2,485378513E1;5,353040695E-1;-4,663304687E-1;-8,190782070E-1
2,495428713E1;-1,010608971E-1;-3,505727351E-1;4,296457469E-1
2,505478913E1;6,701858342E-2;-3,945870399E-1;-3,674025238E-1
2,515529100E1;-8,694262505E-1;-4,879328012E-1;-1,460105777E0
2,525579400E1;-8,885967135E-1;-6,710888743E-1;3,866609037E-1
2,535629600E1;-4,885760322E-2;5,382596850E-1;1,775854826E0
2,545679800E1;-6,045600176E-1;2,796996534E-1;1,453531384E-1
2,555730000E1;-1,020776510E0;5,531365871E-1;-1,306994706E-1
2,565780200E1;-1,833940595E-1;7,006464005E-1;3,573971689E-1
2,575830400E1;1,503010988E0;7,495315075E-1;8,197084069E-1
2,585880600E1;1,604619861E0;-1,948361397E0;5,521847010E-1
2,595930800E1;-4,178778231E-1;-2,119003981E-1;-1,952190518E0
2,605981000E1;6,446509957E-1;-5,367279053E-1;-4,617463350E-1
2,616031246E1;-3,290292621E-1;-4,130651355E-1;3,201911151E-1
2,626081446E1;-2,181287855E-1;-6,104589701E-1;-1,994650811E-1
2,636131646E1;-6,163260341E-1;8,829696476E-2;-1,087569475E0
2,646181846E1;-1,082535982E0;-5,928215384E-1;4,752934277E-1
2,656232046E1;-4,289381504E-1;2,621645927E-1;1,313691497E0
2,666282246E1;-6,963486671E-1;-4,443645105E-2;2,817257941E-1
2,676332446E1;-1,205324411E0;1,563177824E0;8,362237364E-2
2,686382746E1;-2,065201253E-1;6,574602723E-1;5,180063248E-1
2,696432946E1;2,288790941E0;-5,776415467E-1;5,404382348E-1
2,706483146E1;1,316888809E0;-1,404837728E0;4,787943661E-1
2,716533308E1;-2,185406685E-1;-4,979914054E-2;-1,831974983E0
2,726583508E1;5,878344774E-1;-3,226093650E-1;-3,300940990E-1
2,736633708E1;-2,707861550E-2;-3,331881166E-1;8,419264108E-2
2,746683908E1;-2,520031482E-2;-7,167614102E-1;-4,771440625E-1
2,756734208E1;-2,183809280E-1;-9,244490266E-1;-9,047452807E-1
2,766784408E1;-4,063292146E-1;4,248973727E-1;1,481329322E0
2,776834608E1;-1,873103976E-1;1,303332210E0;1,242493391E0
2,786884808E1;-1,105687141E0;6,557411551E-1;-1,668564603E-2
2,796935008E1;-3,620750010E-1;4,801377356E-1;-2,563626692E-2
2,806985208E1;4,430997968E-1;3,892517388E-1;7,616095543E-1
2,817035408E1;2,496156931E0;-2,973622680E-1;4,455439150E-1
2,827085608E1;1,268770825E-2;-5,474424958E-1;-7,595115900E-1
2,837135808E1;1,253325343E-1;-9,418576956E-1;-1,405776381E0
2,847186108E1;4,310512245E-1;-6,173655391E-1;-2,544537559E-2
2,857236308E1;-3,985764831E-2;-1,227351204E-1;-2,892358899E-1
2,867286508E1;1,390365958E-1;5,587667823E-1;-1,225095153E0
2,877336708E1;-8,903635144E-1;-9,920337796E-1;-3,283188045E-1
2,887386908E1;7,518333197E-2;-1,258979887E-1;1,717724085E0
2,897437108E1;-3,407960832E-1;7,203996181E-1;9,337448478E-1
2,907487308E1;-1,171973348E0;9,504011273E-1;1,028657779E-1
2,917537471E1;1,960999798E-4;2,810844779E-1;2,220011353E-1
2,927587671E1;1,059849262E0;5,704752207E-1;8,320872188E-1
2,937637871E1;1,869264126E0;-1,674825668E0;4,338581860E-1
2,947688071E1;-2,211145163E-1;1,826132685E-1;-1,696899891E0
2,957738271E1;6,477052569E-1;-4,882579148E-1;-6,559239626E-1
2,967788471E1;-2,965679467E-1;-2,987496853E-1;3,644343019E-1
2,977838671E1;-1,002727449E-1;-3,593414426E-1;-3,186868429E-1
2,987888871E1;-9,656626582E-1;-7,751263678E-2;-9,989525676E-1
2,997939071E1;-9,483779073E-1;-1,708398759E-2;7,358909845E-1
3,007989271E1;-2,007161230E-1;3,763729334E-1;1,405893087E0
3,018039533E1;-6,445278525E-1;3,184388578E-1;5,594764352E-1
3,028089833E1;-9,127271771E-1;1,211165428E0;-1,627551764E-1
3,038140033E1;-1,781008206E-3;7,749155760E-1;4,687153995E-1
3,048190233E1;2,665650129E0;-9,204081893E-1;2,883714139E-1
3,058240433E1;6,517570019E-1;-1,512740970E0;-1,650171168E-2
3,068290633E1;-2,323704809E-1;-5,409598947E-1;-1,543084979E0
3,078340833E1;4,789790213E-1;-3,079228699E-1;-7,938013226E-2
3,088391033E1;8,837416768E-3;-2,136489451E-1;-4,907654971E-2
3,098441233E1;-1,689578146E-1;-9,293125868E-1;-1,651636511E-1
3,108491433E1;-3,066577911E-1;-1,329589367E0;-6,498476267E-1
3,118541633E1;-3,479923308E-1;2,531553209E-1;1,488196731E0
3,128591833E1;-1,544812471E-1;6,366899610E-1;9,412713051E-1
3,138642133E1;-1,362809181E0;8,040316105E-1;6,147757173E-2
3,148692333E1;-1,988058835E-1;4,446208477E-1;1,895348541E-2
3,158742533E1;7,450442910E-1;1,182836056E0;8,743266463E-1
3,168792733E1;2,554520369E0;-1,485263348E0;4,286606312E-1
3,178842933E1;6,811127812E-2;-7,872018963E-2;-1,479558825E0
3,188893133E1;2,687169909E-1;-7,085245848E-1;-8,910520077E-1
3,198943333E1;-6,317144632E-2;-3,515652716E-1;3,788347542E-1
3,208993533E1;2,080912888E-2;-2,480921522E-2;-4,173770249E-1
3,219043746E1;-1,514003396E0;1,056969404E0;-1,455073595E0
3,229094046E1;-1,269748449E0;-7,813248634E-1;4,481129646E-1
3,239144246E1;-1,165412515E-1;3,977319598E-1;1,615874648E0
3,249194446E1;-6,800689101E-1;4,397910535E-1;6,339467764E-1
3,259244646E1;-1,227422357E0;1,186453581E0;-1,399491578E-1
3,269294846E1;-9,831651114E-3;5,283758044E-1;4,393275678E-1
3,279345046E1;2,388321161E0;-6,130235195E-1;4,922416806E-1
3,289395246E1;1,226582646E0;-1,731438279E0;1,555149704E-1
