"Time (s)";"X (hPa)"
4,227748315E2;1,014386292E3
4,238497055E2;1,014292450E3
4,249246185E2;1,014205780E3
4,259995295E2;1,014095993E3
4,270744475E2;1,014000702E3
4,281493615E2;1,013932037E3
4,292242775E2;1,013895874E3
4,302992065E2;1,013831482E3
4,313741505E2;1,013808060E3
4,324490805E2;1,013808060E3
4,335240135E2;1,013818359E3
4,345989615E2;1,013841476E3
4,356738675E2;1,013893127E3
4,367487795E2;1,013967056E3
4,378237155E2;1,014007797E3
4,388986025E2;1,014048691E3
4,399735315E2;1,014090424E3
4,410484445E2;1,014153519E3
4,421233395E2;1,014216003E3
4,431982465E2;1,014296646E3
4,442731335E2;1,014393082E3
4,453480265E2;1,014474945E3
4,464229385E2;1,014545059E3
4,474978705E2;1,014605560E3
4,485727355E2;1,014658813E3
4,496476035E2;1,014713745E3
4,507224565E2;1,014762955E3
4,517973405E2;1,014816666E3
4,528722505E2;1,014878693E3
4,539471405E2;1,014936676E3
4,570036915E2;1,015446243E3
4,580114035E2;1,015417786E3
4,590191195E2;1,015422058E3
4,600268055E2;1,015422058E3
4,610345205E2;1,015422058E3
4,613832535E2;1,015412369E3
4,624581325E2;1,015412369E3
4,635330015E2;1,015421448E3
4,646078965E2;1,015422745E3
4,656827005E2;1,015422745E3
4,667575205E2;1,015442734E3
4,678323315E2;1,015469742E3
4,689071635E2;1,015485077E3
4,699820165E2;1,015525208E3
4,710568665E2;1,015570068E3
4,721316685E2;1,015616608E3
4,732064865E2;1,015648651E3
4,742813065E2;1,015674362E3
4,753560995E2;1,015694275E3
4,764308795E2;1,015701447E3
4,775056575E2;1,015702133E3
4,785803875E2;1,015708618E3
4,796551415E2;1,015710449E3
4,807299205E2;1,015721436E3
4,818047035E2;1,015726471E3
4,828794785E2;1,015731201E3
4,839542495E2;1,015733643E3
4,850290355E2;1,015733643E3
4,861037925E2;1,015720825E3
4,871785935E2;1,015686493E3
4,882533665E2;1,015659256E3
4,893281275E2;1,015643082E3
4,904028855E2;1,015643082E3
4,914776095E2;1,015646057E3
4,925523685E2;1,015663147E3
4,936271095E2;1,015663147E3
4,947018915E2;1,015651627E3
4,957766545E2;1,015638275E3
4,968513835E2;1,015601044E3
4,979261465E2;1,015561905E3
4,990009315E2;1,015540771E3
5,000756635E2;1,015502548E3
5,011504125E2;1,015470734E3
5,022251315E2;1,015443420E3
5,032998795E2;1,015405655E3
5,043746485E2;1,015366745E3
5,054493955E2;1,015345078E3
5,065241245E2;1,015307846E3
5,075988785E2;1,015272064E3
5,086735975E2;1,015249329E3
5,097483355E2;1,015205002E3
5,108230585E2;1,015172043E3
5,118977895E2;1,015172043E3
5,129725255E2;1,015200882E3
5,140473015E2;1,015241089E3
5,151220945E2;1,015298767E3
5,161969075E2;1,015340576E3
5,172716935E2;1,015388641E3
5,183464845E2;1,015404053E3
5,194212875E2;1,015422058E3
5,204960495E2;1,015482559E3
5,215707855E2;1,015553741E3
5,226455915E2;1,015612640E3
5,237203575E2;1,015690155E3
5,247951225E2;1,015777435E3
5,258698405E2;1,015855408E3
5,269445925E2;1,015929642E3
5,280193165E2;1,016013870E3
5,290940875E2;1,016079712E3
5,301688725E2;1,016136627E3
5,312436315E2;1,016183395E3
5,323183495E2;1,016224213E3
5,333930775E2;1,016243591E3
5,344678335E2;1,016269913E3
5,355425845E2;1,016283951E3
5,366173155E2;1,016285019E3
5,376920945E2;1,016293259E3
5,387668655E2;1,016302948E3
5,398416495E2;1,016307602E3
5,409164195E2;1,016307907E3
5,419911915E2;1,016307907E3
5,430659645E2;1,016294098E3
5,441407415E2;1,016277618E3
5,452154785E2;1,016259995E3
5,462902495E2;1,016254807E3
5,473650305E2;1,016254807E3
5,484398095E2;1,016268005E3
