"Time (s)";"Distance (cm)"
1,746948223E2;5,000000000E0
1,747948223E2;5,000000000E0
1,748948223E2;5,000000000E0
1,749948223E2;5,000000000E0
1,750948223E2;5,000000000E0
1,751948223E2;5,000000000E0
1,752948223E2;5,000000000E0
1,753948223E2;5,000000000E0
1,754948223E2;5,000000000E0
1,755948223E2;5,000000000E0
1,756948223E2;5,000000000E0
1,757948223E2;5,000000000E0
1,758948223E2;5,000000000E0
1,759948223E2;5,000000000E0
1,760948223E2;5,000000000E0
1,761948223E2;5,000000000E0
1,762948223E2;5,000000000E0
1,763948223E2;5,000000000E0
1,764948223E2;5,000000000E0
1,765948223E2;5,000000000E0
1,766948223E2;5,000000000E0
1,767948223E2;5,000000000E0
1,768948223E2;5,000000000E0
1,769948223E2;5,000000000E0
1,770948223E2;5,000000000E0
1,771948223E2;5,000000000E0
1,772948223E2;5,000000000E0
1,773948223E2;5,000000000E0
1,774948223E2;5,000000000E0
1,775948223E2;5,000000000E0
1,776948223E2;5,000000000E0
1,777948223E2;5,000000000E0
1,778948223E2;5,000000000E0
1,779948223E2;5,000000000E0
1,780948223E2;5,000000000E0
1,781948223E2;5,000000000E0
1,782948223E2;5,000000000E0
1,783948223E2;5,000000000E0
1,784948223E2;5,000000000E0
1,785948223E2;5,000000000E0
1,786948223E2;5,000000000E0
1,787948223E2;5,000000000E0
1,788948223E2;5,000000000E0
1,789948223E2;5,000000000E0
1,790948223E2;5,000000000E0
1,791948223E2;5,000000000E0
1,792948223E2;5,000000000E0
1,793948223E2;5,000000000E0
1,794948223E2;5,000000000E0
1,795948223E2;5,000000000E0
1,796948223E2;5,000000000E0
1,797948223E2;5,000000000E0
1,798948223E2;5,000000000E0
1,799948223E2;5,000000000E0
1,800948223E2;5,000000000E0
1,801948223E2;5,000000000E0
1,802948223E2;5,000000000E0
1,803948223E2;5,000000000E0
1,804948223E2;5,000000000E0
1,805948223E2;5,000000000E0
1,806948223E2;5,000000000E0
1,807948223E2;5,000000000E0
1,808948223E2;5,000000000E0
1,809948223E2;5,000000000E0
1,810948223E2;5,000000000E0
1,811948223E2;5,000000000E0
1,812948223E2;5,000000000E0
1,813948223E2;5,000000000E0
1,814948223E2;5,000000000E0
1,815948223E2;5,000000000E0
1,816948223E2;5,000000000E0
1,817948223E2;5,000000000E0
1,818948223E2;5,000000000E0
1,819948223E2;5,000000000E0
1,820948223E2;5,000000000E0
1,821948223E2;5,000000000E0
1,822948223E2;5,000000000E0
1,823948223E2;5,000000000E0
1,824948223E2;5,000000000E0
1,825948223E2;5,000000000E0
1,826948223E2;5,000000000E0
1,827948223E2;5,000000000E0
1,828948223E2;5,000000000E0
1,829948223E2;5,000000000E0
1,830948223E2;5,000000000E0
1,831948223E2;5,000000000E0
1,832948223E2;5,000000000E0
1,833948223E2;5,000000000E0
1,834948223E2;5,000000000E0
1,835948223E2;5,000000000E0
1,836948223E2;5,000000000E0
1,837948223E2;5,000000000E0
1,838948223E2;5,000000000E0
1,839948223E2;5,000000000E0
1,840948223E2;5,000000000E0
1,841948223E2;5,000000000E0
1,842948223E2;5,000000000E0
1,843948223E2;5,000000000E0
1,844948223E2;5,000000000E0
1,845948223E2;5,000000000E0
1,846948223E2;5,000000000E0
1,847948223E2;5,000000000E0
1,848948223E2;5,000000000E0
1,849948223E2;5,000000000E0
1,850948223E2;5,000000000E0
1,851948223E2;5,000000000E0
1,852948223E2;5,000000000E0
1,853948223E2;5,000000000E0
1,854948223E2;5,000000000E0
1,855948223E2;5,000000000E0
1,856948223E2;5,000000000E0
1,857948223E2;5,000000000E0
1,858948223E2;5,000000000E0
1,859948223E2;5,000000000E0
1,860948223E2;5,000000000E0
1,861948223E2;5,000000000E0
1,862948223E2;5,000000000E0
1,863948223E2;5,000000000E0
1,864948223E2;5,000000000E0
1,865948223E2;5,000000000E0
1,866948223E2;5,000000000E0
1,867948223E2;5,000000000E0
1,868948223E2;5,000000000E0
1,869948223E2;5,000000000E0
1,870948223E2;5,000000000E0
1,871948223E2;5,000000000E0
1,872948223E2;5,000000000E0
1,873948223E2;5,000000000E0
1,874948223E2;5,000000000E0
1,875948223E2;5,000000000E0
1,876948223E2;5,000000000E0
1,877948223E2;5,000000000E0
1,878948223E2;5,000000000E0
1,879948223E2;5,000000000E0
1,880948223E2;5,000000000E0
1,881948223E2;5,000000000E0
1,882948223E2;5,000000000E0
1,883948223E2;5,000000000E0
1,884948223E2;5,000000000E0
1,885948223E2;5,000000000E0
1,886948223E2;5,000000000E0
1,887948223E2;5,000000000E0
1,888948223E2;5,000000000E0
1,889948223E2;5,000000000E0
1,890948223E2;5,000000000E0
1,891948223E2;5,000000000E0
1,892948223E2;5,000000000E0
1,893948223E2;5,000000000E0
1,894948223E2;5,000000000E0
1,895948223E2;5,000000000E0
1,896948223E2;5,000000000E0
1,897948223E2;5,000000000E0
1,898948223E2;5,000000000E0
1,899948223E2;5,000000000E0
1,900948223E2;5,000000000E0
1,901948223E2;5,000000000E0
1,902948223E2;5,000000000E0
1,903948223E2;5,000000000E0
1,904948223E2;5,000000000E0
1,905948223E2;5,000000000E0
1,906948223E2;5,000000000E0
1,907948223E2;5,000000000E0
1,908948223E2;5,000000000E0
1,909948223E2;5,000000000E0
1,910948223E2;5,000000000E0
1,911948223E2;5,000000000E0
1,912948223E2;5,000000000E0
1,913948223E2;5,000000000E0
1,914948223E2;5,000000000E0
1,915948223E2;5,000000000E0
1,916948223E2;5,000000000E0
1,917948223E2;5,000000000E0
1,918948223E2;5,000000000E0
1,919948223E2;5,000000000E0
1,920948223E2;5,000000000E0
1,921948223E2;5,000000000E0
1,922948223E2;5,000000000E0
1,923948223E2;5,000000000E0
1,924948223E2;5,000000000E0
1,925948223E2;5,000000000E0
1,926948223E2;5,000000000E0
1,927948223E2;5,000000000E0
1,928948223E2;5,000000000E0
1,929948223E2;5,000000000E0
1,930948223E2;5,000000000E0
1,931948223E2;5,000000000E0
1,932948223E2;5,000000000E0
1,933948223E2;5,000000000E0
1,934948223E2;5,000000000E0
1,935948223E2;5,000000000E0
1,936948223E2;5,000000000E0
1,937948223E2;5,000000000E0
1,938948223E2;5,000000000E0
1,939948223E2;5,000000000E0
1,940948223E2;5,000000000E0
1,941948223E2;5,000000000E0
1,942948223E2;5,000000000E0
1,943948223E2;5,000000000E0
1,944948223E2;5,000000000E0
1,945948223E2;5,000000000E0
1,946948223E2;5,000000000E0
1,947948223E2;5,000000000E0
1,948948223E2;5,000000000E0
1,949948223E2;5,000000000E0
1,950948223E2;5,000000000E0
1,951948223E2;5,000000000E0
1,952948223E2;5,000000000E0
1,953948223E2;5,000000000E0
1,954948223E2;5,000000000E0
1,955948223E2;5,000000000E0
1,956948223E2;5,000000000E0
1,957948223E2;5,000000000E0
1,958948223E2;5,000000000E0
1,959948223E2;5,000000000E0
1,960948223E2;5,000000000E0
1,961948223E2;5,000000000E0
1,962948223E2;5,000000000E0
1,963948223E2;5,000000000E0
1,964948223E2;5,000000000E0
1,965948223E2;5,000000000E0
1,966948223E2;5,000000000E0
1,967948223E2;5,000000000E0
1,968948223E2;5,000000000E0
1,969948223E2;5,000000000E0
1,970948223E2;5,000000000E0
1,971948223E2;5,000000000E0
1,972948223E2;5,000000000E0
1,973948223E2;5,000000000E0
1,974948223E2;5,000000000E0
1,975948223E2;5,000000000E0
1,976948223E2;5,000000000E0
1,977948223E2;5,000000000E0
1,978948223E2;5,000000000E0
1,979948223E2;5,000000000E0
1,980948223E2;5,000000000E0
1,981948223E2;5,000000000E0
1,982948223E2;5,000000000E0
1,983948223E2;5,000000000E0
1,984948223E2;5,000000000E0
1,985948223E2;5,000000000E0
1,986948223E2;5,000000000E0
1,987948223E2;5,000000000E0
1,988948223E2;5,000000000E0
1,989948223E2;5,000000000E0
1,990948223E2;5,000000000E0
1,991948223E2;5,000000000E0
1,992948223E2;5,000000000E0
1,993948223E2;5,000000000E0
1,994948223E2;5,000000000E0
1,995948223E2;5,000000000E0
1,996948223E2;5,000000000E0
1,997948223E2;5,000000000E0
1,998948223E2;5,000000000E0
1,999948223E2;5,000000000E0
2,000948223E2;5,000000000E0
2,001948223E2;5,000000000E0
2,002948223E2;5,000000000E0
2,003948223E2;5,000000000E0
2,004948223E2;5,000000000E0
2,005948223E2;5,000000000E0
2,006948223E2;5,000000000E0
2,007948223E2;5,000000000E0
2,008948223E2;5,000000000E0
2,009948223E2;5,000000000E0
2,010948223E2;5,000000000E0
2,011948223E2;5,000000000E0
2,012948223E2;5,000000000E0
2,013948223E2;5,000000000E0
2,014948223E2;5,000000000E0
2,015948223E2;5,000000000E0
2,016948223E2;5,000000000E0
2,017948223E2;5,000000000E0
2,018948223E2;5,000000000E0
2,019948223E2;5,000000000E0
2,020948223E2;5,000000000E0
2,021948223E2;5,000000000E0
2,022948223E2;5,000000000E0
2,023948223E2;5,000000000E0
2,024948223E2;5,000000000E0
2,025948223E2;5,000000000E0
2,026948223E2;5,000000000E0
2,027948223E2;5,000000000E0
2,028948223E2;5,000000000E0
2,029948223E2;5,000000000E0
2,030948223E2;5,000000000E0
2,031948223E2;5,000000000E0
2,032948223E2;5,000000000E0
2,033948223E2;5,000000000E0
2,034948223E2;5,000000000E0
2,035948223E2;5,000000000E0
2,036948223E2;5,000000000E0
2,037948223E2;5,000000000E0
2,038948223E2;5,000000000E0
2,039948223E2;5,000000000E0
2,040948223E2;5,000000000E0
2,041948223E2;5,000000000E0
2,042948223E2;5,000000000E0
2,043948223E2;5,000000000E0
2,044948223E2;5,000000000E0
2,045948223E2;5,000000000E0
2,046948223E2;5,000000000E0
2,047948223E2;5,000000000E0
2,048948223E2;5,000000000E0
2,049948223E2;5,000000000E0
2,050948223E2;5,000000000E0
2,051948223E2;5,000000000E0
2,052948223E2;5,000000000E0
2,053948223E2;5,000000000E0
2,054948223E2;5,000000000E0
2,055948223E2;5,000000000E0
2,056948223E2;5,000000000E0
2,057948223E2;5,000000000E0
2,058948223E2;5,000000000E0
2,059948223E2;5,000000000E0
2,060948223E2;5,000000000E0
2,061948223E2;5,000000000E0
2,062948223E2;5,000000000E0
2,063948223E2;5,000000000E0
2,064948223E2;5,000000000E0
2,065948223E2;5,000000000E0
2,066948223E2;5,000000000E0
2,067948223E2;5,000000000E0
2,068948223E2;5,000000000E0
2,069948223E2;5,000000000E0
2,070948223E2;5,000000000E0
2,071948223E2;5,000000000E0
2,072948223E2;5,000000000E0
2,073948223E2;5,000000000E0
2,074948223E2;5,000000000E0
2,075948223E2;5,000000000E0
2,076948223E2;5,000000000E0
2,077948223E2;5,000000000E0
2,078948223E2;5,000000000E0
2,079948223E2;5,000000000E0
2,080948223E2;5,000000000E0
2,081948223E2;5,000000000E0
2,082948223E2;5,000000000E0
2,083948223E2;5,000000000E0
2,084948223E2;5,000000000E0
2,085948223E2;5,000000000E0
2,086948223E2;5,000000000E0
2,087948223E2;5,000000000E0
2,088948223E2;5,000000000E0
2,089948223E2;5,000000000E0
2,090948223E2;5,000000000E0
2,091948223E2;5,000000000E0
2,092948223E2;5,000000000E0
2,093948223E2;5,000000000E0
2,094948223E2;5,000000000E0
2,095948223E2;5,000000000E0
2,096948223E2;5,000000000E0
2,097948223E2;5,000000000E0
2,098948223E2;5,000000000E0
2,099948223E2;5,000000000E0
2,100948223E2;5,000000000E0
2,101948223E2;5,000000000E0
2,102948223E2;5,000000000E0
2,103948223E2;5,000000000E0
2,104948223E2;5,000000000E0
2,105948223E2;5,000000000E0
2,106948223E2;5,000000000E0
2,107948223E2;5,000000000E0
2,108948223E2;5,000000000E0
2,109948223E2;5,000000000E0
2,110948223E2;5,000000000E0
2,111948223E2;5,000000000E0
2,112948223E2;5,000000000E0
2,113948223E2;5,000000000E0
2,114948223E2;5,000000000E0
2,115948223E2;5,000000000E0
2,116948223E2;5,000000000E0
2,117948223E2;5,000000000E0
2,118948223E2;5,000000000E0
2,119948223E2;5,000000000E0
2,120948223E2;5,000000000E0
2,121948223E2;5,000000000E0
2,122948223E2;5,000000000E0
2,123948223E2;5,000000000E0
2,124948223E2;5,000000000E0
2,125948223E2;5,000000000E0
2,126948223E2;5,000000000E0
2,127948223E2;5,000000000E0
2,128948223E2;5,000000000E0
2,129948223E2;5,000000000E0
2,130948223E2;5,000000000E0
2,131948223E2;5,000000000E0
2,132948223E2;5,000000000E0
2,133948223E2;5,000000000E0
2,134948223E2;5,000000000E0
2,135948223E2;5,000000000E0
2,136948223E2;5,000000000E0
2,137948223E2;5,000000000E0
2,138948223E2;5,000000000E0
2,139948223E2;5,000000000E0
2,140948223E2;5,000000000E0
2,141948223E2;5,000000000E0
2,142948223E2;5,000000000E0
2,143948223E2;5,000000000E0
2,144948223E2;5,000000000E0
2,145948223E2;5,000000000E0
2,146948223E2;5,000000000E0
2,147948223E2;5,000000000E0
2,148948223E2;5,000000000E0
2,149948223E2;5,000000000E0
2,150948223E2;5,000000000E0
2,151948223E2;5,000000000E0
2,152948223E2;5,000000000E0
2,153948223E2;5,000000000E0
2,154948223E2;5,000000000E0
2,155948223E2;5,000000000E0
2,156948223E2;5,000000000E0
2,157948223E2;5,000000000E0
2,158948223E2;5,000000000E0
2,159948223E2;5,000000000E0
2,160948223E2;5,000000000E0
2,161948223E2;5,000000000E0
2,162948223E2;5,000000000E0
2,163948223E2;5,000000000E0
2,164948223E2;5,000000000E0
2,165948223E2;5,000000000E0
2,166948223E2;5,000000000E0
2,167948223E2;5,000000000E0
2,168948223E2;5,000000000E0
2,169948223E2;5,000000000E0
2,170948223E2;5,000000000E0
2,171948223E2;5,000000000E0
2,172948223E2;5,000000000E0
2,173948223E2;5,000000000E0
2,174948223E2;5,000000000E0
2,175948223E2;5,000000000E0
2,176948223E2;5,000000000E0
2,177948223E2;5,000000000E0
2,178948223E2;5,000000000E0
2,179948223E2;5,000000000E0
2,180948223E2;5,000000000E0
2,181948223E2;5,000000000E0
2,182948223E2;5,000000000E0
2,183948223E2;5,000000000E0
2,184948223E2;5,000000000E0
2,185948223E2;5,000000000E0
2,186948223E2;5,000000000E0
2,187948223E2;5,000000000E0
2,188948223E2;5,000000000E0
2,189948223E2;5,000000000E0
2,190948223E2;5,000000000E0
2,191948223E2;5,000000000E0
2,192948223E2;5,000000000E0
2,193948223E2;5,000000000E0
2,194948223E2;5,000000000E0
2,195948223E2;5,000000000E0
2,196948223E2;5,000000000E0
2,197948223E2;5,000000000E0
2,198948223E2;5,000000000E0
2,199948223E2;5,000000000E0
2,200948223E2;5,000000000E0
2,201948223E2;5,000000000E0
2,202948223E2;5,000000000E0
2,203948223E2;5,000000000E0
2,204948223E2;5,000000000E0
2,205948223E2;5,000000000E0
2,206948223E2;5,000000000E0
2,207948223E2;5,000000000E0
2,208948223E2;5,000000000E0
2,209948223E2;5,000000000E0
2,210948223E2;5,000000000E0
2,211948223E2;5,000000000E0
2,212948223E2;5,000000000E0
2,213948223E2;5,000000000E0
2,214948223E2;5,000000000E0
2,215948223E2;5,000000000E0
2,216948223E2;5,000000000E0
2,217948223E2;5,000000000E0
2,218948223E2;5,000000000E0
2,219948223E2;5,000000000E0
2,220948223E2;5,000000000E0
2,221948223E2;5,000000000E0
2,222948223E2;5,000000000E0
2,223948223E2;5,000000000E0
2,224948223E2;5,000000000E0
2,225948223E2;5,000000000E0
2,226948223E2;5,000000000E0
2,227948223E2;5,000000000E0
2,228948223E2;5,000000000E0
2,229948223E2;5,000000000E0
2,230948223E2;5,000000000E0
2,231948223E2;5,000000000E0
2,232948223E2;5,000000000E0
2,233948223E2;5,000000000E0
2,234948223E2;5,000000000E0
2,235948223E2;5,000000000E0
2,236948223E2;5,000000000E0
2,237948223E2;5,000000000E0
2,238948223E2;5,000000000E0
2,239948223E2;5,000000000E0
2,240948223E2;5,000000000E0
2,241948223E2;5,000000000E0
2,242948223E2;5,000000000E0
2,243948223E2;5,000000000E0
2,244948223E2;5,000000000E0
2,245948223E2;5,000000000E0
2,246948223E2;5,000000000E0
2,247948223E2;5,000000000E0
2,248948223E2;5,000000000E0
2,249948223E2;5,000000000E0
2,250948223E2;5,000000000E0
2,251948223E2;5,000000000E0
2,252948223E2;5,000000000E0
2,253948223E2;5,000000000E0
2,254948223E2;5,000000000E0
2,255948223E2;5,000000000E0
2,256948223E2;5,000000000E0
2,257948223E2;5,000000000E0
2,258948223E2;5,000000000E0
2,259948223E2;5,000000000E0
2,260948223E2;5,000000000E0
2,261948223E2;5,000000000E0
2,262948223E2;5,000000000E0
2,263948223E2;5,000000000E0
2,264948223E2;5,000000000E0
2,265948223E2;5,000000000E0
2,266948223E2;5,000000000E0
2,267948223E2;5,000000000E0
2,268948223E2;5,000000000E0
2,269948223E2;5,000000000E0
2,270948223E2;5,000000000E0
2,271948223E2;5,000000000E0
2,272948223E2;5,000000000E0
2,273948223E2;5,000000000E0
2,274948223E2;5,000000000E0
2,275948223E2;5,000000000E0
2,276948223E2;5,000000000E0
2,277948223E2;5,000000000E0
2,278948223E2;5,000000000E0
2,279948223E2;5,000000000E0
2,280948223E2;5,000000000E0
2,281948223E2;5,000000000E0
2,282948223E2;5,000000000E0
2,283948223E2;5,000000000E0
2,284948223E2;5,000000000E0
2,285948223E2;5,000000000E0
2,286948223E2;5,000000000E0
2,287948223E2;5,000000000E0
2,288948223E2;5,000000000E0
2,289948223E2;5,000000000E0
2,290948223E2;5,000000000E0
2,291948223E2;5,000000000E0
2,292948223E2;5,000000000E0
2,293948223E2;5,000000000E0
2,294948223E2;5,000000000E0
2,295948223E2;5,000000000E0
2,296948223E2;5,000000000E0
2,297948223E2;5,000000000E0
2,298948223E2;5,000000000E0
2,299948223E2;5,000000000E0
2,300948223E2;5,000000000E0
2,301948223E2;5,000000000E0
2,302948223E2;5,000000000E0
2,303948223E2;5,000000000E0
2,304948223E2;5,000000000E0
2,305948223E2;5,000000000E0
2,306948223E2;5,000000000E0
2,307948223E2;5,000000000E0
2,308948223E2;5,000000000E0
2,309948223E2;5,000000000E0
2,310948223E2;5,000000000E0
2,311948223E2;5,000000000E0
2,312948223E2;5,000000000E0
2,313948223E2;5,000000000E0
2,314948223E2;5,000000000E0
2,315948223E2;5,000000000E0
2,316948223E2;5,000000000E0
2,317948223E2;5,000000000E0
2,318948223E2;5,000000000E0
2,319948223E2;5,000000000E0
2,320948223E2;5,000000000E0
2,321948223E2;5,000000000E0
2,322948223E2;5,000000000E0
2,323948223E2;5,000000000E0
2,324948223E2;5,000000000E0
2,325948223E2;5,000000000E0
2,326948223E2;5,000000000E0
2,327948223E2;5,000000000E0
2,328948223E2;5,000000000E0
2,329948223E2;5,000000000E0
2,330948223E2;5,000000000E0
2,331948223E2;5,000000000E0
2,332948223E2;5,000000000E0
2,333948223E2;5,000000000E0
2,334948223E2;5,000000000E0
2,335948223E2;5,000000000E0
2,336948223E2;5,000000000E0
2,337948223E2;5,000000000E0
2,338948223E2;5,000000000E0
2,339948223E2;5,000000000E0
2,340948223E2;5,000000000E0
2,341948223E2;5,000000000E0
2,342948223E2;5,000000000E0
2,343948223E2;5,000000000E0
2,344948223E2;5,000000000E0
2,345948223E2;5,000000000E0
2,346948223E2;5,000000000E0
2,347948223E2;5,000000000E0
2,348948223E2;5,000000000E0
2,349948223E2;5,000000000E0
2,350948223E2;5,000000000E0
2,351948223E2;5,000000000E0
2,352948223E2;5,000000000E0
2,353948223E2;5,000000000E0
2,354948223E2;5,000000000E0
2,355948223E2;5,000000000E0
2,356948223E2;5,000000000E0
2,357948223E2;5,000000000E0
2,358948223E2;5,000000000E0
2,359948223E2;5,000000000E0
2,360948223E2;5,000000000E0
2,361948223E2;5,000000000E0
2,362948223E2;5,000000000E0
2,363948223E2;5,000000000E0
2,364948223E2;5,000000000E0
2,365948223E2;5,000000000E0
2,366948223E2;5,000000000E0
2,367948223E2;5,000000000E0
2,368948223E2;5,000000000E0
2,369948223E2;5,000000000E0
2,370948223E2;5,000000000E0
2,371948223E2;5,000000000E0
2,372948223E2;5,000000000E0
2,373948223E2;5,000000000E0
2,374948223E2;5,000000000E0
2,375948223E2;5,000000000E0
2,376948223E2;5,000000000E0
2,377948223E2;5,000000000E0
2,378948223E2;5,000000000E0
2,379948223E2;5,000000000E0
2,380948223E2;5,000000000E0
2,381948223E2;5,000000000E0
2,382948223E2;5,000000000E0
2,383948223E2;5,000000000E0
2,384948223E2;5,000000000E0
2,385948223E2;5,000000000E0
2,386948223E2;5,000000000E0
2,387948223E2;5,000000000E0
2,388948223E2;5,000000000E0
2,389948223E2;5,000000000E0
2,390948223E2;5,000000000E0
2,391948223E2;5,000000000E0
2,392948223E2;5,000000000E0
2,393948223E2;5,000000000E0
2,394948223E2;5,000000000E0
2,395948223E2;5,000000000E0
2,396948223E2;5,000000000E0
2,397948223E2;5,000000000E0
2,398948223E2;5,000000000E0
2,399948223E2;5,000000000E0
2,400948223E2;5,000000000E0
2,401948223E2;5,000000000E0
2,402948223E2;5,000000000E0
2,403948223E2;5,000000000E0
2,404948223E2;5,000000000E0
2,405948223E2;5,000000000E0
2,406948223E2;5,000000000E0
2,407948223E2;5,000000000E0
2,408948223E2;5,000000000E0
2,409948223E2;5,000000000E0
2,410948223E2;5,000000000E0
2,411948223E2;5,000000000E0
2,412948223E2;5,000000000E0
2,413948223E2;5,000000000E0
2,414948223E2;5,000000000E0
2,415948223E2;5,000000000E0
2,416948223E2;5,000000000E0
2,417948223E2;5,000000000E0
2,418948223E2;5,000000000E0
2,419948223E2;5,000000000E0
2,420948223E2;5,000000000E0
2,421948223E2;5,000000000E0
2,422948223E2;5,000000000E0
2,423948223E2;5,000000000E0
2,424948223E2;5,000000000E0
2,425948223E2;5,000000000E0
2,426948223E2;5,000000000E0
2,427948223E2;5,000000000E0
2,428948223E2;5,000000000E0
2,429948223E2;5,000000000E0
2,430948223E2;5,000000000E0
2,431948223E2;5,000000000E0
2,432948223E2;5,000000000E0
2,433948223E2;5,000000000E0
2,434948223E2;5,000000000E0
2,435948223E2;5,000000000E0
2,436948223E2;5,000000000E0
2,437948223E2;5,000000000E0
2,438948223E2;5,000000000E0
2,439948223E2;5,000000000E0
2,440948223E2;5,000000000E0
2,441948223E2;5,000000000E0
2,442948223E2;5,000000000E0
2,443948223E2;5,000000000E0
2,444948223E2;5,000000000E0
2,445948223E2;5,000000000E0
2,446948223E2;5,000000000E0
2,447948223E2;5,000000000E0
2,448948223E2;5,000000000E0
2,449948223E2;5,000000000E0
2,450948223E2;5,000000000E0
2,451948223E2;5,000000000E0
2,452948223E2;5,000000000E0
2,453948223E2;5,000000000E0
2,454948223E2;5,000000000E0
2,455948223E2;5,000000000E0
2,456948223E2;5,000000000E0
2,457948223E2;5,000000000E0
2,458948223E2;5,000000000E0
2,459948223E2;5,000000000E0
2,460948223E2;5,000000000E0
2,461948223E2;5,000000000E0
2,462948223E2;5,000000000E0
2,463948223E2;5,000000000E0
2,464948223E2;5,000000000E0
2,465948223E2;5,000000000E0
2,466948223E2;5,000000000E0
2,467948223E2;5,000000000E0
2,468948223E2;5,000000000E0
2,469948223E2;5,000000000E0
2,470948223E2;5,000000000E0
2,471948223E2;5,000000000E0
2,472948223E2;5,000000000E0
2,473948223E2;5,000000000E0
2,474948223E2;5,000000000E0
2,475948223E2;5,000000000E0
2,476948223E2;5,000000000E0
2,477948223E2;5,000000000E0
2,478948223E2;5,000000000E0
2,479948223E2;5,000000000E0
2,480948223E2;5,000000000E0
2,481948223E2;5,000000000E0
2,482948223E2;5,000000000E0
2,483948223E2;5,000000000E0
2,484948223E2;5,000000000E0
2,485948223E2;5,000000000E0
2,486948223E2;5,000000000E0
2,487948223E2;5,000000000E0
2,488948223E2;5,000000000E0
2,489948223E2;5,000000000E0
2,490948223E2;5,000000000E0
2,491948223E2;5,000000000E0
2,492948223E2;5,000000000E0
2,493948223E2;5,000000000E0
2,494948223E2;5,000000000E0
2,495948223E2;5,000000000E0
2,496948223E2;5,000000000E0
2,497948223E2;5,000000000E0
2,498948223E2;5,000000000E0
2,499948223E2;5,000000000E0
2,500948223E2;5,000000000E0
2,501948223E2;5,000000000E0
2,502948223E2;5,000000000E0
2,503948223E2;5,000000000E0
2,504948223E2;5,000000000E0
2,505948223E2;5,000000000E0
2,506948223E2;5,000000000E0
2,507948223E2;5,000000000E0
2,508948223E2;5,000000000E0
2,509948223E2;5,000000000E0
2,510948223E2;5,000000000E0
2,511948223E2;5,000000000E0
2,512948223E2;5,000000000E0
2,513948223E2;5,000000000E0
2,514948223E2;5,000000000E0
2,515948223E2;5,000000000E0
2,516948223E2;5,000000000E0
2,517948223E2;5,000000000E0
2,518948223E2;5,000000000E0
2,519948223E2;5,000000000E0
2,520948223E2;5,000000000E0
2,521948223E2;5,000000000E0
2,522948223E2;5,000000000E0
2,523948223E2;5,000000000E0
2,524948223E2;5,000000000E0
2,525948223E2;5,000000000E0
2,526948223E2;5,000000000E0
2,527948223E2;5,000000000E0
2,528948223E2;5,000000000E0
2,529948223E2;5,000000000E0
2,530948223E2;5,000000000E0
2,531948223E2;5,000000000E0
2,532948223E2;5,000000000E0
2,533948223E2;5,000000000E0
2,534948223E2;5,000000000E0
2,535948223E2;5,000000000E0
2,536948223E2;5,000000000E0
2,537948223E2;5,000000000E0
2,538948223E2;5,000000000E0
2,539948223E2;5,000000000E0
2,540948223E2;5,000000000E0
2,541948223E2;5,000000000E0
2,542948223E2;5,000000000E0
2,543948223E2;5,000000000E0
2,544948223E2;5,000000000E0
2,545948223E2;5,000000000E0
2,546948223E2;5,000000000E0
2,547948223E2;5,000000000E0
2,548948223E2;5,000000000E0
2,549948223E2;5,000000000E0
2,550948223E2;5,000000000E0
2,551948223E2;5,000000000E0
2,552948223E2;5,000000000E0
2,553948223E2;5,000000000E0
2,554948223E2;5,000000000E0
2,555948223E2;5,000000000E0
2,556948223E2;5,000000000E0
2,557948223E2;5,000000000E0
2,558948223E2;5,000000000E0
2,559948223E2;5,000000000E0
2,560948223E2;5,000000000E0
2,561948223E2;5,000000000E0
2,562948223E2;5,000000000E0
2,563948223E2;5,000000000E0
2,564948223E2;5,000000000E0
2,565948223E2;5,000000000E0
2,566948223E2;5,000000000E0
2,567948223E2;5,000000000E0
2,568948223E2;5,000000000E0
2,569948223E2;5,000000000E0
2,570948223E2;5,000000000E0
2,571948223E2;5,000000000E0
2,572948223E2;5,000000000E0
2,573948223E2;5,000000000E0
2,574948223E2;5,000000000E0
2,575948223E2;5,000000000E0
2,576948223E2;5,000000000E0
2,577948223E2;5,000000000E0
2,578948223E2;5,000000000E0
2,579948223E2;5,000000000E0
2,580948223E2;5,000000000E0
2,581948223E2;5,000000000E0
2,582948223E2;5,000000000E0
2,583948223E2;5,000000000E0
2,584948223E2;5,000000000E0
2,585948223E2;5,000000000E0
2,586948223E2;5,000000000E0
2,587948223E2;5,000000000E0
2,588948223E2;5,000000000E0
2,589948223E2;5,000000000E0
2,590948223E2;5,000000000E0
2,591948223E2;5,000000000E0
2,592948223E2;5,000000000E0
2,593948223E2;5,000000000E0
2,594948223E2;5,000000000E0
2,595948223E2;5,000000000E0
2,596948223E2;5,000000000E0
2,597948223E2;5,000000000E0
2,598948223E2;5,000000000E0
2,599948223E2;5,000000000E0
2,600948223E2;5,000000000E0
2,601948223E2;5,000000000E0
2,602948223E2;5,000000000E0
2,603948223E2;5,000000000E0
2,604948223E2;5,000000000E0
2,605948223E2;5,000000000E0
2,606948223E2;5,000000000E0
2,607948223E2;5,000000000E0
2,608948223E2;5,000000000E0
2,609948223E2;5,000000000E0
2,610948223E2;5,000000000E0
2,611948223E2;5,000000000E0
2,612948223E2;5,000000000E0
2,613948223E2;5,000000000E0
2,614948223E2;5,000000000E0
2,615948223E2;5,000000000E0
2,616948223E2;5,000000000E0
2,617948223E2;5,000000000E0
2,618948223E2;5,000000000E0
