"Time (s)";"X (hPa)"
2,504186323E2;1,007851639E3
2,514909763E2;1,007851639E3
2,525632733E2;1,007848892E3
2,536355843E2;1,007847443E3
2,547079033E2;1,007847443E3
2,557802133E2;1,007853317E3
2,568525673E2;1,007853317E3
2,579249033E2;1,007845840E3
2,589972173E2;1,007836685E3
2,600695173E2;1,007831039E3
2,611418563E2;1,007821960E3
2,622142023E2;1,007808762E3
2,632865633E2;1,007800369E3
2,643589283E2;1,007794266E3
2,654312843E2;1,007785797E3
2,665036303E2;1,007785797E3
2,675760023E2;1,007790222E3
2,686483683E2;1,007793961E3
2,697207473E2;1,007798920E3
2,707930853E2;1,007798920E3
2,718654223E2;1,007797394E3
2,729377633E2;1,007794647E3
2,740100783E2;1,007789612E3
2,750824103E2;1,007785568E3
2,761546983E2;1,007782059E3
2,772270333E2;1,007781143E3
2,782993723E2;1,007773743E3
2,793717263E2;1,007766495E3
2,804440653E2;1,007758636E3
2,815164223E2;1,007752228E3
2,825888193E2;1,007748566E3
2,836611443E2;1,007748566E3
2,847334693E2;1,007753754E3
2,858058063E2;1,007755966E3
2,868781833E2;1,007755966E3
2,879505193E2;1,007753983E3
2,890228633E2;1,007750626E3
2,900952503E2;1,007747040E3
