"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
3,323833775E1;-3,490111542E1;1,538223267E1;-7,509597778E1
3,333883175E1;-3,544731903E1;1,944855499E1;-7,158435059E1
3,343932587E1;-3,516594696E1;2,207492065E1;-6,741053772E1
3,353982087E1;-3,599910736E1;2,392483521E1;-6,293331909E1
3,364031487E1;-3,636261749E1;2,291213989E1;-6,018827820E1
3,374080987E1;-3,729680634E1;1,868829346E1;-5,971504211E1
3,384130388E1;-3,838092804E1;1,383811951E1;-6,074230957E1
3,394179787E1;-4,038993073E1;1,005398560E1;-6,231510925E1
3,404229288E1;-4,154415131E1;7,450675964E0;-6,439779663E1
3,414278687E1;-4,296048737E1;7,260948181E0;-6,516622925E1
3,424328188E1;-4,378755951E1;8,908920288E0;-6,595741272E1
3,434377587E1;-4,590880585E1;1,180884552E1;-6,546801758E1
3,444427008E1;-4,738935089E1;1,416236115E1;-6,454075623E1
3,454476508E1;-4,779761505E1;1,509997559E1;-6,170922852E1
3,464525908E1;-4,744103241E1;1,557931519E1;-5,961477661E1
3,474575408E1;-4,772898102E1;1,532552338E1;-5,740917969E1
3,484624808E1;-4,827385712E1;1,408621979E1;-5,605944824E1
3,494674208E1;-4,784079742E1;1,282653809E1;-5,466647339E1
3,504723708E1;-4,713520050E1;1,149749756E1;-5,306706238E1
3,514773108E1;-4,606053925E1;9,897369385E0;-5,171714783E1
3,524822508E1;-4,703182220E1;8,681602478E0;-5,057301331E1
3,534872008E1;-4,669474030E1;7,290534973E0;-4,941033936E1
3,544921346E1;-4,458444977E1;6,207931519E0;-4,895475769E1
3,554970846E1;-4,193854523E1;5,184799194E0;-4,743740845E1
3,565020246E1;-3,834398651E1;4,371597290E0;-4,604115295E1
3,575069646E1;-3,415972137E1;3,371414185E0;-4,514196777E1
3,585119146E1;-3,099236298E1;2,312850952E0;-4,484226990E1
3,595168546E1;-3,117621613E1;1,150955200E0;-4,607734680E1
3,605218046E1;-3,116945648E1;2,782897949E-1;-4,734452820E1
3,615267446E1;-3,187758636E1;3,759765625E-1;-4,917512512E1
3,625316846E1;-3,170084381E1;9,907150269E-1;-5,131275940E1
3,635366346E1;-3,303136444E1;3,552444458E0;-5,292245483E1
3,645415788E1;-3,366922760E1;7,172622681E0;-5,520675659E1
3,655465187E1;-3,309537506E1;1,189352417E1;-5,628974915E1
3,665514688E1;-3,432437897E1;1,421640778E1;-5,838966370E1
3,675564087E1;-3,643587494E1;1,583344269E1;-5,841188049E1
3,685613488E1;-3,809273529E1;1,882964325E1;-5,652156067E1
3,695662987E1;-3,745502472E1;2,305333710E1;-5,343846130E1
3,705712387E1;-3,622800446E1;2,779907227E1;-5,158526611E1
3,715761888E1;-3,617578888E1;3,125247192E1;-4,912927246E1
3,725811287E1;-3,755437469E1;3,155544281E1;-4,681353760E1
3,735860688E1;-3,743787384E1;3,085473633E1;-4,525405884E1
3,745910175E1;-3,634505463E1;3,089423370E1;-4,156979370E1
3,755959575E1;-3,587119293E1;3,043128204E1;-3,834826660E1
3,766008975E1;-3,394585419E1;3,098706055E1;-3,545504761E1
3,776058475E1;-3,362125397E1;3,041258240E1;-3,209800720E1
3,786107875E1;-3,152787018E1;2,787208557E1;-2,947872925E1
3,796157275E1;-3,082521820E1;2,458815765E1;-2,684976196E1
3,806206775E1;-3,148772430E1;2,053063202E1;-2,503897095E1
3,816256175E1;-3,005574799E1;1,588328552E1;-2,546475220E1
3,826305575E1;-2,906861115E1;1,126093292E1;-2,643737793E1
3,836355075E1;-2,956970978E1;7,006599426E0;-2,918356323E1
3,846404471E1;-2,865402985E1;6,616439819E0;-3,249916077E1
3,856453871E1;-2,864983368E1;7,501647949E0;-3,593934631E1
3,866503371E1;-2,707962799E1;1,104294586E1;-3,817169189E1
3,876552771E1;-2,779645538E1;1,385970306E1;-4,061437988E1
3,886602171E1;-2,730489349E1;1,640653229E1;-4,286344910E1
3,896651671E1;-2,614900970E1;1,757735443E1;-4,263984680E1
3,906701071E1;-2,424585724E1;2,069170380E1;-4,183512878E1
3,916750471E1;-2,341844940E1;2,235001373E1;-4,033840942E1
3,926799971E1;-2,334996796E1;2,348179626E1;-3,860194397E1
3,936849371E1;-2,145743561E1;2,309671783E1;-3,781875610E1
3,946898800E1;-1,935126495E1;2,310594940E1;-3,831816101E1
3,956948300E1;-1,942104340E1;2,242744446E1;-3,770378113E1
3,966997700E1;-1,679679108E1;2,382559967E1;-3,663815308E1
3,977047100E1;-1,318770599E1;2,569947052E1;-3,453369141E1
3,987096600E1;-9,724845886E0;2,855596161E1;-3,316281128E1
3,997146000E1;-6,213798523E0;2,961840057E1;-3,119145203E1
4,007195400E1;-6,684333801E0;2,828431702E1;-3,161361694E1
4,017244800E1;-8,722511292E0;2,498448181E1;-3,232754517E1
4,027294300E1;-9,041297913E0;2,399202728E1;-3,410482788E1
4,037343700E1;-1,071829987E1;2,201823425E1;-3,689079285E1
4,047393058E1;-1,316837311E1;2,251605225E1;-3,918115234E1
4,057442558E1;-1,398421478E1;2,480682373E1;-3,970426941E1
4,067491958E1;-1,410750580E1;2,884461212E1;-3,886862183E1
4,077541358E1;-1,464382172E1;3,265859222E1;-3,709230042E1
