"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,474575408E1;-1,082411688E-2;6,648197770E-3;-7,624810189E-2
3,484624808E1;6,851128768E-3;-1,546787936E-2;-3,462478891E-2
3,494674208E1;4,111653566E-2;-4,500384629E-2;-6,057536975E-2
3,504723708E1;4,227212444E-2;-4,282102734E-2;-7,749268413E-2
3,514773108E1;-6,586693227E-3;-4,449096508E-3;-6,626710296E-2
3,524822508E1;1,567436382E-2;-3,439844586E-3;-3,227253258E-2
3,534872008E1;-4,250038788E-2;1,142969262E-2;1,499832328E-2
3,544921346E1;-2,712880448E-2;2,594829304E-3;6,198193878E-3
3,554970846E1;-2,607239783E-2;7,897941396E-3;-2,269000560E-2
3,565020246E1;2,814168110E-3;-2,617755905E-2;-4,745138064E-2
3,575069646E1;-5,457170773E-4;-1,063863654E-2;-7,407700643E-3
3,585119146E1;2,240725234E-2;-2,552526258E-2;-4,558866471E-2
3,595168546E1;4,999577999E-2;-1,406399813E-2;-1,075895727E-1
3,605218046E1;2,350614592E-2;-9,135637432E-3;-1,260223389E-1
3,615267446E1;3,069818486E-3;6,524059922E-3;-1,359241754E-1
3,625316846E1;-5,227727443E-2;1,125059091E-2;3,951499704E-3
3,635366346E1;-1,403633785E-2;-1,957789063E-2;1,229430363E-2
3,645415788E1;-4,514607042E-2;1,060309075E-2;3,761082143E-2
3,655465187E1;4,465527460E-2;-3,304385766E-2;-2,138527110E-2
3,665514688E1;5,370029807E-2;-9,428098798E-3;-6,855003536E-2
3,675564087E1;-2,536338009E-2;2,914930135E-2;-8,035345376E-2
3,685613488E1;-3,172188625E-2;-6,951533258E-3;-1,492751092E-1
3,695662987E1;-3,592062742E-2;2,180712298E-3;6,449515000E-3
3,705712387E1;-6,308416277E-2;-2,000985201E-3;1,676159948E-1
3,715761888E1;7,310561836E-2;-2,484099753E-2;1,342184246E-1
3,725811287E1;-2,432542108E-2;6,271733344E-2;1,591536701E-1
3,735860688E1;7,030505687E-2;2,143416926E-2;8,800205588E-2
3,745910175E1;-1,112806890E-2;8,410350233E-2;5,888395011E-2
3,755959575E1;8,454418182E-2;4,338237271E-2;-4,916870967E-4
3,766008975E1;-6,639536936E-3;1,425799429E-1;2,275272086E-2
3,776058475E1;7,565229386E-2;4,237574711E-2;-5,628381856E-3
3,786107875E1;2,934164926E-2;5,324216187E-2;-6,749406457E-2
3,796157275E1;1,442042179E-2;-1,672604680E-2;-8,431655169E-2
