"Time (s)";"X (hPa)"
5,851655431E2;1,012406616E3
5,862380251E2;1,012407455E3
5,873105101E2;1,012408600E3
5,883829751E2;1,012413406E3
5,894554281E2;1,012415466E3
5,905278401E2;1,012415466E3
5,916002931E2;1,012411118E3
5,926727551E2;1,012408524E3
5,937451881E2;1,012402267E3
5,948176191E2;1,012398224E3
5,958900611E2;1,012390213E3
5,969625371E2;1,012380905E3
5,980350101E2;1,012367935E3
5,991074761E2;1,012353439E3
6,001799451E2;1,012346268E3
6,012523821E2;1,012340088E3
6,023248421E2;1,012339096E3
6,046966800E2;1,012194595E3
6,057020910E2;1,012213898E3
6,067074700E2;1,012233200E3
6,077128330E2;1,012270203E3
6,087182380E2;1,012287750E3
6,090697450E2;1,012308502E3
6,101421600E2;1,012314072E3
