"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1,389908750E1;-2,432202911E1;4,553275299E1;2,170745850E0
1,399958950E1;-2,906856537E1;4,799940491E1;3,722076416E0
1,410008971E1;-3,372962189E1;4,988295746E1;7,008132935E0
1,420059171E1;-3,144194794E1;5,009532928E1;8,605865479E0
1,430109271E1;-3,313610077E1;5,029084778E1;8,083068848E0
1,440159471E1;-4,102283478E1;4,762259674E1;4,888275146E0
1,450209571E1;-4,150885773E1;4,617090607E1;5,597808838E0
1,460259771E1;-3,475809479E1;4,287335968E1;2,767425537E0
1,470309871E1;-3,092996979E1;3,891956329E1;3,737258911E0
1,480360071E1;-3,210980988E1;3,518471527E1;2,161239624E0
1,490410271E1;-2,813407135E1;3,508608246E1;-3,648834229E-1
1,500460371E1;-2,195587921E1;3,545264435E1;-1,288146973E-1
1,510510625E1;-1,905338287E1;4,200274658E1;5,374130249E0
1,520560725E1;-2,402281952E1;4,319340515E1;5,285324097E0
1,530610925E1;-2,957288361E1;4,433608246E1;7,392486572E0
1,540661125E1;-2,785723114E1;4,538119507E1;1,011932373E1
1,550711225E1;-2,819049835E1;4,589546204E1;1,123361206E1
1,560761425E1;-3,254053497E1;4,559906769E1;7,903381348E0
1,570811525E1;-3,466493988E1;4,341825104E1;9,495330811E0
1,580861725E1;-3,133751678E1;4,159588623E1;7,872299194E0
1,590911925E1;-2,805530548E1;3,825435638E1;8,726882935E0
1,600962025E1;-2,887538910E1;3,497373199E1;8,607208252E0
1,611012196E1;-3,078079987E1;3,548543549E1;5,212142944E0
1,621062396E1;-2,531978607E1;3,706648254E1;6,773330688E0
1,631112496E1;-2,023621368E1;4,537591553E1;6,606338501E0
1,641162696E1;-2,820450592E1;4,596886444E1;6,719940186E0
1,651212796E1;-3,241863251E1;4,864121246E1;6,307174683E0
1,661262996E1;-3,203333282E1;5,060930634E1;7,164779663E0
1,671313196E1;-3,132257843E1;5,354307556E1;8,502243042E0
1,681363296E1;-3,866819000E1;5,130509186E1;6,061599731E0
1,691413496E1;-4,019594574E1;5,046347809E1;5,018890381E0
1,701463696E1;-3,670438385E1;4,643383789E1;8,630371094E-2
1,711513958E1;-3,387351227E1;4,010241699E1;6,375732422E-1
1,721564058E1;-3,438492584E1;3,540197754E1;-4,528656006E-1
1,731614258E1;-3,184841156E1;3,488884735E1;-3,049148560E0
1,741664458E1;-2,510474396E1;3,925662994E1;-2,147552490E0
1,751714658E1;-2,130512238E1;4,539787292E1;1,358963013E0
1,761764758E1;-3,015520477E1;4,599188995E1;3,888946533E0
1,771814958E1;-3,234180450E1;4,908206177E1;3,837860107E0
1,781865158E1;-3,135015106E1;4,989792633E1;5,554611206E0
1,791915358E1;-3,572284698E1;5,156034088E1;4,360778809E0
1,801965458E1;-4,199871063E1;4,971134949E1;2,409393311E0
1,812015638E1;-4,136612701E1;4,806196594E1;2,661712646E0
1,822065838E1;-3,561635590E1;4,407292938E1;-6,383361816E-1
1,832116038E1;-3,352443695E1;3,930575562E1;1,429443359E-1
1,842166138E1;-3,523064423E1;3,482507324E1;-3,335998535E0
1,852216338E1;-3,108113861E1;3,436441040E1;-6,338439941E0
1,862266537E1;-2,527111053E1;4,277059937E1;-2,683517456E0
1,872316738E1;-2,402068329E1;4,641748810E1;-6,670074463E-1
1,882366938E1;-3,333910370E1;4,639810944E1;5,628967285E-2
1,892417038E1;-3,619779205E1;4,894482422E1;-1,270233154E0
1,902467238E1;-3,626177216E1;5,020477295E1;-2,615966797E-1
1,912517371E1;-4,273450470E1;5,020471954E1;-4,177413940E0
1,922567571E1;-4,757738495E1;4,882353210E1;-4,222106934E0
1,932617771E1;-4,692394257E1;4,827083588E1;-3,500869751E0
1,942667971E1;-4,278083038E1;4,579239655E1;-5,427947998E0
1,952718171E1;-3,993625641E1;4,081624603E1;-4,898391724E0
1,962768271E1;-3,952997589E1;3,459882355E1;-7,780395508E0
1,972818471E1;-3,611460114E1;3,300437927E1;-1,150549316E1
1,982868671E1;-2,913536835E1;3,800979614E1;-8,590087891E0
1,992918871E1;-2,626999664E1;4,401495361E1;-2,560638428E0
2,002969071E1;-3,430770111E1;4,461857605E1;1,121383667E0
2,013019283E1;-3,435669708E1;4,769366455E1;2,983398438E0
2,023069483E1;-3,428134918E1;4,679471588E1;3,558547974E0
2,033119683E1;-3,843408966E1;4,668172455E1;1,081939697E0
2,043169783E1;-4,367818451E1;4,631755829E1;1,429199219E0
2,053219983E1;-4,247368622E1;4,419123077E1;2,005157471E-1
2,063270183E1;-3,676218414E1;3,980830383E1;-2,901184082E0
2,073320383E1;-3,460805511E1;3,506138611E1;-2,412612915E0
2,083370583E1;-3,602347565E1;2,949762726E1;-6,429275513E0
2,093420783E1;-3,354315948E1;2,704021454E1;-1,135928345E1
2,103470983E1;-2,640566254E1;3,558291626E1;-6,356094360E0
2,113521163E1;-2,488762665E1;4,113203430E1;-1,235412598E0
2,123571363E1;-3,173041534E1;4,214784241E1;2,194717407E0
2,133621563E1;-3,230425262E1;4,498133850E1;2,306930542E0
2,143671762E1;-3,151374054E1;4,516975403E1;4,399597168E0
2,153721963E1;-3,468138885E1;4,695710754E1;2,959823608E0
2,163772163E1;-4,167867279E1;4,572322083E1;2,119461060E0
2,173822263E1;-4,032344818E1;4,357110596E1;2,907592773E0
2,183872463E1;-3,673120880E1;4,030649567E1;1,687622070E0
2,193922663E1;-3,449230194E1;3,552162933E1;8,261108398E-1
2,203972863E1;-3,588861847E1;2,662345886E1;-3,383651733E0
2,214023108E1;-3,424378204E1;2,571186829E1;-7,770446777E0
2,224073308E1;-2,535306549E1;3,327081299E1;1,518295288E0
2,234123508E1;-2,059833527E1;3,826723480E1;5,888656616E0
2,244173708E1;-2,583695221E1;4,182466125E1;9,988571167E0
2,254223908E1;-2,443352509E1;4,428369141E1;1,043244934E1
2,264274108E1;-2,415377045E1;4,155039978E1;9,971939087E0
2,274324308E1;-2,485796356E1;4,401980591E1;8,598434448E0
2,284374508E1;-3,121167755E1;4,305045319E1;7,092605591E0
2,294424708E1;-3,113471222E1;4,023448944E1;5,164764404E0
2,304474908E1;-2,708234406E1;3,540468597E1;3,053009033E0
2,314525083E1;-2,503044891E1;3,059090424E1;3,041854858E0
2,324575283E1;-2,610234833E1;2,447483826E1;8,039703369E-1
2,334625483E1;-2,625215912E1;2,253295898E1;-3,821853638E0
2,344675683E1;-1,952529144E1;3,100399017E1;4,349212646E-1
2,354725883E1;-1,430088043E1;3,672057343E1;5,742370605E0
2,364776083E1;-1,903351593E1;4,031121826E1;8,268600464E0
2,374826283E1;-1,830599213E1;4,337943268E1;8,189514160E0
2,384876483E1;-1,689307404E1;4,239395905E1;8,956817627E0
2,394926683E1;-2,070185089E1;4,238188934E1;6,052764893E0
2,404976883E1;-2,358132172E1;4,220713043E1;6,678039551E0
2,415027113E1;-2,103353119E1;3,687934875E1;5,570968628E0
2,425077313E1;-1,487964630E1;2,950781250E1;2,892471313E0
2,435127513E1;-1,204883575E1;2,253460693E1;2,895629883E0
2,445177713E1;-1,190462494E1;1,736373138E1;1,111526489E0
2,455227913E1;-8,044151306E0;1,500508118E1;-5,753021240E-1
2,465278112E1;-2,515632629E0;2,688217926E1;7,212173462E0
2,475328313E1;6,385345459E-1;3,358440399E1;9,702850342E0
2,485378513E1;-4,977928162E0;4,023879242E1;1,147290039E1
2,495428713E1;-3,095390320E0;4,462721252E1;1,169869995E1
2,505478913E1;-3,444007874E0;4,391266632E1;1,092375183E1
2,515529100E1;-8,716804504E0;4,702363586E1;7,131896973E0
2,525579400E1;-1,371508026E1;4,719947815E1;6,687484741E0
2,535629600E1;-1,162248993E1;3,970128632E1;4,364028931E0
2,545679800E1;-5,899757385E0;3,107107544E1;5,714843750E0
2,555730000E1;-4,730072021E0;2,496276093E1;7,163635254E0
2,565780200E1;-7,216911316E0;2,217508698E1;5,034057617E0
2,575830400E1;-4,057853699E0;2,004931641E1;2,598510742E0
2,585880600E1;3,338973999E0;3,315317535E1;1,041586304E1
2,595930800E1;9,631271362E-1;3,829412079E1;1,018681335E1
2,605981000E1;-4,776298523E0;4,428633881E1;1,150279236E1
2,616031246E1;-3,764877319E0;4,693685913E1;1,154692078E1
2,626081446E1;-5,292335510E0;4,845493317E1;1,124102783E1
2,636131646E1;-1,423999786E1;4,838430023E1;5,566650391E0
2,646181846E1;-1,673613739E1;5,091697693E1;5,586288452E0
2,656232046E1;-1,385631561E1;4,359597015E1;2,868499756E0
2,666282246E1;-8,396827698E0;3,597599030E1;3,792495728E0
2,676332446E1;-6,121292114E0;2,764817810E1;3,922241211E0
2,686382746E1;-6,347785950E0;2,400336456E1;1,437576294E0
2,696432946E1;-4,414825439E-1;2,358282471E1;2,217056274E0
2,706483146E1;6,989097595E0;3,562479401E1;8,207138062E0
2,716533308E1;2,541946411E0;3,996025848E1;7,810180664E0
2,726583508E1;-3,722259521E0;4,554508972E1;8,050033569E0
2,736633708E1;-3,221397400E0;4,684676361E1;8,450103760E0
2,746683908E1;-6,373039246E0;4,885743713E1;6,832855225E0
2,756734208E1;-1,636824799E1;4,854450226E1;2,471008301E0
2,766784408E1;-2,019672394E1;4,818199921E1;3,344680786E0
2,776834608E1;-1,459154510E1;3,837305450E1;-1,271102905E0
2,786884808E1;-9,765281677E0;3,151358032E1;2,321319580E-1
2,796935008E1;-1,256053925E1;2,584995270E1;8,511199951E-1
2,806985208E1;-1,218323517E1;2,425023651E1;-2,726104736E0
2,817035408E1;-3,610336304E0;2,915898895E1;3,414123535E0
2,827085608E1;1,937347412E0;3,661625671E1;6,112518311E0
2,837135808E1;-5,842674255E0;4,147080231E1;8,361282349E0
2,847186108E1;-6,143257141E0;4,713230133E1;8,015045166E0
2,857236308E1;-3,900238037E0;4,620424652E1;8,256027222E0
2,867286508E1;-6,583976746E0;4,767579651E1;5,255264282E0
2,877336708E1;-1,458547211E1;4,663790131E1;2,311431885E0
2,887386908E1;-1,493909454E1;4,321836090E1;1,710083008E0
2,897437108E1;-1,080954742E1;3,507169342E1;-1,559402466E0
2,907487308E1;-8,790458679E0;2,663395691E1;-1,061462402E0
2,917537471E1;-1,004735565E1;2,181226349E1;-3,018997192E0
2,927587671E1;-7,564933777E0;2,036751556E1;-4,052246094E0
2,937637871E1;4,065933228E-1;3,040699768E1;3,456298828E0
2,947688071E1;1,604156494E-1;3,544379425E1;4,196594238E0
2,957738271E1;-6,345336914E0;4,117111206E1;6,160324097E0
2,967788471E1;-5,832870483E0;4,366851807E1;6,088363647E0
2,977838671E1;-6,580596924E0;4,445623016E1;5,032302856E0
2,987888871E1;-1,409128571E1;4,450346375E1;8,365325928E-1
2,997939071E1;-1,784786224E1;4,639875031E1;9,547119141E-1
3,007989271E1;-1,409490204E1;3,770120239E1;-1,499862671E0
3,018039533E1;-8,522438049E0;3,039518738E1;-1,244964600E0
3,028089833E1;-8,616325378E0;2,481980896E1;-9,116516113E-1
3,038140033E1;-7,973228455E0;2,552550507E1;-1,996688843E0
3,048190233E1;-1,649024963E0;2,437974548E1;3,931884766E-1
3,058240433E1;3,986793518E0;3,146274567E1;5,358169556E0
3,068290633E1;-1,257698059E0;3,557450104E1;6,486190796E0
3,078340833E1;-4,524131775E0;4,064384460E1;5,202224731E0
3,088391033E1;-3,515205383E0;4,006584930E1;6,010482788E0
3,098441233E1;-6,724983215E0;4,183300781E1;4,695861816E0
3,108491433E1;-1,528943634E1;4,148299408E1;9,974517822E-1
3,118541633E1;-1,668778229E1;4,065754700E1;8,161163330E-1
3,128591833E1;-1,058571625E1;3,150315857E1;-1,422576904E0
3,138642133E1;-6,833580017E0;2,508535004E1;-4,344482422E-1
3,148692333E1;-9,222358704E0;1,878629303E1;-1,655822754E0
3,158742533E1;-8,255165100E0;1,680518341E1;-5,111343384E0
3,168792733E1;-1,523361206E-1;2,626840210E1;2,338073730E0
3,178842933E1;3,590415955E0;3,171403503E1;5,202682495E0
3,188893133E1;-3,972312927E0;3,712395477E1;6,480010986E0
3,198943333E1;-4,279998779E0;4,041336823E1;5,429061890E0
3,208993533E1;-4,709968567E0;3,918218994E1;5,090530396E0
3,219043746E1;-1,122942352E1;3,963793182E1;9,615173340E-1
3,229094046E1;-1,522626495E1;4,256651306E1;1,461685181E0
3,239144246E1;-1,245384979E1;3,440466309E1;-1,545455933E0
3,249194446E1;-6,620925903E0;2,636195374E1;-1,588058472E0
3,259244646E1;-6,796890259E0;2,009996796E1;-1,402099609E0
3,269294846E1;-7,486564636E0;1,692730713E1;-4,930892944E0
3,279345046E1;-1,227081299E0;1,783486938E1;-1,207763672E0
3,289395246E1;6,366828918E0;2,706408691E1;4,464920044E0
3,299445446E1;2,389755249E0;3,187779999E1;5,664154053E0
3,309495646E1;-1,936340332E-1;3,709922791E1;5,669860840E0
3,319545888E1;5,491180420E-1;3,724697876E1;6,705337524E0
3,329596088E1;-3,100700378E0;3,857321930E1;4,979080200E0
3,339646288E1;-1,049417877E1;3,936579895E1;3,222381592E0
3,349696488E1;-1,392134857E1;3,906157684E1;3,434967041E0
3,359746688E1;-9,267997742E0;3,074340820E1;1,253204346E0
3,369796887E1;-5,780525208E0;2,474939728E1;2,678283691E0
3,379847088E1;-8,443458557E0;1,864680481E1;1,789566040E0
3,389897288E1;-1,078479767E1;1,691336060E1;-4,193115234E-1
3,399947488E1;-5,012878418E0;2,218724823E1;3,370483398E0
3,409997738E1;2,777755737E0;3,060550690E1;8,659194946E0
3,420048038E1;-2,912551880E0;3,589346313E1;9,942199707E0
3,430098237E1;-3,727233887E0;4,023801422E1;9,712524414E0
3,440148438E1;-2,860725403E0;3,879711914E1;9,424087524E0
3,450198638E1;-6,676658630E0;4,044192505E1;5,887756348E0
3,460248838E1;-1,360831451E1;4,135851288E1;3,622940063E0
3,470299038E1;-1,558040619E1;3,740869904E1;2,350708008E0
3,480349238E1;-1,020679474E1;2,920778656E1;-1,302490234E-1
3,490399438E1;-7,307609558E0;2,466457367E1;2,969665527E-1
3,500449738E1;-8,430656433E0;1,939822388E1;-1,644500732E0
3,510499896E1;-4,508094788E0;1,829722595E1;-2,544479370E0
3,520550096E1;5,024063110E0;2,715896606E1;6,421585083E0
3,530600296E1;6,790893555E0;3,279268646E1;7,442413330E0
3,540650496E1;9,304809570E-2;3,951505280E1;9,279968262E0
3,550700696E1;-6,457138062E-1;4,256840515E1;8,842651367E0
3,560750896E1;-1,185516357E0;4,227024078E1;9,047897339E0
3,570801096E1;-8,083442688E0;4,339030457E1;4,459487915E0
3,580851296E1;-1,458097076E1;4,478881836E1;3,763320923E0
3,590901596E1;-1,404065704E1;3,889906311E1;1,419219971E0
3,600951796E1;-8,660911560E0;3,006304932E1;1,936767578E0
3,611001963E1;-7,981117249E0;2,376860046E1;2,034362793E0
3,621052163E1;-1,007125092E1;2,113345337E1;-5,119171143E-1
3,631102363E1;-8,455162048E0;1,911422729E1;-8,637695312E-1
3,641152563E1;9,329910278E-1;3,070809937E1;7,477630615E0
3,651202762E1;-1,126289368E0;3,537849426E1;7,868804932E0
3,661252963E1;-6,217636108E0;4,107066345E1;8,390991211E0
3,671303163E1;-5,593566895E0;4,141353607E1;8,517089844E0
3,681353362E1;-6,618019104E0;4,230367279E1;8,396820068E0
3,691403663E1;-1,546814728E1;4,173209381E1;3,222290039E0
3,701453863E1;-1,888187408E1;4,354502106E1;3,197906494E0
3,711504083E1;-1,544438934E1;3,522623444E1;1,116073608E0
3,721554283E1;-9,875083923E0;2,724500275E1;9,858856201E-1
3,731604483E1;-1,083400726E1;1,962496185E1;3,933715820E-2
3,741654683E1;-9,888450623E0;1,807586670E1;-3,671096802E0
3,751704883E1;-9,710998535E-1;2,315371704E1;3,169128418E0
3,761755083E1;6,438415527E0;3,178103638E1;8,787414551E0
3,771805383E1;-3,233413696E-1;3,710433960E1;1,002400208E1
3,781855583E1;-1,724945068E0;4,200917053E1;9,207565308E0
3,791905783E1;-7,755813599E-1;4,186306763E1;9,207580566E0
3,801955983E1;-4,093498230E0;4,569515228E1;6,446273804E0
3,812006225E1;-1,303377533E1;4,586862183E1;4,484558105E0
3,822056425E1;-1,378514862E1;4,108240509E1;2,807647705E0
3,832106725E1;-8,698463440E0;3,294688416E1;1,459136963E0
3,842156925E1;-7,544654846E0;2,495120239E1;2,336563110E0
3,852207125E1;-9,648460388E0;2,046106720E1;-1,214080811E0
3,862257325E1;-7,573127747E0;1,857204437E1;-3,681243896E0
3,872307525E1;8,415527344E-1;2,953177643E1;4,829742432E0
3,882357725E1;1,498481750E0;3,447772980E1;7,123977661E0
3,892407925E1;-4,827262878E0;4,023708344E1;8,102874756E0
3,902458225E1;-4,613433838E0;4,321038055E1;7,967453003E0
3,912508471E1;-6,097198486E0;4,376923370E1;7,167633057E0
3,922558671E1;-1,422606659E1;4,422870636E1;2,152160645E0
3,932608871E1;-1,793537140E1;4,634318542E1;1,803405762E0
3,942659071E1;-1,641391754E1;3,823174286E1;-1,745391846E0
3,952709271E1;-1,120664215E1;3,030517578E1;-3,629150391E-1
3,962759571E1;-1,171654510E1;2,422024536E1;-2,722930908E-1
3,972809771E1;-1,312990570E1;2,149227142E1;-3,405502319E0
3,982859971E1;-6,234619141E0;2,118284607E1;-1,809219360E0
3,992910171E1;1,674354553E0;3,195282745E1;6,559692383E0
4,002960371E1;-3,117324829E0;3,611696625E1;7,074295044E0
4,013010633E1;-6,485054016E0;4,077626038E1;7,438735962E0
4,023060833E1;-5,655258179E0;4,070985413E1;8,002120972E0
4,033111033E1;-7,874748230E0;4,207096100E1;6,510574341E0
4,043161233E1;-1,574848175E1;4,245950317E1;4,088241577E0
4,053211433E1;-1,739557648E1;4,005099487E1;2,773483276E0
4,063261733E1;-1,293343353E1;3,204132080E1;6,998596191E-1
4,073311933E1;-1,003223419E1;2,603986359E1;2,194274902E0
4,083362133E1;-1,314203644E1;1,999648285E1;2,228240967E-1
4,093412333E1;-1,270311737E1;1,794342041E1;-4,129714966E0
4,103462533E1;-3,181922913E0;2,684928894E1;2,795303345E0
4,113512796E1;-4,832229614E-1;3,195635223E1;5,347702026E0
4,123562996E1;-5,065155029E0;3,753473663E1;7,470748901E0
4,133613196E1;-5,217628479E0;4,004709625E1;6,364318848E0
4,143663396E1;-5,648376465E0;3,993410492E1;6,745941162E0
4,153713596E1;-1,145601654E1;4,251259613E1;3,584182739E0
4,163763896E1;-1,617589569E1;4,315527344E1;2,890487671E0
