"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,187066059E2;5,235779982E1;4,890957876E0;2,236479688E0;1,175566650E0;3,983918449E0;4,892990219E0;3,143753132E0
2,197066036E2;5,235781742E1;4,890958090E0;2,209687252E0;1,314129483E0;3,334071938E0;4,918784292E0;3,103239939E0
2,207065996E2;5,235781989E1;4,890946594E0;2,437376452E0;1,031399945E0;3,557442489E2;4,916332778E0;3,107122311E0
2,217065971E2;5,235783473E1;4,890930373E0;2,246789753E0;1,257865183E0;3,501660843E2;4,959086381E0;3,038420527E0
2,227065940E2;5,235785174E1;4,890933212E0;2,228984644E0;1,445220365E0;3,542240065E2;5,019889462E0;2,936877052E0
2,237065912E2;5,235785835E1;4,890935414E0;2,086108170E0;1,265791056E0;3,572673182E2;4,987933734E0;2,990828331E0
2,247065881E2;5,235787018E1;4,890955513E0;1,830489198E0;1,236207616E0;1,150304634E1;4,933267523E0;3,080163727E0
2,257065847E2;5,235788235E1;4,890961228E0;1,879887039E0;1,155554371E0;1,232391255E1;4,945099541E0;3,061131745E0
2,267065825E2;5,235789418E1;4,890964123E0;2,405572642E0;1,084355999E0;1,175659487E1;4,922037110E0;3,098078069E0
2,277065786E2;5,235790029E1;4,890961367E0;2,380546348E0;8,658965309E-1;8,163661385E0;4,914657847E0;3,109770936E0
2,287065759E2;5,235790689E1;4,890928495E0;1,869686831E0;1,008308984E0;3,499910967E2;4,905630956E0;3,123991350E0
2,297065728E2;5,235792059E1;4,890916168E0;2,499108099E0;1,226159800E0;3,475085504E2;4,888275660E0;3,151078879E0
2,307065694E2;5,235792560E1;4,890923185E0;2,518164195E0;1,062578230E0;3,588646192E2;4,849207089E0;3,210876461E0
2,317065669E2;5,235794206E1;4,890911730E0;2,611201257E0;1,347345956E0;3,559024461E2;4,841032390E0;3,223188241E0
2,327065638E2;5,235795606E1;4,890901077E0;2,452065866E0;1,447753511E0;3,524195258E2;4,848289699E0;3,212261512E0
2,337065609E2;5,235796775E1;4,890881413E0;2,695558613E0;1,439158191E0;3,445811016E2;4,899182097E0;3,134095056E0
2,347065588E2;5,235798757E1;4,890865505E0;2,522079826E0;1,649281425E0;3,429666114E2;4,968377419E0;3,023204070E0
2,357065547E2;5,235800096E1;4,890880829E0;2,361884986E0;1,632531014E0;3,533762841E2;4,994451577E0;2,979931288E0
2,367065521E2;5,235800899E1;4,890849146E0;2,781189920E0;1,424913733E0;3,379856987E2;4,958742603E0;3,038981544E0
2,377065485E2;5,235802893E1;4,890830452E0;2,377316739E0;1,643624021E0;3,374329897E2;5,015781128E0;2,943888025E0
2,387065462E2;5,235804762E1;4,890781289E0;2,898841176E0;1,935241679E0;3,251252050E2;4,940731174E0;3,068177391E0
2,397065431E2;5,235804426E1;4,890759257E0;2,929577871E0;8,859956242E-1;3,052902535E2;4,869864714E0;3,179458240E0
2,407065400E2;5,235804153E1;4,890739404E0;2,859089751E0;6,948437198E-1;2,861917593E2;4,912205942E0;3,113642531E0
2,417065370E2;5,235802982E1;4,890731531E0;2,019437179E0;2,966269713E-1;2,528436211E2;4,967068596E0;3,025353962E0
2,427065340E2;5,235803683E1;4,890713506E0;1,728481032E0;5,060851223E-1;2,919326497E2;4,975632067E0;3,011249337E0
2,437065312E2;5,235804545E1;4,890686404E0;2,310780375E0;1,109677916E0;3,121016578E2;4,938579500E0;3,071639555E0
2,447065272E2;5,235805594E1;4,890675933E0;2,148122004E0;1,257537818E0;3,199812378E2;4,918956764E0;3,102966547E0
2,457065241E2;5,235806859E1;4,890664792E0;2,485571552E0;1,577402583E0;3,281343431E2;4,912599727E0;3,113021193E0
2,467065215E2;5,235806259E1;4,890658268E0;2,586740796E0;1,361989823E0;3,304793547E2;4,904082394E0;3,126421741E0
2,477065192E2;5,235806647E1;4,890645387E0;2,798271527E0;1,381495451E0;3,316631781E2;4,905129672E0;3,124778381E0
2,487065159E2;5,235807716E1;4,890632292E0;2,413621998E0;1,340548970E0;3,308415333E2;4,923162989E0;3,096288620E0
2,497065126E2;5,235807947E1;4,890630430E0;2,493176998E0;1,007455750E0;3,288494557E2;4,947923567E0;3,056564969E0
2,507065108E2;5,235808318E1;4,890614734E0;2,038228641E0;8,372074443E-1;3,182231526E2;4,971388601E0;3,018249891E0
2,517065070E2;5,235809068E1;4,890617608E0;2,459839840E0;6,945235186E-1;3,319954454E2;4,926974844E0;3,090219396E0
2,527065041E2;5,235809942E1;4,890621363E0;2,197423847E0;6,160409383E-1;3,413932269E2;4,951777578E0;3,050317337E0
2,537065006E2;5,235810829E1;4,890620627E0;2,377032298E0;7,964976180E-1;3,459102591E2;4,927261206E0;3,089762781E0
2,547064980E2;5,235811276E1;4,890646210E0;2,607352717E0;7,834859826E-1;1,112369801E1;4,908395651E0;3,119645679E0
2,557064949E2;5,235813928E1;4,890639943E0;2,610263967E0;1,255529683E0;1,152218001E0;4,892485548E0;3,144538470E0
2,567064914E2;5,235815617E1;4,890640657E0;2,115795669E0;1,495883441E0;3,599050908E2;4,908389973E0;3,119654613E0
2,577064884E2;5,235816954E1;4,890640798E0;2,185357351E0;1,550996957E0;3,590431295E2;4,947375764E0;3,057451566E0
2,587064861E2;5,235817844E1;4,890638145E0;2,184694026E0;1,305251762E0;3,559365739E2;4,952197684E0;3,049635245E0
2,597064841E2;5,235818510E1;4,890641634E0;2,319586369E0;1,076052375E0;3,590663010E2;4,931683356E0;3,082699516E0
2,607064794E2;5,235819402E1;4,890648782E0;2,389663165E0;1,118838536E0;6,212753528E0;4,931071649E0;3,083677906E0
2,617068814E2;5,235819799E1;4,890652584E0;2,368599501E0;9,335445649E-1;1,285505227E1;4,928780387E0;3,087338810E0
2,627068884E2;5,235820940E1;4,890658352E0;2,232288379E0;1,042569552E0;1,637837996E1;4,943046578E0;3,064445718E0
2,637068882E2;5,235822010E1;4,890671178E0;2,519143531E0;1,061547161E0;2,202673319E1;4,960575371E0;3,035988969E0
2,647068129E2;5,235822597E1;4,890683405E0;2,762201064E0;1,009910822E0;2,775468525E1;4,982166876E0;3,000425012E0
2,657068996E2;5,235824325E1;4,890702221E0;1,826452645E0;1,205793785E0;2,724048938E1;4,955911481E0;3,043596299E0
2,667068987E2;5,235825157E1;4,890710105E0;2,910771848E0;1,039282772E0;2,411579664E1;4,930464848E0;3,084648021E0
2,677069019E2;5,235826982E1;4,890705487E0;2,485511868E0;1,033326158E0;1,610885985E1;4,925497975E0;3,092572834E0
2,687069057E2;5,235828629E1;4,890695988E0;2,757773836E0;9,926104421E-1;6,085125126E0;4,928612408E0;3,087606964E0
2,697069058E2;5,235830529E1;4,890690829E0;2,357267998E0;1,111167607E0;2,352103903E0;4,915008377E0;3,109216893E0
2,707069123E2;5,235831929E1;4,890687734E0;2,046685677E0;1,068576805E0;3,591112268E2;4,918700354E0;3,103372982E0
2,717069134E2;5,235831904E1;4,890683595E0;2,616666952E0;9,348846145E-1;3,561061389E2;4,927885087E0;3,088767652E0
2,727069082E2;5,235833189E1;4,890684234E0;2,479938271E0;9,222471276E-1;3,587404892E2;4,933602744E0;3,079626763E0
2,737069087E2;5,235834383E1;4,890667337E0;2,409845651E0;1,005748503E0;3,510954546E2;4,908178515E0;3,119987291E0
2,747069105E2;5,235835441E1;4,890672686E0;2,328575885E0;9,961178421E-1;3,566176831E2;4,921569266E0;3,098821227E0
2,757069076E2;5,235836951E1;4,890662980E0;2,247435094E0;1,177540254E0;3,547939271E2;4,950037941E0;3,053139600E0
2,767069030E2;5,235838635E1;4,890662593E0;3,008764536E0;1,231608979E0;3,576438490E2;4,933847755E0;3,079234218E0
2,777068989E2;5,235839067E1;4,890670175E0;2,719210933E0;1,097893654E0;6,260179654E-1;4,919892742E0;3,101482298E0
2,787068928E2;5,235841243E1;4,890655841E0;2,668763121E0;1,105524636E0;3,562570322E2;4,892312278E0;3,144808040E0
2,797068888E2;5,235843255E1;4,890655039E0;2,712498317E0;1,375866514E0;3,568895292E2;4,868828859E0;3,181044259E0
2,807068856E2;5,235845320E1;4,890648807E0;2,681541308E0;1,539969234E0;3,561273522E2;4,877328682E0;3,167996521E0
2,817068800E2;5,235847824E1;4,890638461E0;2,550826629E0;1,708849139E0;3,530373449E2;4,880106717E0;3,163715452E0
2,827068762E2;5,235847826E1;4,890642520E0;2,978928575E0;8,952146953E-1;2,776566290E0;4,805694213E0;3,275643473E0
2,837068727E2;5,235849335E1;4,890649300E0;2,254852859E0;1,008301854E0;7,003410769E0;4,817045253E0;3,258928055E0
2,847068704E2;5,235851369E1;4,890640764E0;2,625559861E0;1,240153011E0;8,360756135E-1;4,828816881E0;3,241460251E0
2,857068633E2;5,235852350E1;4,890648248E0;2,684814016E0;1,088886337E0;5,364337830E0;4,846617360E0;3,214784160E0
2,867068592E2;5,235853142E1;4,890648671E0;2,558443507E0;1,021753393E0;5,326295979E0;4,868037032E0;3,182255881E0
2,877068560E2;5,235854430E1;4,890643710E0;2,420314753E0;1,066528323E0;1,870284868E0;4,855294631E0;3,201663799E0
2,887068518E2;5,235855943E1;4,890638275E0;2,482827186E0;1,184595107E0;3,585919193E2;4,852783130E0;3,205469221E0
2,897068484E2;5,235857489E1;4,890644671E0;1,640940243E0;1,332058003E0;3,533336899E0;4,914614684E0;3,109839150E0
2,907068446E2;5,235858306E1;4,890648034E0;2,601754144E0;1,253659840E0;5,469829033E0;4,862482376E0;3,190736933E0
2,917068412E2;5,235859599E1;4,890661076E0;2,340002819E0;1,248503475E0;1,017565085E1;4,872434146E0;3,175519253E0
2,927068365E2;5,235860739E1;4,890653941E0;2,397603026E0;1,104271172E0;3,404834477E0;4,841921496E0;3,221852457E0
2,937068340E2;5,235862242E1;4,890653088E0;2,465624389E0;1,118183751E0;3,326558522E0;4,830549497E0;3,238877675E0
2,947068299E2;5,235864013E1;4,890646990E0;1,809174292E0;1,304434742E0;3,592925139E2;4,829572271E0;3,240334661E0
2,957068269E2;5,235865147E1;4,890648103E0;2,481694588E0;1,220603177E0;2,056703583E-1;4,833076027E0;3,235106359E0
2,967068225E2;5,235866231E1;4,890646612E0;2,446208484E0;1,164397345E0;3,585698330E2;4,838199407E0;3,227439159E0
2,977068195E2;5,235867696E1;4,890642684E0;2,565428254E0;1,201791295E0;3,577301706E2;4,808243309E0;3,271900566E0
2,987068151E2;5,235868900E1;4,890648815E0;2,255270660E0;1,290028507E0;2,256100263E0;4,814454875E0;3,262753635E0
2,997068125E2;5,235871109E1;4,890642688E0;1,486917469E0;1,556575666E0;3,591951135E2;4,814433897E0;3,262784591E0
3,007068090E2;5,235871435E1;4,890639087E0;2,560011449E0;1,134573368E0;3,588363768E2;4,793923004E0;3,292846681E0
3,017068059E2;5,235872444E1;4,890639222E0;2,287537321E0;1,144044537E0;3,587288938E2;4,811833691E0;3,266618062E0
3,027068048E2;5,235873719E1;4,890637589E0;2,440981488E0;1,220825279E0;3,577860787E2;4,821677087E0;3,252071201E0
3,037067991E2;5,235875041E1;4,890637275E0;2,220934177E0;1,232943794E0;3,583699381E2;4,839276525E0;3,225823887E0
3,047067946E2;5,235875829E1;4,890631948E0;1,358518020E0;1,143886799E0;3,537537559E2;4,867028733E0;3,183797787E0
3,057067953E2;5,235877063E1;4,890628421E0;2,096376278E0;1,158042570E0;3,536009496E2;4,875010757E0;3,171562257E0
3,067067882E2;5,235878057E1;4,890621219E0;2,026372883E0;1,197665741E0;3,500564373E2;4,900042416E0;3,132749807E0
3,077067856E2;5,235878770E1;4,890619460E0;1,702919701E0;1,139437381E0;3,467055936E2;4,907732229E0;3,120689251E0
3,087067816E2;5,235879457E1;4,890618687E0;1,600732400E0;9,415296544E-1;3,433692648E2;4,917709314E0;3,104943177E0
3,097067788E2;5,235880273E1;4,890601585E0;1,599636063E0;9,363963837E-1;3,324356411E2;4,907170904E0;3,121571839E0
3,107067758E2;5,235881199E1;4,890593415E0;1,972193281E0;9,306097575E-1;3,320001254E2;4,899788015E0;3,133147689E0
3,117067724E2;5,235882882E1;4,890585950E0;2,161852929E0;1,077544908E0;3,350199850E2;4,874520981E0;3,172314965E0
3,127067690E2;5,235883684E1;4,890585707E0;2,101524118E0;1,084622960E0;3,363274998E2;4,895830152E0;3,139328616E0
3,137067664E2;5,235884709E1;4,890565437E0;1,849459742E0;1,072699290E0;3,268450794E2;4,881254565E0;3,161944165E0
3,147067626E2;5,235886315E1;4,890541525E0;1,866610355E0;1,323853157E0;3,236021070E2;4,880660433E0;3,162861169E0
3,157067595E2;5,235887138E1;4,890510932E0;1,989751694E0;1,363850762E0;3,156957802E2;4,852982711E0;3,205167054E0
3,167067555E2;5,235888455E1;4,890500867E0;2,041282942E0;1,379263914E0;3,189202687E2;4,870834617E0;3,177972178E0
3,177067523E2;5,235889530E1;4,890501670E0;2,457787162E0;1,425885206E0;3,284091745E2;4,859724503E0;3,194935803E0
3,187067525E2;5,235890447E1;4,890489695E0;2,402681896E0;1,425511231E0;3,270429475E2;4,890159549E0;3,148154479E0
3,197067496E2;5,235891252E1;4,890462929E0;5,382946739E-1;1,523489423E0;3,188182745E2;4,923570614E0;3,095640393E0
3,207067440E2;5,235890068E1;4,890466094E0;1,974571775E0;5,861251834E-1;2,970748669E2;4,905130766E0;3,124776665E0
3,217067400E2;5,235890547E1;4,890445812E0;1,990159883E0;6,889970569E-1;2,967648685E2;4,960095388E0;3,036773086E0
3,227067373E2;5,235891811E1;4,890416439E0;2,122506818E0;1,125781781E0;3,002181643E2;5,209702784E0;2,880551773E0
3,237067336E2;5,235892966E1;4,890398389E0;2,216484130E0;1,270218053E0;3,051643401E2;5,546181511E0;2,760736004E0
3,247067301E2;5,235894407E1;4,890380753E0;1,228567133E0;1,438583408E0;3,104030271E2;5,637120193E0;2,776702351E0
3,257067274E2;5,235894564E1;4,890366488E0;1,675595552E0;1,375489318E0;3,071825536E2;5,933655676E0;2,608030169E0
3,267067269E2;5,235895550E1;4,890367685E0;1,607207291E0;1,286545588E0;3,155586561E2;6,401028765E0;2,370819101E0
3,277067207E2;5,235895403E1;4,890360525E0;2,188617190E0;1,081585124E0;3,118620739E2;6,028766329E0;2,019633080E0
3,287067184E2;5,235896938E1;4,890364697E0;1,713933880E0;1,104459675E0;3,232207438E2;5,382278030E0;2,279939007E0
3,297067147E2;5,235897260E1;4,890368513E0;1,315541082E0;1,018974029E0;3,243566016E2;5,462213908E0;1,997187085E0
3,307067120E2;5,235897174E1;4,890349652E0;1,895858941E0;9,586252286E-1;3,151096628E2;5,759226459E0;1,695393175E0
3,317067095E2;5,235895930E1;4,890338921E0;1,817581479E0;7,294998890E-1;2,990711832E2;5,477285242E0;2,073307122E0
3,327067053E2;5,235898561E1;4,890308395E0;1,722402807E0;1,267741907E0;3,078613090E2;5,797706243E0;2,112617655E0
3,337067022E2;5,235899013E1;4,890290716E0;1,881533545E0;1,313771072E0;3,073324004E2;5,731963808E0;2,497339621E0
3,347066984E2;5,235899581E1;4,890290487E0;1,305902257E0;1,126668686E0;3,098269567E2;5,695093744E0;2,504384935E0
3,357066959E2;5,235899742E1;4,890286024E0;1,557125836E0;9,791031014E-1;3,113723033E2;5,930953494E0;2,405191438E0
3,367066923E2;5,235901797E1;4,890251373E0;1,609635375E0;1,424075803E0;3,117731102E2;6,187337089E0;2,176002219E0
3,377066892E2;5,235903312E1;4,890237894E0;1,702588323E0;1,485620887E0;3,149597886E2;5,968410167E0;2,195057714E0
3,387066867E2;5,235904986E1;4,890217324E0;1,773390374E0;1,591832307E0;3,169189702E2;5,730657425E0;2,642615717E0
3,397066841E2;5,235904140E1;4,890234584E0;1,688138812E0;1,082242086E0;3,192300387E2;5,731793423E0;2,763673878E0
3,407066804E2;5,235905849E1;4,890226752E0;1,705878191E0;1,209175927E0;3,259668129E2;5,893888257E0;2,732434377E0
3,417066772E2;5,235906781E1;4,890228903E0;1,535293173E0;1,140714493E0;3,308442373E2;6,232031407E0;2,612231433E0
3,427066753E2;5,235908829E1;4,890211987E0;2,151895176E0;1,430672222E0;3,314839578E2;6,191441575E0;2,633019775E0
3,437066724E2;5,235909082E1;4,890213479E0;1,945035463E0;1,181564929E0;3,325396307E2;5,797673926E0;2,832632354E0
3,447066674E2;5,235911002E1;4,890197616E0;1,922752432E0;1,399185298E0;3,335866642E2;6,060301183E0;2,739384001E0
3,457066644E2;5,235911559E1;4,890186095E0;1,527655865E0;1,319613950E0;3,308282175E2;6,006558666E0;2,715983317E0
3,467066611E2;5,235911723E1;4,890172130E0;1,295795488E0;1,171249706E0;3,259850165E2;5,607926559E0;2,694296221E0
3,477066586E2;5,235911971E1;4,890182554E0;1,471839073E0;9,658856418E-1;3,334569918E2;5,371879067E0;2,637016373E0
3,487066551E2;5,235912964E1;4,890176213E0;2,012781032E0;9,949051421E-1;3,367878923E2;5,177296742E0;2,649553827E0
3,497066522E2;5,235914663E1;4,890178098E0;1,502258017E0;1,102956435E0;3,451067813E2;5,104739577E0;2,786785044E0
3,507066495E2;5,235916773E1;4,890180497E0;1,239885333E0;1,332378479E0;3,496273517E2;5,033907110E0;2,912784963E0
3,517066463E2;5,235917992E1;4,890180343E0;1,057632157E0;1,369847896E0;3,506237211E2;5,050361422E0;2,884161324E0
3,527066433E2;5,235918197E1;4,890179761E0;1,714304608E0;1,073504065E0;3,525051688E2;5,034006248E0;2,912613625E0
3,537066395E2;5,235920222E1;4,890168563E0;1,872656841E0;1,237996071E0;3,490091823E2;5,008575657E0;2,956130396E0
3,547066370E2;5,235921439E1;4,890169964E0;1,834006919E0;1,228109013E0;3,526263516E2;4,994263113E0;2,980247135E0
3,557066348E2;5,235922622E1;4,890168403E0;1,687842224E0;1,229941063E0;3,540342743E2;5,007433484E0;2,958064728E0
3,567066307E2;5,235924647E1;4,890165701E0;1,229858651E0;1,445041959E0;3,542614563E2;5,014906361E0;2,945377943E0
3,577066274E2;5,235926188E1;4,890171091E0;1,544789480E0;1,480626375E0;3,584216409E2;5,046074185E0;2,891655643E0
3,587066245E2;5,235926241E1;4,890164501E0;1,774096937E0;1,154513036E0;3,545590532E2;5,134151878E0;2,898160251E0
3,597066218E2;5,235926746E1;4,890158816E0;1,706877779E0;1,105635734E0;3,513011632E2;5,188563830E0;2,927903794E0
3,607066184E2;5,235927808E1;4,890152151E0;1,819306307E0;1,185873525E0;3,492427204E2;5,274938978E0;3,027580517E0
3,617066178E2;5,235928885E1;4,890158040E0;1,248941002E0;1,104709314E0;3,539214843E2;4,913700430E0;3,111283515E0
3,627066122E2;5,235929491E1;4,890158357E0;1,679439425E0;1,162179377E0;3,552154256E2;4,903636816E0;3,127120561E0
3,637066094E2;5,235930259E1;4,890157181E0;1,722406825E0;1,236950767E0;3,553147424E2;4,898634061E0;3,134951574E0
3,647066059E2;5,235931313E1;4,890177355E0;1,791555155E0;1,229886494E0;7,563471078E0;4,904144541E0;3,126324255E0
3,657066025E2;5,235932282E1;4,890168108E0;1,596963325E0;1,120523888E0;1,797949782E0;4,878433605E0;3,166294774E0
3,667066003E2;5,235933244E1;4,890169903E0;1,205390279E0;1,014962063E0;5,046489486E0;4,887752921E0;3,151889657E0
3,677065969E2;5,235934944E1;4,890171544E0;1,820811472E0;1,172854745E0;6,354497092E0;4,905565396E0;3,124094297E0
3,687065936E2;5,235936261E1;4,890175796E0;2,163421527E0;1,285278689E0;6,930047059E0;4,891094964E0;3,146700984E0
3,697065909E2;5,235937387E1;4,890174413E0;1,957172398E0;1,238202199E0;5,075655137E0;4,905369131E0;3,124402458E0
3,707065881E2;5,235938474E1;4,890173928E0;2,365077268E0;1,143929399E0;6,466425825E0;4,884214891E0;3,157369464E0
3,717065839E2;5,235939520E1;4,890172266E0;2,206981313E0;1,156967387E0;4,646377886E0;4,885338106E0;3,155631256E0
3,727065809E2;5,235941004E1;4,890171981E0;1,737102250E0;1,233335487E0;5,495790691E0;4,891282745E0;3,146409087E0
3,737065775E2;5,235942053E1;4,890165690E0;2,002894388E0;1,105441026E0;9,914230246E-1;4,880690266E0;3,162815133E0
3,747065753E2;5,235942942E1;4,890175010E0;2,396691242E0;1,023368623E0;7,726054399E0;4,905287486E0;3,124530638E0
3,757065723E2;5,235943941E1;4,890173341E0;2,314598125E0;9,781582476E-1;5,673424139E0;4,947243181E0;3,057666094E0
3,767065694E2;5,235945000E1;4,890193347E0;2,424264453E0;1,105290162E0;1,630478792E1;4,945311362E0;3,060789533E0
3,777065655E2;5,235945593E1;4,890195263E0;1,887931152E0;9,645116154E-1;1,599723502E1;4,942101415E0;3,065969772E0
3,787065624E2;5,235946554E1;4,890187042E0;1,643499045E0;9,691968776E-1;6,792846534E0;4,983960133E0;2,997445316E0
3,797065601E2;5,235947570E1;4,890184477E0;2,120849228E0;1,053294586E0;4,453665268E0;4,993182231E0;2,982057719E0
3,807065566E2;5,235947874E1;4,890171491E0;1,844889644E0;8,322408457E-1;3,563766830E2;4,974965606E0;3,012350287E0
3,817065538E2;5,235948773E1;4,890170646E0;1,636738824E0;8,501271519E-1;3,579901768E2;5,015900923E0;2,943683910E0
3,827065504E2;5,235949505E1;4,890188857E0;2,143327437E0;9,734190112E-1;1,051957795E1;5,057873120E0;2,870967874E0
3,837065480E2;5,235950500E1;4,890183370E0;2,008265038E0;1,076458253E0;5,300996884E0;5,037118260E0;2,907228348E0
3,847065443E2;5,235951571E1;4,890191288E0;2,179517739E0;1,136228150E0;1,026818363E1;4,953567223E0;3,047410179E0
3,857065415E2;5,235952680E1;4,890200511E0;2,266973550E0;1,131006212E0;1,289742641E1;4,960363830E0;3,036334584E0
3,867065383E2;5,235954236E1;4,890203091E0;1,920560657E0;8,872393437E-1;1,160083101E1;4,938227490E0;3,072205443E0
3,877069210E2;5,235955193E1;4,890210450E0;1,697124763E0;9,397307871E-1;1,837581690E1;4,969760692E0;3,020929609E0
3,887069092E2;5,235955721E1;4,890216343E0;2,045522336E0;8,871454396E-1;2,330543359E1;5,038637273E0;2,904594888E0
3,897069030E2;5,235955393E1;4,890233561E0;2,093320771E0;8,525666378E-1;3,933644622E1;5,108772710E0;2,779384541E0
3,907069092E2;5,235956238E1;4,890264139E0;1,816360058E0;1,252038914E0;4,615039801E1;5,096123552E0;2,802509907E0
3,917069089E2;5,235957478E1;4,890281689E0;1,963555957E0;1,340120259E0;4,523825655E1;5,039535991E0;2,903035313E0
3,927069050E2;5,235958597E1;4,890302626E0;2,060635036E0;1,420715991E0;4,586389659E1;5,002790618E0;2,965910158E0
3,937069103E2;5,235959683E1;4,890321257E0;2,189828259E0;1,454733280E0;4,715061006E1;4,925110033E0;3,093190617E0
3,947069143E2;5,235961351E1;4,890340573E0;1,698856760E0;1,631469037E0;4,458317429E1;4,937260251E0;3,073759627E0
3,957069114E2;5,235961791E1;4,890368509E0;2,175444991E0;1,522632487E0;5,042738803E1;4,893226142E0;3,143385906E0
3,967069135E2;5,235963285E1;4,890371929E0;2,244603452E0;1,367038195E0;3,969552336E1;4,868374910E0;3,181738954E0
3,977069126E2;5,235964328E1;4,890379455E0;1,904000901E0;1,193291708E0;3,235455606E1;4,882544372E0;3,159952133E0
3,987069075E2;5,235965594E1;4,890400545E0;1,482406366E0;1,291890075E0;3,688507746E1;4,885645750E0;3,155154931E0
3,997069046E2;5,235966888E1;4,890422339E0;1,964519836E0;1,469674270E0;3,892814266E1;4,877988362E0;3,166980672E0
4,007069098E2;5,235967887E1;4,890426713E0;1,674995461E0;1,351390143E0;3,507868982E1;4,883615356E0;3,158296706E0
4,017069099E2;5,235969370E1;4,890431694E0;2,021971919E0;1,320465572E0;3,091920367E1;4,838615601E0;3,226815163E0
4,027069081E2;5,235969998E1;4,890434379E0;1,768802654E0;1,068248541E0;2,842379162E1;4,825246297E0;3,246773045E0
4,037069076E2;5,235971245E1;4,890443609E0;1,289022780E0;1,100275044E0;2,696369605E1;4,834818512E0;3,232501660E0
4,047069060E2;5,235972086E1;4,890452251E0;1,727999778E0;1,135973813E0;3,040085089E1;4,854944662E0;3,202194460E0
4,057069044E2;5,235972541E1;4,890468785E0;2,333574539E0;1,190525271E0;3,645006979E1;4,830430477E0;3,239055177E0
4,067069027E2;5,235974226E1;4,890475855E0;1,772677854E0;1,421219599E0;2,977092179E1;4,828185082E0;3,242401247E0
4,077069005E2;5,235975553E1;4,890478499E0;1,752672049E0;1,394863569E0;2,309795174E1;4,826235424E0;3,245302553E0
4,087068990E2;5,235976508E1;4,890468418E0;1,738642666E0;1,246989406E0;9,579753159E0;4,820797751E0;3,253374568E0
4,097068974E2;5,235977323E1;4,890455692E0;2,076835238E0;1,060664881E0;3,503821375E2;4,828659657E0;3,241694456E0
4,107068945E2;5,235977805E1;4,890439525E0;2,059639798E0;8,726337262E-1;3,317882306E2;4,850773807E0;3,208509079E0
4,117068926E2;5,235979293E1;4,890428741E0;2,191210007E0;1,122875353E0;3,342311101E2;4,861235816E0;3,192635803E0
4,127068896E2;5,235980067E1;4,890413289E0;2,233821874E0;9,624554999E-1;3,204597254E2;4,921661819E0;3,098674228E0
4,137068878E2;5,235982517E1;4,890402915E0;2,220150681E0;9,678854438E-1;3,325143954E2;4,938290023E0;3,072104927E0
4,147068862E2;5,235985105E1;4,890415767E0;1,621464599E0;1,220428001E0;3,537089180E2;4,987830557E0;2,991000396E0
4,157068838E2;5,235985576E1;4,890422194E0;1,863514067E0;1,164695270E0;3,559870090E2;5,004743356E0;2,962613875E0
4,167068813E2;5,235983314E1;4,890426172E0;2,243623433E0;5,261792308E-1;3,542779160E2;4,980587706E0;3,003045643E0
4,177068779E2;5,235980453E1;4,890404815E0;2,240945788E0;4,840263274E-1;2,409616210E2;4,919135426E0;3,102683305E0
4,187068763E2;5,235980298E1;4,890371588E0;1,923849181E0;1,011797776E0;2,557008682E2;4,898802709E0;3,134688031E0
4,197068733E2;5,235980499E1;4,890346502E0;2,260645602E0;1,232144023E0;2,648226583E2;4,891187334E0;3,146557403E0
4,207068715E2;5,235980817E1;4,890327539E0;1,407035987E0;1,243168646E0;2,689147714E2;4,896536119E0;3,138227377E0
4,217068681E2;5,235981820E1;4,890323978E0;9,026586581E-1;9,787861883E-1;2,808764056E2;4,892004901E0;3,145286168E0
4,227068651E2;5,235982234E1;4,890324851E0;1,851410569E0;7,009984092E-1;2,912158299E2;4,912772455E0;3,112748599E0
4,237068635E2;5,235982293E1;4,890305182E0;1,531429649E0;9,175965769E-1;2,843716368E2;4,912149934E0;3,113730891E0
4,247068603E2;5,235982447E1;4,890285420E0;2,023245060E0;1,049598611E0;2,825740231E2;4,924011676E0;3,094938779E0
4,257068578E2;5,235983217E1;4,890262516E0;1,889965983E0;1,324945783E0;2,855608314E2;4,941530999E0;3,066889045E0
4,267068541E2;5,235984299E1;4,890243995E0;1,381820108E0;1,403079162E0;2,910390137E2;4,944955842E0;3,061363871E0
4,277068510E2;5,235984528E1;4,890234827E0;1,634140298E0;1,228471784E0;2,920309517E2;4,975842066E0;3,010902317E0
4,287068493E2;5,235985747E1;4,890214934E0;1,292440616E0;1,357309138E0;2,978336308E2;5,018493454E0;2,939261895E0
4,297068459E2;5,235986244E1;4,890213974E0;1,583910550E0;1,071189567E0;3,002504398E2;5,066543472E0;2,855639032E0
4,307068423E2;5,235986799E1;4,890191730E0;1,552682735E0;1,162682599E0;2,978951456E2;5,157167723E0;2,688523407E0
4,317068397E2;5,235987400E1;4,890170828E0;1,276573523E0;1,266653263E0;2,965748260E2;5,217274009E0;2,569939484E0
4,327068373E2;5,235986779E1;4,890150211E0;1,415517344E0;1,239515388E0;2,878780554E2;5,254303755E0;2,493356992E0
4,337068344E2;5,235986417E1;4,890125172E0;1,876164949E0;1,289814722E0;2,820786333E2;5,310477197E0;2,371364369E0
