"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1,858182116E2;5,151756480E-2;2,942271531E-2;-3,376007080E-4
1,859182116E2;7,894055545E-2;-3,338766098E-2;-2,053585052E-1
1,860182116E2;1,057381928E-2;-3,124395013E-2;-2,640657425E-1
1,861182116E2;-7,611633278E-3;-2,555784583E-2;-1,998519897E-1
1,862182116E2;-1,034578755E-1;-6,560963392E-2;-1,111888885E-2
1,863182116E2;-1,117570177E-1;6,100299954E-2;9,164714813E-2
1,864182116E2;-3,018335626E-2;9,877245128E-2;2,103948593E-1
1,865182116E2;-3,519182093E-3;1,134698093E-2;3,291196823E-1
1,866182116E2;-1,036228333E-2;-1,974552870E-3;8,764266968E-4
1,867182116E2;6,186006591E-3;-1,749712229E-2;-1,646156311E-1
1,868182116E2;4,893172532E-3;-3,494313359E-2;-2,813587189E-1
1,869182116E2;-3,248083964E-2;-3,762000799E-2;-1,929931641E-1
1,870182116E2;-4,750552028E-2;-3,904777765E-2;-6,369304657E-2
1,871182116E2;4,411185533E-2;5,354332924E-2;2,924070358E-1
1,872182116E2;3,698165342E-2;1,131517142E-1;3,284215927E-1
1,873182116E2;6,026576459E-2;-4,865932465E-2;2,064437866E-1
1,874182116E2;-1,377590001E-3;-7,436209917E-2;-6,691646576E-2
1,875182116E2;-3,263990954E-2;-2,545070648E-2;-2,279386520E-1
1,876182116E2;2,045036480E-2;-4,846164584E-2;-2,525949478E-1
1,877182116E2;3,060428798E-2;-3,908836842E-2;-1,927709579E-1
1,878182116E2;5,332425982E-2;1,659175754E-2;-7,519054413E-2
1,879182116E2;8,491751552E-2;8,000105619E-2;1,517400742E-1
1,880182116E2;5,863615498E-2;-1,537102461E-2;7,234954834E-2
1,881182116E2;-2,853576094E-3;-1,708632708E-2;9,938812256E-2
1,882182116E2;-1,138035208E-3;-3,008008003E-2;1,259326935E-2
1,883182116E2;-7,273671031E-2;-2,373567224E-2;-1,798486710E-1
1,884182116E2;-3,842269070E-3;-9,010434151E-3;3,220558167E-3
1,885182116E2;-3,667907417E-2;-2,036291361E-2;3,743839264E-2
1,886182116E2;-2,334456891E-2;7,037355006E-2;7,588100433E-2
1,887182116E2;-6,669611484E-2;-3,882318735E-3;5,362415314E-2
1,888182116E2;-3,466613218E-2;4,400014877E-4;-7,671356201E-3
1,889182116E2;-4,104929417E-2;-1,192814112E-2;-2,009086609E-1
1,890182116E2;-2,414617874E-2;-5,997863412E-2;-1,158752441E-1
1,891182116E2;3,108935803E-2;1,419019699E-2;-2,444114685E-1
1,892182116E2;8,527330309E-2;-6,577967107E-2;2,750234604E-1
1,893182116E2;1,017105728E-1;4,730829597E-2;2,763853073E-1
1,894182116E2;7,876828313E-2;5,527022481E-2;4,001789093E-1
1,895182116E2;1,027138829E-1;4,104581475E-2;6,097412109E-2
1,896182116E2;1,043438315E-1;-9,192970395E-2;-4,231672287E-1
1,897182116E2;3,090459481E-2;-1,378002167E-1;-5,703477859E-1
1,898182116E2;1,541873626E-2;-1,255860925E-1;-5,450706482E-1
1,899182116E2;-7,319211960E-2;-8,491021395E-2;-3,698348999E-2
1,900182116E2;1,844467968E-2;7,018291950E-2;7,975511551E-1
1,901182116E2;-3,011072055E-2;1,670328081E-1;7,706947327E-1
1,902182116E2;-1,026023403E-1;9,473706782E-2;9,688568115E-2
1,903182116E2;-7,332923263E-2;-3,172093630E-2;-2,513599396E-1
1,904182116E2;-2,834289335E-2;-4,355263710E-2;-5,860300064E-1
1,905182116E2;3,231662139E-2;-9,062924981E-2;-5,218305588E-1
1,906182116E2;1,339354552E-2;-8,795878291E-2;-3,872489929E-2
1,907182116E2;3,611641750E-2;-2,665603161E-2;2,293386459E-1
1,908182116E2;-6,687984616E-2;5,503229797E-2;3,977842331E-1
1,909182116E2;-1,466648877E-1;5,070270598E-2;4,032821655E-1
1,910182116E2;-2,472619899E-2;5,837555230E-2;1,371107101E-1
1,911182116E2;-7,559839636E-2;-2,480089664E-2;6,403923035E-3
1,912182116E2;3,804797679E-2;-6,825885177E-2;-2,996587753E-1
1,913182116E2;3,384127468E-2;-4,437181354E-2;-4,788808823E-1
1,914182116E2;1,506627798E-1;1,326999068E-2;-1,507768631E-1
1,915182116E2;8,558949083E-2;2,759942412E-2;-8,564949036E-3
1,916182116E2;4,082772508E-2;8,394315839E-3;2,481794357E-1
1,917182116E2;-1,721772179E-2;-1,038163900E-3;2,766513824E-1
1,918182116E2;-3,237828612E-3;-1,171094179E-2;1,377849579E-1
1,919182116E2;3,019407764E-2;1,534011960E-2;3,307533264E-2
1,920182116E2;9,869851172E-3;-2,227085829E-2;-2,147312164E-1
1,921182116E2;7,812604308E-3;-3,436306119E-2;-2,863216400E-1
1,922182116E2;4,809645191E-2;-1,801303029E-2;-3,422317505E-1
1,923182116E2;4,616128653E-2;1,052528620E-3;-1,835861206E-1
1,924182116E2;5,591019988E-2;5,864650011E-3;1,533203125E-1
1,925182116E2;-3,824424744E-2;-1,809403300E-2;2,784862518E-1
1,926182116E2;-1,131826565E-1;2,409926057E-2;2,194910049E-1
1,927182116E2;-6,418922544E-2;3,162643313E-2;1,950798035E-1
1,928182116E2;-7,280418277E-2;2,105075121E-2;-4,670429230E-2
1,929182116E2;-1,093892679E-1;1,164996624E-2;-2,942037582E-1
1,930182116E2;-6,980980188E-2;-2,386903763E-2;-2,954730988E-1
1,931182116E2;-5,758345872E-2;3,413775563E-2;-7,835769653E-2
1,932182116E2;-1,443203725E-2;9,297877550E-3;2,427196503E-2
1,933182116E2;2,947368287E-2;-2,853047848E-2;-1,279916763E-1
1,934182116E2;6,444305182E-2;1,802942157E-2;2,633523941E-1
1,935182116E2;-1,550198719E-2;1,260130107E-1;4,113025665E-1
1,936182116E2;9,994160384E-3;-4,578292370E-2;1,242542267E-1
1,937182116E2;3,165965900E-2;-3,131461143E-2;-2,230205536E-1
1,938182116E2;4,715131223E-2;-2,464115620E-2;-6,668128967E-1
1,939182116E2;-2,685580775E-2;2,067683637E-2;-3,433427811E-1
1,940182116E2;6,423071027E-2;-1,107312739E-1;-1,814718246E-1
1,941182116E2;7,566303015E-2;-6,416812539E-2;1,091861725E-1
1,942182116E2;4,320145398E-2;-2,171695232E-4;-4,952049255E-2
1,943182116E2;3,035821021E-2;1,114098653E-1;6,801691055E-1
1,944182116E2;3,059103154E-2;2,121792734E-1;9,469099045E-1
1,945182116E2;9,128199890E-3;-7,742401958E-2;1,143531799E-1
1,946182116E2;-3,923788667E-2;8,360102773E-3;-2,203578949E-1
1,947182116E2;-1,817314699E-2;-7,037246227E-2;-6,864604950E-1
1,948182116E2;-1,004205644E-2;-1,313669086E-1;-4,366903305E-1
1,949182116E2;5,831119418E-2;-1,532019973E-1;-4,584503174E-2
1,950182116E2;5,997669697E-2;6,250347197E-2;6,685066223E-1
1,951182116E2;1,095648333E-1;2,772070467E-2;6,623344421E-1
1,952182116E2;6,905467808E-2;-3,324809670E-2;3,065319061E-1
1,953182116E2;8,515390009E-2;-3,852289915E-2;-2,618169785E-1
1,954182116E2;5,212524533E-2;-5,461141467E-2;-7,331562042E-1
1,955182116E2;9,323861450E-2;-7,525780797E-2;-7,255239487E-1
1,956182116E2;8,902049065E-2;-7,716722786E-2;-2,907466888E-1
1,957182116E2;3,035977110E-2;-7,312491536E-3;-1,951980591E-2
1,958182116E2;2,958093211E-2;7,918274403E-2;6,296548843E-1
1,959182116E2;-3,826058656E-2;1,006755382E-1;6,956939697E-1
1,960182116E2;-9,919372946E-2;1,305371523E-2;2,467126846E-1
1,961182116E2;-1,028647050E-1;-8,881941438E-3;-9,902858734E-2
1,962182116E2;-9,797355533E-2;-2,376532555E-2;-5,273227692E-1
1,963182116E2;-8,701863140E-2;-5,887609720E-2;-4,948043823E-1
1,964182116E2;-8,453977108E-2;-9,740263224E-3;-1,349725723E-1
1,965182116E2;-4,941759259E-2;-2,793832123E-2;8,887672424E-2
1,966182116E2;-8,797878027E-2;6,234006584E-2;4,060668945E-1
1,967182116E2;-6,601762027E-2;1,101574302E-2;3,769435883E-1
1,968182116E2;-7,766167819E-2;6,135016680E-3;2,095365524E-1
1,969182116E2;-1,119856760E-1;-2,380110323E-2;1,622009277E-2
1,970182116E2;5,827359855E-2;4,648976028E-2;-1,764297485E-4
1,971182116E2;8,146361262E-2;3,567278385E-3;-2,273178101E-2
1,972182116E2;1,436054707E-1;-3,214091063E-2;-5,905151367E-2
1,973182116E2;1,079104468E-1;-7,200583816E-2;1,059274673E-1
1,974182116E2;6,686361134E-2;3,749053180E-2;8,689403534E-2
1,975182116E2;5,807386339E-2;-6,961393356E-2;9,102725983E-2
1,976182116E2;2,658883482E-2;-9,876483679E-2;1,674013138E-1
1,977182116E2;6,544205546E-2;-9,080529213E-2;2,228660583E-1
1,978182116E2;5,672919005E-2;1,519460082E-1;2,070903778E-1
1,979182116E2;1,630309373E-1;1,288937479E-1;6,367969513E-2
1,980182116E2;1,311023086E-1;3,113445640E-2;-3,201961517E-2
1,981182116E2;4,870152846E-2;3,835304081E-2;-7,255649567E-2
1,982182116E2;-4,516431689E-2;-4,259169102E-3;-1,116695404E-1
1,983182116E2;-8,441241086E-2;-1,546278000E-1;-1,547098160E-1
1,984182116E2;-1,218673959E-1;-7,100835443E-2;-2,178192139E-3
1,985182116E2;-3,877562284E-2;-4,374650121E-2;5,427551270E-2
1,986182116E2;-3,322377056E-2;1,783293486E-2;5,322742462E-2
1,987182116E2;-1,458526496E-2;1,371765733E-1;-4,686260223E-2
1,988182116E2;-5,974931642E-3;4,302650690E-3;3,172779083E-2
1,989182116E2;-3,431629762E-2;1,328167319E-2;-6,768321991E-2
1,990182116E2;3,791501047E-3;2,774396539E-2;-5,744171143E-2
1,991182116E2;-5,361869000E-3;1,144349575E-2;-7,244205475E-2
1,992182116E2;1,582547091E-2;-2,700161934E-2;-9,706878662E-2
1,993182116E2;-3,932799771E-2;-2,738609910E-2;1,788711548E-2
1,994182116E2;-4,986244813E-2;-2,203375101E-3;3,051757812E-4
1,995182116E2;-6,005112827E-2;1,990482211E-2;8,494567871E-2
1,996182116E2;-3,228741512E-2;-9,515434504E-3;1,675815582E-1
1,997182116E2;8,476441726E-3;2,175772190E-2;1,627311707E-1
1,998182116E2;6,767408550E-2;5,997319520E-2;-9,271621704E-2
1,999182116E2;6,234994158E-2;6,725721061E-2;-1,941566467E-1
2,000182116E2;1,188112348E-1;6,775358319E-2;-2,032985687E-1
2,001182116E2;1,173767671E-1;4,475629330E-2;-1,858272552E-1
2,002182116E2;8,001108468E-2;6,950721145E-2;6,752872467E-2
2,003182116E2;8,577504754E-2;8,426544070E-2;4,902267456E-2
2,004182116E2;6,106078625E-2;1,071150601E-1;2,332353592E-1
2,005182116E2;-8,875319734E-3;1,616559178E-1;1,936187744E-1
2,006182116E2;2,954520844E-2;5,330663919E-2;-2,274389267E-1
2,007182116E2;1,825224049E-2;1,574987173E-1;-3,031835556E-1
2,008182116E2;-2,044558711E-2;1,904250532E-1;-5,396938324E-2
2,009182116E2;-4,546375945E-2;6,772579253E-2;-2,627277374E-2
2,010182116E2;-1,112715974E-1;7,348299026E-2;7,672595978E-2
2,011182116E2;-1,381957382E-1;1,195390522E-1;9,083271027E-2
2,012182116E2;-7,002654672E-2;1,319576800E-1;6,349658966E-2
2,013182116E2;-8,286098018E-4;9,787026048E-2;3,619861603E-2
2,014182116E2;1,826369949E-2;9,863021970E-2;-1,459350586E-1
2,015182116E2;4,835777730E-2;7,683277130E-2;-6,681156158E-2
2,016182116E2;9,580213577E-2;1,638746560E-1;2,184333801E-1
2,017182116E2;2,381883934E-2;1,392342448E-1;1,199293137E-1
2,018182116E2;1,329738274E-2;9,549725056E-2;-5,033779144E-2
2,019182116E2;4,539148882E-3;6,683903933E-2;-5,183506012E-2
2,020182116E2;2,440998331E-2;3,694023192E-2;-1,658649445E-1
2,021182116E2;3,857592866E-2;1,114513278E-1;-2,042484283E-1
2,022182116E2;9,197330475E-2;1,006551832E-1;-1,175060272E-1
2,023182116E2;1,386829466E-2;1,833513379E-1;2,113885880E-1
2,024182116E2;2,138961665E-2;1,660711914E-1;2,412834167E-1
2,025182116E2;-8,270280063E-2;1,236965656E-1;4,180049896E-2
2,026182116E2;-7,731615752E-2;7,814644277E-2;-3,473472595E-1
2,027182116E2;-1,087370291E-1;1,590968370E-1;-1,961984634E-1
2,028182116E2;-1,395637691E-1;-6,789863110E-3;-2,066936493E-1
2,029182116E2;-1,155435741E-1;1,061544418E-1;1,399211884E-1
2,030182116E2;-8,703219891E-2;1,567021608E-1;3,019437790E-1
2,031182116E2;-3,366829082E-2;2,196352035E-1;2,689456940E-1
2,032182116E2;2,054963447E-2;1,461910903E-1;1,322717667E-1
2,033182116E2;-1,905487850E-2;7,789963484E-2;-1,245641708E-1
2,034182116E2;7,761353627E-3;1,526962221E-2;-3,358583450E-1
2,035182116E2;-5,837095901E-2;3,492224216E-2;-2,426738739E-1
2,036182116E2;-6,536985934E-2;4,765279591E-2;-2,208642960E-1
2,037182116E2;-1,467621475E-1;8,366931975E-2;-7,205963135E-2
2,038182116E2;-1,379507184E-1;1,091439873E-1;3,807163239E-2
2,039182116E2;-1,346867979E-1;1,354517639E-1;5,219173431E-2
2,040182116E2;-1,338917911E-1;1,444004625E-1;8,263206482E-2
2,041182116E2;-1,749111116E-1;7,479110360E-2;-1,014347076E-1
2,042182116E2;-2,126910537E-1;1,087169945E-1;-1,500701904E-2
2,043182116E2;-2,724966109E-1;1,011736542E-1;-7,860469818E-2
2,044182116E2;-2,720757127E-1;1,216042340E-1;-7,413578033E-2
2,045182116E2;-3,304840922E-1;1,016204208E-1;2,696418762E-2
2,046182116E2;-3,083868325E-1;1,161527336E-1;2,218246460E-3
2,047182116E2;-2,875248194E-1;9,603525698E-2;9,007453918E-2
2,048182116E2;-2,158194780E-1;1,255581528E-1;1,099729538E-1
2,049182116E2;-1,592804044E-1;9,950882196E-2;-1,244831085E-2
2,050182116E2;-6,453155726E-2;1,573865861E-1;6,827354431E-3
2,051182116E2;-5,680357665E-2;1,541366279E-1;-2,898216248E-2
2,052182116E2;-5,163376778E-2;8,139665425E-2;-4,480075836E-2
2,053182116E2;-1,286281198E-1;9,094318748E-2;-9,315681458E-2
2,054182116E2;-1,796813905E-1;6,948325038E-2;-6,752681732E-2
2,055182116E2;-8,737476170E-2;6,726457179E-2;-1,542921066E-1
2,056182116E2;9,669557214E-3;8,324167132E-2;-1,687622070E-2
2,057182116E2;2,395795286E-2;1,189821512E-1;6,298255920E-2
2,058182116E2;-2,639079839E-2;1,361524165E-1;1,347541809E-3
2,059182116E2;-3,759072721E-2;1,115186214E-1;1,035118103E-2
2,060182116E2;-1,122077107E-1;1,302982867E-1;-1,466655731E-2
2,061182116E2;-2,086074650E-1;7,910336554E-2;-6,814479828E-2
2,062182116E2;-2,191480696E-1;6,683138013E-2;-6,964778900E-2
2,063182116E2;-2,035429329E-1;3,470857441E-2;-1,219348907E-1
2,064182116E2;-1,462596804E-1;6,856666505E-2;2,065944672E-2
2,065182116E2;-1,684356779E-1;1,045184210E-1;2,987670898E-2
2,066182116E2;-1,099811941E-1;1,436798871E-1;1,415996552E-1
2,067182116E2;-1,465850770E-1;1,448192000E-1;1,350135803E-1
2,068182116E2;-1,317158490E-1;1,085175872E-1;6,247615814E-2
2,069182116E2;-1,746358126E-1;1,208353788E-1;1,089477539E-2
2,070182116E2;-1,456210166E-1;6,342747808E-2;-1,311435699E-1
2,071182116E2;-1,596425474E-1;7,288649678E-2;-1,730937958E-1
2,072182116E2;-8,601002395E-2;7,819621265E-2;-1,221609116E-1
2,073182116E2;-3,868167102E-2;8,360473812E-2;-1,765155792E-2
2,074182116E2;-9,405210614E-3;1,005622596E-1;8,335304260E-2
2,075182116E2;-3,268618137E-2;1,056113243E-1;6,126117706E-2
2,076182116E2;-1,513301581E-2;1,004799455E-1;7,967948914E-3
2,077182116E2;-4,219592363E-2;7,649540901E-2;-1,178169250E-1
2,078182116E2;-5,826966465E-2;7,815198600E-2;-1,607961655E-1
2,079182116E2;-9,024608135E-2;6,692412496E-2;-9,999656677E-2
2,080182116E2;-1,364748925E-1;1,007436216E-1;-7,090568542E-3
2,081182116E2;-1,416647881E-1;1,114009544E-1;2,336673737E-1
2,082182116E2;-1,782950163E-1;1,357643008E-1;2,149667740E-1
2,083182116E2;-1,279621571E-1;6,521902978E-2;-1,054286957E-2
2,084182116E2;-1,484652609E-1;8,742851019E-2;1,447200775E-2
2,085182116E2;-1,315217912E-1;7,575790584E-2;-1,215057373E-1
2,086182116E2;-1,020920426E-1;8,838927746E-2;3,139972687E-2
2,087182116E2;-8,794578910E-2;8,490650356E-2;2,546787262E-2
2,088182116E2;-8,995576203E-2;1,182112694E-1;4,741001129E-2
2,089182116E2;-1,187285334E-1;9,081268311E-2;8,476829529E-2
2,090182116E2;-9,533488750E-2;1,202087700E-1;1,126155853E-1
2,091182116E2;-5,002483726E-2;3,259287775E-2;-8,685874939E-2
2,092182116E2;-2,387318015E-2;5,196404457E-2;-9,961891174E-2
2,093182116E2;-9,826712310E-3;5,951972306E-2;-1,858901978E-1
2,094182116E2;1,417569816E-3;5,540889502E-2;-2,020282745E-1
2,095182116E2;-3,031575680E-2;7,452884316E-2;-1,092586517E-1
2,096182116E2;-2,342036366E-2;8,820563555E-2;-2,163219452E-2
2,097182116E2;-1,136382073E-1;9,826363623E-2;4,602241516E-2
2,098182116E2;-1,048883349E-1;8,255888522E-2;-4,768276215E-2
2,099182116E2;-9,327825904E-2;7,361651957E-2;-1,112718582E-1
2,100182116E2;-8,079178631E-2;9,118716419E-2;-1,109380722E-1
2,101182116E2;-1,031282842E-1;9,375352412E-2;2,435112000E-2
2,102182116E2;-1,288055182E-1;9,179873019E-2;9,340763092E-2
2,103182116E2;-1,478238851E-1;1,118086874E-1;9,365940094E-2
2,104182116E2;-3,436289728E-2;1,281302869E-1;2,026319504E-1
2,105182116E2;-4,789103568E-2;9,828229994E-2;4,494571686E-2
2,106182116E2;-4,621237516E-3;5,757923424E-2;1,691341400E-2
2,107182116E2;-2,834468335E-2;6,800018251E-2;-3,411197662E-2
2,108182116E2;8,503838629E-2;8,005410433E-2;-6,357860565E-2
2,109182116E2;7,205674797E-2;6,062677503E-2;-9,008026123E-2
2,110182116E2;1,712211967E-1;7,218207419E-2;-7,680988312E-2
2,111182116E2;1,849905252E-1;6,373769045E-2;4,861831665E-3
2,112182116E2;2,786559165E-1;1,108002737E-1;1,359796524E-1
2,113182116E2;2,561187744E-1;7,673422992E-2;1,328029633E-1
2,114182116E2;1,993604302E-1;7,935799658E-2;-1,007366180E-2
2,115182116E2;2,052277923E-1;7,319395244E-2;-7,208824158E-3
2,116182116E2;2,236527503E-1;4,699386656E-2;-1,350793839E-1
2,117182116E2;2,240814567E-1;4,160708189E-2;-1,294364929E-1
2,118182116E2;1,756713390E-1;2,820605040E-2;-6,661415100E-2
2,119182116E2;1,848590374E-1;6,019730866E-2;2,640819550E-2
2,120182116E2;1,864821762E-1;7,119853795E-2;8,971977234E-2
2,121182116E2;1,321267039E-1;7,948143780E-2;1,116352081E-1
2,122182116E2;1,589877307E-1;7,053765655E-2;4,647731781E-2
2,123182116E2;1,535547972E-1;8,413086832E-2;-7,591247559E-3
2,124182116E2;1,520898044E-1;5,399465561E-2;-4,847145081E-2
2,125182116E2;1,633657366E-1;6,781032681E-2;-6,621170044E-2
2,126182116E2;1,314574331E-1;5,505585670E-2;-9,249496460E-2
2,127182116E2;1,634345800E-1;4,858680069E-2;-1,287174225E-2
2,128182116E2;1,826853752E-1;6,195199490E-2;7,392883301E-2
2,129182116E2;2,248042524E-1;6,908008456E-2;1,282434464E-1
2,130182116E2;2,481382191E-1;5,932684243E-2;7,050514221E-3
2,131182116E2;3,114437163E-1;8,704729378E-2;-1,013565063E-2
2,132182116E2;2,571200132E-1;6,122426689E-2;-6,364536285E-2
2,133182116E2;2,816165984E-1;3,229592741E-2;-1,885890961E-1
2,134182116E2;2,851208150E-1;4,621016979E-2;-1,386280060E-1
2,135182116E2;3,441602588E-1;8,502506465E-2;9,839820862E-2
2,136182116E2;3,274468184E-1;8,559619635E-2;1,638536453E-1
2,137182116E2;2,691734433E-1;3,548736870E-2;4,643630981E-2
2,138182116E2;3,049027026E-1;6,743308902E-2;-1,139163971E-2
2,139182116E2;2,739958167E-1;6,258252263E-2;-1,282243729E-1
2,140182116E2;2,747069895E-1;3,670655191E-2;-9,820556641E-2
2,141182116E2;2,875931561E-1;4,623512924E-2;3,640174866E-3
2,142182116E2;2,724661827E-1;9,203687310E-2;1,973066330E-1
2,143182116E2;2,252552211E-1;6,592284143E-2;5,210876465E-2
2,144182116E2;2,281224281E-1;6,044043601E-2;9,145641327E-2
2,145182116E2;2,169691175E-1;2,324134111E-2;-9,980773926E-2
2,146182116E2;2,161197364E-1;3,342527151E-2;-1,880340576E-1
2,147182116E2;2,125211954E-1;3,179267049E-2;-2,255439758E-3
2,148182116E2;2,538743019E-1;7,984066010E-2;1,692981720E-1
2,149182116E2;2,230960280E-1;9,018094093E-2;1,896963120E-1
2,150182116E2;2,217105478E-1;9,402001649E-2;6,888675690E-2
2,151182116E2;1,468859166E-1;5,165062845E-2;-6,979179382E-2
2,152182116E2;2,319160104E-1;1,673991978E-2;-1,103982925E-1
2,153182116E2;3,129668832E-1;7,598389685E-2;-1,214370728E-1
2,154182116E2;2,143977135E-1;2,639770508E-2;-9,297275543E-2
2,155182116E2;2,194908559E-1;5,469803512E-2;9,145641327E-2
2,156182116E2;2,401561290E-1;6,695699692E-2;1,852750778E-1
2,157182116E2;2,595773041E-1;1,108558029E-1;1,059799194E-1
2,158182116E2;3,048436642E-1;6,252807379E-2;1,509380341E-2
2,159182116E2;2,738559246E-1;3,826352954E-2;-1,003618240E-1
2,160182116E2;2,599005997E-1;2,526156604E-2;-1,684398651E-1
2,161182116E2;1,927116513E-1;-7,004141808E-4;-9,266853333E-2
2,162182116E2;1,730040759E-1;3,225812316E-2;2,897739410E-2
2,163182116E2;1,858932972E-1;9,071861207E-2;4,739952087E-2
2,164182116E2;1,765816063E-1;1,095488295E-1;1,164255142E-1
2,165182116E2;2,204842567E-1;5,280251801E-2;4,024505615E-3
2,166182116E2;2,257045358E-1;3,983941674E-2;-3,632164001E-2
2,167182116E2;1,877398193E-1;5,841971934E-2;-1,426696777E-3
2,168182116E2;1,514968574E-1;6,841537356E-2;-6,768894196E-2
2,169182116E2;2,043382227E-1;4,265756905E-2;1,476478577E-2
2,170182116E2;1,260236949E-1;7,209651172E-2;-1,751804352E-2
2,171182116E2;1,222827137E-1;2,432061732E-2;-2,057170868E-2
2,172182116E2;2,105519027E-1;6,409294903E-2;3,869819641E-2
2,173182116E2;2,150671184E-1;5,572466552E-2;1,149749756E-2
2,174182116E2;1,546278447E-1;2,427293360E-2;-1,018857956E-1
2,175182116E2;1,940080523E-1;5,430962145E-2;-8,052158356E-2
2,176182116E2;2,083369792E-1;6,022606790E-2;-3,144645691E-2
2,177182116E2;2,787961960E-1;5,688473582E-2;-5,097770691E-2
2,178182116E2;2,615589499E-1;1,685522497E-2;-2,245998383E-2
2,179182116E2;2,405705452E-1;2,609913051E-2;-4,734516144E-2
2,180182116E2;2,362975180E-1;4,886171222E-2;4,908561707E-3
2,181182116E2;2,178095728E-1;2,381885052E-2;1,307868958E-2
2,182182116E2;2,268623859E-1;7,346734405E-2;5,245113373E-2
2,183182116E2;1,972860396E-1;3,969390690E-2;-1,290693283E-1
2,184182116E2;1,909605861E-1;6,193715334E-2;-4,566192627E-3
2,185182116E2;1,041123644E-1;3,864139318E-3;-1,114835739E-1
2,186182116E2;3,637058288E-2;8,654774725E-2;-2,168560028E-2
2,187182116E2;1,892051399E-1;2,272441983E-2;-1,258888245E-1
2,188182116E2;1,457414031E-1;-1,956844330E-2;-1,239042282E-1
2,189182116E2;1,374453604E-1;4,937463999E-2;-3,255844116E-3
2,190182116E2;9,226162732E-2;8,797423542E-2;-1,246891022E-1
2,191182116E2;7,815156877E-2;4,534806311E-2;1,763944626E-1
2,192182116E2;1,086446494E-1;1,713183820E-1;6,371135712E-1
2,193182116E2;6,157575548E-2;-3,378111124E-2;-5,542182922E-1
2,194182116E2;1,867214739E-1;-8,251288533E-2;-3,917303085E-1
2,195182116E2;1,594993919E-1;9,720338136E-2;-6,808471680E-2
2,196182116E2;1,759183705E-1;7,004015148E-2;-3,615093231E-2
2,197182116E2;1,572915316E-1;-2,853973210E-2;1,570987701E-1
2,198182116E2;3,502699733E-2;1,099713892E-1;-1,066493988E-1
2,199182116E2;9,082183242E-4;5,251517892E-2;-5,630302429E-2
2,200182116E2;3,692669421E-2;-3,126241267E-2;-2,087383270E-1
2,201182116E2;6,505820155E-2;8,298397064E-2;1,307392120E-1
2,202182116E2;7,091741264E-2;1,090004072E-1;1,968545914E-1
2,203182116E2;7,659403980E-2;1,192426905E-1;1,887998581E-1
2,204182116E2;-1,853423193E-2;6,564161927E-2;2,374258041E-1
2,205182116E2;-8,991236985E-2;9,862147272E-2;1,343688965E-1
2,206182116E2;-1,196790263E-1;-5,063998699E-2;7,608890533E-2
2,207182116E2;-1,459099799E-1;-4,183501005E-4;8,845329285E-3
2,208182116E2;-8,340782672E-2;-3,365659714E-2;-7,588005066E-2
2,209182116E2;-7,454127073E-2;1,753892004E-2;-1,023015976E-1
2,210182116E2;-5,269880965E-2;-5,759596825E-4;-7,456398010E-2
2,211182116E2;-8,189848810E-2;2,218937874E-2;1,868753433E-1
2,212182116E2;-1,516453177E-2;1,689145714E-1;6,630859375E-1
2,213182116E2;-3,039215505E-2;1,159762964E-1;1,462316513E-1
2,214182116E2;-8,627445996E-2;5,118861794E-3;-5,050191879E-1
2,215182116E2;-3,893367574E-2;-5,747577548E-2;-6,633195877E-1
2,216182116E2;-7,570831478E-2;-9,787635505E-2;-8,613986969E-1
2,217182116E2;4,166848958E-3;-9,556694329E-2;-8,001184464E-1
2,218182116E2;2,397160977E-3;2,154925466E-2;5,227413177E-1
2,219182116E2;7,118172944E-2;2,436386645E-1;1,197801590E0
2,220182116E2;1,319686025E-1;2,021824718E-1;7,155389786E-1
2,221182116E2;1,372661591E-1;1,497577876E-1;-1,084995270E-1
2,222182116E2;8,642451465E-2;1,323349774E-2;-5,202789307E-1
2,223182116E2;-3,746730089E-2;-8,645968139E-2;-6,586980820E-1
2,224182116E2;-5,701749772E-2;-1,592594832E-1;-5,709390640E-1
2,225182116E2;-1,501297057E-1;-6,579045951E-2;5,339241028E-2
2,226182116E2;-1,246508509E-1;-7,576137781E-3;3,093042374E-1
2,227182116E2;-9,252493083E-2;9,425108880E-2;3,941316605E-1
2,228182116E2;-5,447655171E-2;1,462333053E-1;4,198303223E-1
2,229182116E2;-5,374412052E-3;1,360163391E-1;-9,252834320E-2
2,230182116E2;-3,574479371E-2;1,055975929E-1;-2,543478012E-1
2,231182116E2;3,474057838E-2;1,071494669E-1;-3,476505280E-1
2,232182116E2;3,335356712E-3;5,608856678E-3;-4,382982254E-1
2,233182116E2;-1,413702816E-1;-1,040108502E-2;1,278200150E-1
2,234182116E2;-2,458408475E-1;4,959097505E-2;3,740053177E-1
2,235182116E2;-2,321024984E-1;6,463421881E-2;4,952955246E-1
2,236182116E2;-1,646449119E-1;3,638768196E-2;2,808465958E-1
2,237182116E2;-4,310188442E-2;-4,854707420E-2;-7,312870026E-2
2,238182116E2;5,962670967E-2;-1,158346236E-2;-3,784646988E-1
2,239182116E2;5,544272065E-2;5,023247749E-2;-4,080419540E-1
2,240182116E2;4,435863346E-2;1,775656641E-2;-3,181505203E-1
2,241182116E2;-1,886755973E-2;4,292471707E-2;-3,031091690E-1
