"Time (s)";"X (hPa)"
1,411057162E2;1,011098480E3
1,421783782E2;1,011103516E3
1,432510642E2;1,011107101E3
1,443236792E2;1,011107101E3
1,453962792E2;1,011105804E3
1,464689232E2;1,011097031E3
1,475416192E2;1,011089630E3
1,486142982E2;1,011081009E3
1,496869852E2;1,011077271E3
1,507596982E2;1,011077271E3
1,518323472E2;1,011080551E3
1,529049952E2;1,011085510E3
1,539776692E2;1,011089249E3
1,550503242E2;1,011091537E3
1,561229862E2;1,011092224E3
1,571956672E2;1,011091766E3
1,582683202E2;1,011091766E3
1,593410052E2;1,011090469E3
1,604136722E2;1,011088333E3
1,614863672E2;1,011088028E3
1,625591032E2;1,011083832E3
1,636318142E2;1,011078110E3
1,647045352E2;1,011076965E3
1,657772522E2;1,011076965E3
1,668499992E2;1,011077194E3
1,679227082E2;1,011077423E3
1,689954292E2;1,011080170E3
1,700681312E2;1,011081467E3
1,711408302E2;1,011081467E3
1,722135132E2;1,011082077E3
1,732861742E2;1,011083298E3
1,743588232E2;1,011083832E3
1,754314942E2;1,011084442E3
1,765041902E2;1,011084595E3
1,775768792E2;1,011085205E3
1,786495772E2;1,011085892E3
1,797222762E2;1,011086121E3
1,807949802E2;1,011087570E3
1,818677202E2;1,011087570E3
1,829404372E2;1,011085434E3
1,840131422E2;1,011080017E3
1,850858312E2;1,011075363E3
1,861585702E2;1,011066742E3
1,872313002E2;1,011057816E3
1,883040462E2;1,011051178E3
1,893767242E2;1,011048584E3
1,904493542E2;1,011046600E3
1,915220072E2;1,011037827E3
1,925946892E2;1,011035385E3
1,936673722E2;1,011034470E3
1,947400372E2;1,011034470E3
1,958127282E2;1,011036835E3
1,968854272E2;1,011043243E3
1,979581402E2;1,011049194E3
1,990308892E2;1,011051331E3
2,001036292E2;1,011051331E3
2,011763912E2;1,011050034E3
2,022491622E2;1,011049652E3
2,033219042E2;1,011049194E3
2,043946872E2;1,011046982E3
2,054674542E2;1,011045227E3
2,065401912E2;1,011045227E3
2,076128992E2;1,011045227E3
2,086856102E2;1,011046143E3
2,097583442E2;1,011049500E3
2,108310962E2;1,011052399E3
2,119038552E2;1,011052399E3
2,129765922E2;1,011051102E3
2,140493762E2;1,011048965E3
2,151221262E2;1,011048660E3
2,161949062E2;1,011046753E3
2,172676562E2;1,011046600E3
2,183404222E2;1,011046066E3
2,194131882E2;1,011045609E3
2,204859472E2;1,011041260E3
2,215587292E2;1,011038437E3
2,226314732E2;1,011036606E3
2,237042182E2;1,011034317E3
2,247770092E2;1,011033859E3
2,258497862E2;1,011033859E3
2,269225552E2;1,011035080E3
2,279953082E2;1,011038284E3
2,290680852E2;1,011038284E3
2,301408652E2;1,011036835E3
2,312136412E2;1,011036835E3
2,322864482E2;1,011036987E3
2,333591902E2;1,011037598E3
2,344319062E2;1,011041870E3
2,355046332E2;1,011051407E3
2,365773752E2;1,011057205E3
2,376501102E2;1,011057205E3
2,387228522E2;1,011053925E3
2,397956352E2;1,011045837E3
2,408683922E2;1,011035995E3
2,419411302E2;1,011024857E3
2,430138732E2;1,011018448E3
2,440866182E2;1,011007156E3
2,451593432E2;1,010994873E3
2,462320512E2;1,010989075E3
2,473047602E2;1,010984650E3
2,483774882E2;1,010984650E3
2,494501772E2;1,010993042E3
2,505229262E2;1,011006927E3
2,515956442E2;1,011014862E3
2,526684092E2;1,011024246E3
2,537411102E2;1,011034317E3
2,548138302E2;1,011042252E3
2,558865872E2;1,011045837E3
2,569593312E2;1,011050873E3
2,580321052E2;1,011051407E3
2,591048742E2;1,011051407E3
2,601776062E2;1,011048813E3
2,612503642E2;1,011048813E3
2,623230972E2;1,011048126E3
2,633958732E2;1,011045074E3
2,644686702E2;1,011042557E3
2,655414062E2;1,011040802E3
2,666141882E2;1,011038666E3
2,676869702E2;1,011037064E3
2,687597782E2;1,011036453E3
2,698325212E2;1,011035995E3
2,709052772E2;1,011035995E3
2,719780402E2;1,011037827E3
2,730508412E2;1,011037827E3
2,741236042E2;1,011037903E3
2,751963942E2;1,011037827E3
2,762691902E2;1,011034775E3
2,773420002E2;1,011030655E3
2,784147442E2;1,011028442E3
2,794874752E2;1,011027069E3
2,805602082E2;1,011022873E3
2,816329152E2;1,011021881E3
2,827056182E2;1,011020966E3
2,837783292E2;1,011018906E3
2,848510602E2;1,011015549E3
2,859237932E2;1,011014328E3
2,869965732E2;1,011014328E3
2,880692712E2;1,011014862E3
2,891420192E2;1,011016769E3
2,902147762E2;1,011021500E3
2,912875122E2;1,011024780E3
2,923602592E2;1,011028824E3
2,934330142E2;1,011032333E3
2,945057662E2;1,011037674E3
2,955785092E2;1,011044159E3
2,966512472E2;1,011048660E3
2,977239592E2;1,011052856E3
2,987966942E2;1,011055069E3
2,998694492E2;1,011055603E3
3,009422002E2;1,011056366E3
3,020149502E2;1,011058350E3
3,030877312E2;1,011059494E3
3,041605122E2;1,011061935E3
3,052332762E2;1,011064377E3
3,063060322E2;1,011065063E3
3,073787792E2;1,011065063E3
3,084515352E2;1,011064758E3
3,095242862E2;1,011061707E3
3,105970722E2;1,011057510E3
3,116698462E2;1,011053467E3
3,127426322E2;1,011044846E3
3,138154162E2;1,011039734E3
3,148882012E2;1,011035309E3
3,159609672E2;1,011033859E3
3,170337312E2;1,011033859E3
3,181065482E2;1,011034775E3
3,191793432E2;1,011034775E3
3,202521402E2;1,011034088E3
3,213249372E2;1,011033020E3
3,223977282E2;1,011030350E3
3,234705312E2;1,011029205E3
3,245433152E2;1,011027756E3
3,256161092E2;1,011027756E3
3,266888352E2;1,011030350E3
3,277615652E2;1,011034775E3
3,288342712E2;1,011040649E3
3,299070312E2;1,011049271E3
3,309797832E2;1,011052780E3
3,320524972E2;1,011055069E3
3,331251732E2;1,011055069E3
3,341978982E2;1,011053696E3
3,352706382E2;1,011050262E3
3,363433732E2;1,011047287E3
3,374161302E2;1,011042099E3
3,384888802E2;1,011037445E3
3,395616042E2;1,011036453E3
3,406343362E2;1,011033020E3
3,417070602E2;1,011032562E3
3,427797832E2;1,011031952E3
3,438525222E2;1,011031952E3
3,449252752E2;1,011032333E3
3,459979952E2;1,011038055E3
3,470707532E2;1,011042480E3
3,481435172E2;1,011047363E3
3,492162402E2;1,011052628E3
3,502890362E2;1,011057892E3
3,513618282E2;1,011059113E3
3,524346152E2;1,011059723E3
3,535074242E2;1,011062088E3
3,545802422E2;1,011062469E3
3,556530812E2;1,011063766E3
3,567258752E2;1,011064224E3
3,577986662E2;1,011065292E3
3,588715042E2;1,011065292E3
3,599443082E2;1,011064224E3
3,610171072E2;1,011054230E3
3,620899102E2;1,011045685E3
