"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,157122576E2;5,236205257E1;4,891454313E0;2,475952856E0;1,140823432E0;1,041062784E2;5,014563915E0;2,945960926E0
2,167122545E2;5,236205636E1;4,891478360E0;2,484536388E0;1,121194894E0;9,823044391E1;5,016082068E0;2,943375226E0
2,177122481E2;5,236205436E1;4,891502578E0;2,258038864E0;1,298449778E0;9,899657819E1;4,996298548E0;2,976833528E0
2,187122414E2;5,236208380E1;4,891547407E0;2,591597141E0;1,439281927E0;8,061098091E1;4,895883624E0;3,139245223E0
2,197122351E2;5,236210067E1;4,891565712E0;2,553318101E0;1,253091720E0;6,641940027E1;4,845065740E0;3,217122162E0
2,207122327E2;5,236211567E1;4,891575204E0;2,776815052E0;1,076623345E0;4,850723326E1;4,821463623E0;3,252387672E0
2,217122263E2;5,236212946E1;4,891582300E0;2,551156851E0;1,116764755E0;3,388316865E1;4,809023150E0;3,270754252E0
2,227122196E2;5,236214142E1;4,891586791E0;2,557408570E0;1,199542332E0;2,604968657E1;4,806097352E0;3,275051950E0
2,237122120E2;5,236215774E1;4,891591041E0;2,208068455E0;1,259400798E0;1,696002174E1;4,801328080E0;3,282039869E0
2,247122070E2;5,236216727E1;4,891594669E0;2,463988160E0;1,205975904E0;1,478540260E1;4,802803738E0;3,279880071E0
2,257122039E2;5,236217839E1;4,891599411E0;2,229025668E0;1,247215786E0;1,495641153E1;4,801163959E0;3,282279950E0
2,267121974E2;5,236219529E1;4,891605221E0;2,461721862E0;1,392597361E0;1,465745885E1;4,813177474E0;3,264637749E0
2,277121887E2;5,236220999E1;4,891607683E0;2,762317859E0;1,397438343E0;1,454724986E1;4,803847616E0;3,278350975E0
2,287121853E2;5,236222177E1;4,891616594E0;2,383399251E0;1,401484389E0;1,705984834E1;4,805058897E0;3,276575351E0
2,297121810E2;5,236223729E1;4,891621000E0;2,196299971E0;1,548987883E0;1,622792960E1;4,798694754E0;3,285888874E0
2,307121737E2;5,236224376E1;4,891626592E0;1,972362805E0;9,764546008E-1;2,055550074E1;4,775131463E0;3,320038636E0
2,317121688E2;5,236225630E1;4,891636136E0;2,122134781E0;1,254954247E0;2,317209529E1;4,778710568E0;3,314884967E0
2,327121609E2;5,236226951E1;4,891637645E0;2,730137604E0;1,266993457E0;1,687786793E1;4,782063848E0;3,310045677E0
2,337121542E2;5,236228330E1;4,891643522E0;2,793948860E0;1,312297813E0;1,651834798E1;4,780436062E0;3,312396125E0
2,347121489E2;5,236229475E1;4,891645190E0;2,727434040E0;1,307708958E0;1,421432299E1;4,780890618E0;3,311740016E0
2,357121433E2;5,236230734E1;4,891645691E0;2,700122051E0;1,271321644E0;1,100524441E1;4,783421471E0;3,308083443E0
2,367121367E2;5,236232192E1;4,891650442E0;2,564547270E0;1,376367284E0;1,159191211E1;4,775799361E0;3,319077809E0
2,377121317E2;5,236233308E1;4,891647880E0;2,525685425E0;1,335839138E0;7,384925824E0;4,768323140E0;3,329809524E0
2,387121255E2;5,236234687E1;4,891648927E0;1,970805353E0;1,359380459E0;6,597133681E0;4,777316116E0;3,316894295E0
2,397121193E2;5,236235887E1;4,891650434E0;2,092386898E0;1,323498193E0;4,746580809E0;4,777420170E0;3,316744421E0
2,407121140E2;5,236237231E1;4,891657036E0;1,979160854E0;1,335442891E0;8,369443209E0;4,776553003E0;3,317993134E0
2,417121080E2;5,236238732E1;4,891660211E0;1,499134660E0;1,424284358E0;8,822437926E0;4,782545601E0;3,309349575E0
2,427121024E2;5,236240158E1;4,891661708E0;2,089725980E0;1,405644471E0;9,442885970E0;4,778289268E0;3,315492227E0
2,437120965E2;5,236241228E1;4,891667768E0;2,193218450E0;1,383404522E0;1,066973827E1;4,783172836E0;3,308442934E0
2,447120897E2;5,236242233E1;4,891677236E0;2,209293785E0;1,389748323E0;1,584891583E1;4,797772887E0;3,287234759E0
2,457120842E2;5,236243191E1;4,891682881E0;2,082714085E0;1,263168858E0;1,877222932E1;4,804922692E0;3,276775085E0
2,467120788E2;5,236243825E1;4,891685342E0;2,266534041E0;1,037035906E0;1,786714856E1;4,823157483E0;3,249875217E0
2,477120728E2;5,236245253E1;4,891692519E0;2,087975693E0;1,178329365E0;1,801155054E1;4,868954383E0;3,180852127E0
2,487120665E2;5,236246450E1;4,891698147E0;2,117281928E0;1,149649661E0;1,725341157E1;4,938345876E0;3,072015144E0
2,497120608E2;5,236247490E1;4,891704097E0;2,466192865E0;1,096355217E0;1,549608061E1;4,967607308E0;3,024469319E0
2,507120550E2;5,236249392E1;4,891703286E0;2,307771714E0;1,256305236E0;1,078938072E1;4,979180148E0;3,005378859E0
2,517120497E2;5,236250144E1;4,891713662E0;2,405523417E0;1,257584371E0;1,577168126E1;5,097356375E0;2,800266954E0
2,527120444E2;5,236250535E1;4,891727071E0;2,448701355E0;1,188655657E0;2,263170191E1;5,499819901E0;2,458186893E0
2,537120376E2;5,236251834E1;4,891722987E0;2,441150460E0;1,171454457E0;1,704450463E1;5,872521407E0;2,426120773E0
2,547120322E2;5,236253737E1;4,891718686E0;2,729428684E0;1,261221426E0;1,002838942E1;6,105754310E0;2,203997643E0
2,557120264E2;5,236254994E1;4,891724893E0;2,360793213E0;1,334682201E0;1,186319176E1;6,567964904E0;1,713821603E0
2,567120205E2;5,236254417E1;4,891734759E0;1,972675922E0;1,024788441E0;1,880901340E1;7,105818736E0;1,305588459E0
2,577120142E2;5,236254699E1;4,891744836E0;2,105934653E0;9,471494811E-1;2,477090026E1;7,235301422E0;1,417541234E0
2,587125763E2;5,236257627E1;4,891747494E0;2,099422274E0;1,402640537E0;2,043501614E1;6,865546742E0;2,092507682E0
2,597125758E2;5,236258646E1;4,891751180E0;2,347324936E0;1,275094088E0;1,947780006E1;7,236356628E0;1,959879309E0
2,607125704E2;5,236258715E1;4,891756096E0;2,514028544E0;9,542139558E-1;1,925266342E1;7,713519931E0;1,751127056E0
2,617125753E2;5,236260085E1;4,891770606E0;2,577297454E0;1,147711843E0;2,260051419E1;8,034202746E0;1,675068520E0
2,627125814E2;5,236259996E1;4,891779562E0;2,499328693E0;9,151311773E-1;2,664493835E1;8,554695235E0;1,499606801E0
2,637125808E2;5,236259782E1;4,891792568E0;2,467035448E0;8,399076976E-1;3,045952552E1;8,748578655E0;1,777484667E0
2,647125891E2;5,236260218E1;4,891806948E0;3,102891028E0;9,678174350E-1;3,099070405E1;8,321068562E0;2,313060935E0
2,657125981E2;5,236261268E1;4,891810906E0;2,423066524E0;1,014172623E0;2,941820055E1;8,374456127E0;2,393103614E0
2,667125990E2;5,236261877E1;4,891830177E0;2,613619070E0;1,178955933E0;3,253936267E1;8,483742736E0;2,313989527E0
2,677126050E2;5,236265279E1;4,891812219E0;2,634430602E0;1,510939609E0;2,302235809E1;8,667535068E0;2,355121287E0
2,687126127E2;5,236266575E1;4,891795409E0;2,692750103E0;1,298203508E0;1,412144022E1;8,550297410E0;2,507023586E0
2,697126135E2;5,236267669E1;4,891821852E0;1,985013233E0;1,385831107E0;1,987696799E1;8,450214708E0;2,496188271E0
2,707126240E2;5,236268132E1;4,891838616E0;2,748576239E0;1,245312089E0;2,413151746E1;8,576164221E0;2,320281702E0
2,717126310E2;5,236268531E1;4,891844636E0;2,524482682E0;1,028037677E0;2,598919620E1;8,621261479E0;2,270617356E0
2,727126306E2;5,236270503E1;4,891865640E0;2,612513393E0;1,144957581E0;3,062188577E1;8,325090947E0;2,453214544E0
2,737126303E2;5,236272256E1;4,891868637E0;2,485430543E0;1,221959103E0;2,776515574E1;8,449601221E0;2,321160372E0
2,747126298E2;5,236274180E1;4,891881724E0;1,940199656E0;1,491829846E0;3,226976765E1;8,601810029E0;2,395769227E0
2,757126279E2;5,236275232E1;4,891847985E0;2,321697503E0;1,113936095E0;2,211580225E1;8,769029026E0;2,313200706E0
2,767126256E2;5,236275679E1;4,891855272E0;2,471285043E0;9,346060754E-1;2,475565659E1;8,983797823E0;2,170285866E0
2,777126244E2;5,236275625E1;4,891869257E0;2,720638895E0;7,385449355E-1;3,029425745E1;9,327977492E0;1,913526550E0
2,787126217E2;5,236276270E1;4,891865354E0;2,922428248E0;8,582231578E-1;2,651147169E1;9,380750006E0;1,886068002E0
2,797126201E2;5,236278050E1;4,891890507E0;3,206961508E0;1,198967450E0;2,917645160E1;9,588925942E0;1,747410220E0
2,807126186E2;5,236277904E1;4,891924298E0;3,135825215E0;1,161489809E0;3,743088773E1;9,626483418E0;1,678453580E0
2,817126150E2;5,236280647E1;4,891946333E0;2,873894336E0;1,359270624E0;3,681739833E1;9,606173941E0;1,889487624E0
2,827126130E2;5,236283509E1;4,891943032E0;2,771390496E0;1,247468751E0;2,840696798E1;9,148015333E0;2,230198456E0
2,837126096E2;5,236284495E1;4,891960418E0;2,522749145E0;1,113711937E0;3,449023171E1;9,067854683E0;2,328360013E0
2,847126073E2;5,236285462E1;4,891956533E0;2,773958154E0;1,003421175E0;3,160612640E1;9,205016448E0;2,213258538E0
2,857126034E2;5,236286440E1;4,891965660E0;2,937749601E0;1,012396330E0;3,082385501E1;9,341226426E0;2,090753200E0
2,867126009E2;5,236287555E1;4,891969992E0;2,731312380E0;8,467067759E-1;3,643033932E1;9,447931074E0;2,237636263E0
2,877125975E2;5,236288406E1;4,891969433E0;2,710813483E0;8,899306089E-1;3,407674482E1;9,773955655E0;2,062684758E0
2,887125940E2;5,236287936E1;4,892004467E0;2,702374850E0;8,688270951E-1;5,549672698E1;9,494665000E0;2,419670744E0
2,897125908E2;5,236290219E1;4,891957771E0;2,341745189E0;6,005711286E-1;4,064967325E1;9,543551131E0;2,570810856E0
2,907125868E2;5,236291683E1;4,891975842E0;1,955399808E0;7,513423790E-1;4,537572599E1;9,755401908E0;2,647968071E0
2,917125839E2;5,236292068E1;4,892016247E0;2,479745216E0;8,025645459E-1;4,997014264E1;9,103509654E0;2,762802087E0
2,927125798E2;5,236292180E1;4,892047564E0;2,999799839E0;9,554245768E-1;5,289915872E1;9,015157075E0;2,709563355E0
2,937125756E2;5,236296195E1;4,892068007E0;2,652777238E0;1,552164843E0;4,165950267E1;7,487734998E0;2,976347591E0
