"Time (s)";"Temperature (°C)"
7,764222488E1;3,275781250E1
7,774222488E1;3,282421875E1
7,784222488E1;3,278906250E1
7,794222488E1;3,275000000E1
7,804222488E1;3,276562500E1
7,814222488E1;3,271875000E1
7,824222488E1;3,277343750E1
7,834222488E1;3,280859375E1
7,844222488E1;3,271093750E1
7,854222488E1;3,279687500E1
7,864222488E1;3,276562500E1
7,874222488E1;3,278906250E1
7,884222488E1;3,275000000E1
7,894222488E1;3,274218750E1
7,904222488E1;3,275781250E1
7,914222488E1;3,275000000E1
7,924222488E1;3,276562500E1
7,934222488E1;3,279687500E1
7,944222488E1;3,276562500E1
7,954222488E1;3,278125000E1
7,964222488E1;3,276562500E1
7,974222488E1;3,274218750E1
7,984222488E1;3,277734375E1
7,994222488E1;3,273046875E1
8,004222488E1;3,275781250E1
8,014222488E1;3,276562500E1
8,024222488E1;3,278906250E1
8,034222488E1;3,274218750E1
8,044222488E1;3,274218750E1
8,054222488E1;3,273046875E1
8,064222488E1;3,272656250E1
8,074222488E1;3,278906250E1
8,084222488E1;3,271093750E1
8,094222488E1;3,272656250E1
8,104222488E1;3,271093750E1
8,114222488E1;3,270703125E1
8,124222488E1;3,271875000E1
8,134222488E1;3,269140625E1
8,144222488E1;3,276171875E1
8,154222488E1;3,271093750E1
8,164222488E1;3,277343750E1
8,174222488E1;3,273828125E1
8,184222488E1;3,271093750E1
8,194222488E1;3,275000000E1
8,204222488E1;3,266406250E1
8,214222488E1;3,268359375E1
8,224222488E1;3,269921875E1
8,234222488E1;3,269531250E1
8,244222488E1;3,270703125E1
8,254222488E1;3,273828125E1
8,264222488E1;3,271875000E1
8,274222488E1;3,271484375E1
8,284222488E1;3,269921875E1
8,294222488E1;3,273828125E1
8,304222488E1;3,269140625E1
8,314222488E1;3,272656250E1
8,324222488E1;3,272265625E1
8,334222488E1;3,272265625E1
8,344222488E1;3,271484375E1
8,354222488E1;3,269531250E1
8,364222488E1;3,273828125E1
8,374222488E1;3,270703125E1
8,384222488E1;3,274609375E1
8,394222488E1;3,268359375E1
8,404222488E1;3,269140625E1
8,414222488E1;3,274218750E1
8,424222488E1;3,273828125E1
8,434222488E1;3,275000000E1
8,444222488E1;3,271484375E1
8,454222488E1;3,269921875E1
8,464222488E1;3,267578125E1
8,474222488E1;3,269140625E1
8,484222488E1;3,273828125E1
8,494222488E1;3,270703125E1
8,504222488E1;3,275000000E1
8,514222488E1;3,276171875E1
8,524222488E1;3,271484375E1
8,534222488E1;3,273046875E1
8,544222488E1;3,269921875E1
8,554222488E1;3,274609375E1
8,564222488E1;3,272656250E1
8,574222488E1;3,271875000E1
8,584222488E1;3,271484375E1
8,594222488E1;3,272265625E1
8,604222488E1;3,273828125E1
8,614222488E1;3,272656250E1
8,624222488E1;3,274218750E1
8,634222488E1;3,270703125E1
8,644222488E1;3,271093750E1
8,654222488E1;3,274218750E1
8,664222488E1;3,271875000E1
