"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3,618465353E1;-8,373435140E-1;7,452555746E-2;-1,602299571E0
3,628465353E1;-4,010330439E-1;-2,140319109E0;-8,353582025E-1
3,638465353E1;8,350527883E-1;-1,263880134E0;1,481348183E-2
3,648465353E1;-6,760751009E-1;-9,616546035E-1;-6,913467646E-1
3,658465353E1;6,239988208E-1;4,373795092E-1;2,671008408E-1
3,668465353E1;1,681406617E0;1,792278647E0;8,074111342E-1
3,678465353E1;7,567093372E-1;-1,552972198E0;1,463174939E0
3,688465353E1;1,368338108E0;6,349944472E-1;5,076290369E-1
3,698465353E1;4,784601927E-1;-7,162395120E-2;1,349706769E0
3,708465353E1;3,272710443E-1;5,992587805E-1;3,440698385E-1
3,718465353E1;-2,237752199E0;2,199114859E-1;-1,707368374E0
3,728465353E1;-1,972636580E0;1,164309144E0;-1,906204939E0
3,738465353E1;-1,394758105E0;-1,853517890E0;-1,843591332E0
3,748465353E1;-6,843217611E-1;-2,826015234E0;-9,208793640E-1
3,758465353E1;7,422012836E-2;-1,358258843E0;1,163698286E-1
3,768465353E1;-7,478517890E-1;-1,167516232E0;-8,660541773E-1
3,778465353E1;3,944662213E-1;2,063197345E-1;7,406741381E-2
3,788465353E1;1,457371712E0;1,789224267E0;9,300423265E-1
3,798465353E1;8,032878041E-1;-1,255786180E0;1,536173344E0
3,808465353E1;1,354440928E0;4,440990388E-1;2,800817192E-1
3,818465353E1;5,470298529E-1;-2,596177394E-3;1,290605545E0
3,828465353E1;4,088215530E-1;8,448266387E-1;4,335615933E-1
3,838465353E1;-1,663844228E0;-2,061670274E-1;-1,459967971E0
3,848465353E1;-2,203849077E0;6,023131609E-1;-2,124894857E0
3,858465353E1;-9,860892296E-1;-7,470881939E-1;-2,037235498E0
3,868465353E1;-9,411906004E-1;-2,606561899E0;-1,270447016E0
3,878465353E1;8,271115422E-1;-1,523803353E0;3,193297982E-1
