"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,033351558E1;2,562825680E-1;-3,750045300E-1;8,472874761E-2
3,043401958E1;-6,570497155E-2;-1,946823746E-1;-2,535049245E-2
3,053452429E1;5,213938281E-2;1,202433929E-2;-5,822192878E-2
3,063502829E1;2,894973159E-1;-4,879906401E-2;-2,900639474E-1
3,073553229E1;2,408297807E-1;-3,540774286E-1;5,932579190E-2
3,083603729E1;2,839176953E-1;-2,326418012E-1;-6,290823221E-2
3,093654129E1;5,499744788E-2;1,302671582E-1;3,289072961E-2
3,103704629E1;-3,100533485E-1;-2,129611187E-2;3,604153097E-1
3,113755029E1;-2,420264930E-1;3,682697937E-2;2,272902876E-1
3,123805429E1;-3,960664570E-1;-2,863178775E-2;3,497734666E-1
3,133855929E1;-1,932593286E-1;-7,630006224E-2;5,036001801E-1
3,143906396E1;5,759706721E-2;1,817895472E-1;1,455465239E-2
3,153956796E1;-7,716285437E-2;-1,147517934E-1;1,653156430E-1
3,164007296E1;1,763921231E-1;-1,001830958E-2;-1,655628532E-1
3,174057696E1;-2,763596475E-1;-2,859705687E-2;-6,741470098E-2
3,184108096E1;3,808849454E-1;3,706930876E-1;-3,532528281E-1
3,194158596E1;3,946006596E-1;5,400663987E-2;-1,237014383E-1
3,204208996E1;6,190819740E-1;1,024635658E-1;-3,970621824E-1
3,214259396E1;1,731754988E-1;2,134190351E-1;-2,678102553E-1
3,224309896E1;-1,162224635E-1;2,822564840E-1;4,299149290E-2
3,234360296E1;-4,349272549E-1;3,310894668E-1;2,217671871E-1
3,244410646E1;-3,633053899E-1;1,482931972E-1;2,368203849E-1
3,254461146E1;-1,013816148E-1;-3,082036413E-2;1,837012470E-1
3,264511546E1;-7,777068019E-2;-3,312382475E-2;5,239830911E-2
3,274561946E1;-9,182642400E-2;-2,041824758E-1;-2,903348580E-2
3,284612346E1;4,144655541E-2;-2,493760362E-2;-3,348674476E-1
3,294662846E1;1,068926826E-1;-5,970395729E-2;-2,993203998E-1
3,304713246E1;-1,233674120E-4;-5,231417418E-1;-1,128110066E-1
3,314763646E1;4,493511319E-1;-4,085164368E-1;-1,740499288E-1
3,324814146E1;5,115764737E-1;-2,426771522E-1;-2,238162607E-1
3,334864546E1;1,692040563E-1;1,186061352E-1;7,589090616E-2
3,344915017E1;-1,983235627E-1;2,288176864E-1;1,443433613E-1
3,354965417E1;-2,934668958E-1;3,119376898E-1;2,695660591E-1
3,365015917E1;-2,832396626E-1;2,050521523E-1;3,867182136E-1
3,375066317E1;1,757259294E-2;3,615833521E-1;-6,266024429E-3
3,385116717E1;-1,664607413E-2;1,859920174E-1;-1,938693225E-2
3,395167217E1;2,159904838E-1;-1,493034363E-1;-8,963124454E-2
3,405217617E1;-1,705132425E-1;-1,297773123E-1;-9,131099284E-2
