"Time (s)";"Temperature (°C)"
5,551041375E1;3,320703125E1
5,561041375E1;3,323046875E1
5,571041375E1;3,323046875E1
5,581041375E1;3,324218750E1
5,591041375E1;3,323046875E1
5,601041375E1;3,319531250E1
5,611041375E1;3,321484375E1
5,621041375E1;3,321484375E1
5,631041375E1;3,321484375E1
5,641041375E1;3,316406250E1
5,651041375E1;3,314062500E1
5,661041375E1;3,317968750E1
5,671041375E1;3,314843750E1
5,681041375E1;3,318750000E1
5,691041375E1;3,315625000E1
5,701041375E1;3,317968750E1
5,711041375E1;3,316406250E1
5,721041375E1;3,312109375E1
5,731041375E1;3,315625000E1
5,741041375E1;3,315625000E1
5,751041375E1;3,315625000E1
5,761041375E1;3,316406250E1
5,771041375E1;3,314062500E1
5,781041375E1;3,314062500E1
5,791041375E1;3,312890625E1
5,801041375E1;3,314062500E1
5,811041375E1;3,310937500E1
5,821041375E1;3,312890625E1
5,831041375E1;3,316015625E1
5,841041375E1;3,311328125E1
5,851041375E1;3,310937500E1
5,861041375E1;3,310937500E1
5,871041375E1;3,310156250E1
5,881041375E1;3,311718750E1
5,891041375E1;3,312109375E1
5,901041375E1;3,312890625E1
5,911041375E1;3,308984375E1
5,921041375E1;3,311328125E1
5,931041375E1;3,309765625E1
5,941041375E1;3,309765625E1
5,951041375E1;3,308203125E1
5,961041375E1;3,306250000E1
5,971041375E1;3,309765625E1
5,981041375E1;3,306250000E1
5,991041375E1;3,307421875E1
6,001041375E1;3,308984375E1
6,011041375E1;3,308984375E1
6,021041375E1;3,308203125E1
6,031041375E1;3,307421875E1
6,041041375E1;3,308203125E1
6,051041375E1;3,303906250E1
6,061041375E1;3,308203125E1
6,071041375E1;3,309765625E1
6,081041375E1;3,301562500E1
6,091041375E1;3,301562500E1
6,101041375E1;3,300781250E1
6,111041375E1;3,301562500E1
6,121041375E1;3,303906250E1
6,131041375E1;3,302343750E1
6,141041375E1;3,303125000E1
6,151041375E1;3,306250000E1
6,161041375E1;3,299609375E1
6,171041375E1;3,303906250E1
6,181041375E1;3,302343750E1
6,191041375E1;3,305468750E1
6,201041375E1;3,303906250E1
6,211041375E1;3,305468750E1
6,221041375E1;3,307421875E1
6,231041375E1;3,303906250E1
6,241041375E1;3,306250000E1
6,251041375E1;3,305468750E1
6,261041375E1;3,307421875E1
6,271041375E1;3,306250000E1
6,281041375E1;3,303125000E1
6,291041375E1;3,299609375E1
6,301041375E1;3,303125000E1
6,311041375E1;3,302343750E1
6,321041375E1;3,305468750E1
6,331041375E1;3,308203125E1
6,341041375E1;3,303906250E1
6,351041375E1;3,301562500E1
6,361041375E1;3,301562500E1
6,371041375E1;3,304687500E1
6,381041375E1;3,304687500E1
6,391041375E1;3,302343750E1
6,401041375E1;3,308984375E1
6,411041375E1;3,300781250E1
6,421041375E1;3,305468750E1
6,431041375E1;3,303906250E1
6,441041375E1;3,302343750E1
6,451041375E1;3,303125000E1
6,461041375E1;3,303906250E1
6,471041375E1;3,308203125E1
6,481041375E1;3,303125000E1
6,491041375E1;3,303125000E1
6,501041375E1;3,298828125E1
6,511041375E1;3,303906250E1
6,521041375E1;3,299609375E1
6,531041375E1;3,304687500E1
6,541041375E1;3,301562500E1
6,551041375E1;3,302343750E1
6,561041375E1;3,298828125E1
6,571041375E1;3,299609375E1
6,581041375E1;3,303125000E1
6,591041375E1;3,303906250E1
6,601041375E1;3,303125000E1
6,611041375E1;3,303125000E1
6,621041375E1;3,304687500E1
6,631041375E1;3,302343750E1
6,641041375E1;3,305468750E1
6,651041375E1;3,307421875E1
6,661041375E1;3,309765625E1
6,671041375E1;3,305468750E1
6,681041375E1;3,307421875E1
6,691041375E1;3,311328125E1
6,701041375E1;3,304687500E1
6,711041375E1;3,308203125E1
6,721041375E1;3,306250000E1
6,731041375E1;3,307421875E1
6,741041375E1;3,309765625E1
6,751041375E1;3,311328125E1
6,761041375E1;3,309765625E1
6,771041375E1;3,306250000E1
6,781041375E1;3,303125000E1
6,791041375E1;3,308203125E1
6,801041375E1;3,303906250E1
6,811041375E1;3,303906250E1
6,821041375E1;3,308984375E1
6,831041375E1;3,308203125E1
6,841041375E1;3,308984375E1
6,851041375E1;3,303125000E1
6,861041375E1;3,302343750E1
6,871041375E1;3,306250000E1
6,881041375E1;3,303125000E1
6,891041375E1;3,302343750E1
6,901041375E1;3,304687500E1
6,911041375E1;3,304687500E1
6,921041375E1;3,303515625E1
6,931041375E1;3,304687500E1
6,941041375E1;3,308984375E1
6,951041375E1;3,307421875E1
6,961041375E1;3,302343750E1
6,971041375E1;3,299609375E1
6,981041375E1;3,303125000E1
6,991041375E1;3,306250000E1
7,001041375E1;3,308984375E1
7,011041375E1;3,304687500E1
7,021041375E1;3,305468750E1
7,031041375E1;3,306250000E1
7,041041375E1;3,304687500E1
7,051041375E1;3,307421875E1
7,061041375E1;3,307421875E1
7,071041375E1;3,307421875E1
7,081041375E1;3,306250000E1
7,091041375E1;3,304687500E1
7,101041375E1;3,303906250E1
7,111041375E1;3,306250000E1
7,121041375E1;3,309765625E1
7,131041375E1;3,304687500E1
7,141041375E1;3,308203125E1
7,151041375E1;3,308984375E1
7,161041375E1;3,304687500E1
7,171041375E1;3,309765625E1
7,181041375E1;3,312500000E1
7,191041375E1;3,312890625E1
7,201041375E1;3,312109375E1
7,211041375E1;3,312109375E1
7,221041375E1;3,312890625E1
7,231041375E1;3,310156250E1
7,241041375E1;3,312890625E1
7,251041375E1;3,308984375E1
7,261041375E1;3,311328125E1
7,271041375E1;3,309375000E1
7,281041375E1;3,311718750E1
7,291041375E1;3,309765625E1
7,301041375E1;3,313671875E1
7,311041375E1;3,309375000E1
7,321041375E1;3,312890625E1
7,331041375E1;3,310546875E1
7,341041375E1;3,312500000E1
7,351041375E1;3,309375000E1
7,361041375E1;3,312109375E1
7,371041375E1;3,311328125E1
7,381041375E1;3,311718750E1
7,391041375E1;3,303125000E1
7,401041375E1;3,308203125E1
7,411041375E1;3,308203125E1
7,421041375E1;3,311328125E1
7,431041375E1;3,307421875E1
7,441041375E1;3,308203125E1
7,451041375E1;3,307421875E1
7,461041375E1;3,306250000E1
7,471041375E1;3,309765625E1
7,481041375E1;3,310546875E1
7,491041375E1;3,310546875E1
7,501041375E1;3,309765625E1
7,511041375E1;3,308984375E1
7,521041375E1;3,305468750E1
7,531041375E1;3,308203125E1
7,541041375E1;3,306250000E1
7,551041375E1;3,307421875E1
7,561041375E1;3,308593750E1
7,571041375E1;3,306250000E1
7,581041375E1;3,311718750E1
7,591041375E1;3,308984375E1
7,601041375E1;3,303125000E1
7,611041375E1;3,308984375E1
7,621041375E1;3,302343750E1
7,631041375E1;3,305468750E1
7,641041375E1;3,305468750E1
7,651041375E1;3,304687500E1
7,661041375E1;3,306250000E1
7,671041375E1;3,303125000E1
7,681041375E1;3,301562500E1
7,691041375E1;3,303906250E1
7,701041375E1;3,310546875E1
7,711041375E1;3,304687500E1
7,721041375E1;3,307421875E1
7,731041375E1;3,304687500E1
7,741041375E1;3,308984375E1
7,751041375E1;3,303906250E1
7,761041375E1;3,305468750E1
7,771041375E1;3,307421875E1
7,781041375E1;3,306250000E1
7,791041375E1;3,306250000E1
7,801041375E1;3,307421875E1
7,811041375E1;3,305468750E1
7,821041375E1;3,305468750E1
7,831041375E1;3,303906250E1
7,841041375E1;3,303125000E1
7,851041375E1;3,306250000E1
7,861041375E1;3,302343750E1
7,871041375E1;3,299609375E1
7,881041375E1;3,304687500E1
7,891041375E1;3,301562500E1
7,901041375E1;3,298828125E1
7,911041375E1;3,303125000E1
7,921041375E1;3,304687500E1
7,931041375E1;3,302343750E1
7,941041375E1;3,301562500E1
7,951041375E1;3,298437500E1
7,961041375E1;3,298828125E1
7,971041375E1;3,296875000E1
7,981041375E1;3,299218750E1
7,991041375E1;3,302343750E1
8,001041375E1;3,300781250E1
8,011041375E1;3,301953125E1
8,021041375E1;3,299609375E1
8,031041375E1;3,301562500E1
8,041041375E1;3,296875000E1
8,051041375E1;3,295312500E1
8,061041375E1;3,295703125E1
8,071041375E1;3,298437500E1
8,081041375E1;3,298046875E1
8,091041375E1;3,292968750E1
8,101041375E1;3,296093750E1
8,111041375E1;3,296484375E1
8,121041375E1;3,298046875E1
