Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Illuminance (lx),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),Temperature (°C)
"1,433055599E2",,,,,,,,,,,,,,,,,,,,,"1,011396851E3",,
"1,433104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,208203125E1"
"1,433121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,433245684E2",,,,,,,,"8,554458618E-2","1,743478775E-1","-5,294120312E-2",,,,,,,,,,,,,
"1,433403592E2",,,,,,,,,,,,,,,,,,"-4,169960022E1","1,488399982E1","7,771399975E0",,,
"1,433816349E2",,,,"2,193006277E-1","-1,548543423E-1","2,595413685E0",,,,,,,,,,,,,,,,,
"1,433939519E2","7,163512707E0","-9,751350403E0","-2,179263115E0",,,,,,,,,,,,,,,,,,,,
"1,434035919E1",,,,,,,,,,,,,,,,,,"-7,466399670E0","-2,073999941E-1","4,831200027E1",,,
"1,434055599E2",,,,,,,,,,,,,,,,,,,,,"1,011296631E3",,
"1,434104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,211718750E1"
"1,434121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,434245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,434403592E2",,,,,,,,,,,,,,,,,,"-3,580699921E1","2,568099976E1","6,453799725E0",,,
"1,434816349E2",,,,"-5,757404864E-2","-4,451680481E-1","-1,999056488E-1",,,,,,,,,,,,,,,,,
"1,434939519E2","7,170691490E0","-9,223732948E0","-2,211566210E0",,,,,,,,,,,,,,,,,,,,
"1,435055599E2",,,,,,,,,,,,,,,,,,,,,"1,010950317E3",,
"1,435104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,210937500E1"
"1,435121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,435245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,435403592E2",,,,,,,,,,,,,,,,,,"-3,195179939E1","2,909700012E1","7,539599895E0",,,
"1,435816349E2",,,,"3,909537569E-2","4,767803252E-1","-1,425301313E0",,,,,,,,,,,,,,,,,
"1,435939519E2","6,117250919E0","-1,051944637E1","-2,249253273E0",,,,,,,,,,,,,,,,,,,,
"1,436055599E2",,,,,,,,,,,,,,,,,,,,,"1,011273193E3",,
"1,436104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,210156250E1"
"1,436121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,436245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,436403592E2",,,,,,,,,,,,,,,,,,"-3,395259857E1","2,540040016E1","7,673799992E0",,,
"1,436816349E2",,,,"-3,740022480E-1","-5,054910183E-1","-2,203849077E0",,,,,,,,,,,,,,,,,
"1,436939519E2","7,467401028E0","-7,505686283E0","-1,424925923E0",,,,,,,,,,,,,,,,,,,,
"1,437030534E1",,,,,,,,"2,145628929E-1","5,012210846E0","9,009790421E-1",,,,,,,,,,,,,
"1,437055599E2",,,,,,,,,,,,,,,,,,,,,"1,011165039E3",,
"1,437104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,213281250E1"
"1,437121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,437245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,437403592E2",,,,,,,,,,,,,,,,,,"-3,847879791E1","1,975180054E1","8,259399414E0",,,
"1,437816349E2",,,,"-1,156367898E0","-8,741481900E-1","-2,102139950E0",,,,,,,,,,,,,,,,,
"1,437939519E2","7,820342541E0","-8,552546501E0","-2,317448616E0",,,,,,,,,,,,,,,,,,,,
"1,438055599E2",,,,,,,,,,,,,,,,,,,,,"1,011010132E3",,
"1,438104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,211718750E1"
"1,438121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,438163494E1",,,,"3,517056704E-1","4,648684561E-1","6,994406879E-2",,,,,,,,,,,,,,,,,
"1,438245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,438403592E2",,,,,,,,,,,,,,,,,,"-4,016239929E1","9,296400070E0","1,209019947E1",,,
"1,438816349E2",,,,"-5,766568184E-1","-6,342308521E-1","-8,553640842E-1",,,,,,,,,,,,,,,,,
"1,438939519E2","1,798804402E0","-1,893320918E0","-4,660021961E-1",,,,,,,,,,,,,,,,,,,,
"1,439055599E2",,,,,,,,,,,,,,,,,,,,,"1,010972412E3",,
"1,439104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,211718750E1"
"1,439121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,439245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,439395187E1","2,879163742E0","3,565305769E-1","-5,869594097E0",,,,,,,,,,,,,,,,,,,,
"1,439403592E2",,,,,,,,,,,,,,,,,,"-3,885699844E1","3,501399994E0","1,562819958E1",,,
"1,439816349E2",,,,"2,961169183E-1","6,116288304E-1","1,812742651E-1",,,,,,,,,,,,,,,,,
"1,439939519E2","4,242474556E0","-2,539382935E0","-2,093719721E0",,,,,,,,,,,,,,,,,,,,
"1,440055599E2",,,,,,,,,,,,,,,,,,,,,"1,011144409E3",,
"1,440104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,208203125E1"
"1,440121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,440245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,440359189E0",,,,,,,,,,,,,,,,,,"-2,571759987E1","2,219179916E1","-3,053660011E1",,,
"1,440403592E2",,,,,,,,,,,,,,,,,,"-3,927180099E1","1,781199932E0","1,377379990E1",,,
"1,440523792E2",,,,,,,,,,,"5,200911664E1","5,093319550E0","2,541719029E0","5,244916439E0","1,987888489E2","4,897943974E0","3,000000000E0",,,,,,
"1,440555995E1",,,,,,,,,,,,,,,,,,,,,"1,011555786E3",,
"1,440816349E2",,,,"8,254316449E-1","9,480628371E-1","2,397493362E0",,,,,,,,,,,,,,,,,
"1,440939519E2","6,114858150E0","-5,397011280E0","-2,240878344E0",,,,,,,,,,,,,,,,,,,,
"1,441041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,476562500E1"
"1,441055599E2",,,,,,,,,,,,,,,,,,,,,"1,011425537E3",,
"1,441104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,212500000E1"
"1,441121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,441218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,441245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,441403592E2",,,,,,,,,,,,,,,,,,"-3,966220093E1","8,857199669E0","8,942600250E0",,,
"1,441816349E2",,,,"4,845688641E-1","1,308778822E-1","2,868928671E0",,,,,,,,,,,,,,,,,
"1,441939519E2","7,369295597E0","-1,014437199E1","-2,392822742E0",,,,,,,,,,,,,,,,,,,,
"1,442055599E2",,,,,,,,,,,,,,,,,,,,,"1,011298340E3",,
"1,442104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,212500000E1"
"1,442121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,442245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,442403592E2",,,,,,,,,,,,,,,,,,"-3,501399994E1","1,819019890E1","5,977999687E0",,,
"1,442657917E0",,,,,,,,"-6,149000168E0","-1,103485680E1","8,893045425E0",,,,,,,,,,,,,
"1,442816349E2",,,,"1,569923609E-1","-5,881105065E-1","8,747590184E-1",,,,,,,,,,,,,,,,,
"1,442939519E2","7,159923553E0","-1,001156998E1","-3,269193888E0",,,,,,,,,,,,,,,,,,,,
"1,443055599E2",,,,,,,,,,,,,,,,,,,,,"1,011043701E3",,
"1,443104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,211718750E1"
"1,443121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,443245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,443403592E2",,,,,,,,,,,,,,,,,,"-3,023159981E1","2,457079887E1","6,295199871E0",,,
"1,443816349E2",,,,"8,032877743E-2","-3,512475193E-1","-5,300782919E-1",,,,,,,,,,,,,,,,,
"1,443939519E2","5,859424591E0","-9,007781029E0","-2,279163599E0",,,,,,,,,,,,,,,,,,,,
"1,444035919E1",,,,,,,,,,,,,,,,,,"-9,149999619E0","1,049199939E0","4,847060013E1",,,
"1,444055599E2",,,,,,,,,,,,,,,,,,,,,"1,010962280E3",,
"1,444104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,209375000E1"
"1,444121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,444245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,444403592E2",,,,,,,,,,,,,,,,,,"-2,996319962E1","2,391199875E1","7,588399887E0",,,
"1,444816349E2",,,,"-1,670716405E-1","-1,255328059E-1","-1,748601794E0",,,,,,,,,,,,,,,,,
"1,444939519E2","5,877370834E0","-9,373882294E0","-1,767099500E0",,,,,,,,,,,,,,,,,,,,
"1,445055599E2",,,,,,,,,,,,,,,,,,,,,"1,011211609E3",,
"1,445104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,206250000E1"
"1,445121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,445245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,445403592E2",,,,,,,,,,,,,,,,,,"-3,375740051E1","1,998359871E1","6,978399754E0",,,
"1,445816349E2",,,,"-1,019075990E0","-7,141014934E-1","-1,894445896E0",,,,,,,,,,,,,,,,,
"1,445939519E2","7,144370079E0","-7,704888821E0","-1,764108539E0",,,,,,,,,,,,,,,,,,,,
"1,446055599E2",,,,,,,,,,,,,,,,,,,,,"1,011039795E3",,
"1,446104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,208593750E1"
"1,446121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,446245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,446403592E2",,,,,,,,,,,,,,,,,,"-3,690499878E1","1,290759945E1","8,637599945E0",,,
"1,446816349E2",,,,"-8,544477820E-1","-1,008996725E0","-1,504561067E0",,,,,,,,,,,,,,,,,
"1,446900030E1",,,,,,,,"1,815929890E0","6,892824173E-1","-1,563469887E0",,,,,,,,,,,,,
"1,446939519E2","6,610172749E0","-6,719046116E0","-2,132603168E0",,,,,,,,,,,,,,,,,,,,
"1,447055599E2",,,,,,,,,,,,,,,,,,,,,"1,010970459E3",,
"1,447104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,208984375E1"
"1,447121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,447245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,447403592E2",,,,,,,,,,,,,,,,,,"-3,933279800E1","8,417999744E-1","1,440819931E1",,,
"1,447816349E2",,,,"2,822197378E-1","7,134906054E-1","4,935791194E-1",,,,,,,,,,,,,,,,,
"1,447939519E2","2,733201742E0","-2,099701881E0","-1,602592945E0",,,,,,,,,,,,,,,,,,,,
"1,448055599E2",,,,,,,,,,,,,,,,,,,,,"1,011108276E3",,
"1,448104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,209765625E1"
"1,448121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,448163495E1",,,,"1,770287514E0","5,332853794E-1","9,831876159E-1",,,,,,,,,,,,,,,,,
"1,448245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,448403592E2",,,,,,,,,,,,,,,,,,"-4,212659836E1","4,428599834E0","1,122399998E1",,,
"1,448816349E2",,,,"5,215262175E-1","1,145219564E0","1,824196339E0",,,,,,,,,,,,,,,,,
"1,448939519E2","5,230112076E0","-3,350549936E0","-2,621337175E0",,,,,,,,,,,,,,,,,,,,
"1,449055599E2",,,,,,,,,,,,,,,,,,,,,"1,011340820E3",,
"1,449104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,211718750E1"
"1,449121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,449245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,449395187E1","1,851446509E0","-4,594817638E0","-7,163512707E0",,,,,,,,,,,,,,,,,,,,
"1,449403592E2",,,,,,,,,,,,,,,,,,"-4,021120071E1","1,515240002E1","6,831999779E0",,,
"1,449816349E2",,,,"3,063489199E-1","-9,224065393E-2","2,906191349E0",,,,,,,,,,,,,,,,,
"1,449939519E2","6,717251301E0","-9,528220177E0","-2,001596212E0",,,,,,,,,,,,,,,,,,,,
"1,450055599E2",,,,,,,,,,,,,,,,,,,,,"1,011319214E3",,
"1,450104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,206640625E1"
"1,450121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,450245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,450403592E2",,,,,,,,,,,,,,,,,,"-3,517259979E1","2,586400032E1","6,246399879E0",,,
"1,450522972E2",,,,,,,,,,,"5,200906865E1","5,093296104E0","2,613549044E0","5,418656826E0","1,959203033E2","4,943604469E0","3,000000000E0",,,,,,
"1,450555995E1",,,,,,,,,,,,,,,,,,,,,"1,011655151E3",,
"1,450816349E2",,,,"2,814561725E-1","-4,541783035E-1","2,112830162E0",,,,,,,,,,,,,,,,,
"1,450939519E2","7,472187042E0","-1,017906761E1","-2,243869543E0",,,,,,,,,,,,,,,,,,,,
"1,451041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,475000000E1"
"1,451055599E2",,,,,,,,,,,,,,,,,,,,,"1,011187683E3",,
"1,451104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,207421875E1"
"1,451121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,451218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,451245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,451403592E2",,,,,,,,,,,,,,,,,,"-3,119540024E1","2,940199852E1","8,198399544E0",,,
"1,451816349E2",,,,"1,988366395E-1","-2,055561543E-1","-6,960809231E-1",,,,,,,,,,,,,,,,,
"1,451939519E2","6,844669342E0","-8,769695282E0","-1,651645780E0",,,,,,,,,,,,,,,,,,,,
"1,452055599E2",,,,,,,,,,,,,,,,,,,,,"1,010950256E3",,
"1,452104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,452121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,452245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,452403592E2",,,,,,,,,,,,,,,,,,"-3,374520111E1","2,720599937E1","9,430600166E0",,,
"1,452816349E2",,,,"1,175915599E-1","2,725986242E-1","-1,493260145E0",,,,,,,,,,,,,,,,,
"1,452939519E2","5,139184952E0","-8,825327873E0","-1,643270969E0",,,,,,,,,,,,,,,,,,,,
"1,453055599E2",,,,,,,,,,,,,,,,,,,,,"1,011182800E3",,
"1,453104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,207812500E1"
"1,453121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,453245684E2",,,,,,,,"3,385400772E0","-1,619122505E0","-1,368004680E0",,,,,,,,,,,,,
"1,453403592E2",,,,,,,,,,,,,,,,,,"-3,836899948E1","2,156959915E1","7,722599983E0",,,
"1,453816349E2",,,,"-4,547891617E-1","-3,077233732E-1","-2,192853451E0",,,,,,,,,,,,,,,,,
"1,453939519E2","7,542775154E0","-9,366106033E0","-2,525026083E0",,,,,,,,,,,,,,,,,,,,
"1,454035919E1",,,,,,,,,,,,,,,,,,"-1,105319977E1","7,149199963E0","4,736039734E1",,,
"1,454055599E2",,,,,,,,,,,,,,,,,,,,,"1,011093994E3",,
"1,454104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,454121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,454245684E2",,,,,,,,"-2,716093063E-1","-1,571292877E0","1,823721647E0",,,,,,,,,,,,,
"1,454403592E2",,,,,,,,,,,,,,,,,,"-4,145560074E1","1,200479984E1","1,046759987E1",,,
"1,454816349E2",,,,"-1,036485553E0","-6,404922009E-1","-1,838093519E0",,,,,,,,,,,,,,,,,
"1,454939519E2","7,275975227E0","-7,542775154E0","-1,762912035E0",,,,,,,,,,,,,,,,,,,,
"1,455055599E2",,,,,,,,,,,,,,,,,,,,,"1,010922852E3",,
"1,455104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205078125E1"
"1,455121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,455245684E2",,,,,,,,"-2,716093063E-1","-1,571292877E0","1,823721647E0",,,,,,,,,,,,,
"1,455403592E2",,,,,,,,,,,,,,,,,,"-4,138240051E1","3,147599936E0","1,440819931E1",,,
"1,455816349E2",,,,"-1,386664063E-1","-6,047565863E-2","-7,241807580E-1",,,,,,,,,,,,,,,,,
"1,455939519E2","3,498306751E0","-3,704089403E0","-1,624726534E0",,,,,,,,,,,,,,,,,,,,
"1,456055599E2",,,,,,,,,,,,,,,,,,,,,"1,011061218E3",,
"1,456104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,201171875E1"
"1,456121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,456245684E2",,,,,,,,"-2,716093063E-1","-1,571292877E0","1,823721647E0",,,,,,,,,,,,,
"1,456403592E2",,,,,,,,,,,,,,,,,,"-4,174839783E1","5,001999736E-1","1,342000008E1",,,
"1,456768747E1",,,,,,,,"-3,071188927E-2","6,405844688E-1","4,980545044E-1",,,,,,,,,,,,,
"1,456816349E2",,,,"4,182899892E-1","9,482156038E-1","6,366742849E-1",,,,,,,,,,,,,,,,,
"1,456939519E2","2,385644197E0","-2,374876499E0","-1,124028444E0",,,,,,,,,,,,,,,,,,,,
"1,457055599E2",,,,,,,,,,,,,,,,,,,,,"1,011175903E3",,
"1,457104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,206640625E1"
"1,457121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,457245684E2",,,,,,,,"-2,716093063E-1","-1,571292877E0","1,823721647E0",,,,,,,,,,,,,
"1,457403592E2",,,,,,,,,,,,,,,,,,"-4,149219894E1","7,929999828E0","8,283800125E0",,,
"1,457816349E2",,,,"4,651738703E-1","7,519751191E-1","2,514932156E0",,,,,,,,,,,,,,,,,
"1,457939519E2","6,896114826E0","-8,076375008E0","-2,305484533E0",,,,,,,,,,,,,,,,,,,,
"1,458055599E2",,,,,,,,,,,,,,,,,,,,,"1,011484863E3",,
"1,458104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,207812500E1"
"1,458121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,458163495E1",,,,"1,669189334E0","4,579962194E-1","1,618487477E0",,,,,,,,,,,,,,,,,
"1,458245684E2",,,,,,,,"-2,716093063E-1","-1,571292877E0","1,823721647E0",,,,,,,,,,,,,
"1,458403592E2",,,,,,,,,,,,,,,,,,"-3,756380081E1","1,905640030E1","4,550600052E0",,,
"1,458816349E2",,,,"2,408336252E-1","2,753475010E-1","2,944217682E0",,,,,,,,,,,,,,,,,
"1,458939519E2","7,590631485E0","-1,032502937E1","-2,169692039E0",,,,,,,,,,,,,,,,,,,,
"1,459055599E2",,,,,,,,,,,,,,,,,,,,,"1,011230896E3",,
"1,459104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,459121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,459245684E2",,,,,,,,"4,399260044E0","-1,899624825E0","-9,589461088E-1",,,,,,,,,,,,,
"1,459395187E1","2,526820660E0","-7,900502205E0","-5,179862976E0",,,,,,,,,,,,,,,,,,,,
"1,459403592E2",,,,,,,,,,,,,,,,,,"-3,209819794E1","2,815760040E1","5,136199951E0",,,
"1,459816349E2",,,,"6,948592514E-2","-7,794640660E-1","5,122104883E-1",,,,,,,,,,,,,,,,,
"1,459939519E2","6,738786697E0","-9,461220741E0","-2,882154942E0",,,,,,,,,,,,,,,,,,,,
"1,460055599E2",,,,,,,,,,,,,,,,,,,,,"1,011066406E3",,
"1,460104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,204296875E1"
"1,460121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,460245684E2",,,,,,,,"3,277844429E0","-1,081480980E0","5,765676498E-2",,,,,,,,,,,,,
"1,460403592E2",,,,,,,,,,,,,,,,,,"-3,204940033E1","2,906040001E1","6,441599846E0",,,
"1,460523112E2",,,,,,,,,,,"5,200902278E1","5,093269337E0","2,476895539E0","5,365303516E0","1,953174744E2","5,134858131E0","3,000000000E0",,,,,,
"1,460555995E1",,,,,,,,,,,,,,,,,,,,,"1,011416992E3",,
"1,460816349E2",,,,"-5,528330430E-2","-7,391469181E-2","-9,060658813E-1",,,,,,,,,,,,,,,,,
"1,460939519E2","5,412564754E0","-9,991828918E0","-2,108675003E0",,,,,,,,,,,,,,,,,,,,
"1,461041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,476171875E1"
"1,461055599E2",,,,,,,,,,,,,,,,,,,,,"1,010873352E3",,
"1,461104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205078125E1"
"1,461121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,461218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,461245684E2",,,,,,,,"3,277844429E0","-1,081480980E0","5,765676498E-2",,,,,,,,,,,,,
"1,461403592E2",,,,,,,,,,,,,,,,,,"-3,694160080E1","2,414379883E1","5,392399788E0",,,
"1,461816349E2",,,,"-2,393064648E-1","-1,116356254E-1","-1,895209432E0",,,,,,,,,,,,,,,,,
"1,461939519E2","6,568896294E0","-9,195018768E0","-1,929811478E0",,,,,,,,,,,,,,,,,,,,
"1,462055599E2",,,,,,,,,,,,,,,,,,,,,"1,011215942E3",,
"1,462104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,204296875E1"
"1,462121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,462245684E2",,,,,,,,"2,968044758E0","-2,295290947E0","5,715081692E-1",,,,,,,,,,,,,
"1,462403592E2",,,,,,,,,,,,,,,,,,"-4,177280045E1","1,539639950E1","7,295599937E0",,,
"1,462816349E2",,,,"-6,189591885E-1","-5,392413139E-1","-2,202474594E0",,,,,,,,,,,,,,,,,
"1,462939519E2","6,880561352E0","-7,226324558E0","-1,859223247E0",,,,,,,,,,,,,,,,,,,,
"1,463055599E2",,,,,,,,,,,,,,,,,,,,,"1,011004150E3",,
"1,463104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205078125E1"
"1,463121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,463245684E2",,,,,,,,"-4,420909882E-1","-1,861474991E0","3,388416767E-1",,,,,,,,,,,,,
"1,463403592E2",,,,,,,,,,,,,,,,,,"-4,394440079E1","5,624199867E0","1,155340004E1",,,
"1,463816349E2",,,,"-9,356928468E-1","-8,249735236E-1","-1,427592039E0",,,,,,,,,,,,,,,,,
"1,463939519E2","6,540780544E0","-6,311667919E0","-2,016551256E0",,,,,,,,,,,,,,,,,,,,
"1,464035919E1",,,,,,,,,,,,,,,,,,"-9,857600212E0","2,169159889E1","4,162639999E1",,,
"1,464055599E2",,,,,,,,,,,,,,,,,,,,,"1,010921326E3",,
"1,464104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,206640625E1"
"1,464121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,464245684E2",,,,,,,,"-5,783532143E0","1,686290741E0","3,080728769E0",,,,,,,,,,,,,
"1,464403592E2",,,,,,,,,,,,,,,,,,"-4,340760040E1","-9,515999556E-1","1,553059959E1",,,
"1,464816349E2",,,,"-1,450804919E-1","-3,222314268E-2","-5,765040517E-1",,,,,,,,,,,,,,,,,
"1,464939519E2","3,583251953E0","-2,508874655E0","-1,738983870E0",,,,,,,,,,,,,,,,,,,,
"1,465055599E2",,,,,,,,,,,,,,,,,,,,,"1,011094421E3",,
"1,465104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,202734375E1"
"1,465121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,465245684E2",,,,,,,,"-3,085400105E0","2,660026550E0","1,090141058E0",,,,,,,,,,,,,
"1,465403592E2",,,,,,,,,,,,,,,,,,"-4,324900055E1","1,683599949E0","1,312720013E1",,,
"1,465816349E2",,,,"6,285803318E-1","9,783006907E-1","2,032043219E0",,,,,,,,,,,,,,,,,
"1,465939519E2","5,793023586E0","-3,769891977E0","-2,279163599E0",,,,,,,,,,,,,,,,,,,,
"1,466055599E2",,,,,,,,,,,,,,,,,,,,,"1,011512695E3",,
"1,466104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,466121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,466245684E2",,,,,,,,"-8,093380928E-1","1,073296547E0","-5,883994102E-1",,,,,,,,,,,,,
"1,466403592E2",,,,,,,,,,,,,,,,,,"-4,182159805E1","1,128499985E1","9,698999405E0",,,
"1,466636787E1",,,,,,,,"3,207306862E0","-4,090551376E0","-4,258753777E0",,,,,,,,,,,,,
"1,466816349E2",,,,"5,739079118E-1","6,159048676E-1","2,477364063E0",,,,,,,,,,,,,,,,,
"1,466939519E2","7,069594383E0","-9,564111710E0","-1,800599098E0",,,,,,,,,,,,,,,,,,,,
"1,467055599E2",,,,,,,,,,,,,,,,,,,,,"1,011344055E3",,
"1,467104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,467121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"1,467245684E2",,,,,,,,"3,048324585E0","-1,077202797E0","1,972310543E-1",,,,,,,,,,,,,
"1,467403592E2",,,,,,,,,,,,,,,,,,"-3,677079773E1","2,383880043E1","9,430600166E0",,,
"1,467816349E2",,,,"3,478877544E-1","-5,839871764E-1","1,878257871E0",,,,,,,,,,,,,,,,,
"1,467939519E2","7,247859955E0","-1,087896824E1","-2,398804665E0",,,,,,,,,,,,,,,,,,,,
"1,468055599E2",,,,,,,,,,,,,,,,,,,,,"1,011223877E3",,
"1,468104138E2",,,,,,,,,,,,,,,,,,,,,,,"3,205859375E1"
"1,468121840E2",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
