"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1,131839624E2;9,300423414E-2;-4,622722864E-1;-1,559844375E0
1,132839624E2;-2,116648108E-1;6,017022580E-2;-1,877799749E0
1,133839624E2;-1,398117781E0;-8,846855760E-1;-1,872760177E0
1,134839624E2;-1,162018418E0;-8,677340746E-1;-1,323897719E0
1,135839624E2;4,508185387E-1;1,178817153E0;9,879218340E-1
1,136839624E2;5,045747161E-1;1,428202987E0;2,017993450E0
1,137839624E2;1,682933718E-1;-7,376197726E-2;2,730567694E0
1,138839624E2;5,589416996E-2;-3,998112977E-1;1,957364917E0
1,139839624E2;7,971791178E-2;-4,767803252E-1;-8,828529716E-1
1,140839624E2;1,516472995E-1;-9,987647086E-2;-1,563814998E0
1,141839624E2;-3,579670191E-1;-6,334672570E-1;-2,286621332E0
1,142839624E2;-1,079551578E0;-5,297728777E-1;-1,762193561E0
1,143839624E2;-2,657263875E-1;3,791945875E-1;-5,668829679E-1
1,144839624E2;4,369213581E-1;1,255175352E0;3,404046595E-1
1,145839624E2;5,230533481E-1;1,206458807E0;2,324189425E0
1,146839624E2;2,122756690E-1;3,164281845E-1;2,793181419E0
1,147839624E2;-2,371684313E-1;-5,609270334E-1;1,124450207E0
1,148839624E2;1,328631863E-2;-2,611449063E-1;-4,725042582E-1
1,149839624E2;-1,345430762E-1;-1,769981980E-1;-1,552361250E0
1,150839624E2;-4,198171496E-1;-8,819366693E-1;-1,912313700E0
1,151839624E2;-1,171486855E0;-7,812966704E-1;-1,831832170E0
1,152839624E2;3,184134960E-1;3,430008292E-1;-1,623374373E-1
1,153839624E2;7,070765495E-1;9,686795473E-1;1,412778616E0
1,154839624E2;4,358523488E-1;4,149302244E-1;2,705827713E0
1,155839624E2;1,864666194E-1;-1,437060535E-1;2,688876152E0
1,156839624E2;-5,864306539E-2;-3,845396638E-1;-4,673119187E-1
1,157839624E2;6,750060618E-2;2,764165215E-2;-1,335504174E0
1,158839624E2;-1,082758680E-1;-3,205515444E-1;-2,329534531E0
1,159839624E2;-7,678576112E-1;-5,160284042E-1;-1,738369823E0
1,160839624E2;-9,967793822E-1;-8,669704795E-1;-1,339322090E0
1,161839624E2;2,202169150E-1;5,847507715E-1;-3,236058652E-1
1,162839624E2;8,103127480E-1;1,357800722E0;2,007914066E0
1,163839624E2;6,247624159E-1;6,417139173E-1;2,913674593E0
1,164839624E2;8,002334833E-2;-3,736968040E-1;1,008691192E0
1,165839624E2;-2,492330223E-1;-7,927503586E-1;-3,937026560E-1
1,166839624E2;-2,748893574E-3;4,743368626E-1;-1,588860512E0
1,167839624E2;-3,833179474E-1;-2,376265824E-1;-1,133918643E0
1,168839624E2;-8,106181622E-1;-4,329507351E-1;-1,460426092E0
1,169839624E2;-7,166976333E-1;-5,207626149E-2;-1,653764963E0
1,170839624E2;3,155119121E-1;2,669481039E-1;6,898195744E-1
1,171839624E2;7,273877859E-1;1,455539107E0;1,866651416E0
1,172839624E2;2,131919712E-1;2,755002379E-1;2,657416582E0
1,173839624E2;6,719517522E-3;-6,246097013E-2;2,071444035E0
1,174839624E2;1,237002108E-2;-7,134906054E-1;-5,316054821E-1
1,175839624E2;1,178969890E-1;7,147123665E-2;-1,293812633E0
1,176839624E2;-4,926628172E-1;-5,885686874E-1;-1,793805838E0
1,177839624E2;-8,255843520E-1;-5,102251768E-1;-1,477835774E0
1,178839624E2;-5,626068711E-1;-5,888741016E-1;-1,077871680E0
1,179839624E2;5,946773291E-1;1,091616154E0;1,102459073E0
1,180839624E2;6,736316681E-1;1,014036298E0;2,114051819E0
1,181839624E2;3,816380501E-1;-1,615738571E-1;2,902678967E0
1,182839624E2;3,541491330E-1;-5,145012736E-1;1,939955354E0
1,183839624E2;-1,203404516E-1;-1,927279830E-1;-1,174082994E0
1,184839624E2;-2,070833147E-1;7,238753140E-2;-1,928959727E0
1,185839624E2;-5,248859525E-1;-3,894265890E-1;-2,624277115E0
1,186839624E2;-8,579602242E-1;-4,880813360E-1;-1,315345645E0
1,187839624E2;-1,841758788E-1;5,080871582E-1;-4,187481403E-1
1,188839624E2;3,434589803E-1;1,043968678E0;5,861251950E-1
1,189839624E2;4,060726762E-1;6,577491760E-1;2,648711681E0
1,190839624E2;3,168863356E-1;7,635815535E-3;2,927724361E0
1,191839624E2;1,375973970E-1;-7,689266205E-1;2,568688393E-1
1,192839624E2;3,074179292E-1;-1,250746548E-1;-7,113525867E-1
1,193839624E2;-4,233296216E-1;1,588249579E-2;-2,145664215E0
1,194839624E2;-6,750060916E-1;-1,301143020E-1;-2,560288906E0
1,195839624E2;-6,479753256E-1;-6,834055185E-1;-1,259298682E0
1,196839624E2;4,627304152E-2;1,250746548E-1;-3,338378668E-1
1,197839624E2;5,607742667E-1;1,571908951E0;1,794263959E0
1,198839624E2;2,393064648E-1;5,781839490E-1;2,663525105E0
1,199839624E2;2,388483137E-1;-5,904012322E-1;2,009746552E0
1,200839624E2;2,122756690E-1;-7,153232098E-1;7,260133624E-1
1,201839624E2;-8,659014851E-2;5,390885845E-2;-1,762193561E0
1,202839624E2;-7,180721164E-1;-3,234531581E-1;-2,146275043E0
1,203839624E2;-1,149343014E0;-8,365799785E-1;-1,884213805E0
1,204839624E2;4,932736978E-2;4,499022663E-1;-4,019493461E-1
1,205839624E2;4,589125216E-1;1,148273945E0;8,559749126E-1
1,206839624E2;3,740022480E-1;7,736608386E-1;2,867248774E0
1,207839624E2;1,038470939E-1;-1,747074574E-1;2,705827713E0
1,208839624E2;2,779436857E-2;-6,378960609E-1;3,060434759E-1
1,209839624E2;7,223481685E-2;-1,557706390E-2;-8,333728909E-1
1,210839624E2;-4,280638099E-1;-9,804387391E-2;-1,847867370E0
1,211839624E2;-9,329439402E-1;-8,956811428E-1;-2,268295288E0
1,212839624E2;-6,876815557E-1;-8,990409374E-1;-1,413694859E0
1,213839624E2;1,728748679E-1;3,356704414E-1;-5,626068711E-1
1,214839624E2;7,038694620E-1;1,301142931E0;1,902234316E0
1,215839624E2;4,172209501E-1;8,472700715E-1;2,847701073E0
1,216839624E2;2,255619913E-1;-4,729624093E-1;1,748601794E0
1,217839624E2;-6,322455406E-2;-1,187827468E0;4,326453209E-1
1,218839624E2;-3,283400834E-2;1,844813079E-1;-1,713782430E0
1,219839624E2;-9,819658846E-2;1,334740520E-1;-2,005317926E0
1,220839624E2;-1,074817419E0;-1,033278584E0;-1,760360956E0
1,221839624E2;-6,921103001E-1;-7,211264372E-1;-1,453095675E0
1,222839624E2;4,198171496E-1;1,138958216E0;7,449501753E-1
1,223839624E2;5,925393105E-1;1,564731359E0;1,849394560E0
1,224839624E2;1,375973970E-1;2,025018334E-1;2,918256044E0
1,225839624E2;5,161811411E-2;-5,229006410E-1;2,064266443E0
1,226839624E2;-1,346957833E-1;-3,683517575E-1;-8,865181804E-1
1,227839624E2;-1,093448773E-1;9,728029370E-2;-2,007303238E0
1,228839624E2;-5,325217843E-1;-7,942775488E-1;-2,121535063E0
1,229839624E2;-8,883507848E-1;-1,001971722E0;-1,765705943E0
1,230839624E2;5,024366826E-2;2,244929783E-2;-7,119634151E-1
1,231839624E2;6,018549800E-1;1,174846530E0;1,881159544E0
1,232839624E2;5,641340613E-1;1,168279767E0;2,468200922E0
1,233839624E2;1,565342247E-1;-4,396702647E-1;2,136959314E0
1,234839624E2;3,848451003E-2;-8,263479471E-1;7,638869882E-1
1,235839624E2;1,285871267E-1;2,729040384E-1;-1,537089705E0
1,236839624E2;2,855795063E-2;2,243402600E-1;-1,891849637E0
1,237839624E2;-1,072984815E0;-8,568912148E-1;-1,788918853E0
1,238839624E2;-1,113760114E0;-9,717338681E-1;-1,439962149E0
1,239839624E2;3,796527386E-1;8,072584271E-1;3,188716471E-1
1,240839624E2;6,406449080E-1;1,307251573E0;1,698510766E0
1,241839624E2;2,212859392E-1;2,438879460E-1;2,853504181E0
1,242839624E2;2,101376504E-1;-3,691153228E-1;2,298838615E0
1,243839624E2;8,582656831E-2;-5,285511613E-1;-5,661193728E-1
1,244839624E2;4,550946131E-2;-2,565634064E-2;-1,345888853E0
1,245839624E2;-4,405865669E-1;-5,196936131E-1;-2,321746111E0
1,246839624E2;-1,059393048E0;-7,238753438E-1;-1,812589884E0
1,247839624E2;-2,548835278E-1;-7,116580009E-2;-1,005331516E0
1,248839624E2;3,336851299E-1;6,285803318E-1;-4,276056588E-2
1,249839624E2;4,711298347E-1;1,026864529E0;2,223396778E0
1,250839624E2;3,037527502E-1;6,337726712E-1;3,055853367E0
1,251839624E2;2,336559631E-2;-5,230533481E-1;1,340696454E0
1,252839624E2;1,007927656E-1;8,323039114E-2;-1,016785145E0
1,253839624E2;4,108068720E-2;3,604105115E-2;-1,572519898E0
1,254839624E2;-6,467535496E-1;-6,930266023E-1;-2,085646629E0
1,255839624E2;-1,078177214E0;-7,693848014E-1;-1,690569520E0
1,256839624E2;6,154467165E-2;2,371684313E-1;-4,039346576E-1
1,257839624E2;3,888157308E-1;1,044121385E0;7,718282342E-1
1,258839624E2;2,628247738E-1;8,915578127E-1;2,618168354E0
1,259839624E2;4,520402849E-2;2,999348342E-1;2,784629107E0
1,260839624E2;9,392052889E-2;-8,200865984E-1;7,965682745E-1
1,261839624E2;1,861611903E-1;8,048149943E-2;-9,031642675E-1
1,262839624E2;-1,783726513E-1;-5,299255848E-1;-1,714546084E0
1,263839624E2;-5,409211516E-1;-1,267545372E-1;-2,243402719E0
1,264839624E2;-9,579893947E-1;-1,008233070E0;-1,403310180E0
1,265839624E2;-2,561052442E-1;1,452332139E-1;-7,082982659E-1
1,266839624E2;3,126102984E-1;1,592678428E0;1,576643229E0
1,267839624E2;1,802052557E-2;1,011287451E0;2,421775341E0
1,268839624E2;-6,979135424E-2;-4,247040749E-1;2,149482012E0
1,269839624E2;-2,035708427E-1;-9,598219991E-1;7,932085395E-1
1,270839624E2;1,847867295E-2;2,808452845E-1;-1,237002134E0
1,271839624E2;-2,933680415E-1;-2,182316035E-1;-1,324661255E0
1,272839624E2;-1,029918790E0;-2,973386645E-1;-1,859168410E0
1,273839624E2;-1,239598274E0;-7,192938328E-1;-1,600161552E0
1,274839624E2;9,560041130E-2;5,393940210E-1;1,710422710E-2
1,275839624E2;4,135557711E-1;1,153313637E0;1,293507099E0
1,276839624E2;3,262020350E-1;6,126978397E-1;2,841439724E0
1,277839624E2;-1,350012124E-1;-4,222606122E-1;1,586111665E0
1,278839624E2;-2,365575731E-1;-6,824892163E-1;9,972374886E-2
1,279839624E2;-7,177666575E-2;-4,428773001E-2;-1,743256688E0
1,280839624E2;-3,510948122E-1;-3,378084898E-1;-1,910175562E0
1,281839624E2;-1,280831695E0;-7,220427394E-1;-1,514793038E0
1,282839624E2;-3,851505518E-1;-2,868012190E-1;-1,172708511E0
1,283839624E2;9,359982610E-1;1,289689302E0;5,832235813E-1
1,284839624E2;9,062185884E-1;9,918924570E-1;1,846645594E0
1,285839624E2;4,752531648E-1;-3,460551500E-1;2,827084303E0
1,286839624E2;2,987131178E-1;-5,496259928E-1;1,625359654E0
1,287839624E2;2,672535479E-1;1,207986027E-1;-1,012356400E0
1,288839624E2;7,681630552E-2;1,278235465E-1;-1,008691192E0
1,289839624E2;-6,693555713E-1;-2,518292069E-1;-1,997682095E0
1,290839624E2;-1,091921568E0;-8,190175891E-1;-1,744325757E0
1,291839624E2;-8,414668590E-2;3,454442918E-1;-5,972734690E-1
1,292839624E2;3,196352422E-1;8,290968537E-1;5,937610269E-1
1,293839624E2;3,243694305E-1;7,452555895E-1;2,635425329E0
1,294839624E2;1,762346178E-1;2,156354338E-1;2,749657154E0
1,295839624E2;-3,233004212E-1;-8,940013051E-1;5,045747161E-1
1,296839624E2;-3,167336285E-1;-5,303837657E-1;-5,949827433E-1
1,297839624E2;-1,786780804E-1;-1,461495161E-1;-2,005775928E0
1,298839624E2;-6,226243973E-1;-6,583600044E-1;-2,070527792E0
1,299839624E2;-3,778201640E-1;-8,510879874E-1;-1,813658953E0
1,300839624E2;2,090686262E-1;-4,216497242E-1;-1,029766083E0
1,301839624E2;7,157813311E-1;1,457677245E0;1,712102532E0
1,302839624E2;1,069014193E-3;-4,043927789E-1;3,084563971E0
1,303839624E2;-1,939497143E-2;-8,266534209E-1;2,006234169E0
1,304839624E2;2,489275858E-2;-3,860668242E-1;-8,561276197E-1
1,305839624E2;3,405573592E-2;-5,563455224E-1;-1,453248382E0
1,306839624E2;-6,027712822E-1;-7,988590002E-1;-2,865721464E0
1,307839624E2;-8,159632683E-1;-7,579310536E-1;-2,274862289E0
1,308839624E2;3,219259977E-1;-5,568036437E-1;-1,098030329E0
1,309839624E2;9,573785663E-1;4,062253833E-1;2,605340183E-1
1,310839624E2;8,040513992E-1;1,886046380E-1;2,387413979E0
1,311839624E2;5,677992702E-1;-1,383609772E-1;2,578767538E0
1,312839624E2;1,423316002E-1;-1,245096087E0;4,975497425E-1
1,313839624E2;2,910772860E-1;-1,039998055E0;-9,491318464E-1
1,314839624E2;-3,970623948E-3;-6,572909951E-1;-1,838704348E0
1,315839624E2;-2,159408629E-1;-1,174693823E0;-2,559525490E0
1,316839624E2;-7,319692969E-1;-9,857838154E-1;-1,960572004E0
1,317839624E2;5,224425197E-1;8,399397135E-2;-1,242194533E0
1,318839624E2;1,073595643E0;1,232878804E0;1,167516232E0
1,319839624E2;8,116871715E-1;5,001459122E-1;1,979661584E0
1,320839624E2;3,307835162E-1;-6,933320761E-1;2,219426155E0
1,321839624E2;1,702786833E-1;-8,646797538E-1;1,091310740E0
1,322839624E2;4,679227769E-1;-6,771441102E-1;-1,395674348E0
1,323839624E2;5,251913667E-1;-5,120577812E-1;-1,582599163E0
1,324839624E2;-4,222606122E-1;-8,179485798E-1;-2,218662500E0
1,325839624E2;-5,630650520E-1;-7,417431474E-1;-1,911397338E0
1,326839624E2;8,607091308E-1;5,140430927E-1;-8,982773423E-1
1,327839624E2;1,042747021E0;1,136514783E0;1,590998530E0
1,328839624E2;7,915286422E-1;8,521569967E-1;2,224923849E0
1,329839624E2;4,176791012E-1;-2,593123019E-1;2,035250187E0
1,330839624E2;2,579378486E-1;-6,979135275E-1;7,806857824E-1
1,331839624E2;5,195409060E-1;-1,481348276E-1;-1,216996312E0
1,332839624E2;6,383541971E-2;-1,889100820E-1;-1,453859329E0
1,333839624E2;-1,038165450E0;-3,251330256E-1;-1,843896747E0
1,334839624E2;-1,141096234E0;-3,744603992E-1;-1,538311362E0
1,335839624E2;3,729332387E-1;5,367978215E-1;-3,466660380E-1
1,336839624E2;7,791585922E-1;1,165530920E0;9,103419185E-1
1,337839624E2;3,721696436E-1;9,130908251E-1;2,491566658E0
1,338839624E2;6,887505949E-2;3,436116874E-2;2,729651451E0
1,339839624E2;-3,552181423E-1;-8,097018600E-1;4,277583957E-1
1,340839624E2;2,596177394E-3;-1,485929638E-1;-8,732318878E-1
1,341839624E2;-2,020436823E-1;-5,432119370E-1;-1,746311069E0
1,342839624E2;-8,179485798E-1;-5,593998432E-1;-1,969276786E0
1,343839624E2;-1,185536742E0;-6,356052756E-1;-1,590234995E0
1,344839624E2;4,474587739E-2;2,426662147E-1;-1,089020014E0
1,345839624E2;8,274169564E-1;1,047939301E0;1,325577617E0
1,346839624E2;5,691736937E-1;8,254316449E-1;2,239737511E0
1,347839624E2;2,150245607E-1;-2,199114859E-1;2,393217325E0
1,348839624E2;-5,864306539E-2;-6,846272349E-1;1,325883031E0
1,349839624E2;3,903428912E-1;-5,115996301E-2;-1,074512005E0
1,350839624E2;1,449277848E-1;1,088867337E-1;-1,388038516E0
1,351839624E2;-7,562511563E-1;-5,047274232E-1;-1,872454643E0
1,352839624E2;-6,772968173E-1;-5,607742667E-1;-1,287398458E0
1,353839624E2;2,388483137E-1;1,649336219E-1;-6,010913849E-1
1,354839624E2;6,087272167E-1;1,139569163E0;1,773647189E0
1,355839624E2;4,103487432E-1;9,106473923E-1;2,346791506E0
1,356839624E2;-5,390885845E-2;-1,438587606E-1;2,072513103E0
1,357839624E2;-1,887573600E-1;-6,502660513E-1;6,688974500E-1
1,358839624E2;3,043636084E-1;1,432479024E-1;-1,306640744E0
1,359839624E2;-1,424843222E-1;-3,524692357E-1;-1,801441550E0
1,360839624E2;-1,079398870E0;-7,176139355E-1;-1,909412026E0
1,361839624E2;-9,462302923E-1;-5,809328556E-1;-1,556026459E0
1,362839624E2;5,586362481E-1;8,355109096E-1;2,247984111E-1
1,363839624E2;6,948592067E-1;1,473407030E0;1,684002757E0
1,364839624E2;3,436116874E-1;4,627304375E-1;2,828611612E0
1,365839624E2;-1,893682219E-2;-2,360994220E-1;2,366186619E0
1,366839624E2;-5,787948146E-2;-6,774495840E-1;-6,354525685E-1
1,367839624E2;1,401935667E-1;-6,994406879E-2;-1,303739190E0
1,368839624E2;-3,278819323E-1;-5,445863605E-1;-2,106874228E0
1,369839624E2;-9,132435322E-1;-5,942191482E-1;-1,908037543E0
1,370839624E2;-6,252205968E-1;-6,528622508E-1;-1,118188858E0
1,371839624E2;2,973386645E-1;7,996225953E-1;5,940664560E-2
1,372839624E2;4,201225638E-1;1,050077319E0;2,354274750E0
1,373839624E2;3,379611969E-1;7,029531598E-1;2,820670366E0
1,374839624E2;1,035416573E-1;-3,623957932E-1;1,442252874E0
1,375839624E2;1,256855279E-1;-1,091921628E-1;-1,194088817E0
1,376839624E2;-6,108652451E-4;-7,269296050E-2;-1,675908804E0
1,377839624E2;-1,013425469E0;-8,455902338E-1;-2,524858713E0
1,378839624E2;-1,167363524E0;-8,063421249E-1;-2,085188627E0
1,379839624E2;3,588833287E-2;-4,489859566E-2;9,636399150E-2
1,380839624E2;2,750420868E-1;1,171944976E0;1,730275750E0
1,381839624E2;1,947132945E-1;3,430008292E-1;2,831665754E0
1,382839624E2;2,257147133E-1;1,313360315E-2;2,717128515E0
1,383839624E2;-6,215553731E-2;-6,423248053E-1;-3,756821156E-2
1,384839624E2;-1,104138941E-1;-7,971791178E-2;-9,298896194E-1
1,385839624E2;-1,736384481E-1;-9,170614481E-1;-1,778076053E0
1,386839624E2;-5,893322229E-1;-3,074179292E-1;-2,203085423E0
1,387839624E2;-9,792169929E-1;-1,161713004E0;-1,404073715E0
1,388839624E2;-1,908953935E-1;3,008511290E-2;-8,465065360E-1
1,389839624E2;4,659374654E-1;9,844093323E-1;1,641394973E0
1,390839624E2;3,845396638E-1;1,299463034E0;2,431243658E0
1,391839624E2;1,220203340E-1;-2,246456891E-1;2,379472733E0
1,392839624E2;-5,345070735E-3;-7,284567952E-1;1,444849014E0
1,393839624E2;6,719517708E-2;-2,188424766E-1;-1,325119376E0
1,394839624E2;-8,002334833E-2;-1,493565589E-1;-1,120937705E0
1,395839624E2;-8,182539940E-1;-3,935499489E-1;-1,816560507E0
1,396839624E2;-1,191645384E0;-5,093088746E-1;-1,589471340E0
1,397839624E2;2,480112910E-1;5,207626224E-1;-3,107776940E-1
1,398839624E2;6,846272349E-1;1,045037746E0;9,091202021E-1
1,399839624E2;5,748242140E-1;7,692320347E-1;2,766761303E0
1,400839624E2;1,889100820E-1;-4,596760869E-1;1,955532312E0
1,401839624E2;9,269879758E-2;-7,043276429E-1;3,738495409E-1
1,402839624E2;8,872817457E-2;-1,382082552E-1;-1,256091714E0
1,403839624E2;-2,701551616E-1;-3,228422701E-1;-1,273195863E0
1,404839624E2;-9,541715384E-1;-2,298380435E-1;-1,222341299E0
1,405839624E2;-9,062185884E-1;-7,279986739E-1;-1,371239781E0
1,406839624E2;1,814269722E-1;5,958990455E-1;-4,780020416E-1
1,407839624E2;7,913759351E-1;1,217149019E0;1,584431767E0
1,408839624E2;-1,802052557E-2;1,143845171E-1;3,015994549E0
1,409839624E2;-1,707368344E-1;-8,048149943E-2;2,284330606E0
1,410839624E2;1,682933718E-1;-2,002110779E-1;-8,147414923E-1
1,411839624E2;2,086104751E-1;2,365575731E-1;-1,556790113E0
1,412839624E2;-6,936374903E-1;-7,935139537E-1;-2,040748119E0
1,413839624E2;-1,139416456E0;-7,732026577E-1;-1,806023121E0
1,414839624E2;-5,314527452E-2;-4,321871698E-2;-6,870706677E-1
1,415839624E2;4,341724813E-1;8,849910498E-1;8,260425329E-1
1,416839624E2;3,822489381E-1;9,256135821E-1;2,635119915E0
1,417839624E2;1,957823038E-1;-2,993239649E-2;2,978273392E0
1,418839624E2;4,199698567E-2;-8,329147696E-1;4,578435123E-1
1,419839624E2;1,313360333E-1;-3,066543639E-1;-1,023504734E0
1,420839624E2;-7,727445662E-2;-2,154827118E-1;-2,065793514E0
1,421839624E2;-5,612324476E-1;-7,124215961E-1;-2,210721254E0
1,422839624E2;-7,545713186E-1;-6,647741199E-1;-1,311833143E0
1,423839624E2;-1,053742506E-2;3,599523604E-1;-4,853324294E-1
1,424839624E2;4,966334403E-1;1,387274981E0;2,142151594E0
1,425839624E2;1,689042449E-1;-1,111774743E-1;2,911994696E0
1,426839624E2;3,023782931E-2;-4,790710807E-1;1,766469598E0
1,427839624E2;9,010262787E-3;-2,000583708E-1;-1,270447016E0
1,428839624E2;6,856962293E-2;1,965458989E-1;-1,804495931E0
1,429839624E2;-7,229590416E-1;-6,407976151E-1;-2,081218004E0
1,430839624E2;-1,109178543E0;-7,090618610E-1;-1,802663326E0
1,431839624E2;5,925392732E-2;5,047274232E-1;-1,788308024E-1
1,432839624E2;5,335907936E-1;1,274417639E0;1,286634922E0
1,433839624E2;4,132503271E-1;6,907358766E-1;2,841439724E0
1,434839624E2;1,027780771E-1;-1,769981980E-1;2,736370802E0
1,435839624E2;-1,322523206E-1;-5,619960427E-1;-1,979203373E-1
1,436839624E2;-5,864306539E-2;1,481348276E-1;-1,374904990E0
1,437839624E2;-2,357939780E-1;-4,905247986E-1;-2,309376001E0
1,438839624E2;-8,110763431E-1;-6,444628239E-1;-1,982868552E0
1,439839624E2;-4,138612151E-1;-4,900666475E-1;-1,100015640E0
1,440839624E2;3,978259861E-1;8,975137472E-1;-2,260201424E-2
1,441839624E2;4,534147382E-1;1,133307695E0;2,462092400E0
1,442839624E2;3,185662329E-1;8,202393055E-1;2,992476225E0
1,443839624E2;-1,362229437E-1;-3,875939846E-1;1,133918643E0
1,444839624E2;-1,791362315E-1;-5,458080769E-1;-5,787948370E-1
1,445839624E2;-7,009678334E-2;-9,315694682E-3;-1,887268186E0
1,446839624E2;-4,001167417E-1;-2,733621895E-1;-2,269669771E0
1,447839624E2;-1,211193085E0;-1,135598540E0;-1,539838552E0
1,448839624E2;-3,333797157E-1;-2,330450863E-1;-8,303185701E-1
1,449839624E2;6,595817208E-1;1,346805096E0;1,970193148E0
1,450839624E2;2,912299931E-1;3,084869385E-1;3,066696167E0
1,451839624E2;5,100724846E-2;-3,871358633E-1;2,042733431E0
1,452839624E2;2,886338346E-2;-2,906191349E-1;-1,019839525E0
1,453839624E2;1,899790913E-1;9,529497474E-2;-1,569465518E0
1,454839624E2;-8,309294581E-1;-6,499606371E-1;-2,367713690E0
1,455839624E2;-1,292438149E0;-7,791585922E-1;-2,345111609E0
1,456839624E2;1,082758680E-1;4,642575979E-1;-5,878050923E-1
1,457839624E2;4,460843503E-1;1,434006214E0;1,231657028E0
1,458839624E2;1,913535446E-1;3,094032407E-1;3,207195282E0
1,459839624E2;3,776674271E-1;-2,211332172E-1;3,091894388E0
1,460839624E2;-4,092797041E-1;-1,182329655E0;6,614143252E-1
1,461839624E2;-3,940080851E-2;-1,215621829E-1;-6,421720982E-1
1,462839624E2;-7,360926270E-2;3,546072841E-1;-2,758667469E0
1,463839624E2;-5,554292202E-1;-7,331910133E-1;-2,721099138E0
1,464839624E2;-4,889976382E-1;-3,301726580E-1;-1,360091448E0
1,465839624E2;1,339322031E-1;1,056796908E-1;-1,166752651E-1
1,466839624E2;6,470590234E-1;1,223868489E0;2,248136759E0
1,467839624E2;6,382014751E-1;1,025031924E0;2,882215023E0
1,468839624E2;-6,597344577E-2;-3,646865487E-1;1,608255506E0
1,469839624E2;-1,305724531E-1;-9,155342579E-1;3,037527502E-1
1,470839624E2;2,828305960E-1;3,077233732E-1;-1,766927719E0
1,471839624E2;4,505131021E-2;3,405573592E-2;-2,213928461E0
1,472839624E2;-1,125824690E0;-9,483683109E-1;-1,718822122E0
1,473839624E2;-6,514877677E-1;-4,877758920E-1;-1,169348836E0
1,474839624E2;4,670064747E-1;1,151786447E0;1,210887671E0
1,475839624E2;2,477058619E-1;8,126034737E-1;2,671008348E0
1,476839624E2;5,528330430E-2;1,168279797E-1;2,553416729E0
1,477839624E2;-1,001819000E-1;-9,813550115E-1;1,522581577E-1
1,478839624E2;5,314527452E-2;-2,196060568E-1;-1,104597092E0
1,479839624E2;-2,324342281E-1;-5,607742667E-1;-2,073276758E0
1,480839624E2;-7,102835774E-1;-6,380487680E-1;-2,111303091E0
1,481839624E2;-6,626361012E-1;-6,406449080E-1;-1,179580808E0
1,482839624E2;2,489275932E-1;5,433646441E-1;-5,404630303E-1
1,483839624E2;4,923573732E-1;1,102611780E0;2,054187059E0
1,484839624E2;3,628539443E-1;6,252205968E-1;2,626873255E0
1,485839624E2;-8,093964309E-2;-4,360050559E-1;1,935831904E0
1,486839624E2;-1,110247597E-1;-8,672759533E-1;4,192062616E-1
1,487839624E2;3,181080818E-1;4,718934000E-2;-1,564425945E0
1,488839624E2;2,351831272E-2;-3,510948122E-1;-2,058921337E0
1,489839624E2;-1,035416603E0;-8,000807762E-1;-1,714546084E0
1,490839624E2;-7,649559975E-1;-9,086620808E-1;-1,464396715E0
1,491839624E2;5,484042764E-1;9,709703326E-1;5,441282392E-1
1,492839624E2;6,974554062E-1;1,295339704E0;1,688889742E0
1,493839624E2;8,643743396E-2;3,785837293E-1;2,958420277E0
1,494839624E2;-1,595885456E-1;-1,715004146E-1;2,203238249E0
1,495839624E2;-2,977968007E-2;-4,583016634E-1;-7,643451095E-1
1,496839624E2;6,322455406E-2;3,512475267E-2;-1,349859476E0
1,497839624E2;-5,873469114E-1;-5,328271985E-1;-2,167197227E0
1,498839624E2;-1,060767531E0;-7,869471312E-1;-1,906968594E0
1,499839624E2;-2,105957866E-1;-1,771509200E-1;-9,972375035E-1
1,500839624E2;6,800457239E-1;1,557095528E0;1,413389444E0
1,501839624E2;3,982841372E-1;9,320276380E-1;2,327702045E0
1,502839624E2;8,261952549E-2;-2,070833147E-1;2,370768070E0
1,503839624E2;-1,351539344E-1;-5,497786999E-1;1,076191902E0
1,504839624E2;1,902845204E-1;-4,673119262E-2;-1,216232657E0
1,505839624E2;9,407325089E-2;-7,987063378E-2;-1,539227724E0
1,506839624E2;-9,254608750E-1;-5,708535910E-1;-1,943773150E0
1,507839624E2;-1,126740932E0;-4,634940028E-1;-1,626581430E0
1,508839624E2;2,532036304E-1;4,860960245E-1;-3,718642294E-1
1,509839624E2;7,458664775E-1;1,348332286E0;9,080511928E-1
1,510839624E2;4,253149331E-1;8,564330935E-1;2,680018663E0
1,511839624E2;1,104138941E-1;1,832595654E-2;2,727666140E0
1,512839624E2;-1,986839175E-1;-7,278459668E-1;4,308127165E-1
1,513839624E2;1,078177169E-1;-1,276708394E-1;-8,625417352E-1
1,514839624E2;-8,399397135E-3;-2,000583708E-1;-1,923614621E0
1,515839624E2;-5,772676468E-1;-4,764748812E-1;-2,177581787E0
1,516839624E2;-1,083827615E0;-8,567385077E-1;-1,517389297E0
1,517839624E2;-2,762638032E-1;-1,673770845E-1;-8,211556077E-1
1,518839624E2;7,487680912E-1;1,347416043E0;1,395827055E0
1,519839624E2;6,285803318E-1;9,801332951E-1;2,177734613E0
1,520839624E2;1,304197311E-1;-1,285871267E-1;2,566550255E0
1,521839624E2;1,847867295E-2;-2,304489166E-1;1,361160517E0
