"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2,743291845E2;9,023334503E0;-9,781260490E0;-1,932204247E0
2,744291845E2;5,434698582E0;-9,244669914E0;-1,315454245E0
2,745291845E2;6,296712875E0;-9,569496155E0;-5,060819983E-1
2,746291845E2;6,520441532E0;-7,634300709E0;-1,104885817E0
2,747291845E2;4,781457901E0;-4,004388809E0;-4,157529473E-1
2,748291845E2;3,550948858E0;-2,428116798E0;-1,080359459E0
2,749291845E2;5,740979671E0;-6,466603279E0;-9,631111026E-1
2,750291845E2;9,870991707E0;-9,676574707E0;-1,010369420E0
2,751291845E2;8,363512993E0;-9,307481766E0;-1,063609719E0
2,752291845E2;4,073780537E0;-9,215956688E0;-1,204786181E0
2,753291845E2;8,377271652E0;-8,384450912E0;-1,641476393E0
2,754291845E2;6,959524632E0;-6,628716946E0;-1,119242787E0
2,755291845E2;2,274377823E0;-2,055434704E0;-3,062812984E-1
2,756291845E2;5,005784988E0;-3,786641836E0;-9,391828775E-1
2,757291845E2;7,964509964E0;-1,080299568E1;-8,374879360E-1
2,758291845E2;9,514460564E0;-1,073300552E1;-1,246660590E0
2,759291845E2;5,696114540E0;-8,482556343E0;-8,416753411E-1
2,760291845E2;6,418148518E0;-9,769296646E0;-8,967102766E-1
2,761291845E2;8,298309326E0;-6,700501442E0;-1,261017561E0
2,762291845E2;5,550152302E0;-6,561717987E0;-5,988038778E-1
2,763291845E2;1,983649969E0;-1,554138303E0;-9,720842242E-1
2,764291845E2;7,354340553E0;-5,556134224E0;-1,925025821E0
2,765291845E2;9,966704369E0;-1,048475075E1;-1,164706469E0
2,766291845E2;9,025727272E0;-9,343374252E0;-1,231107235E0
2,767291845E2;6,748956203E0;-9,772287369E0;-8,470591903E-1
2,768291845E2;7,014559746E0;-9,084351540E0;-1,088136077E0
2,769291845E2;6,957131863E0;-7,176074982E0;-1,077368379E0
2,770291845E2;2,742174864E0;-3,748954773E0;-3,308077157E-1
2,771291845E2;4,832903385E0;-3,402593851E0;-1,518245935E0
2,772291845E2;6,381059647E0;-7,231110096E0;-1,000798106E0
2,773291845E2;1,024247742E1;-9,302098274E0;-1,201795220E0
2,774291845E2;8,160123825E0;-8,452646255E0;-8,991031051E-1
2,775291845E2;4,152743816E0;-9,831509590E0;-3,134597540E-1
2,776291845E2;9,084351540E0;-9,175876617E0;-1,438086390E0
2,777291845E2;5,729613781E0;-5,249254704E0;-1,022333503E0
2,778291845E2;2,590828657E0;-2,458625317E0;-8,500502706E-1
2,779291845E2;5,140381336E0;-4,173082829E0;-1,399801254E0
2,780291845E2;9,047262192E0;-1,102493000E1;-1,427916884E0
2,781291845E2;1,011625576E1;-1,069771194E1;-1,479960799E0
2,782291845E2;4,963312149E0;-8,354539871E0;-1,269990563E0
2,783291845E2;6,483353138E0;-8,785248756E0;-8,494520187E-1
2,784291845E2;7,736593723E0;-7,561319351E0;-1,682154298E0
2,785291845E2;3,265006542E0;-3,866801500E0;-7,758727670E-1
2,786291845E2;4,045664787E0;-3,773481369E0;-7,280163169E-1
2,787291845E2;5,058426857E0;-5,472385406E0;-4,743770957E-1
2,788291845E2;1,016052341E1;-1,237866974E1;-1,660020709E0
2,789291845E2;7,135396957E0;-8,311469078E0;-1,938186288E0
2,790291845E2;5,794219971E0;-8,723034859E0;-1,247258782E0
2,791291845E2;8,857032776E0;-1,047637558E1;-1,753340840E0
2,792291845E2;5,319842815E0;-5,282155991E0;-8,739784956E-1
2,793291845E2;2,889333248E0;-2,758326292E0;-9,457631707E-1
2,794291845E2;4,572085857E0;-4,165904045E0;-8,297112584E-1
2,795291845E2;6,566503525E0;-9,150752068E0;-1,169492126E0
2,796291845E2;1,061456108E1;-1,003310490E1;-1,297508121E0
2,797291845E2;9,171689034E0;-8,757132530E0;-1,690529227E0
2,798291845E2;5,454439163E0;-9,491130829E0;-9,894321561E-1
2,799291845E2;9,524032593E0;-9,679565430E0;-1,824527264E0
2,800291845E2;3,643072367E0;-4,280161381E0;-6,287141442E-1
2,801291845E2;2,289931297E0;-2,087737799E0;-7,214360237E-1
2,802291845E2;6,856633186E0;-7,705487251E0;-8,195417523E-1
2,803291845E2;1,004327488E1;-1,000259686E1;-1,557129383E0
2,804291845E2;8,352147102E0;-8,350353241E0;-1,068993568E0
2,805291845E2;5,531607628E0;-9,917651176E0;-7,938188910E-1
2,806291845E2;9,950552940E0;-9,662816048E0;-1,699502230E0
2,807291845E2;4,992026329E0;-5,737988472E0;-1,657029688E-1
2,808291845E2;1,388435364E0;-2,303689957E0;-4,618147612E-1
2,809291845E2;6,159723759E0;-6,509674072E0;-7,304090858E-1
2,810291845E2;7,539783955E0;-1,129412270E1;-1,121635556E0
2,811291845E2;8,619544983E0;-9,894919395E0;-1,340578914E0
2,812291845E2;6,814758778E0;-8,063214302E0;-1,650449395E0
2,813291845E2;7,519444942E0;-8,405985832E0;-1,391426325E0
2,814291845E2;9,135796547E0;-1,091785145E1;-2,142772675E0
2,815291845E2;1,042672515E0;-9,068797827E-1;1,196411345E-2
2,816291845E2;4,910071850E0;-3,937987804E0;-2,081755638E0
2,817291845E2;7,186842918E0;-5,172684193E0;-1,696511269E0
2,818291845E2;9,186644554E0;-1,042851925E1;-8,135597110E-1
2,819291845E2;7,639684677E0;-9,003593445E0;-1,299900889E0
2,820291845E2;8,941379547E0;-7,734799385E0;-3,405584812E0
2,821291845E2;8,964112282E0;-1,288355541E1;-1,795813441E0
2,822291845E2;4,648656368E0;-9,384650230E0;-1,172483087E0
2,823291845E2;3,640679598E0;-3,092723370E0;2,931207791E-2
2,824291845E2;4,816154003E0;-1,683350682E0;-2,374876440E-1
2,825291845E2;5,941977024E0;-7,454240799E0;-9,104689956E-1
2,826291845E2;8,385646820E0;-9,293723106E0;-1,493121386E0
2,827291845E2;8,522037506E0;-9,905687332E0;-2,096112728E0
2,828291845E2;4,927420139E0;-8,626724243E0;-1,438086390E0
2,829291845E2;7,271189690E0;-9,083154678E0;-1,071984529E0
2,830291845E2;7,297510624E0;-7,953742504E0;-1,558923960E0
2,831291845E2;4,040280819E0;-3,718446493E0;-4,307080805E-2
2,832291845E2;4,170690060E0;-2,321636200E0;-1,404586911E0
2,833291845E2;7,266404152E0;-6,770491600E0;-1,701296926E0
2,834291845E2;8,888139725E0;-1,020479012E1;-1,010967612E0
2,835291845E2;8,855237961E0;-9,357730865E0;-1,523629785E0
2,836291845E2;6,111867428E0;-9,815358162E0;-7,489534616E-1
2,837291845E2;8,232506752E0;-9,847063065E0;-7,645068169E-1
2,838291845E2;7,216155052E0;-7,043871880E0;-2,178066730E0
2,839291845E2;3,467200041E0;-3,674179077E0;-3,822534084E-1
2,840291845E2;5,708676815E0;-3,967299938E0;-1,933400750E0
2,841291845E2;5,958128452E0;-6,547360897E0;-9,002995491E-1
2,842291845E2;9,751350403E0;-1,045842934E1;-1,165304661E0
2,843291845E2;6,127420425E0;-6,798607349E0;-7,842476368E-1
2,844291845E2;5,430510998E0;-1,049491978E1;-9,409775138E-1
2,845291845E2;8,508278847E0;-1,057388306E1;-4,007977843E-1
2,846291845E2;6,951149940E0;-6,710670948E0;-1,488933921E0
2,847291845E2;3,022733212E0;-4,606183529E0;-5,766702294E-1
2,848291845E2;5,141577721E0;-2,913261652E0;-1,299302697E0
2,849291845E2;6,217749596E0;-7,637291908E0;-1,400399446E0
2,850291845E2;9,976874352E0;-1,006899738E1;-1,042672515E0
2,851291845E2;6,279963017E0;-8,245068550E0;-1,269990563E0
2,852291845E2;5,685346603E0;-9,678369522E0;-1,121635556E0
2,853291845E2;7,457231998E0;-7,478767395E0;-1,263410330E0
2,854291845E2;5,715855122E0;-5,414957523E0;-7,794619799E-1
2,855291845E2;3,064009428E0;-2,359921217E0;-7,010970116E-1
2,856291845E2;5,807380676E0;-4,508676052E0;-1,499701619E0
2,857291845E2;1,018086243E1;-1,101715374E1;-9,026923180E-1
2,858291845E2;8,810373306E0;-8,819944382E0;-1,242473125E0
2,859291845E2;6,199803352E0;-9,498309135E0;-1,883151412E0
2,860291845E2;5,960521221E0;-8,645866394E0;-5,784648657E-1
2,861291845E2;7,529016495E0;-6,994220734E0;-1,369890928E0
2,862291845E2;2,423929453E0;-3,905086517E0;-2,614158690E-1
2,863291845E2;4,080958843E0;-3,019144058E0;-1,031306505E0
2,864291845E2;6,308078766E0;-6,631109715E0;-1,013958573E0
2,865291845E2;1,063370419E1;-1,050209904E1;-1,130010486E0
2,866291845E2;9,034700394E0;-8,804988861E0;-7,824530005E-1
2,867291845E2;5,138586521E0;-8,917451859E0;-8,476574421E-1
2,868291845E2;1,038724327E1;-9,373284340E0;-1,386042476E0
2,869291845E2;5,933601856E0;-6,209374905E0;-5,288137794E-1
2,870291845E2;1,977069736E0;-2,848057270E0;-6,275177598E-1
2,871291845E2;6,998407841E0;-5,746363640E0;-1,554736495E0
2,872291845E2;7,200601578E0;-1,181575775E1;-6,532405615E-1
2,873291845E2;8,685347557E0;-8,961120605E0;-9,343972206E-1
2,874291845E2;7,094120979E0;-8,206185341E0;-1,054038405E0
2,875291845E2;6,792625427E0;-9,431908607E0;-4,229314029E-1
2,876291845E2;9,564111710E0;-9,101698875E0;-1,193420291E0
2,877291845E2;6,022734642E0;-5,335396290E0;-8,201399446E-1
2,878291845E2;3,409173965E0;-3,247060299E0;-1,259222865E0
2,879291845E2;6,629314899E0;-5,534598827E0;-1,754537225E0
2,880291845E2;7,747959614E0;-1,074138069E1;-7,884350419E-1
2,881291845E2;8,362317085E0;-8,988039970E0;-7,214360237E-1
2,882291845E2;7,417151928E0;-8,924032211E0;-5,198407173E-1
2,883291845E2;5,228915691E0;-9,253643036E0;-9,583254457E-1
2,884291845E2;7,973483086E0;-8,741579056E0;-1,931007862E0
2,885291845E2;7,216155052E0;-6,200401783E0;-1,663609982E0
2,886291845E2;2,927618504E0;-5,144568920E0;-1,649851203E0
2,887291845E2;2,225325108E0;-2,234298229E0;-8,913264424E-2
2,888291845E2;6,902096748E0;-7,259823799E0;-9,415757060E-1
2,889291845E2;7,966304779E0;-1,020000458E1;-8,733802438E-1
2,890291845E2;7,500302792E0;-8,727820396E0;-1,201196909E0
2,891291845E2;7,460222721E0;-8,944371223E0;-2,775674164E-1
2,892291845E2;5,775077343E0;-9,441479683E0;-4,965106845E-1
2,893291845E2;8,961120605E0;-9,125029564E0;-1,197009563E0
2,894291845E2;7,046862602E0;-6,008975983E0;-1,185045362E0
2,895291845E2;5,390431404E0;-5,477769375E0;-9,852447510E-1
2,896291845E2;3,034099102E0;-2,536391973E0;-9,655039310E-1
2,897291845E2;8,024929047E0;-6,235695839E0;-1,988435626E0
2,898291845E2;8,749356270E0;-9,534799576E0;-8,626125455E-1
2,899291845E2;7,953144073E0;-9,659226418E0;-1,254437327E0
2,900291845E2;6,835097790E0;-8,511270523E0;-1,403390527E0
2,901291845E2;9,551549911E0;-1,003908730E1;-1,615753531E0
2,902291845E2;6,966702938E0;-7,085746288E0;-1,235892892E0
2,903291845E2;1,627717614E0;-3,108276606E0;-8,195417374E-2
2,904291845E2;3,308675528E0;-9,625129104E-1;-7,926225066E-1
2,905291845E2;8,396414757E0;-1,150229836E1;-1,286740422E0
2,906291845E2;8,799007416E0;-8,902496338E0;-1,016949654E0
2,907291845E2;7,674978733E0;-8,325826645E0;-1,073779106E0
2,908291845E2;6,053841114E0;-9,873982430E0;-1,113260746E0
2,909291845E2;8,505288124E0;-8,214560509E0;-1,976471543E0
2,910291845E2;6,763911247E0;-7,515257835E0;-1,099501967E0
2,911291845E2;2,092523336E0;-1,962712765E0;-6,454638839E-1
2,912291845E2;4,971687317E0;-3,722633839E0;-1,240080357E0
2,913291845E2;9,496515274E0;-1,108355427E1;-8,949156404E-1
2,914291845E2;9,772886276E0;-1,007438183E1;-1,868794441E0
2,915291845E2;6,711269379E0;-8,261817932E0;-1,130608678E0
2,916291845E2;6,661019802E0;-1,084965611E1;-1,028315544E0
2,917291845E2;6,982256413E0;-7,079763889E0;-9,074779749E-1
2,918291845E2;3,896711588E0;-4,704887390E0;6,945167780E-1
2,919291845E2;3,702893019E0;-2,783450842E0;-8,267202377E-1
2,920291845E2;6,716054916E0;-6,047261238E0;-1,191027522E0
2,921291845E2;1,031007481E1;-1,062831974E1;-1,245464206E0
2,922291845E2;8,391629219E0;-9,408578873E0;-1,032503009E0
2,923291845E2;4,412364960E0;-1,034417248E1;-8,763712645E-1
2,924291845E2;1,050808048E1;-1,044526863E1;-1,173081279E0
2,925291845E2;5,519045353E0;-6,375676155E0;-1,485344648E0
2,926291845E2;2,509472847E0;-1,389033556E0;-9,762716293E-1
2,927291845E2;5,237888813E0;-4,062414646E0;-1,688734531E0
2,928291845E2;8,283951759E0;-1,002353382E1;-1,001994491E0
2,929291845E2;9,348757744E0;-8,968298912E0;-1,478764415E0
2,930291845E2;5,877370834E0;-8,585447311E0;-7,776673436E-1
2,931291845E2;6,147759438E0;-9,687342644E0;-1,112662554E0
2,932291845E2;7,181458950E0;-6,622136593E0;-1,256830096E0
2,933291845E2;3,750749588E0;-4,279563427E0;-5,820540786E-1
2,934291845E2;3,854238987E0;-2,800798893E0;-1,555334687E0
2,935291845E2;6,613761902E0;-7,609176159E0;-1,308275819E0
2,936291845E2;1,056251717E1;-1,056132126E1;-1,207777262E0
2,937291845E2;8,908478737E0;-8,812766075E0;-1,358525038E0
2,938291845E2;4,885545731E0;-9,502496719E0;-7,501499057E-1
2,939291845E2;1,078804111E1;-1,003250694E1;-1,331007600E0
2,940291845E2;5,041677475E0;-5,725426197E0;-1,818545163E-1
2,941291845E2;2,183450699E0;-2,789433002E0;-6,813562512E-1
2,942291845E2;6,425326824E0;-4,633700848E0;-1,872383714E0
2,943291845E2;7,292127132E0;-1,063729286E1;-1,172483087E0
2,944291845E2;9,725627899E0;-9,574879646E0;-1,715055585E0
2,945291845E2;8,199007034E0;-8,500502586E0;-8,111668825E-1
2,946291845E2;6,394818306E0;-9,693922997E0;-8,656035662E-1
2,947291845E2;8,673383713E0;-8,579465866E0;-1,847259045E0
2,948291845E2;3,228515863E0;-4,584050179E0;-5,581258535E-1
2,949291845E2;1,721037745E0;-3,048455954E0;-1,337587833E0
2,950291845E2;6,169893265E0;-7,944170952E0;-8,482556343E-1
2,951291845E2;1,042851925E1;-1,064566803E1;-8,404789567E-1
2,952291845E2;9,185447693E0;-8,779266357E0;-1,441077471E0
2,953291845E2;5,515456200E0;-9,442676544E0;-7,459624410E-1
2,954291845E2;8,777471542E0;-8,723034859E0;-9,104689956E-1
2,955291845E2;6,504290104E0;-7,565506935E0;-1,282552958E0
2,956291845E2;1,963310957E0;-2,839084148E0;-5,760720372E-1
2,957291845E2;5,593821049E0;-4,487739086E0;-1,302293777E0
2,958291845E2;6,926623344E0;-1,019282627E1;-1,357328653E0
2,959291845E2;9,922437668E0;-9,477970123E0;-2,037488461E0
2,960291845E2;7,537989616E0;-8,139185905E0;-1,307079315E0
2,961291845E2;7,045068264E0;-8,687142372E0;-4,283152521E-1
2,962291845E2;9,646664619E0;-8,380263329E0;-1,403988719E0
2,963291845E2;3,758526087E0;-3,078964472E0;-2,141576260E-1
2,964291845E2;1,656431437E0;-2,850450039E0;-8,560323119E-1
2,965291845E2;5,346164227E0;-6,457630157E0;-9,493523836E-1
2,966291845E2;7,669594765E0;-1,144427204E1;-1,698305845E0
2,967291845E2;8,733802795E0;-9,364909172E0;-1,821536183E0
2,968291845E2;8,415556908E0;-8,441878319E0;-9,553344250E-1
2,969291845E2;7,822137356E0;-9,041878700E0;-9,625129104E-1
2,970291845E2;7,861020565E0;-7,846663475E0;-1,724626899E0
2,971291845E2;3,141177893E0;-3,751945972E0;-7,686942816E-1
2,972291845E2;1,501496196E0;-2,038086653E0;-8,195417523E-1
2,973291845E2;6,558726788E0;-9,291928291E0;-1,052842021E0
2,974291845E2;8,716454506E0;-1,133001518E1;-6,472585201E-1
2,975291845E2;9,404989243E0;-8,946166039E0;-1,179661512E0
2,976291845E2;4,928018093E0;-8,288139343E0;-6,370890141E-1
2,977291845E2;9,823733330E0;-9,229117393E0;-7,022934556E-1
2,978291845E2;5,733801365E0;-5,669793129E0;-9,008977413E-1
2,979291845E2;1,728216171E0;-3,056830883E0;-9,852447510E-1
2,980291845E2;6,774080753E0;-5,620141983E0;-1,652244091E0
2,981291845E2;6,556932449E0;-1,009292603E1;-9,768698215E-1
2,982291845E2;9,117252350E0;-9,868598938E0;-2,123630047E0
2,983291845E2;8,277970314E0;-8,584251404E0;-7,740781307E-1
2,984291845E2;8,061419487E0;-9,007183075E0;-6,299105883E-1
2,985291845E2;9,309874535E0;-9,346963882E0;-1,909472466E0
2,986291845E2;2,015354872E0;-3,323630571E0;-2,009970993E-1
2,987291845E2;1,693520188E0;-2,385046005E0;-4,205385745E-1
2,988291845E2;7,628916740E0;-8,420941353E0;-1,526022673E0
2,989291845E2;7,834101200E0;-1,123968601E1;-2,763710022E-1
2,990291845E2;8,440083504E0;-8,516654015E0;-1,194018483E0
2,991291845E2;6,970292568E0;-8,529814720E0;-9,499505758E-1
2,992291845E2;1,059601688E1;-9,005986214E0;-1,581655741E0
2,993291845E2;6,851847649E0;-7,530212879E0;-1,439282775E0
2,994291845E2;2,222334146E0;-2,865405083E0;-5,485545993E-1
2,995291845E2;2,630310297E0;-2,334796667E0;-4,253242314E-1
2,996291845E2;7,578667641E0;-1,020239735E1;-4,941178858E-1
2,997291845E2;9,107681274E0;-1,058883858E1;-8,440681696E-1
2,998291845E2;8,548358917E0;-9,696315765E0;-6,334998012E-1
2,999291845E2;6,247660160E0;-9,573683739E0;-1,684547186E0
3,000291845E2;9,817750931E0;-9,078967094E0;-1,162911773E0
3,001291845E2;4,127020836E0;-5,009972572E0;-3,966103494E-1
3,002291845E2;2,863610506E0;-3,232105255E0;-4,055834413E-1
3,003291845E2;7,033702374E0;-6,390631199E0;-1,622931957E0
3,004291845E2;7,922037601E0;-1,202572823E1;-1,044467092E0
3,005291845E2;8,487341881E0;-8,354539871E0;-1,459621787E0
3,006291845E2;8,609973907E0;-9,636494637E0;-1,940579176E0
3,007291845E2;7,961519241E0;-8,889934540E0;-1,186840057E0
3,008291845E2;7,743772507E0;-8,257032394E0;-1,498505235E0
3,009291845E2;2,374876499E0;-4,311268330E0;-3,649054468E-2
3,010291845E2;2,216950178E0;-3,258426189E0;-1,552941918E0
3,011291845E2;5,435894966E0;-6,847660065E0;-1,969891191E0
3,012291845E2;9,494720459E0;-1,159681511E1;-1,304686546E0
3,013291845E2;7,570292473E0;-8,408378601E0;-2,137388945E0
3,014291845E2;7,773682594E0;-9,049057007E0;-1,381855011E-1
3,015291845E2;9,619745255E0;-9,399007797E0;-1,256830096E0
3,016291845E2;7,110870838E0;-6,837490559E0;-1,602592945E0
3,017291845E2;2,599801779E0;-4,090530396E0;-1,554736495E0
3,018291845E2;1,464407444E0;-2,039283037E0;-1,111466169E0
3,019291845E2;7,251449108E0;-8,870193481E0;-1,067797065E0
3,020291845E2;8,361719131E0;-1,003370380E1;-4,875376225E-1
3,021291845E2;8,184051514E0;-9,723235130E0;-7,489534616E-1
3,022291845E2;7,061817646E0;-8,919246674E0;-7,357929349E-1
3,023291845E2;1,036630630E1;-9,583254814E0;-1,337587833E0
3,024291845E2;7,057032108E0;-7,329813957E0;-1,102493048E0
3,025291845E2;2,239083767E0;-3,384647608E0;1,166501045E-1
3,026291845E2;6,651448727E0;-4,555934429E0;-1,916052699E0
3,027291845E2;6,707680225E0;-8,722436905E0;-1,384846091E0
3,028291845E2;9,370293617E0;-1,014437199E1;-1,104885817E0
3,029291845E2;8,158329010E0;-9,749555588E0;-5,706881881E-1
3,030291845E2;5,213960648E0;-9,296115875E0;-6,514459848E-1
3,031291845E2;8,766105652E0;-8,569295883E0;-8,859425783E-1
3,032291845E2;7,200601578E0;-6,943971157E0;-1,383649707E0
3,033291845E2;2,797209740E0;-3,403790236E0;-8,386843204E-1
3,034291845E2;6,172883987E0;-3,771088600E0;-1,548754454E0
3,035291845E2;6,329614162E0;-9,075976372E0;-1,174277663E0
3,036291845E2;8,908478737E0;-1,028375340E1;-1,836491346E0
3,037291845E2;8,799605370E0;-9,281160355E0;-8,039883971E-1
3,038291845E2;5,404190063E0;-9,443274498E0;-1,567298770E-1
3,039291845E2;9,510871887E0;-9,207581520E0;-1,463211060E0
3,040291845E2;5,922834396E0;-6,425925255E0;-1,017547846E0
3,041291845E2;2,778067112E0;-3,437289715E0;-7,740781307E-1
3,042291845E2;6,214758396E0;-5,347360611E0;-1,504487276E0
3,043291845E2;7,480561733E0;-9,700503349E0;-1,016351461E0
3,044291845E2;8,568099976E0;-9,449256897E0;-1,847259045E0
3,045291845E2;7,911269665E0;-9,230313301E0;-1,127617717E0
3,046291845E2;6,781259537E0;-8,800801277E0;-6,574280262E-1
3,047291845E2;9,279964447E0;-8,668598175E0;-1,566700578E0
3,048291845E2;4,079164505E0;-4,726422787E0;-3,236292601E-1
3,049291845E2;2,930011272E0;-3,081955671E0;-1,518245935E0
3,050291845E2;5,594419479E0;-5,673382282E0;-9,505487680E-1
3,051291845E2;9,105886459E0;-9,567701340E0;-1,183848977E0
3,052291845E2;9,213563919E0;-9,537791252E0;-1,668395638E0
3,053291845E2;4,561318398E0;-9,431908607E0;-7,860422134E-1
3,054291845E2;8,623732567E0;-8,853444099E0;-1,195813060E0
3,055291845E2;6,851847649E0;-6,524031162E0;-1,683948994E0
3,056291845E2;2,635694027E0;-3,207578659E0;-4,588237405E-1
3,057291845E2;4,873581409E0;-3,828516245E0;-1,374078393E0
3,058291845E2;6,032305717E0;-6,818946362E0;-8,524430394E-1
3,059291845E2;9,877572060E0;-1,121456146E1;-1,847857237E0
3,060291845E2;9,119645119E0;-9,052047729E0;-1,224527001E0
3,061291845E2;4,753342152E0;-8,941978455E0;-7,345965505E-1
3,062291845E2;9,638289452E0;-9,530612946E0;-1,875972986E0
3,063291845E2;6,525825500E0;-6,006583214E0;-1,188036442E0
3,064291845E2;1,296311617E0;-2,899502754E0;-9,200403094E-1
3,065291845E2;5,467599869E0;-5,050650597E0;-1,249053478E0
3,066291845E2;7,167101860E0;-1,066181946E1;-1,164108157E0
3,067291845E2;9,615557671E0;-9,750752449E0;-1,295713425E0
3,068291845E2;8,632705688E0;-7,867600918E0;-6,275177598E-1
3,069291845E2;5,619544029E0;-8,948558807E0;-7,956135273E-1
3,070291845E2;9,757332802E0;-8,646464348E0;-1,327418327E0
3,071291845E2;4,074976921E0;-4,422534466E0;-6,825526357E-1
3,072291845E2;2,268395901E0;-2,937788010E0;-5,617151260E-1
3,073291845E2;6,508477688E0;-6,943971157E0;-1,495514154E0
3,074291845E2;1,003609657E1;-1,036570740E1;-1,349551916E0
3,075291845E2;8,338388443E0;-8,895915985E0;-4,767699242E-1
3,076291845E2;5,184648514E0;-9,519247055E0;-9,948160052E-1
3,077291845E2;9,157332420E0;-1,017906761E1;-1,590030670E0
3,078291845E2;5,853442192E0;-7,252645493E0;-1,398604870E0
3,079291845E2;2,998805046E0;-3,565903902E0;-1,102493048E0
3,080291845E2;5,376672268E0;-3,495315790E0;-1,289133191E0
3,081291845E2;6,293123722E0;-8,670392990E0;-7,250252366E-1
3,082291845E2;1,001396275E1;-1,061994553E1;-1,887937069E0
3,083291845E2;8,841479301E0;-8,478368759E0;-1,004387259E0
3,084291845E2;5,393422127E0;-9,224929810E0;-6,825526357E-1
3,085291845E2;1,075573826E1;-1,006720352E1;-1,393819213E0
3,086291845E2;3,714258909E0;-4,944767952E0;-3,457628787E-1
3,087291845E2;2,719442844E0;-2,292324066E0;-6,669993401E-1
3,088291845E2;6,544369698E0;-6,374479294E0;-1,677368641E0
3,089291845E2;6,567101955E0;-1,011864853E1;-9,774680734E-1
3,090291845E2;7,773084164E0;-9,379266739E0;-1,657627940E0
3,091291845E2;8,319844246E0;-9,289535522E0;-1,518844128E0
3,092291845E2;7,304090977E0;-9,436096191E0;-8,153542876E-1
3,093291845E2;8,919844627E0;-9,301499367E0;-2,233700037E0
3,094291845E2;2,798406124E0;-4,165306091E0;-2,721835673E-1
3,095291845E2;1,071984529E0;-2,148156643E0;-1,715055585E0
3,096291845E2;6,204588890E0;-5,694319725E0;-1,179063320E0
3,097291845E2;9,054440498E0;-1,381077385E1;-1,056431174E0
3,098291845E2;8,088936806E0;-8,906683922E0;-1,143171072E0
3,099291845E2;5,125426292E0;-9,083752632E0;-1,238285661E0
3,100291845E2;9,215956688E0;-9,465408325E0;-1,168893814E0
3,101291845E2;6,552744865E0;-7,481160164E0;-1,210170031E0
3,102291845E2;2,474776745E0;-3,376870871E0;-7,519445419E-1
3,103291845E2;5,776273727E0;-3,402593851E0;-1,726421595E0
3,104291845E2;6,354738712E0;-8,425128937E0;-1,242473125E0
3,105291845E2;8,863613129E0;-9,631709099E0;-1,706082582E0
3,106291845E2;8,298907280E0;-9,586245537E0;-1,402194023E0
3,107291845E2;5,013561726E0;-8,532805443E0;-1,184447184E-1
3,108291845E2;9,428318977E0;-9,581459999E0;-1,762912035E0
3,109291845E2;5,615954876E0;-6,155536175E0;-1,348355532E0
3,110291845E2;2,347957134E0;-3,442673683E0;-1,024726272E0
3,111291845E2;4,962115765E0;-3,431307554E0;-1,165902853E0
3,112291845E2;7,001997471E0;-8,060821533E0;-1,225125194E0
3,113291845E2;8,815756798E0;-1,056490993E1;-1,267597795E0
3,114291845E2;8,760123253E0;-9,312267303E0;-1,006181955E0
3,115291845E2;5,630909920E0;-9,644271851E0;-1,171286702E0
3,116291845E2;9,105288506E0;-8,787641525E0;-1,097109199E0
3,117291845E2;7,057630539E0;-7,018148899E0;-1,616949916E0
3,118291845E2;2,988635540E0;-4,013361931E0;-6,658028960E-1
3,119291845E2;4,921437740E0;-3,209373474E0;-1,205384374E0
3,120291845E2;6,765706062E0;-7,302894592E0;-8,997012973E-1
3,121291845E2;8,726025581E0;-1,009053326E1;-1,113858938E0
3,122291845E2;8,045268059E0;-9,693324089E0;-1,794616938E0
3,123291845E2;6,120242119E0;-9,190233231E0;-9,924231768E-1
3,124291845E2;8,813961983E0;-8,247461319E0;-1,051047325E0
3,125291845E2;6,575476646E0;-6,991827965E0;-2,051247120E0
3,126291845E2;2,533999205E0;-2,734398127E0;-8,937192559E-1
3,127291845E2;4,456034184E0;-3,461217880E0;-1,389033556E0
3,128291845E2;6,914061069E0;-1,019761181E1;-1,279561877E0
3,129291845E2;9,577272415E0;-1,002772141E1;-1,299900889E0
3,130291845E2;7,248457909E0;-9,102297783E0;-6,376872063E-1
3,131291845E2;5,880959988E0;-9,128618240E0;-1,143769264E0
3,132291845E2;8,806783676E0;-9,033503532E0;-1,694716692E0
3,133291845E2;7,242475986E0;-7,225128174E0;-1,010369420E0
3,134291845E2;3,514458179E0;-3,477369547E0;-1,003789067E0
3,135291845E2;3,773481369E0;-2,465803623E0;-1,082752228E0
3,136291845E2;7,280162811E0;-7,696514130E0;-1,141974568E0
3,137291845E2;8,303094864E0;-1,078684425E1;-7,884350419E-1
3,138291845E2;8,134998322E0;-8,635697365E0;-1,100100160E0
3,139291845E2;7,463213921E0;-9,496515274E0;-1,195813060E0
3,140291845E2;8,456234932E0;-8,371888161E0;-1,159920812E0
3,141291845E2;8,475378036E0;-8,080561638E0;-1,544566989E0
3,142291845E2;3,077169895E0;-3,544966698E0;-1,216152072E0
3,143291845E2;2,842673302E0;-3,498904943E0;-8,931210637E-1
3,144291845E2;6,514459610E0;-6,866802692E0;-1,036092162E0
3,145291845E2;7,382455826E0;-1,066361427E1;-1,497308731E0
3,146291845E2;8,154141426E0;-9,342776299E0;-2,105085611E0
3,147291845E2;8,210970879E0;-8,498707771E0;-1,419542074E0
