"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
2,145532696E2;5,235432720E1;4,890450112E0;1,798150861E0;7,504769222E-1;3,379875614E2;1,066384927E1;1,159460722E0
2,155532653E2;5,235433839E1;4,890471347E0;1,838802060E0;8,655303201E-1;3,428549634E2;9,671989281E0;1,154424371E0
2,165532613E2;5,235435174E1;4,890469239E0;1,543982318E0;9,546434224E-1;3,454270837E2;9,350946978E0;1,151445937E0
2,175532573E2;5,235436901E1;4,890456281E0;1,641801796E0;1,020225540E0;3,459056426E2;8,913563311E0;1,146616548E0
2,185532527E2;5,235438612E1;4,890431296E0;1,811214672E0;1,126181579E0;3,421617058E2;8,882916059E0;1,143952208E0
2,195532497E2;5,235439362E1;4,890441678E0;1,694866416E0;1,210231013E0;3,409322217E2;8,949052260E0;1,145883641E0
2,205532463E2;5,235440630E1;4,890433626E0;1,726648519E0;1,187201363E0;3,396768254E2;9,099358435E0;1,154944696E0
2,215532424E2;5,235441731E1;4,890415783E0;7,539221840E-1;1,292815793E0;3,395920161E2;9,269669445E0;1,161619868E0
2,225532380E2;5,235442496E1;4,890426331E0;1,898299310E0;1,054581281E0;3,396588408E2;9,581306975E0;1,160246210E0
2,235532342E2;5,235444457E1;4,890414570E0;2,485108358E0;1,159285765E0;3,403788486E2;1,002278217E1;1,269498907E0
2,245532297E2;5,235445789E1;4,890409533E0;1,695436693E0;1,163047541E0;3,396802616E2;1,030634862E1;1,250445963E0
2,255532262E2;5,235446666E1;4,890418454E0;1,674327875E0;1,198242767E0;3,420294640E2;1,032461551E1;1,236880891E0
2,265532229E2;5,235446117E1;4,890421535E0;7,590601472E-1;1,019057213E0;3,409701937E2;1,078950536E1;1,231616299E0
2,275532179E2;5,235447824E1;4,890402814E0;1,890855274E0;1,207528565E0;3,402105903E2;1,098304796E1;1,221209394E0
2,285532150E2;5,235448154E1;4,890406812E0;1,573794899E0;1,055765854E0;3,410563029E2;1,102635609E1;1,211675822E0
2,295532107E2;5,235449539E1;4,890382776E0;1,833604001E0;1,135056530E0;3,372777106E2;1,033203223E1;1,217001178E0
2,305532069E2;5,235450160E1;4,890371137E0;1,854354306E0;1,068724905E0;3,354812095E2;1,008589396E1;1,214803651E0
2,315532033E2;5,235450587E1;4,890368968E0;1,653089140E0;1,052243790E0;3,356855821E2;9,743176528E0;1,343578842E0
2,325531986E2;5,235452318E1;4,890333022E0;1,941121674E0;1,171776029E0;3,318489098E2;9,479321826E0;1,380602755E0
2,335531954E2;5,235451039E1;4,890366754E0;1,442024535E0;7,969296186E-1;3,334477284E2;9,031423833E0;1,410523562E0
2,345531899E2;5,235452676E1;4,890304938E0;1,812261301E0;1,015017868E0;3,263122194E2;8,172649365E0;1,608708234E0
2,355531875E2;5,235452078E1;4,890321401E0;1,851170639E0;8,224751102E-1;3,275732953E2;7,911546767E0;1,614391559E0
2,365531838E2;5,235453077E1;4,890297269E0;1,859946341E0;1,044975420E0;3,273362009E2;8,052246659E0;1,465109599E0
2,375531796E2;5,235454643E1;4,890327546E0;6,652525477E-1;9,742847198E-1;3,359072890E2;8,213689451E0;1,268361809E0
2,385531753E2;5,235456046E1;4,890351839E0;2,213490760E0;9,815541668E-1;3,457132408E2;7,290604283E0;1,369248389E0
2,395531718E2;5,235457016E1;4,890334200E0;1,927114790E0;1,022660786E0;3,446933953E2;7,270268400E0;1,157243609E0
2,405531676E2;5,235457125E1;4,890335286E0;1,708021835E0;9,078636647E-1;3,447043628E2;7,464900905E0;1,153896180E0
2,415531644E2;5,235457952E1;4,890317046E0;9,854122568E-1;9,947529912E-1;3,419960273E2;7,328037070E0;1,149150894E0
2,425531598E2;5,235460082E1;4,890292826E0;2,189193269E0;1,281223081E0;3,386334374E2;7,077830269E0;1,146753415E0
2,435531591E2;5,235460586E1;4,890293622E0;1,884358152E0;1,246103897E0;3,356749931E2;6,846673480E0;1,143993706E0
2,445531521E2;5,235461427E1;4,890293340E0;1,106209329E0;1,210199835E0;3,369452852E2;6,969090100E0;1,143674310E0
2,455531480E2;5,235463055E1;4,890291176E0;1,794007652E0;1,258829577E0;3,395730222E2;7,204444240E0;1,141749201E0
2,465531440E2;5,235464809E1;4,890274961E0;1,869288657E0;1,358266599E0;3,346390785E2;7,138742841E0;1,138959529E0
2,475531399E2;5,235466888E1;4,890256356E0;1,890545915E0;1,488917060E0;3,328291395E2;7,268335459E0;1,138136162E0
2,485531359E2;5,235467609E1;4,890250701E0;1,784989137E0;1,411519133E0;3,321637865E2;7,486118637E0;1,134374848E0
2,495531322E2;5,235467379E1;4,890247131E0;1,735946550E0;1,313144734E0;3,286356957E2;7,595766561E0;1,247112338E0
2,505531286E2;5,235469260E1;4,890233967E0;1,656977510E0;1,425849264E0;3,293812813E2;7,631378118E0;1,242159223E0
2,515535156E2;5,235470882E1;4,890231356E0;2,028440336E0;1,441897650E0;3,299357549E2;7,489572695E0;1,256925712E0
2,525535202E2;5,235471337E1;4,890224827E0;9,475983446E-1;1,297997960E0;3,299104288E2;7,813946900E0;1,223296818E0
2,535535200E2;5,235472934E1;4,890211814E0;1,890592195E0;1,335937314E0;3,311047115E2;8,042990002E0;1,219429964E0
2,545535256E2;5,235474093E1;4,890217884E0;1,964952699E0;1,243176409E0;3,373191738E2;8,366937819E0;1,211040779E0
2,555535280E2;5,235474716E1;4,890213850E0;1,925242610E0;1,148273372E0;3,375708282E2;8,742269866E0;1,177181282E0
2,565535276E2;5,235474368E1;4,890240724E0;8,949513724E-1;9,121640374E-1;3,433065430E2;9,319461173E0;1,172386051E0
2,575535352E2;5,235475148E1;4,890244080E0;2,072505062E0;8,524925510E-1;3,457993701E2;9,189045991E0;1,168235674E0
2,585535400E2;5,235474450E1;4,890235444E0;1,775015027E0;7,123722256E-1;3,404881821E2;9,542966098E0;1,191787389E0
2,595535393E2;5,235474691E1;4,890225261E0;1,966538108E0;7,178641909E-1;3,379659962E2;9,874401012E0;1,184885538E0
2,605535455E2;5,235476946E1;4,890215697E0;1,419060263E0;1,013017297E0;3,409174622E2;1,033044360E1;1,181386377E0
2,615535516E2;5,235478103E1;4,890211906E0;1,611388963E0;9,461629681E-1;3,421065870E2;1,073487219E1;1,177790638E0
2,625535525E2;5,235479477E1;4,890225660E0;1,629721911E0;8,788303524E-1;3,474282048E2;1,115538710E1;1,175372022E0
2,635535597E2;5,235481419E1;4,890220080E0;1,355545144E0;1,229052068E0;3,403838682E2;1,076948683E1;1,172578636E0
2,645535648E2;5,235483571E1;4,890224592E0;1,760899153E0;1,214696474E0;3,424205876E2;1,056709904E1;1,166429710E0
2,655535644E2;5,235485000E1;4,890246582E0;1,873428594E0;1,204958529E0;3,463159824E2;9,917215217E0;1,162462826E0
2,665535643E2;5,235486342E1;4,890232903E0;1,677811701E0;1,176674370E0;3,445947909E2;9,177264226E0;1,157812784E0
2,675535630E2;5,235487885E1;4,890246248E0;1,547306604E0;9,954931939E-1;3,513934026E2;9,118584128E0;1,154165521E0
2,685535624E2;5,235486229E1;4,890232171E0;1,442062232E0;6,946404368E-1;3,432289423E2;9,106015503E0;1,151454557E0
2,695535622E2;5,235485951E1;4,890213819E0;1,327318607E0;5,948586275E-1;3,361531926E2;8,979226865E0;1,284635783E0
2,705535601E2;5,235486900E1;4,890180716E0;1,319685270E0;7,440079695E-1;3,333299387E2;8,733270340E0;1,473282150E0
2,715535586E2;5,235487578E1;4,890192854E0;1,692566792E0;7,450663398E-1;3,424942999E2;7,980462588E0;1,626715931E0
2,725535576E2;5,235488587E1;4,890189064E0;1,979005656E0;6,473869691E-1;3,472452614E2;7,509345937E0;1,800003515E0
2,735535560E2;5,235490200E1;4,890180253E0;2,359829240E0;7,450080799E-1;3,519425836E2;7,100252689E0;1,946895967E0
2,745535544E2;5,235490673E1;4,890173762E0;1,489484257E0;8,406470369E-1;3,507414969E2;6,866885107E0;2,130696509E0
2,755535520E2;5,235492096E1;4,890158909E0;2,017260824E0;9,734093672E-1;3,499927829E2;6,658864502E0;2,268011317E0
2,765535504E2;5,235493793E1;4,890146084E0;2,316460422E0;8,606977005E-1;3,467228176E2;6,499846761E0;2,465909954E0
2,775535485E2;5,235494162E1;4,890144224E0;1,894985334E0;6,939875399E-1;3,439193559E2;6,449779050E0;2,501734981E0
2,785535462E2;5,235495324E1;4,890125552E0;2,287286678E0;7,263198927E-1;3,415318203E2;6,241485450E0;2,405448188E0
2,795535445E2;5,235495006E1;4,890158118E0;1,641141565E0;5,624621430E-1;3,506468520E2;6,091864528E0;2,276127202E0
2,805535423E2;5,235496723E1;4,890143327E0;1,457750824E0;9,220260848E-1;3,421889057E2;5,813174249E0;2,284170325E0
2,815535389E2;5,235497454E1;4,890154716E0;1,710150242E0;1,053792667E0;3,452726430E2;5,638097392E0;2,295286688E0
2,825535367E2;5,235498255E1;4,890138928E0;9,149252139E-1;1,037300450E0;3,435183125E2;5,582908409E0;2,207158791E0
2,835535338E2;5,235499052E1;4,890150299E0;1,608670760E0;9,191854022E-1;3,552411363E2;5,497167517E0;2,139708809E0
2,845535321E2;5,235500507E1;4,890142772E0;1,816927986E0;1,029499454E0;3,550595681E2;5,680388718E0;1,846508445E0
2,855535289E2;5,235500525E1;4,890156715E0;1,447821307E0;8,406187449E-1;3,599830442E2;5,589235674E0;1,944483963E0
2,865535252E2;5,235501465E1;4,890164318E0;9,513983643E-1;9,388879711E-1;5,079974282E0;5,676118373E0;1,882659095E0
2,875535240E2;5,235503046E1;4,890159237E0;1,738739002E0;9,683269743E-1;6,707119134E0;5,624552812E0;1,854112864E0
2,885535206E2;5,235503402E1;4,890171367E0;1,511026298E0;8,161195403E-1;1,740612540E1;5,535391203E0;1,930384163E0
2,895535176E2;5,235504256E1;4,890172225E0;1,827786013E0;9,248136174E-1;2,315759041E1;5,621806752E0;1,861662845E0
2,905535138E2;5,235506304E1;4,890185824E0;1,693041224E0;1,203919761E0;2,546300931E1;5,799838001E0;1,711433630E0
2,915535122E2;5,235506938E1;4,890178665E0;1,744025572E0;1,058084166E0;2,117069185E1;6,045997937E0;1,461586430E0
2,925535082E2;5,235507533E1;4,890203713E0;1,567249125E0;9,797273141E-1;2,416136231E1;6,405539030E0;1,157840376E0
2,935535057E2;5,235507820E1;4,890214488E0;1,790735129E0;7,741043218E-1;2,608758696E1;6,734881837E0;1,153205028E0
2,945535026E2;5,235510343E1;4,890205619E0;1,727292770E0;9,739263607E-1;1,627956947E1;6,460541782E0;1,148785669E0
2,955534991E2;5,235513029E1;4,890205124E0;1,834089455E0;1,179426361E0;1,481377511E1;6,175703221E0;1,346047936E0
2,965534965E2;5,235513997E1;4,890212498E0;1,947871814E0;1,179727285E0;1,697701881E1;6,076214757E0;1,465205509E0
2,975534960E2;5,235513934E1;4,890212008E0;1,513734344E0;1,144026590E0;1,999596798E1;5,999416905E0;1,544375069E0
2,985534898E2;5,235514503E1;4,890226507E0;1,466303577E0;1,202363624E0;2,398957704E1;6,000217215E0;1,544347107E0
2,995534866E2;5,235516466E1;4,890237275E0;1,414644656E0;1,248884733E0;2,258059200E1;6,180272923E0;1,409527922E0
3,005534837E2;5,235516187E1;4,890235391E0;1,547970039E0;9,521343091E-1;2,161862632E1;6,362933048E0;1,298316896E0
3,015534796E2;5,235516859E1;4,890245391E0;1,135485061E0;9,840477946E-1;2,449606161E1;6,596326801E0;1,140021450E0
3,025534765E2;5,235517871E1;4,890247993E0;8,851544494E-1;1,083620490E0;2,390802124E1;6,636744953E0;1,279811894E0
3,035534732E2;5,235518049E1;4,890247766E0;1,711400487E0;1,012407345E0;2,074506439E1;6,433075495E0;1,547406532E0
3,045534698E2;5,235520457E1;4,890227130E0;1,589060487E0;9,803305187E-1;8,327819931E0;6,356665934E0;1,683655325E0
3,055534672E2;5,235521326E1;4,890230858E0;1,899011335E0;8,752125657E-1;8,633254522E0;6,241745163E0;1,751215381E0
3,065534666E2;5,235521529E1;4,890239381E0;1,312425682E0;8,476864896E-1;1,307526693E1;6,191328705E0;1,817578643E0
3,075534604E2;5,235521702E1;4,890252437E0;1,386834214E0;9,717551751E-1;7,810902614E0;5,852773226E0;1,912069800E0
3,085534570E2;5,235523126E1;4,890259717E0;1,355779114E0;1,237502489E0;8,860751997E0;5,681974149E0;1,963746013E0
3,095534531E2;5,235524412E1;4,890274307E0;1,767266115E0;1,326408460E0;1,317354254E1;5,803748983E0;1,851324350E0
3,105534492E2;5,235526484E1;4,890276260E0;1,252598022E0;1,390403148E0;1,477481645E1;5,826939556E0;1,865836279E0
3,115534463E2;5,235527458E1;4,890271596E0;1,546095951E0;1,264336342E0;1,410475111E1;5,926320932E0;1,747641853E0
3,125534431E2;5,235527832E1;4,890273541E0;1,474330608E0;1,089335410E0;1,664750612E1;6,037050467E0;1,692478561E0
3,135534391E2;5,235529140E1;4,890270782E0;8,967113085E-1;1,200557356E0;1,487868201E1;6,179173689E0;1,638552270E0
3,145534359E2;5,235531137E1;4,890288517E0;1,428853987E0;1,315073720E0;1,768590884E1;6,355025632E0;1,592007923E0
3,155534329E2;5,235528699E1;4,890303931E0;1,190434580E0;9,887490127E-1;2,488848951E1;6,217071669E0;1,726763173E0
3,165534296E2;5,235528600E1;4,890306646E0;-1,707415283E-2;1,075010349E0;2,583866016E1;6,185933954E0;1,826951601E0
3,175534261E2;5,235530069E1;4,890306701E0;1,692517609E0;1,047309875E0;1,700465726E1;6,081142252E0;1,931418985E0
3,185534229E2;5,235531861E1;4,890320074E0;1,585150642E0;1,175173499E0;1,638418640E1;6,065263370E0;2,016858043E0
3,195534190E2;5,235531945E1;4,890319565E0;1,692599674E0;9,831008595E-1;1,327417305E1;6,183108875E0;1,940038274E0
3,205534147E2;5,235532995E1;4,890329073E0;1,029941848E0;1,087549798E0;1,237545804E1;6,338084609E0;1,888253859E0
3,215534116E2;5,235533490E1;4,890332288E0;1,286032877E0;9,240401757E-1;1,372472613E1;6,642536698E0;1,755938815E0
3,225534072E2;5,235533844E1;4,890341465E0;1,130792380E0;7,412638635E-1;1,457906080E1;6,907137383E0;1,619907432E0
3,235534045E2;5,235535438E1;4,890345263E0;8,481769040E-1;7,491001239E-1;1,281502401E1;7,021178907E0;1,565614838E0
3,245534008E2;5,235536318E1;4,890346187E0;1,139841385E0;7,345602740E-1;1,311189956E1;7,018602046E0;1,709590877E0
3,255533967E2;5,235536943E1;4,890339743E0;1,511927523E0;6,651716391E-1;1,032370730E1;7,132111236E0;1,612570927E0
3,265533935E2;5,235537971E1;4,890323806E0;1,369353882E0;6,573577379E-1;5,168357637E0;7,146303775E0;1,457351633E0
3,275533901E2;5,235539446E1;4,890306092E0;6,541071227E-1;7,806125598E-1;2,204049331E0;7,310955583E0;1,170547920E0
3,285533868E2;5,235541477E1;4,890316990E0;1,101747639E0;1,062786470E0;6,911817510E0;7,270153758E0;1,201936296E0
3,295533841E2;5,235543499E1;4,890324753E0;1,372504042E0;1,246879972E0;8,637644203E0;7,374687672E0;1,239628888E0
3,305533798E2;5,235544563E1;4,890332277E0;1,225905458E0;1,276216953E0;9,498983899E0;7,703124880E0;1,235666266E0
3,315533766E2;5,235545643E1;4,890331491E0;1,638306055E0;1,389060007E0;4,497825778E0;7,835129654E0;1,228188594E0
3,325533727E2;5,235549762E1;4,890310640E0;1,124612348E0;1,763715150E0;3,599556827E2;7,794060283E0;1,224311079E0
3,335533686E2;5,235548398E1;4,890294803E0;1,389253686E0;8,263601833E-1;3,455890220E2;7,021771557E0;1,533811562E0
3,345533656E2;5,235547875E1;4,890301423E0;1,911408647E0;6,014362213E-1;3,585070390E2;6,908166352E0;1,653502481E0
3,355533623E2;5,235547784E1;4,890290413E0;1,282553101E0;5,580323020E-1;3,563176220E2;6,825775776E0;1,785132101E0
3,365533581E2;5,235548448E1;4,890288516E0;1,334461459E0;7,350687680E-1;3,576407091E2;6,737593949E0;1,836355450E0
3,375533550E2;5,235551143E1;4,890301011E0;1,084203964E0;1,229291423E0;3,548617673E2;6,602637245E0;1,888906892E0
3,385533510E2;5,235552364E1;4,890297235E0;1,078620406E0;1,279072573E0;3,496296238E2;6,575873990E0;1,916859979E0
3,395533477E2;5,235553643E1;4,890301931E0;1,429142620E0;1,262404356E0;3,461880182E2;6,605716220E0;1,894336728E0
3,405533448E2;5,235554187E1;4,890296591E0;1,541600330E0;1,207059245E0;3,439182430E2;6,614588070E0;1,879421775E0
3,415533410E2;5,235556180E1;4,890292631E0;1,008039870E0;1,428314630E0;3,466098199E2;6,737897989E0;1,829572801E0
3,425533375E2;5,235557247E1;4,890314335E0;1,353555644E0;1,210201120E0;3,551813331E2;6,560820421E0;1,909378040E0
3,435533334E2;5,235556950E1;4,890331973E0;1,315063964E0;9,473338742E-1;7,266891632E0;6,416161869E0;1,947734665E0
3,445533297E2;5,235558356E1;4,890333626E0;1,213412709E0;1,024741377E0;1,237501635E1;6,449791568E0;1,897333008E0
3,455533262E2;5,235558863E1;4,890326056E0;1,029799509E0;9,205590660E-1;7,996029199E0;6,421968613E0;1,931747453E0
3,465533227E2;5,235559425E1;4,890325375E0;1,049600717E0;8,803480174E-1;7,643916161E0;6,293264222E0;2,033280519E0
3,475533196E2;5,235561064E1;4,890347927E0;1,298410341E0;9,703305907E-1;1,156229694E1;6,264836910E0;2,117544400E0
3,485533161E2;5,235562239E1;4,890345624E0;8,194956332E-1;9,810884816E-1;1,230364717E1;6,235291382E0;2,105091684E0
3,495533121E2;5,235563497E1;4,890359428E0;9,661771180E-1;1,150961070E0;1,529146757E1;6,173743898E0;2,205944788E0
3,505533082E2;5,235564328E1;4,890361560E0;1,183939660E0;1,056624322E0;9,732351744E0;6,248025316E0;2,185708229E0
3,515533046E2;5,235564772E1;4,890363979E0;1,191924763E0;1,018624102E0;6,121066203E0;6,217321331E0;2,269694354E0
3,525533015E2;5,235566625E1;4,890376808E0;1,280684392E0;1,152864904E0;8,286292885E0;6,220928945E0;2,288230190E0
3,535532969E2;5,235567956E1;4,890371028E0;1,252495585E0;1,131663381E0;6,829579961E0;6,344993581E0;2,188750776E0
3,545532943E2;5,235569474E1;4,890375618E0;1,463003904E0;1,284958653E0;3,578426940E2;6,400942378E0;2,168865338E0
3,555532901E2;5,235570247E1;4,890382998E0;1,538491093E0;1,228844244E0;3,585469423E2;6,425409799E0;1,977456696E0
3,565532874E2;5,235572187E1;4,890350054E0;1,641803253E0;1,170385580E0;3,378502759E2;6,270855866E0;2,248705099E0
3,575532832E2;5,235573577E1;4,890336066E0;1,209964001E0;1,285540839E0;3,349086899E2;6,494353070E0;2,119849330E0
3,585532793E2;5,235573301E1;4,890326331E0;1,439436021E0;1,015830568E0;3,205727947E2;6,795047854E0;2,066321265E0
3,595532764E2;5,235572731E1;4,890321879E0;1,051421097E0;6,466914302E-1;3,053715544E2;7,073359125E0;2,163060697E0
3,605532728E2;5,235573259E1;4,890304996E0;1,518312138E0;6,594626570E-1;3,035976467E2;7,642158838E0;1,910213300E0
3,615532691E2;5,235573488E1;4,890298348E0;2,162087744E0;5,762066825E-1;3,037904410E2;7,820057364E0;1,670702493E0
3,625532659E2;5,235573582E1;4,890310034E0;1,531931029E0;2,833267172E-1;3,037894843E2;8,382668151E0;1,226338521E0
3,635532615E2;5,235574499E1;4,890292158E0;1,675826968E0;5,082036728E-1;3,037894693E2;9,544209967E0;1,232324497E0
3,645532581E2;5,235574904E1;4,890275897E0;1,821201361E0;5,642103951E-1;3,037894576E2;1,070008639E1;1,228443441E0
3,655532545E2;5,235573800E1;4,890277403E0;1,367728926E0;3,137829281E-1;3,037894636E2;1,219013330E1;1,223013165E0
3,665532511E2;5,235574558E1;4,890263536E0;1,885761827E0;4,683325104E-1;3,037894517E2;1,278093859E1;1,218216954E0
3,675532469E2;5,235575453E1;4,890205471E0;1,741548267E0;1,035814665E0;2,907037560E2;1,095062994E1;1,201966673E0
3,685532433E2;5,235575723E1;4,890193256E0;1,625085519E0;1,000331020E0;2,903156026E2;1,133256189E1;1,175527361E0
3,695532399E2;5,235576080E1;4,890190464E0;1,631008049E0;9,412904489E-1;2,920450174E2;1,164271240E1;1,169628933E0
3,705532367E2;5,235575350E1;4,890201152E0;1,744874187E0;6,634977686E-1;2,920608035E2;1,204838191E1;1,178778988E0
3,715532331E2;5,235575785E1;4,890162306E0;1,780792583E0;8,390539893E-1;2,966054194E2;1,188549691E1;1,188613334E0
3,725532295E2;5,235575857E1;4,890137164E0;1,250586951E0;8,894626943E-1;2,951983849E2;1,176460017E1;1,161208678E0
3,735532261E2;5,235576158E1;4,890130567E0;1,569769245E0;8,353991914E-1;2,956222349E2;1,213251625E1;1,155268210E0
3,745532221E2;5,235575611E1;4,890104662E0;1,782783962E0;8,706450780E-1;2,916756544E2;1,182116508E1;1,153181232E0
3,755532187E2;5,235578083E1;4,890048005E0;1,639441114E0;1,240828803E0;2,895209248E2;1,145627262E1;1,148303938E0
3,765532146E2;5,235579108E1;4,890000568E0;1,440969245E0;1,359440265E0;2,886116555E2;1,139033492E1;1,128068615E0
3,775536637E2;5,235580282E1;4,889959121E0;1,267355813E0;1,537322576E0;2,882730373E2;1,178283919E1;1,143273872E0
3,785536664E2;5,235581357E1;4,889984554E0;1,307820852E0;1,090666447E0;2,923782566E2;1,169162726E1;1,123075034E0
3,795536617E2;5,235581442E1;4,889950958E0;1,226765749E0;1,280911721E0;2,898189914E2;1,221216164E1;1,140683302E0
3,805536586E2;5,235582100E1;4,889931863E0;1,375716094E0;1,153104826E0;2,899159924E2;1,219597644E1;1,136906292E0
3,815536621E2;5,235582324E1;4,889904604E0;1,426352904E0;1,260230500E0;2,894623702E2;1,213215310E1;1,249896485E0
3,825536571E2;5,235582304E1;4,889890035E0;1,407198365E0;1,172846494E0;2,888054449E2;1,248169476E1;1,246728706E0
3,835536597E2;5,235582027E1;4,889888724E0;-7,894460578E-2;1,055498907E0;2,878119198E2;1,218766873E1;1,237107173E0
3,845536594E2;5,235579807E1;4,889882972E0;1,407500930E0;8,156663821E-1;2,791533948E2;1,190865746E1;1,228529693E0
3,855536554E2;5,235581318E1;4,889852266E0;1,247625844E0;1,052333880E0;2,849968056E2;1,239618622E1;1,223640012E0
3,865536608E2;5,235579879E1;4,889864108E0;1,186951837E0;8,268703827E-1;2,798294801E2;1,236764409E1;1,216488704E0
3,875536609E2;5,235580597E1;4,889833124E0;1,301865493E0;1,051603978E0;2,822220923E2;1,258210053E1;1,208309535E0
3,885536569E2;5,235580554E1;4,889786475E0;1,376478327E0;1,382502644E0;2,809165472E2;1,284405389E1;1,204254003E0
3,895536596E2;5,235581535E1;4,889756004E0;8,171294248E-1;1,344561142E0;2,826450110E2;1,295234462E1;1,197728977E0
3,905536635E2;5,235579815E1;4,889761657E0;1,076353379E0;1,078390099E0;2,778143707E2;1,312596489E1;1,193666307E0
3,915536611E2;5,235579590E1;4,889770084E0;1,155990170E0;9,329026619E-1;2,771994891E2;1,300730147E1;1,188195410E0
3,925536567E2;5,235580838E1;4,889745229E0;1,245992720E0;9,580787678E-1;2,811829411E2;1,276629283E1;1,181883000E0
3,935536526E2;5,235580710E1;4,889718515E0;8,732043486E-1;1,028699887E0;2,804365789E2;1,237884062E1;1,178052105E0
3,945536485E2;5,235580281E1;4,889689498E0;6,838190630E-1;1,122311645E0;2,793621564E2;1,265286548E1;1,173499370E0
3,955536429E2;5,235579116E1;4,889699074E0;7,942074519E-1;7,555997207E-1;2,720814101E2;1,275370714E1;1,168909672E0
3,965536389E2;5,235578587E1;4,889694110E0;1,169013155E0;6,569049374E-1;2,682396105E2;1,237871030E1;1,164224425E0
3,975536348E2;5,235576437E1;4,889689473E0;1,285658130E0;4,290213944E-1;2,560492039E2;1,164764191E1;1,116857343E0
3,985536315E2;5,235575668E1;4,889687716E0;1,228136087E0;3,742004838E-1;2,553793786E2;1,159742754E1;1,158030209E0
3,995536267E2;5,235575017E1;4,889693150E0;1,017222943E0;2,864673846E-2;2,553793852E2;1,197731959E1;1,185558486E0
4,005536226E2;5,235575025E1;4,889695205E0;8,116156459E-1;7,349540397E-2;2,553793869E2;1,273206928E1;1,183953934E0
4,015536186E2;5,235574923E1;4,889700434E0;9,141030014E-1;7,105244892E-2;2,553793916E2;1,392734358E1;1,181572914E0
4,025536151E2;5,235574137E1;4,889694083E0;1,571302347E0;3,496080842E-1;2,553793887E2;1,570747639E1;1,176573674E0
4,035536108E2;5,235574023E1;4,889682065E0;1,003692674E0;6,069460192E-1;2,553793790E2;1,813967102E1;1,174991219E0
4,045536071E2;5,235573886E1;4,889686291E0;1,556403900E0;6,588983036E-1;2,553793829E2;2,106249437E1;1,173314470E0
4,055536041E2;5,235572858E1;4,889676839E0;1,337310598E0;6,523530090E-1;2,553793782E2;2,468839575E1;1,171325672E0
4,065735430E2;5,235572099E1;4,889675530E0;1,418459240E0;6,052930532E-1;2,553793795E2;2,670527409E1;1,273946100E0
