"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1,747363130E2;5,235992024E1;4,889441597E0;1,357648051E0;3,140331884E0;3,072720124E2;1,044848224E1;1,235477221E0
1,757363105E2;5,235994846E1;4,889419752E0;1,481221535E0;3,204407361E0;3,085411256E2;1,035861910E1;1,226704066E0
1,767363098E2;5,235996823E1;4,889387115E0;1,536894275E0;3,188271640E0;3,078688333E2;9,856029178E0;1,188415868E0
1,777363076E2;5,235997976E1;4,889341570E0;1,073666916E0;3,116355703E0;3,063938143E2;9,848566694E0;1,184699411E0
1,787363067E2;5,236001837E1;4,889272345E0;1,268997149E0;3,379455466E0;3,077672314E2;9,768863651E0;1,207522424E0
1,797363052E2;5,236003581E1;4,889259159E0;1,805795636E0;2,880425685E0;3,118629883E2;9,929169586E0;1,203840763E0
1,807363033E2;5,236003533E1;4,889253976E0;1,351753039E0;0,000000000E0;3,110366428E2;8,043845091E0;1,128660997E0
1,817363025E2;5,236003014E1;4,889238414E0;1,123476177E0;8,281777304E-1;3,011432052E2;7,801568969E0;1,161316334E0
1,827363023E2;5,236004069E1;4,889200857E0;1,229558243E0;1,190448768E0;3,020290290E2;7,364790986E0;1,144629277E0
1,837362996E2;5,236004667E1;4,889199373E0;9,622803014E-1;6,822338734E-1;3,089114678E2;7,276451740E0;1,167918439E0
1,847362993E2;5,236006508E1;4,889194745E0;1,207971413E0;5,643776137E-1;7,520962826E1;6,279932141E0;1,604050743E0
1,857362980E2;5,236007164E1;4,889205757E0;1,287493872E0;3,593920351E-1;9,232526241E1;6,292845869E0;1,628860736E0
1,867362968E2;5,236007884E1;4,889252249E0;2,146384610E0;1,763181458E0;1,032564536E2;5,207145964E0;2,590399186E0
