"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
3,787133471E1;8,297637939E0;3,240654755E1;1,535336304E1
3,797183871E1;7,262306213E0;3,355662537E1;1,282220459E1
3,807234271E1;6,955276489E0;3,531326294E1;1,189270020E1
3,817284671E1;6,609832764E0;3,524622345E1;1,182397461E1
3,827335171E1;6,421905518E0;3,518169403E1;1,240100098E1
3,837385571E1;7,575752258E0;3,419883728E1;1,427249146E1
3,847435917E1;7,496604919E0;3,298471069E1;1,365293884E1
3,857486317E1;7,289360046E0;3,456495667E1;1,416160583E1
3,867536717E1;7,447021484E0;3,363446045E1;1,505786133E1
3,877587117E1;7,112792969E0;3,356705475E1;1,482278442E1
3,887637517E1;7,128631592E0;3,385697937E1;1,524299622E1
3,897687917E1;7,369033813E0;3,211825562E1;1,388223267E1
3,907738317E1;7,044639587E0;3,451837158E1;1,298291016E1
3,917788717E1;7,589569092E0;3,408248901E1;1,339498901E1
3,927839217E1;6,398254395E0;3,396346283E1;1,229461670E1
3,937889617E1;5,687019348E0;3,425991058E1;1,186363220E1
3,947940042E1;6,873512268E0;3,262799835E1;1,256486511E1
3,957990442E1;6,269462585E0;3,369808197E1;1,243998718E1
3,968040842E1;7,033660889E0;3,331868744E1;1,518614197E1
3,978091242E1;6,876991272E0;3,264940643E1;1,544996643E1
3,988141642E1;6,728469849E0;3,297938538E1;1,548625183E1
3,998192042E1;7,873611450E0;3,237044525E1;1,622024536E1
4,008242442E1;5,484939575E0;3,203795624E1;1,577258301E1
4,018292842E1;4,280326843E0;3,418171692E1;1,586708069E1
4,028343242E1;4,889320374E0;3,427945709E1;1,549011230E1
4,038393642E1;4,066253662E0;3,556794739E1;1,390571594E1
4,048444096E1;2,977081299E0;3,645163727E1;1,387747192E1
4,058494496E1;2,424697876E0;3,463237762E1;1,414978027E1
4,068544896E1;1,203964233E0;3,636367035E1;1,456295776E1
4,078595396E1;2,670204163E0;3,627056122E1;1,592803955E1
4,088645796E1;2,661941528E0;3,504019928E1;1,736621094E1
4,098696196E1;2,596900940E0;3,504067993E1;1,760038757E1
4,108746596E1;3,370880127E0;3,454467010E1;1,800294495E1
4,118796996E1;4,541854858E0;3,389232635E1;1,516009521E1
4,128847396E1;4,289176941E0;3,551497650E1;1,504168701E1
4,138897796E1;3,261611938E0;3,478643036E1;1,398814392E1
4,148948154E1;3,126464844E0;3,442135620E1;1,334239197E1
4,158998554E1;3,055641174E0;3,469638062E1;1,227592468E1
4,169048954E1;3,366821289E0;3,306238556E1;1,219152832E1
4,179099354E1;9,400558472E-1;3,429878235E1;1,000843811E1
4,189149754E1;1,253829956E0;3,565158081E1;9,862869263E0
4,199200154E1;2,216140747E0;3,490597534E1;9,712493896E0
4,209250554E1;3,851631165E0;3,501078796E1;1,094110107E1
4,219300954E1;5,224739075E0;3,432437134E1;1,289765930E1
4,229351354E1;6,328155518E0;3,259652710E1;1,212738037E1
4,239401754E1;6,123001099E0;3,428377533E1;1,199336243E1
4,249452117E1;6,818809509E0;3,481294250E1;1,212240601E1
4,259502517E1;6,724952698E0;3,440502167E1;1,149578857E1
4,269552917E1;6,607574463E0;3,478666687E1;1,195663452E1
4,279603317E1;8,108688354E0;3,376557922E1;1,267454529E1
