"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2,652942167E1;-9,774673462E-2;-1,116303635E1;1,131047974E0
2,662992667E1;8,023315430E-2;-7,871082001E0;1,404080200E0
2,673043067E1;-2,016157379E0;-1,101469482E1;-2,844085693E-1
2,683093567E1;-4,227209473E-1;-9,733658752E0;-4,550537109E-2
2,693143967E1;9,520202637E-2;-5,540877686E0;-8,846603394E-2
2,703194467E1;8,924441528E-1;-1,509371246E1;2,360441437E0
2,713244867E1;7,068301392E-1;-1,043944107E1;1,961371307E0
2,723295367E1;-7,517367554E-1;-6,210435333E0;1,030457153E0
2,733345767E1;3,050656128E-1;-1,521181686E1;1,076860657E0
2,743396279E1;9,678872681E-1;-7,811655579E0;5,423222351E-1
2,753446679E1;6,252497864E-1;-6,223158875E0;2,073637848E0
2,763497179E1;1,124162292E-1;-1,215652039E1;2,425106964E0
2,773547579E1;5,358856201E-1;-9,186247101E0;6,291416931E-1
2,783598079E1;-2,103126526E-1;-7,948471069E0;3,351530457E-1
2,793648479E1;-8,997789001E-1;-9,166787567E0;2,839595032E-1
2,803698979E1;-1,895508270E0;-9,957443390E0;1,716929626E-1
2,813749379E1;-1,604064331E0;-9,161698151E0;-7,104226685E-1
2,823799879E1;-1,034349060E-1;-9,598938904E0;1,751807098E0
2,833850279E1;7,313790894E-1;-9,270671539E0;2,164498901E0
2,843900771E1;1,669029236E-1;-1,053943314E1;1,199006653E0
2,853951171E1;-7,214996338E-2;-1,201596268E1;1,349294128E0
2,864001671E1;1,133742371E0;-6,968309326E0;7,896080017E-1
2,874052071E1;8,837622070E-1;-9,979896698E0;1,214723969E0
2,884102471E1;-6,915618896E-2;-1,056383240E1;1,959125977E0
2,894152971E1;-1,110540619E0;-8,529562683E0;-3,414399719E-1
2,904203371E1;-5,474116516E-1;-1,011132339E1;7,668553162E-1
2,914253871E1;-1,204694824E0;-9,842482452E0;6,373745728E-1
2,924304271E1;-5,643264771E-2;-1,093476105E1;1,155147858E0
2,934354771E1;1,511856079E-2;-6,281238098E0;7,723937988E-1
2,944405158E1;-4,152365112E-1;-1,169293442E1;9,973759460E-1
2,954455558E1;-2,969824219E-1;-1,098071548E1;9,855505371E-1
2,964506058E1;-2,579136658E-1;-6,902895355E0;6,965016174E-1
2,974556458E1;-5,234614563E-1;-1,118069962E1;8,960366821E-1
2,984606958E1;6,858737183E-1;-8,785081329E0;1,430126038E0
2,994657358E1;1,906734924E0;-9,732311554E0;3,324436798E0
3,004707758E1;-1,308279419E-1;-1,003782623E1;9,234297180E-1
3,014758258E1;3,592529297E-1;-9,174421692E0;1,730401611E-1
3,024808658E1;-6,855743408E-1;-9,244026947E0;3,617976379E-1
3,034859158E1;-1,357077942E0;-1,073657318E1;-1,429527283E-1
3,044909529E1;-4,077520752E-1;-8,807834015E0;2,401007080E-1
3,054959929E1;-6,945556641E-1;-9,346713409E0;8,657995605E-1
3,065010429E1;-2,507286072E-1;-1,006985962E1;2,056124268E0
3,075060829E1;1,448986816E-1;-1,094808334E1;1,733844452E0
3,085111329E1;-8,442443848E-2;-1,068029022E1;1,412462769E0
3,095161729E1;1,706451416E-1;-8,087831268E0;1,169368286E0
3,105212129E1;2,700384521E-1;-9,900711365E0;8,304730225E-1
3,115262629E1;6,346801758E-1;-8,872499542E0;7,951464844E-1
3,125313029E1;5,972579956E-2;-7,927814026E0;1,086740112E0
3,135363429E1;-3,183879089E-1;-1,281904266E1;8,375083923E-1
3,145413996E1;4,649331665E-1;-1,009560608E1;-6,616241455E-2
3,155464396E1;-1,033600616E0;-8,076005859E0;-6,676116943E-1
3,165514796E1;-2,334694977E0;-1,391386597E1;-3,233276367E-2
3,175565296E1;-8,428971863E-1;-9,349856873E0;1,300944672E0
3,185615696E1;3,688330078E-1;-8,235574036E0;1,818717957E0
3,195666096E1;4,191284180E-1;-1,165281784E1;1,717977448E0
3,205716596E1;-9,291178894E-1;-1,006941055E1;1,830693054E-1
3,215766996E1;3,239263916E-1;-7,249424744E0;1,333277435E0
3,225817396E1;1,489851837E0;-1,352467529E1;3,487896881E0
3,235867896E1;-5,912704468E-2;-8,765172729E0;1,401236115E0
3,245918246E1;1,856140137E-2;-7,766299896E0;3,722758484E-1
3,255968646E1;-1,444346466E0;-1,413839905E1;9,292675781E-1
3,266019146E1;-3,794609070E-1;-1,065095123E1;2,354603577E-1
3,276069546E1;-9,262738037E-1;-9,486223297E0;5,438191223E-1
3,286119946E1;-4,367916870E-1;-1,030561935E1;6,854246521E-1
3,296170346E1;-3,332070923E-1;-1,015518219E1;1,573976898E0
3,306220846E1;-1,013392639E0;-9,205407257E0;8,520281982E-1
3,316271246E1;-7,060816956E-1;-1,031250504E1;1,220861206E0
3,326321646E1;-6,532415771E-1;-9,340276794E0;1,058149567E0
3,336372146E1;4,640350342E-3;-9,452094269E0;1,337917786E0
3,346422617E1;6,909631348E-1;-9,196425934E0;1,229543152E0
3,356473017E1;2,396516418E-1;-9,529932404E0;1,762434998E0
3,366523417E1;2,055226135E-1;-1,028735733E1;1,552272034E0
3,376573917E1;-6,721023560E-1;-9,602381744E0;5,195695496E-1
3,386624317E1;4,227209473E-1;-8,736432495E0;3,293151855E-3
3,396674717E1;-4,864883423E-1;-1,163500488E1;1,178499298E0
3,406725117E1;-1,826202393E-1;-1,000639160E1;1,251098328E0
3,416775617E1;-1,037492523E0;-8,701255646E0;1,131646729E0
3,426826017E1;-2,848576355E-1;-9,570498047E0;1,265468445E0
3,436876417E1;-3,376977539E-1;-9,942624207E0;2,199825439E0
3,446926804E1;-5,029541016E-2;-8,338110809E0;1,749412079E0
3,456977304E1;5,016069031E-1;-1,013497421E1;2,113305359E0
3,467027704E1;2,763253784E-1;-8,527167664E0;1,391955414E0
3,477078104E1;5,209167480E-2;-1,128413452E1;1,196611633E0
3,487128504E1;-4,137396240E-1;-8,868757324E0;8,713380432E-1
3,497179004E1;-4,236190796E-1;-1,038046371E1;5,727090454E-1
3,507229404E1;-2,395019531E-1;-1,154908356E1;1,018631744E0
3,517279804E1;-8,755293274E-1;-7,842940521E0;5,165757751E-1
3,527330204E1;1,176553345E-1;-9,608968048E0;1,803150330E0
3,537380604E1;-1,297801208E-1;-1,125120300E1;9,719288635E-1
3,547431033E1;-1,058598633E0;-1,014350647E1;1,087488556E0
3,557481433E1;-6,194119263E-1;-8,600814514E0;2,646496582E-1
3,567531833E1;-5,448669434E-2;-1,157153687E1;1,563798065E0
3,577582233E1;8,786727905E-2;-8,274642792E0;8,152047729E-1
3,587632633E1;6,744973755E-1;-9,208999786E0;1,271455994E0
3,597683133E1;8,060737610E-1;-9,258546753E0;1,739532623E0
3,607733533E1;3,752696228E-1;-1,119042938E1;1,950294342E0
3,617783933E1;-4,327500916E-1;-9,107510834E0;1,032552795E0
3,627834333E1;-1,965412903E-1;-1,055185730E1;1,288071442E0
3,637884733E1;-1,070873108E0;-1,060424835E1;8,687933350E-1
3,647935267E1;-6,957531738E-1;-9,592801666E0;1,078207855E0
3,657985667E1;-5,066963196E-1;-9,299112396E0;1,333576813E0
3,668036067E1;2,152523804E-1;-1,134730316E1;2,521506500E0
3,678086467E1;4,505630493E-1;-9,543853455E0;9,978250122E-1
3,688136867E1;1,127156067E-1;-9,213640137E0;9,461824036E-1
3,698187267E1;5,730084229E-1;-7,579937439E0;1,145567780E0
3,708237767E1;7,198530579E-1;-1,277518387E1;2,065255280E0
3,718288167E1;2,363584900E-1;-8,979826355E0;1,977238312E0
3,728338567E1;1,142574005E0;-8,774303741E0;1,221160583E0
3,738388967E1;-6,945556641E-1;-1,067160828E1;9,050180054E-1
3,748439371E1;-8,134085083E-1;-9,740694122E0;1,080004120E0
3,758489771E1;-4,237687683E-1;-7,757617950E0;4,239184570E-1
3,768540171E1;-1,761686554E0;-1,056188644E1;1,491947479E0
3,778590571E1;-3,233276367E-2;-9,540859680E0;2,276765442E0
3,788641071E1;3,128494263E-2;-9,636211395E0;1,987566833E0
3,798691471E1;-1,107696533E-1;-1,094089828E1;6,400689697E-1
3,808741871E1;-6,152206421E-1;-8,204738159E0;1,562600555E0
3,818792271E1;7,475454712E-1;-8,653654633E0;1,278940430E0
3,828842671E1;5,656736755E-1;-1,147319138E1;2,476150818E0
3,838893071E1;6,339317322E-1;-8,422834625E0;1,758842468E0
3,848943417E1;1,975891113E-2;-1,002989273E1;1,748813324E0
3,858993817E1;-5,779481506E-1;-1,061098434E1;1,148112488E0
3,869044317E1;-4,459226990E-1;-9,468110962E0;2,595602417E-1
3,879094717E1;-7,649093628E-1;-9,814790039E0;6,765930176E-1
3,889145117E1;-2,171983337E-1;-9,491312714E0;1,623374176E0
3,899195517E1;-7,479945374E-1;-1,110196335E1;8,111631775E-1
3,909245917E1;-5,736071777E-1;-9,210796051E0;1,048270111E0
3,919296317E1;-2,290237427E-1;-9,939181366E0;1,168919220E0
3,929346717E1;-1,583706665E-1;-1,051233948E1;1,179247742E0
3,939397117E1;4,453239441E-1;-7,670948181E0;9,288185120E-1
3,949447542E1;-7,634124756E-2;-1,168530029E1;1,210233307E0
3,959497942E1;3,579057312E-1;-9,306297455E0;1,501377869E0
